year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor,ltla_frac_tp,ag_ltla_frac_tp
2013,E06000008,147763,244097,8,64521,0.00012399063870677764,18.321228747229583,female,0-4,5511,0.037296210824089925,4.624381001421543e-06,3.277385629483361e-05,1.222340653890541e-06
2013,E06000008,147763,244097,8,64521,0.00012399063870677764,18.321228747229583,male,0-4,5735,0.03881215189188092,4.812343502658783e-06,3.277385629483361e-05,1.2720238885977597e-06
2013,E06000010,257188,244097,9,106916,8.417823337947547e-05,21.649631486400537,female,0-4,8704,0.03384294757142635,2.84883953891688e-06,3.6870588331687815e-05,1.2478093878369547e-06
2013,E06000010,257188,244097,9,106916,8.417823337947547e-05,21.649631486400537,male,0-4,9303,0.03617198314073752,3.044893638619455e-06,3.6870588331687815e-05,1.333682299522885e-06
2013,E06000011,336072,244097,280,138348,0.0020238818053025702,680.1700060716454,female,0-4,7900,0.02350686757599562,4.757512158671447e-05,0.0011470849703191764,2.6964374495707744e-05
2013,E06000011,336072,244097,280,138348,0.0020238818053025702,680.1700060716454,male,0-4,8466,0.025191030493465685,5.098366827254742e-05,0.0011470849703191764,2.889625246590655e-05
2013,E06000012,159963,244097,658,58201,0.011305647669284033,1808.4853181216818,female,0-4,5064,0.03165732075542469,0.0003579065146143442,0.0026956496802500647,8.53370465719343e-05
2013,E06000012,159963,244097,658,58201,0.011305647669284033,1808.4853181216818,male,0-4,5119,0.032001150265999014,0.00036179372991919985,0.0026956496802500647,8.626389048217451e-05
2013,E06000013,168716,244097,1013,67205,0.015073283237854326,2543.1040547578305,female,0-4,4953,0.029357026008203134,0.0004425067680427018,0.004149989553333306,0.00012183135125097718
2013,E06000013,168716,244097,1013,67205,0.015073283237854326,2543.1040547578305,male,0-4,5103,0.030246094027833757,0.0004559079421203124,0.004149989553333306,0.00012552097424464698
2013,E06000014,202113,244097,17,69296,0.000245324405449088,49.58325155853152,female,0-4,5228,0.025866718123030187,6.34573724445153e-06,6.964444462652142e-05,1.801473217989214e-06
2013,E06000014,202113,244097,17,69296,0.000245324405449088,49.58325155853152,male,0-4,5446,0.026945322666033358,6.610345262678468e-06,6.964444462652142e-05,1.8765920323583126e-06
2013,E06000015,251312,244097,161,87238,0.0018455260322336596,463.80283821270547,female,0-4,8897,0.03540220920608646,6.533569868841468e-05,0.0006595738579335264,2.335037170542825e-05
2013,E06000015,251312,244097,161,87238,0.0018455260322336596,463.80283821270547,male,0-4,9128,0.03632138536958044,6.703206222635149e-05,0.0006595738579335264,2.3956636273704513e-05
2013,E06000016,334631,244097,9,101254,8.88853773678077e-05,29.743802713966858,female,0-4,12479,0.03729182293332058,3.3146977541616655e-06,3.6870588331687815e-05,1.3749714515126579e-06
2013,E06000016,334631,244097,9,101254,8.88853773678077e-05,29.743802713966858,male,0-4,12705,0.03796719371486802,3.3747283409427006e-06,3.6870588331687815e-05,1.3998727695703439e-06
2013,E06000018,310657,244097,69,94196,0.0007325151811117245,227.560968618625,female,0-4,10003,0.03219949976984263,2.35866224056132e-05,0.0002826745105429399,9.10197783716777e-06
