year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor,ltla_frac_tp,ag_ltla_frac_tp
2013,E06000033,176236,234938,8,67852,0.00011790367269940459,20.778871661852268,female,0-4,5613,0.03184933838716267,3.7551539688926096e-06,3.405153700125139e-05,1.0845189245558459e-06
2013,E06000033,176236,234938,8,67852,0.00011790367269940459,20.778871661852268,male,0-4,5783,0.03281395401620554,3.868885694300011e-06,3.405153700125139e-05,1.1173655693401848e-06
2013,E06000034,161305,234938,60,56824,0.0010558918766718289,170.32063916654937,female,0-4,5992,0.03714701962121447,3.92232362606094e-05,0.0002553865275093855,9.486848348384971e-06
2013,E06000034,161305,234938,60,56824,0.0010558918766718289,170.32063916654937,male,0-4,6155,0.03815752766498249,4.029022349533559e-05,0.0002553865275093855,9.744918488703189e-06
2013,E07000009,85942,234938,67,29436,0.0022761244734338906,195.61468949585543,female,0-4,2761,0.03212631774917968,7.312349807022144e-05,0.0002851816223854804,9.161835416982516e-06
2013,E07000009,85942,234938,67,29436,0.0022761244734338906,195.61468949585543,male,0-4,2955,0.0343836540922948,7.826147656555755e-05,0.0002851816223854804,9.805586257581794e-06
2013,E07000012,151188,234938,12,48965,0.00024507301133462676,37.05209843765955,female,0-4,4586,0.03033309521919729,7.4338229884686505e-06,5.107730550187709e-05,1.5493327713284674e-06
2013,E07000012,151188,234938,12,48965,0.00024507301133462676,37.05209843765955,male,0-4,4799,0.03174193719078234,7.779092132939612e-06,5.107730550187709e-05,1.6212926231149837e-06
2013,E07000066,178498,234938,43,64861,0.0006629561678049983,118.33635004085659,female,0-4,5836,0.032695044202175935,2.167538121048959e-05,0.00018302701138172623,5.984076227317697e-06
2013,E07000066,178498,234938,43,64861,0.0006629561678049983,118.33635004085659,male,0-4,6224,0.03486873802507591,2.3116444937300752e-05,0.00018302701138172623,6.381920911381999e-06
2013,E07000067,149150,234938,10215,46828,0.21813872042367813,32535.390151191594,female,0-4,4510,0.0302380154207174,0.0065960819920267404,0.043479556308472875,0.0013147354941415532
2013,E07000067,149150,234938,10215,46828,0.21813872042367813,32535.390151191594,male,0-4,4790,0.03211532014750251,0.007005594842972968,0.043479556308472875,0.0013963598707179689
2013,E07000068,74734,234938,64,26134,0.0024489171194612383,183.01737200581618,female,0-4,1920,0.02569111783124147,6.291541827502311e-05,0.00027241229601001113,6.998576395472227e-06
2013,E07000068,74734,234938,64,26134,0.0024489171194612383,183.01737200581618,male,0-4,2128,0.028474322262959297,6.973125525481728e-05,0.00027241229601001113,7.756755504981717e-06
2013,E07000070,170311,234938,1314,52752,0.024909008189262966,4242.278093721565,female,0-4,4895,0.028741537540147143,0.0007159231939595341,0.005592964952455541,0.00016075041214172822
2013,E07000070,170311,234938,1314,52752,0.024909008189262966,4242.278093721565,male,0-4,5185,0.030444304830574656,0.0007583374383412022,0.005592964952455541,0.000170273929919277
2013,E07000071,177993,234938,53000,62772,0.8443254954438285,150284.02791053336,female,0-4,5459,0.030669745439427392,0.025895248013280633,0.22559143263329048,0.0069188318121787525
2013,E07000071,177993,234938,53000,62772,0.8443254954438285,150284.02791053336,male,0-4,5774,0.03243947795699831,0.027389478297981752,0.22559143263329048,0.007318068306195295
2013,E07000072,126989,234938,22,48612,0.00045256315313091416,57.470542252941655,female,0-4,3831,0.030167967304254698,1.365291040676383e-05,9.364172675344133e-05,2.8249805510117703e-06
2013,E07000072,126989,234938,22,48612,0.00045256315313091416,57.470542252941655,male,0-4,4058,0.031955523706777754,1.4461892568689018e-05,9.364172675344133e-05,2.992370419213199e-06
2013,E07000073,83438,234938,16,32958,0.00048546635111353846,40.50634140421142,female,0-4,3165,0.037932356959658665,1.8414882922341728e-05,6.810307400250278e-05,2.5833101131129858e-06
2013,E07000073,83438,234938,16,32958,0.00048546635111353846,40.50634140421142,male,0-4,3276,0.03926268606630073,1.9060712939523383e-05,6.810307400250278e-05,2.6739096147103132e-06
2013,E07000074,62217,234938,1966,20157,0.09753435531081014,6068.294984372675,female,0-4,1474,0.023691274089075332,0.0023107131447696635,0.00836816521805753,0.00019825249580366781
2013,E07000074,62217,234938,1966,20157,0.09753435531081014,6068.294984372675,male,0-4,1569,0.025218187955060513,0.002459639704303665,0.00836816521805753,0.00021102996330797476
2013,E07000076,139037,234938,51767,60253,0.8591605397241631,119455.10396162845,female,0-4,3459,0.02487826981307134,0.021374427720001726,0.2203432394929726,0.00548175856359237
2013,E07000076,139037,234938,51767,60253,0.8591605397241631,119455.10396162845,male,0-4,3514,0.025273847968526362,0.02171429286154555,0.2203432394929726,0.0055689215358379835
2013,E07000077,82680,234938,118,25357,0.004653547343928698,384.75529439602474,female,0-4,2322,0.028084179970972425,0.00013069106111033427,0.0005022601707684581,1.410556502811272e-05
2013,E07000077,82680,234938,118,25357,0.004653547343928698,384.75529439602474,male,0-4,2483,0.030031446540880503,0.00013975275828465115,0.0005022601707684581,1.5083599468046462e-05
2013,E07000143,132995,234938,115,50480,0.0022781299524564183,302.97989302694134,female,0-4,3738,0.028106319786458136,6.402984895884876e-05,0.0004894908443929888,1.375778620505276e-05
2013,E07000143,132995,234938,115,50480,0.0022781299524564183,302.97989302694134,male,0-4,3845,0.028910861310575586,6.586269910293566e-05,0.0004894908443929888,1.4151601915042234e-05
2013,E07000144,125499,234938,8,43933,0.00018209546354676438,22.85279857965538,female,0-4,2902,0.0231236902286074,4.210719091090051e-06,3.405153700125139e-05,7.873971934249001e-07
2013,E07000144,125499,234938,8,43933,0.00018209546354676438,22.85279857965538,male,0-4,3123,0.024884660435541318,4.531383777213724e-06,3.405153700125139e-05,8.473609355844117e-07
2013,E07000145,97736,234938,8,42841,0.00018673700427160897,18.250927849489976,female,0-4,2741,0.02804493738233609,5.237027591762301e-06,3.405153700125139e-05,9.549732229723958e-07
2013,E07000145,97736,234938,8,42841,0.00018673700427160897,18.250927849489976,male,0-4,2881,0.029477367602521076,5.504515319907766e-06,3.405153700125139e-05,1.0037496736167354e-06
2013,E07000146,149187,234938,8,69190,0.00011562364503540974,17.249544731897675,female,0-4,4170,0.02795149711435983,3.231853980559021e-06,3.405153700125139e-05,9.517914382299953e-07
2013,E07000146,149187,234938,8,69190,0.00011562364503540974,17.249544731897675,male,0-4,4108,0.027535911305944887,3.1838024345650977e-06,3.405153700125139e-05,9.376401026975589e-07
2013,E07000147,102079,234938,9,39472,0.00022800972841507903,23.27500506688285,female,0-4,2145,0.02101313688417794,4.791199634110292e-06,3.830797912640782e-05,8.049708091394388e-07
2013,E07000147,102079,234938,9,39472,0.00022800972841507903,23.27500506688285,male,0-4,2219,0.02173806561584655,4.95649043733834e-06,3.830797912640782e-05,8.327413638603332e-07
