msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02001303,E08000010,8660,9,4389,0.002050580997949419,17.75803144224197,female,0-4,321,0.037066974595842954,7.60088337577094e-05
E02001303,E08000010,8660,9,4389,0.002050580997949419,17.75803144224197,male,0-4,326,0.03764434180138568,7.719277197823447e-05
E02005311,E07000127,5844,1528,2502,0.6107114308553158,3568.9976019184655,female,0-4,99,0.016940451745379878,0.010345727524756376
E02005311,E07000127,5844,1528,2502,0.6107114308553158,3568.9976019184655,male,0-4,92,0.01574264202600958,0.009614211437147338
E02001351,E08000012,8797,34,4503,0.007550521874306018,66.42194092827005,female,0-4,278,0.03160168239172445,0.0002386091941635868
E02001351,E08000012,8797,34,4503,0.007550521874306018,66.42194092827005,male,0-4,290,0.032965783789928385,0.00024890887160949703
E02001329,E08000011,7468,228,4177,0.054584630117309074,407.63801771606416,female,0-4,218,0.02919121585431173,0.001593391720082134
E02001329,E08000011,7468,228,4177,0.054584630117309074,407.63801771606416,male,0-4,241,0.0322710230316015,0.00176150185568713
E02001374,E08000012,8524,9,4053,0.0022205773501110288,18.928201332346408,female,0-4,243,0.028507742843735334,6.330364806158846e-05
E02001374,E08000012,8524,9,4053,0.0022205773501110288,18.928201332346408,male,0-4,278,0.0326137963397466,7.242145745317528e-05
E02001466,E08000014,8456,82,4556,0.017998244073748903,152.19315188762073,female,0-4,304,0.03595080416272469,0.0006470513479682671
E02001466,E08000014,8456,82,4556,0.017998244073748903,152.19315188762073,male,0-4,295,0.03488647114474929,0.000627895222534996
E02001438,E08000014,7430,2398,3210,0.7470404984423676,5550.510903426792,female,0-4,206,0.02772543741588156,0.02071202458669283
E02001438,E08000014,7430,2398,3210,0.7470404984423676,5550.510903426792,male,0-4,219,0.029475100942126513,0.022019094099445292
E02005312,E07000127,5851,1819,2664,0.6828078078078078,3995.1084834834833,female,0-4,133,0.022731157067168006,0.015521011525967944
E02005312,E07000127,5851,1819,2664,0.6828078078078078,3995.1084834834833,male,0-4,138,0.02358571184412921,0.016104508199876515
E02001443,E08000014,5602,1578,2444,0.6456628477905073,3617.003273322422,female,0-4,101,0.01802927525883613,0.011640833207219071
E02001443,E08000014,5602,1578,2444,0.6456628477905073,3617.003273322422,male,0-4,99,0.017672259907176007,0.011410321658561267
E02001419,E08000013,6878,15,3809,0.0039380414807035965,27.085849304279336,female,0-4,225,0.03271299796452457,0.0001288251429424701
E02001419,E08000013,6878,15,3809,0.0039380414807035965,27.085849304279336,male,0-4,223,0.032422215760395466,0.00012768003056075924
E02001429,E08000014,6749,2653,3496,0.7588672768878718,5121.595251716247,female,0-4,152,0.02252185508964291,0.01709109884234057
E02001429,E08000014,6749,2653,3496,0.7588672768878718,5121.595251716247,male,0-4,176,0.026077937472218107,0.019789693396394345
E02001416,E08000013,6086,9,3074,0.0029277813923227064,17.81847755367599,female,0-4,255,0.04189944134078212,0.00012267240470625865
E02001416,E08000013,6086,9,3074,0.0029277813923227064,17.81847755367599,male,0-4,232,0.03812027604337825,0.00011160783487000787
E02001406,E08000013,7777,379,3508,0.1080387685290764,840.2175028506272,female,0-4,156,0.020059148772020058,0.002167165731070582
E02001406,E08000013,7777,379,3508,0.1080387685290764,840.2175028506272,male,0-4,142,0.018258968754018258,0.001972676498795017
E02001442,E08000014,6035,1813,2752,0.6587936046511628,3975.819404069767,female,0-4,110,0.018227009113504555,0.012007837035895261
E02001442,E08000014,6035,1813,2752,0.6587936046511628,3975.819404069767,male,0-4,137,0.022700911350455676,0.01495521521743319
E02001342,E08000011,7156,9,3827,0.0023517115233864646,16.828847661353542,female,0-4,138,0.019284516489659027,4.535161965166743e-05
E02001342,E08000011,7156,9,3827,0.0023517115233864646,16.828847661353542,male,0-4,153,0.021380659586361095,5.028114352684867e-05
E02005310,E07000127,8702,2408,3404,0.7074030552291422,6155.821386603995,female,0-4,160,0.018386577798207307,0.013006721309660163
E02005310,E07000127,8702,2408,3404,0.7074030552291422,6155.821386603995,male,0-4,147,0.016892668352102964,0.011949925203250274
E02001436,E08000014,8842,3062,3962,0.7728419989904088,6833.468955073195,female,0-4,275,0.03110156073286587,0.024036592368509663
E02001436,E08000014,8842,3062,3962,0.7728419989904088,6833.468955073195,male,0-4,278,0.031440850486315314,0.024298809739802495
E02001425,E08000013,10308,8,4984,0.0016051364365971107,16.545746388443018,female,0-4,265,0.025708187815289097,4.12651489812024e-05
E02001425,E08000013,10308,8,4984,0.0016051364365971107,16.545746388443018,male,0-4,279,0.027066356228172293,4.344519458775649e-05
E02005315,E07000127,8006,2531,3950,0.640759493670886,5129.920506329114,female,0-4,142,0.01773669747689233,0.01136495729468721
E02005315,E07000127,8006,2531,3950,0.640759493670886,5129.920506329114,male,0-4,176,0.021983512365725707,0.014086144252570066
E02001328,E08000011,10165,553,4961,0.11146946180205604,1133.0870792178996,female,0-4,381,0.03748155435317265,0.004178048691252666
E02001328,E08000011,10165,553,4961,0.11146946180205604,1133.0870792178996,male,0-4,351,0.03453025086079685,0.003849068479343007
E02005305,E07000127,7146,2503,3510,0.7131054131054131,5095.8512820512815,female,0-4,134,0.018751749230338653,0.013371973881349756
E02005305,E07000127,7146,2503,3510,0.7131054131054131,5095.8512820512815,male,0-4,126,0.017632241813602016,0.012573647082463203
E02001409,E08000013,9905,27,4450,0.006067415730337079,60.097752808988766,female,0-4,289,0.029177183240787483,0.00017703010056208134
E02001409,E08000013,9905,27,4450,0.006067415730337079,60.097752808988766,male,0-4,268,0.0270570418980313,0.00016416632162850452
E02001331,E08000011,9979,235,5492,0.04278951201747997,426.99654042243264,female,0-4,316,0.031666499649263456,0.0013549940672936839
E02001331,E08000011,9979,235,5492,0.04278951201747997,426.99654042243264,male,0-4,366,0.0366770217456659,0.0015693918627515454
E02005306,E07000127,7217,2329,3325,0.7004511278195489,5055.155789473684,female,0-4,135,0.018705833448801442,0.013102522136017612
E02005306,E07000127,7217,2329,3325,0.7004511278195489,5055.155789473684,male,0-4,134,0.01856727171955106,0.013005466416491555
E02005307,E07000127,9173,2897,4005,0.7233458177278402,6635.251186017478,female,0-4,262,0.028562084378066063,0.020660264280463768
E02005307,E07000127,9173,2897,4005,0.7233458177278402,6635.251186017478,male,0-4,246,0.02681783495039791,0.01939856875188583
E02001431,E08000014,7288,3422,4431,0.7722861656510945,5628.421575265177,female,0-4,100,0.013721185510428101,0.010596681746035874
E02001431,E08000014,7288,3422,4431,0.7722861656510945,5628.421575265177,male,0-4,142,0.019484083424807903,0.015047288079370941
E02005313,E07000127,8704,3009,4360,0.6901376146788991,6006.957798165138,female,0-4,347,0.03986672794117647,0.027513528526376146
E02005313,E07000127,8704,3009,4360,0.6901376146788991,6006.957798165138,male,0-4,362,0.04159007352941176,0.02870287413990826
E02005314,E07000127,6357,2275,3236,0.7030284301606922,4469.15173053152,female,0-4,165,0.02595563945257197,0.018247552458158598
E02005314,E07000127,6357,2275,3236,0.7030284301606922,4469.15173053152,male,0-4,176,0.027686015416076765,0.01946405595536917
E02001421,E08000013,10549,15,4773,0.0031426775612822125,33.15210559396606,female,0-4,342,0.032420134609915635,0.00010188602957233073
E02001421,E08000013,10549,15,4773,0.0031426775612822125,33.15210559396606,male,0-4,317,0.030050241729073845,9.443822039306677e-05
E02001424,E08000013,13840,12,6930,0.0017316017316017316,23.965367965367964,female,0-4,503,0.03634393063583815,6.293321322223056e-05
E02001424,E08000013,13840,12,6930,0.0017316017316017316,23.965367965367964,male,0-4,497,0.035910404624277456,6.218251882991768e-05
E02005304,E07000127,8548,2551,3932,0.6487792472024415,5545.76500508647,female,0-4,203,0.023748245203556388,0.015407368645542307
E02005304,E07000127,8548,2551,3932,0.6487792472024415,5545.76500508647,male,0-4,203,0.023748245203556388,0.015407368645542307
E02001394,E08000012,10072,11,3585,0.0030683403068340305,30.904323570432357,female,0-4,177,0.017573471008737095,5.392138942708732e-05
E02001394,E08000012,10072,11,3585,0.0030683403068340305,30.904323570432357,male,0-4,190,0.01886417791898332,5.7881717464105024e-05
E02001427,E08000013,10379,16,5027,0.0031828128108215637,33.034414163517006,female,0-4,363,0.03497446767511321,0.000111317183768015
E02001427,E08000013,10379,16,5027,0.0031828128108215637,33.034414163517006,male,0-4,421,0.040562674631467385,0.00012910340045822123
E02005316,E07000127,6467,2182,3194,0.6831559173450219,4417.969317470257,female,0-4,271,0.04190505644038967,0.028627687273929326
E02005316,E07000127,6467,2182,3194,0.6831559173450219,4417.969317470257,male,0-4,298,0.04608009896397093,0.031479892279080955
E02005317,E07000127,7200,2359,3450,0.683768115942029,4923.130434782609,female,0-4,303,0.042083333333333334,0.028775241545893723
E02005317,E07000127,7200,2359,3450,0.683768115942029,4923.130434782609,male,0-4,319,0.044305555555555556,0.030294726247987118
E02005292,E07000126,5815,9,2580,0.0034883720930232558,20.28488372093023,female,0-4,140,0.02407566638005159,8.39848827211102e-05
E02005292,E07000126,5815,9,2580,0.0034883720930232558,20.28488372093023,male,0-4,212,0.03645743766122098,0.0001271771081205383
E02005195,E07000118,7686,321,2871,0.11180773249738767,859.3542319749216,female,0-4,131,0.017043976060369503,0.0019056483160496728
E02005195,E07000118,7686,321,2871,0.11180773249738767,859.3542319749216,male,0-4,147,0.01912568306010929,0.002138399255414518
E02001407,E08000013,6053,33,2802,0.011777301927194861,71.28800856531049,female,0-4,125,0.02065091690071039,0.00024321208341307742
E02001407,E08000013,6053,33,2802,0.011777301927194861,71.28800856531049,male,0-4,115,0.01899884354865356,0.00022375511674003126
E02005297,E07000126,8163,62,3218,0.019266625233064015,157.27346177750155,female,0-4,172,0.02107068479725591,0.000405960987392749
E02005297,E07000126,8163,62,3218,0.019266625233064015,157.27346177750155,male,0-4,159,0.01947813303932378,0.0003752778895084134
E02005303,E07000126,6443,12,2905,0.004130808950086058,26.614802065404472,female,0-4,208,0.03228309793574422,0.00013335530988947697
E02005303,E07000126,6443,12,2905,0.004130808950086058,26.614802065404472,male,0-4,223,0.034611205959956544,0.00014297227935266042
E02005236,E07000121,13102,9,6651,0.0013531799729364006,17.72936400541272,female,0-4,419,0.031979850404518395,4.3274493104896345e-05
E02005236,E07000121,13102,9,6651,0.0013531799729364006,17.72936400541272,male,0-4,494,0.037704167302701874,5.1020524090259644e-05
E02005199,E07000118,7333,95,2999,0.03167722574191397,232.28909636545515,female,0-4,164,0.022364652938769942,0.0007084501597809751
E02005199,E07000118,7333,95,2999,0.03167722574191397,232.28909636545515,male,0-4,190,0.025910268648574934,0.0008207654290145444
E02005197,E07000118,7117,9,3101,0.0029022895840051595,20.65559496936472,female,0-4,297,0.04173106646058733,0.00012111563951798967
E02005197,E07000118,7117,9,3101,0.0029022895840051595,20.65559496936472,male,0-4,236,0.03316003934241956,9.624003678870559e-05
E02005200,E07000118,9153,8,3506,0.0022818026240730175,20.88533941814033,female,0-4,397,0.043373757238064026,9.897035308172053e-05
E02005200,E07000118,9153,8,3506,0.0022818026240730175,20.88533941814033,male,0-4,394,0.04304599584835573,9.822246628261432e-05
E02005263,E07000123,7050,16,2879,0.0055574852379298365,39.180270927405346,female,0-4,254,0.03602836879432624,0.00020022712772116007
E02005263,E07000123,7050,16,2879,0.0055574852379298365,39.180270927405346,male,0-4,282,0.04,0.00022229940951719345
E02001289,E08000010,10019,118,3796,0.03108535300316122,311.44415173867225,female,0-4,212,0.02115979638686496,0.0006577597401607126
E02001289,E08000010,10019,118,3796,0.03108535300316122,311.44415173867225,male,0-4,218,0.021758658548757363,0.0006763755818633742
