year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2014,E02006235,E07000200,7963,27,2742,0.009846827133479213,78.41028446389497,female,0-4,148,0.018585960065302023,0.00018301273587277705
2014,E02006235,E07000200,7963,27,2742,0.009846827133479213,78.41028446389497,male,0-4,156,0.019590606555318347,0.00019290531619022444
2014,E02004507,E07000071,10045,10,3432,0.002913752913752914,29.268648018648022,female,0-4,412,0.04101543056246889,0.00011950883031022404
2014,E02004507,E07000071,10045,10,3432,0.002913752913752914,29.268648018648022,male,0-4,446,0.044400199104031854,0.00012937120951058234
2014,E02004523,E07000071,9567,9,3816,0.0023584905660377358,22.56367924528302,female,0-4,330,0.03449357165255566,8.13527633314992e-05
2014,E02004523,E07000071,9567,9,3816,0.0023584905660377358,22.56367924528302,male,0-4,399,0.04170586390718094,9.836288657353994e-05
2014,E02004506,E07000071,7159,9,2456,0.0036644951140065146,26.23412052117264,female,0-4,176,0.024584439167481494,9.008955720982632e-05
2014,E02004506,E07000071,7159,9,2456,0.0036644951140065146,26.23412052117264,male,0-4,172,0.024025701913675094,8.804206727323934e-05
2014,E02004517,E07000071,8642,8,3401,0.0023522493384298734,20.328138782710965,female,0-4,229,0.02649849571858366,6.233106902342525e-05
2014,E02004517,E07000071,8642,8,3401,0.0023522493384298734,20.328138782710965,male,0-4,237,0.027424207359407544,6.450857361813006e-05
2014,E02004450,E07000067,6279,8,1802,0.004439511653718091,27.875693673695896,female,0-4,138,0.02197802197802198,9.757168469710091e-05
2014,E02004450,E07000067,6279,8,1802,0.004439511653718091,27.875693673695896,male,0-4,145,0.0230928491798057,0.00010252097305130167
2014,E02004516,E07000071,11627,11,3868,0.002843846949327818,33.06540847983454,female,0-4,488,0.04197127375935323,0.00011935987883993937
2014,E02004516,E07000071,11627,11,3868,0.002843846949327818,33.06540847983454,male,0-4,501,0.04308936097015567,0.00012253954774346234
2014,E02004521,E07000071,8885,8,3509,0.002279851809632374,20.25648332858364,female,0-4,310,0.03489026449071469,7.954463263770804e-05
2014,E02004521,E07000071,8885,8,3509,0.002279851809632374,20.25648332858364,male,0-4,282,0.0317388857625211,7.235995614139893e-05
2014,E02004520,E07000071,9377,18,4234,0.004251299008030231,39.86443079829947,female,0-4,510,0.05438839714194305,0.00023122133881789674
2014,E02004520,E07000071,9377,18,4234,0.004251299008030231,39.86443079829947,male,0-4,543,0.057907646368774664,0.00024618271956493716
2014,E02006922,E07000071,13879,14,5373,0.0026056206960729574,36.16340964079657,female,0-4,338,0.024353339577779378,6.345556562235461e-05
2014,E02006922,E07000071,13879,14,5373,0.0026056206960729574,36.16340964079657,male,0-4,378,0.027235391598818357,7.096510001553266e-05
2014,E02004585,E07000076,8201,9,3771,0.002386634844868735,19.572792362768496,female,0-4,237,0.028898914766491892,6.897115696060117e-05
2014,E02004585,E07000076,8201,9,3771,0.002386634844868735,19.572792362768496,male,0-4,265,0.03231313254481161,7.711964807830932e-05
2014,E02004513,E07000071,11375,8,3826,0.0020909566126502874,23.784631468897018,female,0-4,418,0.03674725274725275,7.683691112859958e-05
2014,E02004513,E07000071,11375,8,3826,0.0020909566126502874,23.784631468897018,male,0-4,429,0.037714285714285714,7.885893510566798e-05
2014,E02004509,E07000071,12108,8,3990,0.0020050125313283208,24.276691729323307,female,0-4,481,0.03972580112322432,7.965072906912144e-05
2014,E02004509,E07000071,12108,8,3990,0.0020050125313283208,24.276691729323307,male,0-4,549,0.045341922695738356,9.09111231994754e-05
2014,E02004580,E07000076,11681,11,5397,0.0020381693533444508,23.80785621641653,female,0-4,203,0.01737864908826299,3.5420629974225106e-05
2014,E02004580,E07000076,11681,11,5397,0.0020381693533444508,23.80785621641653,male,0-4,194,0.016608167108980394,3.3850257216747145e-05
2014,E02006232,E07000200,5940,9,2359,0.0038151759220008477,22.662144976685035,female,0-4,119,0.020033670033670032,7.643197554176782e-05
2014,E02006232,E07000200,5940,9,2359,0.0038151759220008477,22.662144976685035,male,0-4,146,0.02457912457912458,9.377368427813532e-05
2014,E02006290,E07000244,8066,100,3026,0.03304692663582287,266.55651024454727,female,0-4,174,0.021572030746342674,0.0007128893174601017
2014,E02006290,E07000244,8066,100,3026,0.03304692663582287,266.55651024454727,male,0-4,171,0.02120009918175056,0.0007005981223314792
