msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004260,E06000059,9217,2066,3758,0.5497605109100585,5067.142629058009,female,0-4,293,0.031789085385700334,0.01747638382300609
E02004260,E06000059,9217,2066,3758,0.5497605109100585,5067.142629058009,male,0-4,260,0.028208744710860368,0.015508053904374007
E02004266,E06000059,8560,2512,3478,0.7222541690626797,6182.495687176538,female,0-4,272,0.03177570093457944,0.022950132474888887
E02004266,E06000059,8560,2512,3478,0.7222541690626797,6182.495687176538,male,0-4,271,0.031658878504672895,0.022865756987848852
E02004261,E06000059,10405,3207,4836,0.663151364764268,6900.089950372208,female,0-4,339,0.03258049014896684,0.02160579650697615
E02004261,E06000059,10405,3207,4836,0.663151364764268,6900.089950372208,male,0-4,319,0.030658337337818357,0.02033111824697756
E02004243,E06000059,6388,27,2451,0.011015911872705019,70.36964504283966,female,0-4,149,0.02332498434564809,0.00025694597198388353
E02004243,E06000059,6388,27,2451,0.011015911872705019,70.36964504283966,male,0-4,140,0.021916092673763307,0.0002414257454882127
E02004790,E07000091,7880,18,3943,0.004565051990869896,35.97260968805478,female,0-4,218,0.02766497461928934,0.00012629204746315194
E02004790,E07000091,7880,18,3943,0.004565051990869896,35.97260968805478,male,0-4,234,0.02969543147208122,0.00013556118856136495
E02004267,E06000059,5048,418,2278,0.18349429323968394,926.2791922739245,female,0-4,68,0.01347068145800317,0.002471793173593207
E02004267,E06000059,5048,418,2278,0.18349429323968394,926.2791922739245,male,0-4,96,0.01901743264659271,0.0034895903627198215
E02004263,E06000059,5790,659,2744,0.2401603498542274,1390.5284256559767,female,0-4,128,0.022107081174438686,0.005309244349109
E02004263,E06000059,5790,659,2744,0.2401603498542274,1390.5284256559767,male,0-4,131,0.022625215889464593,0.005433679763541242
E02004268,E06000059,9684,716,4771,0.15007335988262419,1453.3104171033326,female,0-4,187,0.019310202395704256,0.0028979469535368365
E02004268,E06000059,9684,716,4771,0.15007335988262419,1453.3104171033326,male,0-4,196,0.020239570425444033,0.0030374203363273795
E02004265,E06000059,8359,621,3935,0.15781448538754764,1319.1712833545107,female,0-4,172,0.020576623998085894,0.0032472893272709885
E02004265,E06000059,8359,621,3935,0.15781448538754764,1319.1712833545107,male,0-4,183,0.021892570881684413,0.0034549648075034357
E02004788,E07000091,7234,12,3257,0.00368437212158428,26.65274792754068,female,0-4,143,0.01976776333978435,7.283179615517722e-05
E02004788,E07000091,7234,12,3257,0.00368437212158428,26.65274792754068,male,0-4,142,0.01962952723251313,7.23224828953508e-05
E02004800,E07000091,7575,8,3575,0.0022377622377622378,16.95104895104895,female,0-4,88,0.011617161716171618,2.5996445798425996e-05
E02004800,E07000091,7575,8,3575,0.0022377622377622378,16.95104895104895,male,0-4,70,0.009240924092409241,2.067899097602068e-05
E02004254,E06000059,10067,63,3949,0.015953405925550772,160.60293745251963,female,0-4,252,0.025032283699215258,0.0003993501830971287
E02004254,E06000059,10067,63,3949,0.015953405925550772,160.60293745251963,male,0-4,252,0.025032283699215258,0.0003993501830971287
E02003203,E06000058,7406,17,3368,0.005047505938242281,37.38182897862233,female,0-4,250,0.033756413718606534,0.00017038569869842965
E02003203,E06000058,7406,17,3368,0.005047505938242281,37.38182897862233,male,0-4,294,0.03969754253308128,0.00020037358166935328
E02003174,E06000058,8093,24,3940,0.006091370558375634,49.29746192893401,female,0-4,212,0.026195477573211418,0.00015956636085204923
E02003174,E06000058,8093,24,3940,0.006091370558375634,49.29746192893401,male,0-4,226,0.02792536760163104,0.0001701037620403921
E02003194,E06000058,6223,20,2528,0.007911392405063292,49.232594936708864,female,0-4,102,0.016390808291820665,0.00012967411623275842
E02003194,E06000058,6223,20,2528,0.007911392405063292,49.232594936708864,male,0-4,125,0.020086774867427284,0.00015891435812838043
E02003186,E06000058,9172,13,4072,0.0031925343811394892,29.281925343811395,female,0-4,324,0.03532490187527257,0.0001127759637471865
E02003186,E06000058,9172,13,4072,0.0031925343811394892,29.281925343811395,male,0-4,348,0.03794156127344091,0.00012112973883957067
E02003179,E06000058,6537,17,3260,0.005214723926380368,34.08865030674847,female,0-4,193,0.029524246596297998,0.00015396079513406931
E02003179,E06000058,6537,17,3260,0.005214723926380368,34.08865030674847,male,0-4,214,0.03273672938656876,0.00017071300600357943
E02003177,E06000058,8133,14,3399,0.004118858487790526,33.49867608120035,female,0-4,255,0.03135374400590188,0.0001291416346227203
E02003177,E06000058,8133,14,3399,0.004118858487790526,33.49867608120035,male,0-4,298,0.03664084593630886,0.00015091845928459077
E02003196,E06000058,10314,42,4327,0.009706494106771435,100.11278021724058,female,0-4,148,0.014349427961993406,0.00013928263794863024
E02003196,E06000058,10314,42,4327,0.009706494106771435,100.11278021724058,male,0-4,180,0.017452006980802792,0.00016939780291049626
E02004794,E07000091,6923,10,2961,0.003377237419790611,23.3806146572104,female,0-4,142,0.020511339014877943,6.927166165105688e-05
E02004794,E07000091,6923,10,2961,0.003377237419790611,23.3806146572104,male,0-4,151,0.021811353459482884,7.366211907964499e-05
E02003183,E06000058,7005,16,2821,0.005671747607231478,39.730591988656506,female,0-4,142,0.02027123483226267,0.0001149733276555132
E02003183,E06000058,7005,16,2821,0.005671747607231478,39.730591988656506,male,0-4,117,0.01670235546038544,9.473154461757074e-05
E02003178,E06000058,8505,26,4010,0.006483790523690773,55.14463840399002,female,0-4,215,0.025279247501469725,0.00016390534539606304
E02003178,E06000058,8505,26,4010,0.006483790523690773,55.14463840399002,male,0-4,294,0.0345679012345679,0.0002241310304485699
