msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006039,E06000051,7980,8,3562,0.0022459292532285235,17.92251544076362,female,0-4,177,0.02218045112781955,4.9815724037775525e-05
E02006039,E06000051,7980,8,3562,0.0022459292532285235,17.92251544076362,male,0-4,158,0.019799498746867168,4.446827343485046e-05
E02004635,E07000080,7470,12,1582,0.007585335018963337,56.66245259165613,female,0-4,198,0.02650602409638554,0.0002010570727917993
E02004635,E07000080,7470,12,1582,0.007585335018963337,56.66245259165613,male,0-4,202,0.027041499330655958,0.00020511883183809828
E02004665,E07000082,8782,27,2741,0.009850419554906968,86.50638453119299,female,0-4,216,0.02459576406285584,0.00024227859529263324
E02004665,E07000082,8782,27,2741,0.009850419554906968,86.50638453119299,male,0-4,217,0.02470963334092462,0.00024340025545602507
E02004662,E07000082,6335,8,2114,0.003784295175023652,23.973509933774835,female,0-4,168,0.026519337016574586,0.00010035699911664933
E02004662,E07000082,6335,8,2114,0.003784295175023652,23.973509933774835,male,0-4,157,0.02478295185477506,9.378600512686872e-05
E02002916,E06000019,10008,3269,3824,0.8548640167364017,8555.479079497907,female,0-4,305,0.030475619504396482,0.026052510502058604
E02002916,E06000019,10008,3269,3824,0.8548640167364017,8555.479079497907,male,0-4,309,0.030875299760191845,0.02639418277093806
E02002911,E06000019,9442,2993,3726,0.8032742887815352,7584.515834675255,female,0-4,219,0.023194238508790512,0.018631335441977995
E02002911,E06000019,9442,2993,3726,0.8032742887815352,7584.515834675255,male,0-4,230,0.024359245922474054,0.019567155943629858
E02006720,E07000235,6841,46,2686,0.01712583767684289,117.1578555472822,female,0-4,112,0.01637187545680456,0.0002803820815387229
E02006720,E07000235,6841,46,2686,0.01712583767684289,117.1578555472822,male,0-4,118,0.017248940213419092,0.0002954025501925831
E02002923,E06000019,10042,2834,3751,0.7555318581711543,7587.050919754732,female,0-4,201,0.02001593308105955,0.015122675113762401
E02002923,E06000019,10042,2834,3751,0.7555318581711543,7587.050919754732,male,0-4,259,0.025791674965146383,0.01948643211176349
E02002919,E06000019,9916,3452,3988,0.8655967903711134,8583.25777331996,female,0-4,360,0.03630496167809601,0.031425458303106175
E02002919,E06000019,9916,3452,3988,0.8655967903711134,8583.25777331996,male,0-4,427,0.043061718434852764,0.037274085265073156
E02002926,E06000019,11179,3429,4369,0.7848477912565804,8773.813458457313,female,0-4,277,0.024778602737275248,0.01944743162877474
E02002926,E06000019,11179,3429,4369,0.7848477912565804,8773.813458457313,male,0-4,306,0.027372752482332945,0.02148344432637209
E02002927,E06000019,11768,2623,3951,0.6638825613768666,7812.5699822829665,female,0-4,201,0.017080217539089056,0.011339258568724524
E02002927,E06000019,11768,2623,3951,0.6638825613768666,7812.5699822829665,male,0-4,208,0.017675050985723997,0.011734158120869158
E02004621,E07000079,6689,8,2515,0.0031809145129224653,21.27713717693837,female,0-4,136,0.02033188817461504,6.467399816974964e-05
E02004621,E07000079,6689,8,2515,0.0031809145129224653,21.27713717693837,male,0-4,154,0.02302287337419644,7.323379204515767e-05
E02004637,E07000081,9361,8,3759,0.002128225591912743,19.922319765895185,female,0-4,228,0.02435637218245914,5.183585460486117e-05
E02004637,E07000081,9361,8,3759,0.002128225591912743,19.922319765895185,male,0-4,223,0.02382224121354556,5.069910340738614e-05
E02004656,E07000082,11446,21,3701,0.005674142123750338,64.94623074844637,female,0-4,302,0.026384763236065,0.0001497108965029357
E02004656,E07000082,11446,21,3701,0.005674142123750338,64.94623074844637,male,0-4,309,0.02699633059584134,0.0001531810166205534
E02004664,E07000082,7279,14,2418,0.005789909015715467,42.14474772539289,female,0-4,220,0.03022393185877181,0.00017499381555947284
