year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2016,E02004796,E07000091,9892,17,3872,0.004390495867768595,43.43078512396694,female,0-4,200,0.020218358269308533,8.876861843446412e-05
2016,E02004796,E07000091,9892,17,3872,0.004390495867768595,43.43078512396694,male,0-4,168,0.016983420946219168,7.456563948494986e-05
2016,E02004798,E07000091,6271,14,2717,0.005152741994847258,32.312845049687155,female,0-4,156,0.024876415244777548,0.0001281817495130238
2016,E02004798,E07000091,6271,14,2717,0.005152741994847258,32.312845049687155,male,0-4,189,0.03013873385424972,0.0001552971196023173
2016,E02004799,E07000091,8159,12,3907,0.0030714102892244687,25.05963654978244,female,0-4,168,0.02059075867140581,6.324266804629375e-05
2016,E02004799,E07000091,8159,12,3907,0.0030714102892244687,25.05963654978244,male,0-4,195,0.02389998774359603,7.340666826801954e-05
2016,E02004243,E06000059,6426,12,2545,0.004715127701375246,30.299410609037327,female,0-4,147,0.02287581699346405,0.00010786239839747293
2016,E02004243,E06000059,6426,12,2545,0.004715127701375246,30.299410609037327,male,0-4,128,0.019919078742608155,9.39209999651465e-05
2016,E02004801,E07000091,7864,12,2960,0.004054054054054054,31.88108108108108,female,0-4,101,0.012843336724313327,5.206758131478376e-05
2016,E02004801,E07000091,7864,12,2960,0.004054054054054054,31.88108108108108,male,0-4,90,0.011444557477110885,4.6396854636936024e-05
2016,E02004788,E07000091,7270,13,3249,0.0040012311480455524,29.088950446291165,female,0-4,121,0.016643741403026133,6.659545652180355e-05
2016,E02004788,E07000091,7270,13,3249,0.0040012311480455524,29.088950446291165,male,0-4,143,0.019669876203576343,7.870372134394966e-05
2016,E02004800,E07000091,7622,13,3699,0.003514463368477967,26.787239794539065,female,0-4,75,0.009839937024403044,3.458209822039459e-05
2016,E02004800,E07000091,7622,13,3699,0.003514463368477967,26.787239794539065,male,0-4,79,0.01036473366570454,3.642647679214896e-05
2016,E02003190,E06000058,10782,9,5069,0.0017754981258630894,19.14342079305583,female,0-4,311,0.028844370246707475,5.1213125314730177e-05
2016,E02003190,E06000058,10782,9,5069,0.0017754981258630894,19.14342079305583,male,0-4,347,0.032183268410313486,5.7141332746660365e-05
2016,E02003207,E06000058,7292,19,3854,0.004929942916450441,35.94914374675662,female,0-4,270,0.03702687877125617,0.00018254039871662357
2016,E02003207,E06000058,7292,19,3854,0.004929942916450441,35.94914374675662,male,0-4,249,0.03414701042238069,0.00016834281214977507
2016,E02003192,E06000058,12272,10,5171,0.0019338619222587507,23.73235350995939,female,0-4,299,0.024364406779661018,4.7117398529609395e-05
2016,E02003192,E06000058,12272,10,5171,0.0019338619222587507,23.73235350995939,male,0-4,264,0.02151238591916558,4.160198398600963e-05
2016,E02006885,E06000058,7827,10,3691,0.00270929287455974,21.205635329179085,female,0-4,159,0.020314296665389038,5.503737920723121e-05
2016,E02006885,E06000058,7827,10,3691,0.00270929287455974,21.205635329179085,male,0-4,190,0.024274945700779354,6.57679374174461e-05
2016,E02004277,E06000059,11372,8,5386,0.0014853323431117712,16.891199405867063,female,0-4,226,0.019873373197326766,2.951856397672004e-05
2016,E02004277,E06000059,11372,8,5386,0.0014853323431117712,16.891199405867063,male,0-4,297,0.026116778051354202,3.879209513754802e-05
2016,E02004259,E06000059,7300,9,3056,0.0029450261780104713,21.49869109947644,female,0-4,134,0.018356164383561645,5.405938463745249e-05
2016,E02004259,E06000059,7300,9,3056,0.0029450261780104713,21.49869109947644,male,0-4,118,0.016164383561643837,4.760453274044324e-05
2016,E02004257,E06000059,8637,11,3600,0.0030555555555555557,26.390833333333333,female,0-4,281,0.03253444483038092,9.941080364838615e-05
2016,E02004257,E06000059,8637,11,3600,0.0030555555555555557,26.390833333333333,male,0-4,322,0.03728146347111266,0.0001139155828283998
2016,E02004793,E07000091,7450,10,2365,0.004228329809725159,31.501057082452434,female,0-4,126,0.016912751677852347,7.151269208394228e-05
2016,E02004793,E07000091,7450,10,2365,0.004228329809725159,31.501057082452434,male,0-4,117,0.01570469798657718,6.640464264937498e-05
2016,E02004797,E07000091,8022,20,2727,0.007334066740007334,58.83388338833883,female,0-4,226,0.028172525554724506,0.00020661918265291168
2016,E02004797,E07000091,8022,20,2727,0.007334066740007334,58.83388338833883,male,0-4,221,0.02754923959112441,0.00020204796179775877
2016,E02004779,E07000091,10885,27,4451,0.006066052572455628,66.02898225117951,female,0-4,217,0.019935691318327974,0.00012093095160522472
2016,E02004779,E07000091,10885,27,4451,0.006066052572455628,66.02898225117951,male,0-4,243,0.022324299494717502,0.00013542037437820097
2016,E02004795,E07000091,8858,24,2695,0.008905380333951763,78.88385899814472,female,0-4,168,0.018965906525174984,0.00016889861098486072
2016,E02004795,E07000091,8858,24,2695,0.008905380333951763,78.88385899814472,male,0-4,131,0.014788891397606684,0.00013170070261319498
2016,E02003561,E06000045,8720,23,2401,0.009579341940857976,83.53186172428155,female,0-4,162,0.018577981651376148,0.00017796483880951747
2016,E02003561,E06000045,8720,23,2401,0.009579341940857976,83.53186172428155,male,0-4,200,0.022935779816513763,0.00021970967754261414
2016,E02003563,E06000045,7947,24,3068,0.007822685788787484,62.166883963494136,female,0-4,317,0.03988926638983264,0.000312041197312902
2016,E02003563,E06000045,7947,24,3068,0.007822685788787484,62.166883963494136,male,0-4,305,0.038379262614823204,0.00030022891224112025
2016,E02004732,E07000087,8401,1863,2896,0.6433011049723757,5404.372582872928,female,0-4,182,0.021664087608618023,0.013936531496842326
2016,E02004732,E07000087,8401,1863,2896,0.6433011049723757,5404.372582872928,male,0-4,204,0.024282823473396026,0.015621167172284805
2016,E02003559,E06000045,8092,12,2580,0.004651162790697674,37.63720930232558,female,0-4,221,0.0273109243697479,0.00012702755520812976
2016,E02003559,E06000045,8092,12,2580,0.004651162790697674,37.63720930232558,male,0-4,262,0.03237765694513099,0.0001505937532331674
