msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02000503,E09000017,9317,2179,3741,0.582464581662657,5426.822507350976,female,0-4,356,0.03820972416013738,0.02225581099837994
E02000503,E09000017,9317,2179,3741,0.582464581662657,5426.822507350976,male,0-4,334,0.035848449071589565,0.020880451891738483
E02000796,E09000027,10649,15,4991,0.0030054097375275496,32.004608294930875,female,0-4,367,0.034463329890130526,0.00010357642723942254
E02000796,E09000027,10649,15,4991,0.0030054097375275496,32.004608294930875,male,0-4,345,0.032397408207343416,9.736748609700486e-05
E02000579,E09000020,8439,8,3356,0.0023837902264600714,20.116805721096544,female,0-4,279,0.03306078919303235,7.880998615740726e-05
E02000579,E09000020,8439,8,3356,0.0023837902264600714,20.116805721096544,male,0-4,263,0.031164829956155944,7.42904170587746e-05
E02004903,E07000098,7515,53,2891,0.018332756831546178,137.77066758906952,female,0-4,235,0.03127079174983367,0.000573279821079621
E02004903,E07000098,7515,53,2891,0.018332756831546178,137.77066758906952,male,0-4,246,0.03273453093812375,0.0006001141956833479
E02000256,E09000009,8848,32,3495,0.009155937052932762,81.01173104434908,female,0-4,259,0.029272151898734177,0.0002680139801886964
E02000256,E09000009,8848,32,3495,0.009155937052932762,81.01173104434908,male,0-4,327,0.03695750452079566,0.00033838058502588304
E02000454,E09000015,7075,319,2816,0.11328125,801.46484375,female,0-4,245,0.03462897526501767,0.003922813604240283
E02000454,E09000015,7075,319,2816,0.11328125,801.46484375,male,0-4,242,0.03420494699646643,0.0038747791519434627
E02000541,E09000018,9425,54,4599,0.011741682974559686,110.66536203522504,female,0-4,339,0.03596816976127321,0.00042232684651201423
E02000541,E09000018,9425,54,4599,0.011741682974559686,110.66536203522504,male,0-4,349,0.03702917771883289,0.00043478486558316506
E02000546,E09000018,9799,42,4454,0.009429726088908847,92.40188594521778,female,0-4,371,0.03786100622512501,0.0003570189181534016
E02000546,E09000018,9799,42,4454,0.009429726088908847,92.40188594521778,male,0-4,433,0.04418818246759874,0.0004166824570361803
E02000514,E09000017,10595,3026,4709,0.6425992779783394,6808.339350180506,female,0-4,446,0.04209532798489854,0.027050427369357186
E02000514,E09000017,10595,3026,4709,0.6425992779783394,6808.339350180506,male,0-4,469,0.04426616328456819,0.028445404565534797
E02000455,E09000015,8741,74,3715,0.019919246298788693,174.11413189771196,female,0-4,367,0.04198604278686649,0.000836330327383074
E02000455,E09000015,8741,74,3715,0.019919246298788693,174.11413189771196,male,0-4,362,0.041414025855165314,0.0008249361812334409
E02000523,E09000017,11385,3055,4573,0.6680516072600043,7605.76754865515,female,0-4,468,0.04110671936758893,0.027461409942703734
E02000523,E09000017,11385,3055,4573,0.6680516072600043,7605.76754865515,male,0-4,611,0.053667105841018886,0.03585239631408543
E02000501,E09000017,8436,2057,3735,0.5507362784471218,4646.01124497992,female,0-4,285,0.033783783783783786,0.018605955352943307
E02000501,E09000017,8436,2057,3735,0.5507362784471218,4646.01124497992,male,0-4,303,0.03591749644381223,0.01978106832260288
E02000239,E09000009,8993,54,3787,0.014259308159493002,128.23395827832056,female,0-4,284,0.03158011786945402,0.0004503106324136565
E02000239,E09000009,8993,54,3787,0.014259308159493002,128.23395827832056,male,0-4,309,0.034360057822751026,0.0004899506528726051
E02000459,E09000015,9046,151,3727,0.04051515964582774,366.50013415615774,female,0-4,336,0.03714348883484413,0.00150487437994673
E02000459,E09000015,9046,151,3727,0.04051515964582774,366.50013415615774,male,0-4,382,0.04222860933009065,0.0017108988486299135
E02000521,E09000017,12416,3642,5263,0.6920007600228006,8591.881436443093,female,0-4,543,0.04373389175257732,0.030263886331538398
