year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2017,E02005756,E07000164,6930,8,2891,0.002767208578346593,19.17675544794189,female,0-4,192,0.027705627705627706,7.666725065549002e-05
2017,E02005756,E07000164,6930,8,2891,0.002767208578346593,19.17675544794189,male,0-4,238,0.03434343434343434,9.50354461250345e-05
2017,E02004594,E07000077,8461,22,2731,0.008055657268399853,68.15891614793117,female,0-4,236,0.027892684079895994,0.00022469390324339505
2017,E02004594,E07000077,8461,22,2731,0.008055657268399853,68.15891614793117,male,0-4,233,0.027538116061931215,0.00022183762481233494
2017,E02003630,E06000055,10926,12,4624,0.0025951557093425604,28.354671280276815,female,0-4,406,0.037159070107999265,9.643357294463476e-05
2017,E02003630,E06000055,10926,12,4624,0.0025951557093425604,28.354671280276815,male,0-4,445,0.04072853743364452,0.00010569689645409477
2017,E02003615,E06000056,10000,9,3952,0.002277327935222672,22.77327935222672,female,0-4,299,0.0299,6.809210526315789e-05
2017,E02003615,E06000056,10000,9,3952,0.002277327935222672,22.77327935222672,male,0-4,274,0.0274,6.239878542510121e-05
2017,E02003604,E06000056,9719,23,3906,0.005888376856118792,57.22913466461854,female,0-4,364,0.03745241279967075,0.00022053392073538846
2017,E02003604,E06000056,9719,23,3906,0.005888376856118792,57.22913466461854,male,0-4,416,0.042802757485337996,0.00025203876655472963
2017,E02006293,E07000244,11404,9,3823,0.0023541721161391576,26.846978812450953,female,0-4,265,0.023237460540161348,5.4704981653531815e-05
2017,E02006293,E07000244,11404,9,3823,0.0023541721161391576,26.846978812450953,male,0-4,262,0.022974394949140654,5.4085679974435226e-05
2017,E02004592,E07000077,13547,17,4551,0.0037354427598330037,50.6040430674577,female,0-4,349,0.02576216136413966,9.623307914532503e-05
2017,E02004592,E07000077,13547,17,4551,0.0037354427598330037,50.6040430674577,male,0-4,384,0.02834575920868089,0.00010588396100803673
2017,E02004446,E07000067,6812,8,2501,0.003198720511795282,21.78968412634946,female,0-4,142,0.020845566647093364,6.667914161405314e-05
2017,E02004446,E07000067,6812,8,2501,0.003198720511795282,21.78968412634946,male,0-4,144,0.021139166177334117,6.76182844536877e-05
