msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006045,E06000051,10976,1687,4956,0.3403954802259887,3736.1807909604518,female,0-4,256,0.023323615160349854,0.00793925318311344
E02006045,E06000051,10976,1687,4956,0.3403954802259887,3736.1807909604518,male,0-4,230,0.02095481049562682,0.0071329227817034805
E02006040,E06000051,7718,8,2909,0.002750085940185631,21.2251632863527,female,0-4,145,0.018787250583052605,5.166655368319726e-05
E02006040,E06000051,7718,8,2909,0.002750085940185631,21.2251632863527,male,0-4,127,0.016455040165846074,4.525277460528312e-05
E02004662,E07000082,6428,8,2162,0.0037002775208140612,23.785383903792784,female,0-4,152,0.023646546359676415,8.749878393959821e-05
E02004662,E07000082,6428,8,2162,0.0037002775208140612,23.785383903792784,male,0-4,147,0.022868699439950218,8.46205344679009e-05
E02004665,E07000082,8759,32,2893,0.01106118216384376,96.8848945731075,female,0-4,214,0.024432012786847812,0.0002702469440646837
E02004665,E07000082,8759,32,2893,0.01106118216384376,96.8848945731075,male,0-4,213,0.02431784450279712,0.0002689841078774656
E02004635,E07000080,7562,14,1677,0.008348240906380441,63.129397734048894,female,0-4,203,0.026844750066120075,0.00022410644062354266
E02004635,E07000080,7562,14,1677,0.008348240906380441,63.129397734048894,male,0-4,202,0.026712509918011107,0.00022300246800963357
E02002925,E06000019,11244,3382,4137,0.8175006043026347,9191.976794778824,female,0-4,258,0.02294557097118463,0.01875801813501243
E02002925,E06000019,11244,3382,4137,0.8175006043026347,9191.976794778824,male,0-4,286,0.02543578797580932,0.02079377204113781
E02006720,E07000235,6955,51,2801,0.01820778293466619,126.63513031060336,female,0-4,135,0.019410496046010063,0.0003534220986599476
E02006720,E07000235,6955,51,2801,0.01820778293466619,126.63513031060336,male,0-4,116,0.01667864845434939,0.00030368121070039944
E02002911,E06000019,9462,3100,3799,0.8160042116346407,7721.03185048697,female,0-4,228,0.024096385542168676,0.019662752087581704
E02002911,E06000019,9462,3100,3799,0.8160042116346407,7721.03185048697,male,0-4,221,0.023356584231663497,0.01905907110243665
E02002919,E06000019,9794,3520,4094,0.8597948216902784,8420.830483634587,female,0-4,327,0.0333877884419032,0.028706647610038903
E02002919,E06000019,9794,3520,4094,0.8597948216902784,8420.830483634587,male,0-4,382,0.03900347151317133,0.033534982834968995
E02002923,E06000019,10073,2878,3850,0.7475324675324675,7529.894545454545,female,0-4,193,0.0191601310433833,0.014322820037105749
E02002923,E06000019,10073,2878,3850,0.7475324675324675,7529.894545454545,male,0-4,242,0.024024620272014297,0.017959183673469388
