msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02002184,E08000032,13154,10,5945,0.001682085786375105,22.12615643397813,female,0-4,293,0.022274593279610764,3.74677767529197e-05
E02002184,E08000032,13154,10,5945,0.001682085786375105,22.12615643397813,male,0-4,271,0.020602098221073437,3.4654496587171466e-05
E02002297,E08000034,6837,33,2640,0.0125,85.4625,female,0-4,212,0.031007751937984496,0.0003875968992248062
E02002297,E08000034,6837,33,2640,0.0125,85.4625,male,0-4,192,0.028082492321193506,0.00035103115401491884
E02002299,E08000034,7195,50,2986,0.016744809109176157,120.47890154052244,female,0-4,314,0.04364141765114663,0.0007307672078222812
E02002299,E08000034,7195,50,2986,0.016744809109176157,120.47890154052244,male,0-4,309,0.04294649061848506,0.0007191307873155569
E02002216,E08000032,9371,11,4317,0.0025480657864257587,23.877924484595784,female,0-4,379,0.040443922740369224,0.00010305377580358154
E02002216,E08000032,9371,11,4317,0.0025480657864257587,23.877924484595784,male,0-4,410,0.04375200085369758,0.00011148297646297738
E02002191,E08000032,9699,15,4961,0.003023583954847813,29.32574077806894,female,0-4,439,0.045262398185379936,0.00013685466091124755
E02002191,E08000032,9699,15,4961,0.003023583954847813,29.32574077806894,male,0-4,436,0.044953087947211055,0.00013591943543804995
E02002261,E08000033,8255,21,3474,0.006044905008635579,49.90069084628671,female,0-4,241,0.029194427619624472,0.00017647754174211685
E02002261,E08000033,8255,21,3474,0.006044905008635579,49.90069084628671,male,0-4,283,0.034282253179890976,0.00020723296395443595
E02002371,E08000035,9941,19,3954,0.0048052604957005566,47.769094587759234,female,0-4,363,0.03651544110250478,0.00017546620661294658
E02002371,E08000035,9941,19,3954,0.0048052604957005566,47.769094587759234,male,0-4,393,0.039533246152298564,0.0001899675460024463
E02002312,E08000034,10347,31,2590,0.011969111969111969,123.84440154440153,female,0-4,209,0.02019909152411327,0.00024176518812645226
E02002312,E08000034,10347,31,2590,0.011969111969111969,123.84440154440153,male,0-4,260,0.025128056441480622,0.0003007605211142468
E02002230,E08000032,9782,28,3787,0.0073937153419593345,72.3253234750462,female,0-4,468,0.04784297689634022,0.00035373735228347666
E02002230,E08000032,9782,28,3787,0.0073937153419593345,72.3253234750462,male,0-4,447,0.04569617665099162,0.00033786452237332065
E02002268,E08000033,10453,30,4339,0.006914035492048859,72.27241299838673,female,0-4,296,0.02831722950349182,0.00019578632982363554
E02002268,E08000033,10453,30,4339,0.006914035492048859,72.27241299838673,male,0-4,319,0.030517554768965848,0.00021099945680317479
E02002221,E08000032,15663,35,6198,0.0056469828977089385,88.4486931268151,female,0-4,767,0.048968907616676244,0.0002765265838308597
E02002221,E08000032,15663,35,6198,0.0056469828977089385,88.4486931268151,male,0-4,760,0.04852199450935325,0.00027400287315704485
E02002325,E08000034,8695,20,3099,0.006453694740238786,56.114875766376244,female,0-4,250,0.02875215641173088,0.00018555764060491047
E02002325,E08000034,8695,20,3099,0.006453694740238786,56.114875766376244,male,0-4,233,0.02679700977573318,0.00017293972104377657
E02002295,E08000034,7195,48,2942,0.016315431679129844,117.38953093133924,female,0-4,302,0.04197359277275886,0.0006848172852115654
E02002295,E08000034,7195,48,2942,0.016315431679129844,117.38953093133924,male,0-4,353,0.04906184850590688,0.0008004652373499423
E02002251,E08000033,8236,19,3632,0.0052312775330396475,43.08480176211454,female,0-4,232,0.028169014084507043,0.0001473599305081591
E02002251,E08000033,8236,19,3632,0.0052312775330396475,43.08480176211454,male,0-4,232,0.028169014084507043,0.0001473599305081591
E02002319,E08000034,6622,33,2488,0.013263665594855305,87.83199356913182,female,0-4,220,0.03322259136212625,0.000440653342021771
E02002319,E08000034,6622,33,2488,0.013263665594855305,87.83199356913182,male,0-4,209,0.03156146179401993,0.00041862067492068236
E02002323,E08000034,8569,32,3189,0.010034493571652555,85.98557541549074,female,0-4,200,0.02333994631812347,0.00023420454129192568
E02002323,E08000034,8569,32,3189,0.010034493571652555,85.98557541549074,male,0-4,224,0.026140739876298284,0.00026230908624695675
