year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ags_ppln_ltla,agsf_ppln_ltla,tfp_ltla_ags,ltla_frac_tp,ags_ltla_frac_tp
2014,E06000019,164117,19318,310,67852,0.004568767317101928,749.8123857808171,female,12-15,3973,0.024208339172663403,0.00011060226881338287,0.016047209856092762,0.0003884762989712007
2014,E06000019,164117,19318,310,67852,0.004568767317101928,749.8123857808171,male,12-15,4112,0.025055295916937306,0.00011447181710562053,0.016047209856092762,0.00040206759158559706
2014,E06000020,143315,19318,1805,65512,0.027552204176334107,3948.6441415313225,female,12-15,4045,0.02822454034818407,0.0007776482984563477,0.09343617351692722,0.0026371930494084404
2014,E06000020,143315,19318,1805,65512,0.027552204176334107,3948.6441415313225,male,12-15,4076,0.02844084708509228,0.0007836080258363592,0.09343617351692722,0.0026574039232110758
2014,E06000021,211720,19318,27,100067,0.00026981922112184834,57.126125495917734,female,12-15,5255,0.024820517664840357,6.697052744168303e-06,0.0013976602132725956,3.4690650012977e-05
2014,E06000021,211720,19318,27,100067,0.00026981922112184834,57.126125495917734,male,12-15,5382,0.025420366521821273,6.858903495549725e-06,0.0013976602132725956,3.552903489435627e-05
2014,E06000049,324940,19318,1174,161978,0.007247897862672709,2355.13193149687,female,12-15,8120,0.024989228780697974,0.00018111937786946018,0.06077233668081582,0.0015186538248545098
2014,E06000049,324940,19318,1174,161978,0.007247897862672709,2355.13193149687,male,12-15,8328,0.025629346956361175,0.00018575888902670745,0.06077233668081582,0.0015575553021414234
2014,E06000050,288269,19318,1454,146286,0.009939433712043531,2865.2306167370766,female,12-15,6953,0.024119832517544376,0.00023973747645372436,0.07526659074438348,0.0018154175629210851
2014,E06000050,288269,19318,1454,146286,0.009939433712043531,2865.2306167370766,male,12-15,7315,0.025375604036507567,0.0002522191342239312,0.07526659074438348,0.0019099352039073406
2014,E06000051,272481,19318,13397,118527,0.11302909885511318,30798.281885140095,female,12-15,6785,0.024900818772685067,0.0028145171066310784,0.6934982917486282,0.017268675281999265
2014,E06000051,272481,19318,13397,118527,0.11302909885511318,30798.281885140095,male,12-15,6915,0.025377916258381317,0.0028684430055053657,0.6934982917486282,0.01759954157332718
2014,E07000026,84782,19318,9,42205,0.00021324487619950243,18.079327093946215,female,12-15,2049,0.024167865820575122,5.1536735549147285e-06,0.0004658867377575318,1.1259488165709499e-05
2014,E07000026,84782,19318,9,42205,0.00021324487619950243,18.079327093946215,male,12-15,2155,0.025418131207095847,5.420286242479863e-06,0.0004658867377575318,1.1841970227966799e-05
2014,E07000192,84890,19318,217,22481,0.009652595525110092,819.4088341265957,female,12-15,2097,0.024702556249263753,0.00023844378391042366,0.011233046899264935,0.00027748497287970983
2014,E07000192,84890,19318,217,22481,0.009652595525110092,819.4088341265957,male,12-15,2245,0.026445988926846506,0.00025527243437238964,0.011233046899264935,0.00029706903391270794
2014,E07000194,89080,19318,37,40055,0.0009237298714267881,82.28585694669829,female,12-15,2171,0.024371351594072745,2.2512545474489864e-05,0.0019153121441142975,4.667874567660687e-05
2014,E07000194,89080,19318,37,40055,0.0009237298714267881,82.28585694669829,male,12-15,2301,0.025830713964975303,2.3860602089728777e-05,0.0019153121441142975,4.947388014825997e-05
2014,E07000195,110328,19318,156,46560,0.0033505154639175256,369.65567010309275,female,12-15,2522,0.022859111014429702,7.658980494525415e-05,0.008075370121130552,0.0001845957820815319
2014,E07000195,110328,19318,156,46560,0.0033505154639175256,369.65567010309275,male,12-15,2681,0.024300268290914365,8.141842468605328e-05,0.008075370121130552,0.00019623366049190604
2014,E07000196,98128,19318,177,35590,0.0049733071087384095,488.02067996628267,female,12-15,2382,0.024274417087885213,0.00012072413106366065,0.009162439175898126,0.00022241287009813036
2014,E07000196,98128,19318,177,35590,0.0049733071087384095,488.02067996628267,male,12-15,2373,0.024182700146747105,0.00012026799454830675,0.009162439175898126,0.00022157251920355302
2014,E07000197,115450,19318,407,27512,0.014793544635068333,1707.914728118639,female,12-15,2734,0.02368124729320052,0.000350329588846053,0.021068433585257274,0.0004989267858128487
2014,E07000197,115450,19318,407,27512,0.014793544635068333,1707.914728118639,male,12-15,2754,0.023854482459939368,0.0003528923510175677,0.021068433585257274,0.0005025765794179171
2014,E07000198,86248,19318,62,35337,0.0017545349067549594,151.32512663780173,female,12-15,2058,0.02386142287357388,4.18656993565266e-05,0.0032094419712185526,7.658185206344242e-05
2014,E07000198,86248,19318,62,35337,0.0017545349067549594,151.32512663780173,male,12-15,2220,0.025739727298024304,4.5161250034737154e-05,0.0032094419712185526,8.261016111799911e-05
2014,E07000235,67484,19318,26,27295,0.0009525554130793186,64.28224949624473,female,12-15,1731,0.025650524568786675,2.44335460263218e-05,0.0013458950201884253,3.452291328235084e-05
2014,E07000235,67484,19318,26,27295,0.0009525554130793186,64.28224949624473,male,12-15,1689,0.025028154821883707,2.3840704354972573e-05,0.0013458950201884253,3.368526893927821e-05
2014,E07000239,86144,19318,8,38246,0.00020917220101448518,18.018930084191812,female,12-15,1975,0.022926727340267457,4.795634019822717e-06,0.00041412154467336163,9.494451740456551e-06
2014,E07000239,86144,19318,8,38246,0.00020917220101448518,18.018930084191812,male,12-15,2089,0.024250092867756316,5.072445299954257e-06,0.00041412154467336163,1.0042485916867715e-05
2014,E08000031,213399,19318,52,96964,0.0005362815065385092,114.44193721381131,female,12-15,5608,0.026279410868841935,1.4093162051687025e-05,0.0026917900403768506,7.073865644371988e-05
