msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02001052,E08000003,14129,545501,8,6431,0.0012439744985227803,17.576115689628363,female,0-4,682,0.04826951659706986,6.004604770277699e-05
E02001052,E08000003,14129,545501,8,6431,0.0012439744985227803,17.576115689628363,male,0-4,797,0.05640880458631184,7.017111439752677e-05
E02001026,E08000002,10372,189628,9,4743,0.0018975332068311196,19.68121442125237,female,0-4,469,0.04521789433089086,8.580245603584604e-05
E02001026,E08000002,10372,189628,9,4743,0.0018975332068311196,19.68121442125237,male,0-4,447,0.04309679907443116,8.177760735186178e-05
E02006860,E08000004,15194,233759,9,5909,0.001523100355390083,23.14198679979692,female,0-4,718,0.04725549559036462,7.197486212781885e-05
E02006860,E08000004,15194,233759,9,5909,0.001523100355390083,23.14198679979692,male,0-4,740,0.048703435566671054,7.418022002031468e-05
E02002184,E08000032,13154,534800,667,5945,0.11219512195121951,1475.8146341463414,female,0-4,293,0.022274593279610764,0.0024991007094197445
E02002184,E08000032,13154,534800,667,5945,0.11219512195121951,1475.8146341463414,male,0-4,271,0.020602098221073437,0.002311454922364337
E02002297,E08000034,6837,437145,80,2640,0.030303030303030304,207.1818181818182,female,0-4,212,0.031007751937984496,0.0009396288466055908
E02002297,E08000034,6837,437145,80,2640,0.030303030303030304,207.1818181818182,male,0-4,192,0.028082492321193506,0.0008509846157937427
E02002299,E08000034,7195,437145,89,2986,0.029805760214333555,214.45244474212993,female,0-4,314,0.04364141765114663,0.0013007656299236605
E02002299,E08000034,7195,437145,89,2986,0.029805760214333555,214.45244474212993,male,0-4,309,0.04294649061848506,0.0012800528014216912
E02002264,E08000033,6998,209454,93,2911,0.03194778426657506,223.57059429749228,female,0-4,160,0.02286367533581023,0.0007304437671694783
E02002264,E08000033,6998,209454,93,2911,0.03194778426657506,223.57059429749228,male,0-4,184,0.026293226636181766,0.0008400103322449002
E02002216,E08000032,9371,534800,3928,4317,0.9098911280982164,8526.589761408386,female,0-4,379,0.040443922740369224,0.03679956648695166
E02002216,E08000032,9371,534800,3928,4317,0.9098911280982164,8526.589761408386,male,0-4,410,0.04375200085369758,0.039809557413325015
E02002191,E08000032,9699,534800,615,4961,0.12396694214876033,1202.3553719008264,female,0-4,439,0.045262398185379936,0.005611041097361149
E02002191,E08000032,9699,534800,615,4961,0.12396694214876033,1202.3553719008264,male,0-4,436,0.044953087947211055,0.005572696852960048
E02002261,E08000033,8255,209454,171,3474,0.04922279792746114,406.3341968911917,female,0-4,241,0.029194427619624472,0.0014370314113286656
E02002261,E08000033,8255,209454,171,3474,0.04922279792746114,406.3341968911917,male,0-4,283,0.034282253179890976,0.0016874684207718357
E02002371,E08000035,9941,784846,12,3954,0.0030349013657056147,30.169954476479514,female,0-4,363,0.03651544110250478,0.00011082076207133469
E02002371,E08000035,9941,784846,12,3954,0.0030349013657056147,30.169954476479514,male,0-4,393,0.039533246152298564,0.00011997950273838715
E02002312,E08000034,10347,437145,68,2590,0.026254826254826256,271.6586872586873,female,0-4,209,0.02019909152411327,0.0005303236384709276
E02002312,E08000034,10347,437145,68,2590,0.026254826254826256,271.6586872586873,male,0-4,260,0.025128056441480622,0.0006597327559925415
E02002230,E08000032,9782,534800,3437,3787,0.9075785582255084,8877.933456561923,female,0-4,468,0.04784297689634022,0.043421259992796765
E02002230,E08000032,9782,534800,3437,3787,0.9075785582255084,8877.933456561923,male,0-4,447,0.04569617665099162,0.04147287012132511
E02002268,E08000033,10453,209454,146,4339,0.03364830606130445,351.72574325881544,female,0-4,296,0.02831722950349182,0.000952826805141693
E02002268,E08000033,10453,209454,146,4339,0.03364830606130445,351.72574325881544,male,0-4,319,0.030517554768965848,0.0010268640231087841
E02005785,E07000166,16717,53699,11,7303,0.0015062303163083663,25.17965219772696,female,0-4,790,0.04725728300532392,7.118035232898303e-05
E02005785,E07000166,16717,53699,11,7303,0.0015062303163083663,25.17965219772696,male,0-4,837,0.05006879224741281,7.541513278399849e-05
E02002221,E08000032,15663,534800,5578,6198,0.8999677315262988,14096.194578896419,female,0-4,767,0.048968907616676244,0.04407043670310101
E02002221,E08000032,15663,534800,5578,6198,0.8999677315262988,14096.194578896419,male,0-4,760,0.04852199450935325,0.04366822932771417
E02002325,E08000034,8695,437145,96,3099,0.030977734753146177,269.351403678606,female,0-4,250,0.02875215641173088,0.0008906766749035704
E02002325,E08000034,8695,437145,96,3099,0.030977734753146177,269.351403678606,male,0-4,233,0.02679700977573318,0.0008301106610101275
E02002189,E08000032,6772,534800,393,3385,0.11610044313146234,786.232200886263,female,0-4,258,0.03809805079740106,0.004423200580023225
E02002189,E08000032,6772,534800,393,3385,0.11610044313146234,786.232200886263,male,0-4,235,0.034701712935617246,0.0040288842492459615
E02002295,E08000034,7195,437145,80,2942,0.027192386131883073,195.6492182188987,female,0-4,302,0.04197359277275886,0.0011413621420192756
E02002295,E08000034,7195,437145,80,2942,0.027192386131883073,195.6492182188987,male,0-4,353,0.04906184850590688,0.0013341087289165704
E02005748,E07000163,7617,56604,386,3580,0.10782122905027933,821.2743016759777,female,0-4,161,0.021136930550085337,0.0022790098302605975
E02005748,E07000163,7617,56604,386,3580,0.10782122905027933,821.2743016759777,male,0-4,171,0.022449783379283182,0.0024205632358668457
E02002251,E08000033,8236,209454,164,3632,0.04515418502202643,371.8898678414097,female,0-4,232,0.028169014084507043,0.0012719488738598993
E02002251,E08000033,8236,209454,164,3632,0.04515418502202643,371.8898678414097,male,0-4,232,0.028169014084507043,0.0012719488738598993
E02002319,E08000034,6622,437145,80,2488,0.03215434083601286,212.92604501607715,female,0-4,220,0.03322259136212625,0.0010682505261133842
E02002319,E08000034,6622,437145,80,2488,0.03215434083601286,212.92604501607715,male,0-4,209,0.03156146179401993,0.0010148379998077147
E02002323,E08000034,8569,437145,103,3189,0.032298526183756664,276.7660708686108,female,0-4,200,0.02333994631812347,0.0007538458672833858
