year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2018,E02003475,E06000042,21716,121,6340,0.019085173501577287,414.45362776025235,female,0-4,982,0.045220114201510404,0.0008630337252969651
2018,E02003475,E06000042,21716,121,6340,0.019085173501577287,414.45362776025235,male,0-4,994,0.04577270215509302,0.0008735799622659709
2018,E02003627,E06000055,10302,13,4696,0.002768313458262351,28.51916524701874,female,0-4,337,0.03271209473888565,9.05573321136102e-05
2018,E02003627,E06000055,10302,13,4696,0.002768313458262351,28.51916524701874,male,0-4,391,0.037953795379537955,0.00010506800254131035
2018,E02003629,E06000055,10188,12,4590,0.00261437908496732,26.635294117647057,female,0-4,363,0.0356301531213192,9.315072711456e-05
2018,E02003629,E06000055,10188,12,4590,0.00261437908496732,26.635294117647057,male,0-4,432,0.04240282685512368,0.00011085706367352595
2018,E02003630,E06000055,10949,13,4718,0.002755404832556168,30.168927511657483,female,0-4,420,0.03835966754954791,0.00010569641334127233
2018,E02003630,E06000055,10949,13,4718,0.002755404832556168,30.168927511657483,male,0-4,431,0.03936432550917892,0.00010846465273830564
2018,E02003605,E06000056,9366,24,3308,0.007255139056831923,67.95163240628779,female,0-4,299,0.03192398035447363,0.00023161291671927662
2018,E02003605,E06000056,9366,24,3308,0.007255139056831923,67.95163240628779,male,0-4,270,0.028827674567584883,0.0002091487876729254
2018,E02003634,E06000055,12725,16,5649,0.0028323597096831295,36.04177730571782,female,0-4,581,0.0456581532416503,0.00012932031366018847
2018,E02003634,E06000055,12725,16,5649,0.0028323597096831295,36.04177730571782,male,0-4,637,0.05005893909626719,0.0001417849222057488
2018,E02003618,E06000055,8740,26,3706,0.007015650296815974,61.31678359417161,female,0-4,245,0.02803203661327231,0.00019666296598626012
2018,E02003618,E06000055,8740,26,3706,0.007015650296815974,61.31678359417161,male,0-4,222,0.02540045766590389,0.00017820072836306018
2018,E02003459,E06000042,8386,300,3293,0.09110233829334953,763.9842089280291,female,0-4,194,0.02313379441927021,0.0021075427651931562
2018,E02003459,E06000042,8386,300,3293,0.09110233829334953,763.9842089280291,male,0-4,213,0.02539947531600286,0.0023139515927120737
2018,E02003640,E06000056,6133,10,2607,0.0038358266206367474,23.525124664365173,female,0-4,120,0.01956628077612914,7.505286066792919e-05
2018,E02003640,E06000056,6133,10,2607,0.0038358266206367474,23.525124664365173,male,0-4,165,0.026903636067177564,0.00010319768341840262
2018,E02003643,E06000056,13071,22,5207,0.0042250816208949495,55.226041866717885,female,0-4,550,0.04207788233493994,0.000177782487299535
2018,E02003643,E06000056,13071,22,5207,0.0042250816208949495,55.226041866717885,male,0-4,618,0.0472802386963507,0.00019976286754747754
2018,E02003619,E06000055,11680,11,5150,0.0021359223300970874,24.94757281553398,female,0-4,380,0.032534246575342464,6.949062375315866e-05
2018,E02003619,E06000055,11680,11,5150,0.0021359223300970874,24.94757281553398,male,0-4,364,0.031164383561643836,6.656470275302568e-05
2018,E02003607,E06000056,10129,21,4042,0.005195447798119743,52.62469074715487,female,0-4,316,0.031197551584559186,0.0001620852506867251
2018,E02003607,E06000056,10129,21,4042,0.005195447798119743,52.62469074715487,male,0-4,320,0.03159245730081943,0.0001641369627207343
2018,E02003638,E06000056,7738,12,3270,0.003669724770642202,28.39633027522936,female,0-4,218,0.02817265443266994,0.00010338588782631171
2018,E02003638,E06000056,7738,12,3270,0.003669724770642202,28.39633027522936,male,0-4,232,0.029981907469630396,0.00011002534851240512
2018,E02003476,E06000042,8955,50,3507,0.014257199885942401,127.6732249786142,female,0-4,314,0.035064209938581795,0.0004999174499370088
2018,E02003476,E06000042,8955,50,3507,0.014257199885942401,127.6732249786142,male,0-4,364,0.040647682858738134,0.0005795221394174242
2018,E02003477,E06000042,14459,103,4552,0.022627416520210896,327.16981546572936,female,0-4,514,0.03554879313922125,0.0008043773491519746
2018,E02003477,E06000042,14459,103,4552,0.022627416520210896,327.16981546572936,male,0-4,579,0.04004426308873366,0.0009060982201536835
