year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ltla_frac_tp,ag_ltla_frac_tp
2018,E06000040,150906,120875,9,60244,0.00014939247061948079,22.54422017130337,female,0-4,4205,0.027865028560825945,4.162825460584183e-06,7.445708376421923e-05,2.0747487656457788e-06
2018,E06000040,150906,120875,9,60244,0.00014939247061948079,22.54422017130337,male,0-4,4473,0.029640968549958253,4.4281375232325926e-06,7.445708376421923e-05,2.2069800781768293e-06
2018,E07000089,96293,120875,16,38894,0.0004113745050650486,39.61248521622873,female,0-4,2629,0.02730208841764199,1.1231383110049669e-05,0.00013236814891416754,3.6139269053342035e-06
2018,E07000089,96293,120875,16,38894,0.0004113745050650486,39.61248521622873,male,0-4,2813,0.029212923057750823,1.201745176438559e-05,0.00013236814891416754,3.866860549526479e-06
2018,E07000207,136626,120875,15891,51835,0.3065689206134851,41885.28534773802,female,0-4,4535,0.03319280371232416,0.010175882006222499,0.13146639089968976,0.004363738107901081
2018,E07000207,136626,120875,15891,51835,0.3065689206134851,41885.28534773802,male,0-4,4583,0.0335441277648471,0.010283587041790013,0.13146639089968976,0.004409925413122525
2018,E07000208,79928,120875,2358,32559,0.07242237169446236,5788.575324794988,female,0-4,2467,0.030865278750875788,0.002235336690149117,0.01950775594622544,0.0006021123250843029
2018,E07000208,79928,120875,2358,32559,0.07242237169446236,5788.575324794988,male,0-4,2635,0.032967170453408065,0.002387560672291416,0.01950775594622544,0.0006431155154426988
2018,E07000209,147889,120875,56,58442,0.0009582149823756887,141.70945552855824,female,0-4,3591,0.024281724807118852,2.3267112508104713e-05,0.0004632885211995863,1.1249444378065404e-05
2018,E07000209,147889,120875,56,58442,0.0009582149823756887,141.70945552855824,male,0-4,3847,0.02601275280784913,2.49258094733163e-05,0.0004632885211995863,1.2051409780678811e-05
2018,E07000210,87253,120875,314,34855,0.009008750537942907,786.0405106871324,female,0-4,2077,0.023804339105818712,0.00021444735272491968,0.0025977249224405376,6.183712495741117e-05
2018,E07000210,87253,120875,314,34855,0.009008750537942907,786.0405106871324,male,0-4,2162,0.024778517644092467,0.00022322348415564582,0.0025977249224405376,6.43677728251916e-05
2018,E07000211,147757,120875,259,58419,0.004433489104572142,655.0790496242661,female,0-4,4687,0.03172100137387738,0.0001406347139772033,0.002142709410548087,6.796888815581586e-05
2018,E07000211,147757,120875,259,58419,0.004433489104572142,655.0790496242661,male,0-4,4764,0.03224212727654189,0.00014294511998877673,0.002142709410548087,6.908550953153546e-05
2018,E07000212,88000,120875,106,31992,0.0033133283320830207,291.5728932233058,female,0-4,2462,0.027977272727272726,9.269789038168632e-05,0.0008769389865563599,2.4534361192065432e-05
2018,E07000212,88000,120875,106,31992,0.0033133283320830207,291.5728932233058,male,0-4,2455,0.027897727272727272,9.243433017345245e-05,0.0008769389865563599,2.4464604681771175e-05
2018,E07000213,99334,120875,772,41784,0.018475971663794753,1835.292169251388,female,0-4,3072,0.030925966939819197,0.0005713872888555528,0.006386763185108583,0.0001975168271151224
2018,E07000213,99334,120875,772,41784,0.018475971663794753,1835.292169251388,male,0-4,3302,0.03324138764169368,0.0006141669361331495,0.006386763185108583,0.00021230487081189264
2018,E07000214,88874,120875,17,39487,0.00043052143743510524,38.262162230607544,female,0-4,2233,0.025125458514301147,1.0817048515793034e-05,0.000140641158221303,3.533673586292612e-06
2018,E07000214,88874,120875,17,39487,0.00043052143743510524,38.262162230607544,male,0-4,2540,0.028579787114341653,1.2304211030055666e-05,0.000140641158221303,4.019494361479281e-06
2018,E07000215,87496,120875,19,33751,0.0005629462830730941,49.25554798376344,female,0-4,2423,0.027692694523178202,1.55894994501018e-05,0.00015718717683557395,4.352936471068342e-06
2018,E07000215,87496,120875,19,33751,0.0005629462830730941,49.25554798376344,male,0-4,2640,0.030172807899789704,1.6985670057065105e-05,0.00015718717683557395,4.742778490970047e-06
2018,E07000216,125610,120875,8,53802,0.00014869335712427048,18.677372588379615,female,0-4,3345,0.026630045378552663,3.9597108477086596e-06,6.618407445708377e-05,1.762484906129649e-06
2018,E07000216,125610,120875,8,53802,0.00014869335712427048,18.677372588379615,male,0-4,3562,0.028357614839582837,4.216588950534603e-06,6.618407445708377e-05,1.876822491968254e-06
2018,E07000217,101167,120875,134,40312,0.003324072236554872,336.2864159555467,female,0-4,3260,0.03222394654383346,0.00010711472605858513,0.001108583247156153,3.5722927295749194e-05
2018,E07000217,101167,120875,134,40312,0.003324072236554872,336.2864159555467,male,0-4,3432,0.033924105686636945,0.00011276617786290313,0.001108583247156153,3.76076952389605e-05
2018,E09000006,331096,120875,8,126290,6.334626652941642e-05,20.973695462823656,female,0-4,10528,0.03179742431198202,2.0142481154157584e-06,6.618407445708377e-05,2.1044830982077037e-06
2018,E09000006,331096,120875,8,126290,6.334626652941642e-05,20.973695462823656,male,0-4,11031,0.033316621161234204,2.110483563939137e-06,6.618407445708377e-05,2.2050297355935774e-06
2018,E09000008,385346,120875,319,165312,0.0019296844754161826,743.5961938637244,female,0-4,13586,0.035256626512277275,6.803416483628804e-05,0.002639089968976215,9.304540936849184e-05
2018,E09000008,385346,120875,319,165312,0.0019296844754161826,743.5961938637244,male,0-4,14388,0.03733787297649385,7.20503138278016e-05,0.002639089968976215,9.853800603517302e-05
