year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2013,E02004662,E07000082,6164,56943,14,2035,0.0068796068796068794,42.4058968058968,female,0-4,153,0.02482154445165477,0.00017076246797207212,0.000245859894982702,6.1026223121923115e-06
2013,E02004662,E07000082,6164,56943,14,2035,0.0068796068796068794,42.4058968058968,male,0-4,159,0.025794938351719664,0.00017745903534352594,0.000245859894982702,6.341940834239069e-06
2013,E02004635,E07000080,7315,56943,10,1296,0.007716049382716049,56.4429012345679,female,0-4,198,0.02706766917293233,0.00020885547201336674,0.00017561421070193,4.753467357345473e-06
2013,E02004635,E07000080,7315,56943,10,1296,0.007716049382716049,56.4429012345679,male,0-4,201,0.027477785372522216,0.00021201994886205412,0.00017561421070193,4.8254895900325264e-06
2013,E02004665,E07000082,8632,56943,23,2641,0.00870882241575161,75.1745550927679,female,0-4,220,0.025486561631139944,0.00022195793923370646,0.000403912684614439,1.029434553002509e-05
2013,E02004665,E07000082,8632,56943,23,2641,0.00870882241575161,75.1745550927679,male,0-4,234,0.02710843373493976,0.0002360825353667605,0.000403912684614439,1.0949440245572143e-05
2013,E02003092,E06000025,8090,56943,9,2532,0.0035545023696682463,28.75592417061611,female,0-4,186,0.022991347342398022,8.172279861041951e-05,0.000158052789631737,3.63384658485823e-06
2013,E02003092,E06000025,8090,56943,9,2532,0.0035545023696682463,28.75592417061611,male,0-4,201,0.02484548825710754,8.831334688545334e-05,0.000158052789631737,3.92689872879841e-06
2013,E02002919,E06000019,9633,56943,3142,3666,0.8570649208947081,8256.106382978724,female,0-4,373,0.03872106301256099,0.03318646480781959,0.055177985002546406,0.0021365502341897445
2013,E02002919,E06000019,9633,56943,3142,3666,0.8570649208947081,8256.106382978724,male,0-4,444,0.046091560261600745,0.039503459449522514,0.055177985002546406,0.00254323942085857
2013,E02002922,E06000019,6358,56943,1576,1960,0.8040816326530612,5112.351020408163,female,0-4,132,0.020761245674740483,0.016693736318056634,0.02767679960662417,0.0005746048361236852
2013,E02002922,E06000019,6358,56943,1576,1960,0.8040816326530612,5112.351020408163,male,0-4,104,0.01635734507706826,0.013152640735438561,0.02767679960662417,0.00045271896179441864
2013,E02002909,E06000019,10436,56943,2658,3733,0.7120278596303241,7430.722743102063,female,0-4,243,0.023284783441931776,0.016579414516114294,0.04667825720457299,0.0010868931104552739
