loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
10.653386116027832,1.1906505823135376,0.6275107860565186,0.5670950412750244,CNN,37,15
1.169586420059204,0.5938689708709717,0.5763493776321411,0.5435788631439209,CNN,37,15
1.2380874156951904,0.6065279841423035,0.5488428473472595,0.5277148485183716,CNN,37,15
1.0519237518310547,0.5427641272544861,0.53724205493927,0.5202513337135315,CNN,37,15
11.927691459655762,1.1761679649353027,3.3358514308929443,1.060158610343933,CNN,37,15
1.5136789083480835,0.6710280776023865,0.5898907780647278,0.5564774870872498,CNN,37,15
1.098130226135254,0.5763688087463379,1.8520376682281494,0.809808611869812,CNN,37,15
1.3635873794555664,0.6333759427070618,0.5676678419113159,0.5385409593582153,CNN,37,15
1.3221558332443237,0.6313779950141907,0.672027051448822,0.5832541584968567,CNN,37,15
1.093662977218628,0.5539509654045105,0.5456912517547607,0.52654629945755,CNN,37,15
1.3247407674789429,0.6247384548187256,0.5956183075904846,0.5510424375534058,CNN,37,15
1.1223335266113281,0.561951756477356,0.5580683946609497,0.5345182418823242,CNN,37,15
1.0527173280715942,0.548820436000824,0.5451502203941345,0.5253190398216248,CNN,37,15
