loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
16.805461883544922,1.431838870048523,0.7732707262039185,0.6297504305839539,CNN,35,15
1.6837990283966064,0.6776934862136841,0.633581280708313,0.5681796073913574,CNN,35,15
1.1928201913833618,0.5962845683097839,0.5436089634895325,0.5259236097335815,CNN,35,15
1.0823085308074951,0.5651670098304749,0.5311300158500671,0.5165702700614929,CNN,35,15
2.433201789855957,0.8031966090202332,0.9732831716537476,0.6838187575340271,CNN,35,15
1.1235356330871582,0.5674342513084412,0.5423974990844727,0.5233933329582214,CNN,35,15
1.066898226737976,0.5464461445808411,0.5408958196640015,0.5244602560997009,CNN,35,15
2.032499074935913,0.751167356967926,1.1627391576766968,0.7224822640419006,CNN,35,15
1.0861283540725708,0.5600907206535339,0.551628589630127,0.5304359793663025,CNN,35,15
1.1688146591186523,0.576715350151062,0.5538464188575745,0.5311771631240845,CNN,35,15
1.0885183811187744,0.5619621276855469,0.5490928888320923,0.5286357998847961,CNN,35,15
1.252832293510437,0.6053667068481445,0.6105574369430542,0.554228663444519,CNN,35,15
1.1190494298934937,0.5633436441421509,0.5467461943626404,0.526943564414978,CNN,35,15
