loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
3.1455788612365723,0.7517386078834534,0.547761857509613,0.5276085734367371,CNN,28,15
1.0626251697540283,0.5459209084510803,0.5304884314537048,0.5153740644454956,CNN,28,15
1.0200225114822388,0.5244400501251221,0.5280182361602783,0.5122193098068237,CNN,28,15
3.1915788650512695,0.8206647038459778,0.903752863407135,0.6634309887886047,CNN,28,15
1.1367467641830444,0.5785966515541077,0.5623446702957153,0.5357555150985718,CNN,28,15
1.0182198286056519,0.5269532203674316,0.5329312682151794,0.5181050300598145,CNN,28,15
4.695855140686035,0.9406514167785645,0.625930905342102,0.5664253830909729,CNN,28,15
1.0471185445785522,0.5420567989349365,0.5518390536308289,0.5312390327453613,CNN,28,15
1.0244132280349731,0.534311830997467,0.5415353178977966,0.5242716073989868,CNN,28,15
1.0778841972351074,0.5480162501335144,0.5469555854797363,0.5268175005912781,CNN,28,15
1.2216122150421143,0.5929126143455505,0.5623413920402527,0.5372914671897888,CNN,28,15
1.0978846549987793,0.5650357007980347,0.5638253688812256,0.5370179414749146,CNN,28,15
