loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
16.02945899963379,1.3510633707046509,0.6287491321563721,0.5735219717025757,CNN,27,15
1.1177269220352173,0.5819805264472961,0.5518725514411926,0.5340630412101746,CNN,27,15
1.1735748052597046,0.5832747220993042,0.561597466468811,0.5396062135696411,CNN,27,15
2.1450748443603516,0.7724128365516663,0.882682740688324,0.6331422328948975,CNN,27,15
1.1154323816299438,0.5717968940734863,0.5411178469657898,0.5246336460113525,CNN,27,15
1.063858985900879,0.5395593047142029,0.5318787693977356,0.5174803733825684,CNN,27,15
1.3292797803878784,0.6175524592399597,0.5476841330528259,0.5270832180976868,CNN,27,15
1.0905165672302246,0.5469786524772644,0.5521986484527588,0.5282309651374817,CNN,27,15
1.113092064857483,0.5580191016197205,0.5426653623580933,0.524243175983429,CNN,27,15
2.885268211364746,0.8233203887939453,0.8258126974105835,0.6245343685150146,CNN,27,15
1.0357468128204346,0.5370239615440369,0.560632050037384,0.5319194197654724,CNN,27,15
1.012838363647461,0.5239577293395996,0.5427768230438232,0.5244172811508179,CNN,27,15
1.4414430856704712,0.650569498538971,0.6827532052993774,0.5854356288909912,CNN,27,15
1.0156480073928833,0.5291327834129333,0.5470902323722839,0.5260502696037292,CNN,27,15
1.7118198871612549,0.6800583600997925,0.5958758592605591,0.5511054992675781,CNN,27,15
