loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
3.167073965072632,0.762036144733429,0.5453795790672302,0.5260511636734009,CNN,21,15
1.0763031244277954,0.5513979196548462,0.535693347454071,0.5199906826019287,CNN,21,15
1.0309408903121948,0.5318576097488403,0.5298238396644592,0.5148161053657532,CNN,21,15
1.361510992050171,0.6180087327957153,0.5371112823486328,0.5215498208999634,CNN,21,15
1.009846568107605,0.5185320973396301,0.5248483419418335,0.5112102627754211,CNN,21,15
1.2519272565841675,0.5955267548561096,0.5731415152549744,0.5414227247238159,CNN,21,15
1.0161514282226562,0.5222527980804443,0.5346806645393372,0.5197520852088928,CNN,21,15
1.17546808719635,0.5701952576637268,0.5552629232406616,0.5331487059593201,CNN,21,15
1.0330555438995361,0.5324195027351379,0.5356875061988831,0.5199108123779297,CNN,21,15
2.0210368633270264,0.6882838010787964,0.8576767444610596,0.6088987588882446,CNN,21,15
1.0544536113739014,0.5446431040763855,0.5446369647979736,0.5248846411705017,CNN,21,15
1.0720332860946655,0.5421413779258728,0.5388503074645996,0.5207106471061707,CNN,21,15
1.4307377338409424,0.6252028346061707,0.5651614665985107,0.5344662070274353,CNN,21,15
1.0147958993911743,0.5226138234138489,0.5433845520019531,0.5238065123558044,CNN,21,15
