loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
3.5899441242218018,0.8326204419136047,0.5474361181259155,0.5269141793251038,CNN,26,15
1.0249115228652954,0.5302817821502686,0.5269089937210083,0.5143572092056274,CNN,26,15
1.0428296327590942,0.5362341403961182,0.5283410549163818,0.5139399766921997,CNN,26,15
4.948184490203857,0.8829429149627686,6.5779032707214355,1.1676024198532104,CNN,26,15
1.2976493835449219,0.6155186891555786,0.559687614440918,0.5369197726249695,CNN,26,15
1.0388067960739136,0.5402182936668396,0.5641903281211853,0.5357492566108704,CNN,26,15
1.5504204034805298,0.6714822053909302,0.5783990621566772,0.5425607562065125,CNN,26,15
1.0227986574172974,0.5269709825515747,0.5315398573875427,0.5160722136497498,CNN,26,15
1.309628963470459,0.6048412322998047,0.5533753633499146,0.5310572385787964,CNN,26,15
1.0105599164962769,0.5220667719841003,0.5334454774856567,0.5171915888786316,CNN,26,15
3.206444263458252,0.815945029258728,0.6723396182060242,0.5850203037261963,CNN,26,15
