year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2011,E02002323,E08000034,8434,50,2986,0.016744809109176157,141.22572002679172,female,0-4,226,0.026796300687692672,0.00044869893984749956
2011,E02002323,E08000034,8434,50,2986,0.016744809109176157,141.22572002679172,male,0-4,209,0.024780649751007827,0.0004149472496819797
2011,E02002310,E08000034,6084,14,2468,0.005672609400324149,34.512155591572125,female,0-4,195,0.03205128205128205,0.00018181440385654324
2011,E02002310,E08000034,6084,14,2468,0.005672609400324149,34.512155591572125,male,0-4,192,0.03155818540433925,0.0001790172591818272
2011,E02002294,E08000034,10729,14,3584,0.00390625,41.91015625,female,0-4,447,0.04166278311119396,0.0001627452465281014
2011,E02002294,E08000034,10729,14,3584,0.00390625,41.91015625,male,0-4,464,0.04324727374405816,0.00016893466306272718
2011,E02002322,E08000034,6410,12,2290,0.005240174672489083,33.58951965065502,female,0-4,211,0.03291731669266771,0.00017249248921921944
2011,E02002322,E08000034,6410,12,2290,0.005240174672489083,33.58951965065502,male,0-4,189,0.029485179407176286,0.00015450749034328184
2011,E02002328,E08000034,6966,91,2312,0.0393598615916955,274.18079584775086,female,0-4,148,0.02124605225380419,0.0008362416760796632
2011,E02002328,E08000034,6966,91,2312,0.0393598615916955,274.18079584775086,male,0-4,187,0.026844674131495837,0.0010566026582898447
2011,E02002329,E08000034,11944,230,3713,0.06194451925666577,739.8653380016159,female,0-4,345,0.02888479571332887,0.001789254784289157
2011,E02002329,E08000034,11944,230,3713,0.06194451925666577,739.8653380016159,male,0-4,323,0.02704286671131949,0.0016751573777547758
2011,E02002457,E08000036,7629,32,3553,0.009006473402758232,68.71038558964256,female,0-4,296,0.038799318390352604,0.0003494450291278591
2011,E02002457,E08000036,7629,32,3553,0.009006473402758232,68.71038558964256,male,0-4,255,0.03342508847817539,0.0003010421703635273
2011,E02002472,E08000036,5982,78,2408,0.03239202657807309,193.76910299003322,female,0-4,140,0.02340354396522902,0.0007580882181428005
2011,E02002472,E08000036,5982,78,2408,0.03239202657807309,193.76910299003322,male,0-4,147,0.02457372116349047,0.0007959926290499404
2011,E02002471,E08000036,10405,121,3822,0.03165881737310309,329.4099947671376,female,0-4,243,0.02335415665545411,0.0007393649804578617
2011,E02002471,E08000036,10405,121,3822,0.03165881737310309,329.4099947671376,male,0-4,262,0.02518020182604517,0.0007971754110286409
2011,E02002454,E08000036,7618,39,3407,0.011447020839448195,87.20340475491635,female,0-4,233,0.030585455500131267,0.000350112346494018
2011,E02002454,E08000036,7618,39,3407,0.011447020839448195,87.20340475491635,male,0-4,214,0.028091362562352323,0.0003215624126597419
2011,E02002459,E08000036,9377,36,3576,0.010067114093959731,94.39932885906039,female,0-4,301,0.03209981870534286,0.0003231525373021093
2011,E02002459,E08000036,9377,36,3576,0.010067114093959731,94.39932885906039,male,0-4,352,0.037538658419537164,0.0003779059572436627
2011,E02002451,E08000036,7171,22,2744,0.008017492711370262,57.49344023323615,female,0-4,127,0.017710221726397992,0.00014199157360814718
2011,E02002451,E08000036,7171,22,2744,0.008017492711370262,57.49344023323615,male,0-4,128,0.01784967229117278,0.0001431096174948255
2011,E02002319,E08000034,6560,15,2383,0.00629458665547629,41.29248845992446,female,0-4,230,0.0350609756097561,0.00022069434920115043
2011,E02002319,E08000034,6560,15,2383,0.00629458665547629,41.29248845992446,male,0-4,227,0.03460365853658537,0.00021781572725504847
2011,E02002272,E08000034,9469,10,3660,0.00273224043715847,25.871584699453553,female,0-4,325,0.03432252613792375,9.37773938194638e-05
2011,E02002272,E08000034,9469,10,3660,0.00273224043715847,25.871584699453553,male,0-4,331,0.03495617277431619,9.550866878228467e-05
2011,E02002321,E08000034,7244,198,2346,0.08439897698209718,611.386189258312,female,0-4,164,0.02263942573163998,0.0019107443712125813
2011,E02002321,E08000034,7244,198,2346,0.08439897698209718,611.386189258312,male,0-4,175,0.024157923799006074,0.0020389040546475714
2011,E02002318,E08000034,6398,8,2638,0.003032600454890068,19.402577710386655,female,0-4,161,0.02516411378555799,7.63127029129886e-05
2011,E02002318,E08000034,6398,8,2638,0.003032600454890068,19.402577710386655,male,0-4,181,0.028290090653329165,8.579254178416729e-05
