msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02005286,E07000125,7510,183,3336,0.05485611510791367,411.96942446043164,female,0-4,218,0.029027962716378163,0.0015923612641178667
E02005286,E07000125,7510,183,3336,0.05485611510791367,411.96942446043164,male,0-4,243,0.032356857523302265,0.0017749715008286314
E02001160,E08000006,6206,9,2925,0.003076923076923077,19.095384615384614,female,0-4,291,0.04689010634869481,0.00014427725030367633
E02001160,E08000006,6206,9,2925,0.003076923076923077,19.095384615384614,male,0-4,270,0.04350628424105704,0.0001338654899724832
E02001137,E08000005,6196,13,2249,0.005780346820809248,35.8150289017341,female,0-4,160,0.025823111684958037,0.00014926654153154934
E02001137,E08000005,6196,13,2249,0.005780346820809248,35.8150289017341,male,0-4,223,0.035990961910910266,0.0002080402422595969
E02000986,E08000001,8371,37,2979,0.012420275260154415,103.97012420275261,female,0-4,229,0.027356349301158763,0.0003397733884333247
E02000986,E08000001,8371,37,2979,0.012420275260154415,103.97012420275261,male,0-4,237,0.028312029626090075,0.0003516432011296854
E02001032,E08000002,7548,8,3246,0.0024645717806531116,18.602587800369687,female,0-4,207,0.027424483306836247,6.758960765702094e-05
E02001032,E08000002,7548,8,3246,0.0024645717806531116,18.602587800369687,male,0-4,242,0.032061473237943824,7.90178021884013e-05
E02001005,E08000001,7992,29,3552,0.008164414414414414,65.25,female,0-4,382,0.047797797797797796,0.0003902410293176059
E02001005,E08000001,7992,29,3552,0.008164414414414414,65.25,male,0-4,388,0.04854854854854855,0.0003963704695686678
E02000994,E08000001,7945,31,3337,0.0092897812406353,73.80731195684746,female,0-4,395,0.04971680302076778,0.00046185822404668897
E02000994,E08000001,7945,31,3337,0.0092897812406353,73.80731195684746,male,0-4,364,0.04581497797356828,0.0004256111229189741
E02001006,E08000001,7743,18,2904,0.006198347107438017,47.993801652892564,female,0-4,375,0.048430840759395584,0.00030019116173179083
E02001006,E08000001,7743,18,2904,0.006198347107438017,47.993801652892564,male,0-4,383,0.04946403202892936,0.0003065952398487357
E02001026,E08000002,9030,32,4257,0.007517030772844727,67.87878787878788,female,0-4,395,0.043743078626799554,0.0003288180681366187
E02001026,E08000002,9030,32,4257,0.007517030772844727,67.87878787878788,male,0-4,438,0.04850498338870432,0.00036461345276921265
E02000998,E08000001,8668,35,3584,0.009765625,84.6484375,female,0-4,369,0.0425703737886479,0.0004157263065297646
E02000998,E08000001,8668,35,3584,0.009765625,84.6484375,male,0-4,372,0.04291647438855561,0.00041910619520073837
E02001035,E08000002,7198,18,2974,0.00605245460659045,43.56556825823806,female,0-4,165,0.022923034176160043,0.00013874062379653018
E02001035,E08000002,7198,18,2974,0.00605245460659045,43.56556825823806,male,0-4,181,0.02514587385384829,0.00015219426004346644
E02001017,E08000001,10879,25,4163,0.006005284650492433,65.33149171270718,female,0-4,330,0.030333670374115267,0.00018216232509077148
E02001017,E08000001,10879,25,4163,0.006005284650492433,65.33149171270718,male,0-4,387,0.03557312252964427,0.0002136267266973593
E02001016,E08000001,8265,36,3639,0.00989282769991756,81.76422093981863,female,0-4,304,0.0367816091954023,0.00036387412229581825
E02001016,E08000001,8265,36,3639,0.00989282769991756,81.76422093981863,male,0-4,338,0.04089534180278282,0.0004045705701841664
E02001157,E08000006,7258,22,3712,0.005926724137931034,43.016163793103445,female,0-4,343,0.04725819785064756,0.0002800863019165534
E02001157,E08000006,7258,22,3712,0.005926724137931034,43.016163793103445,male,0-4,318,0.04381372278864701,0.00025967184842409324
E02000995,E08000001,8146,27,3084,0.008754863813229572,71.3171206225681,female,0-4,232,0.028480235698502332,0.0002493405849090671
E02000995,E08000001,8146,27,3084,0.008754863813229572,71.3171206225681,male,0-4,254,0.031180947704394796,0.0002729849507194097
E02000992,E08000001,5780,20,2404,0.008319467554076539,48.08652246256239,female,0-4,141,0.024394463667820068,0.000202948948983528
E02000992,E08000001,5780,20,2404,0.008319467554076539,48.08652246256239,male,0-4,152,0.02629757785467128,0.00021878184571273943
E02001031,E08000002,6480,18,2724,0.006607929515418502,42.819383259911895,female,0-4,192,0.02962962962962963,0.00019579050416054824
E02001031,E08000002,6480,18,2724,0.006607929515418502,42.819383259911895,male,0-4,201,0.031018518518518518,0.00020496818404307392
E02001004,E08000001,8296,30,3127,0.009593859929645027,79.59066197633514,female,0-4,362,0.043635486981677914,0.00041863275006406695
E02001004,E08000001,8296,30,3127,0.009593859929645027,79.59066197633514,male,0-4,417,0.05026518804243009,0.00048223717341634243
E02000987,E08000001,7186,19,3031,0.006268558231606731,45.04585945232597,female,0-4,196,0.027275257445032005,0.00017097653957624814
E02000987,E08000001,7186,19,3031,0.006268558231606731,45.04585945232597,male,0-4,200,0.027831895352073477,0.0001744658567104573
E02001018,E08000001,7598,18,2636,0.006828528072837633,51.883156297420335,female,0-4,226,0.029744669649907872,0.00020311231172167744
E02001018,E08000001,7598,18,2636,0.006828528072837633,51.883156297420335,male,0-4,246,0.032376941300342195,0.00022108685258200286
E02001022,E08000002,7855,40,3504,0.01141552511415525,89.6689497716895,female,0-4,196,0.02495225970719287,0.00028484314734238434
E02001022,E08000002,7855,40,3504,0.01141552511415525,89.6689497716895,male,0-4,210,0.02673456397199236,0.00030518908643826896
E02001149,E08000005,9710,25,4476,0.005585344057193923,54.23369079535299,female,0-4,345,0.03553038105046344,0.00019844940265004155
