msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02001214,E08000007,7445,27,3418,0.007899356348741955,58.810708016383856,female,0-4,181,0.024311618535930155,0.00019204613822999247
E02001214,E08000007,7445,27,3418,0.007899356348741955,58.810708016383856,male,0-4,224,0.030087306917394224,0.00023767035891446582
E02001189,E08000007,8375,21,3710,0.005660377358490566,47.40566037735849,female,0-4,226,0.026985074626865672,0.0001527457054350887
E02001189,E08000007,8375,21,3710,0.005660377358490566,47.40566037735849,male,0-4,260,0.031044776119402984,0.00017572514784567724
E02001194,E08000007,5872,19,2522,0.00753370340999207,44.23790642347343,female,0-4,135,0.022990463215258855,0.00017320333112209288
E02001194,E08000007,5872,19,2522,0.00753370340999207,44.23790642347343,male,0-4,149,0.02537465940054496,0.0001911651580532729
E02003857,E06000049,6417,1188,2349,0.5057471264367817,3245.379310344828,female,0-4,194,0.03023219573009194,0.01528984611636834
E02003857,E06000049,6417,1188,2349,0.5057471264367817,3245.379310344828,male,0-4,201,0.031323048153342685,0.015841541594794003
E02003860,E06000049,6999,1362,2518,0.5409054805401112,3785.7974583002383,female,0-4,215,0.03071867409629947,0.016615899173613932
E02003860,E06000049,6999,1362,2518,0.5409054805401112,3785.7974583002383,male,0-4,232,0.033147592513216174,0.01792971445710899
E02003858,E06000049,6603,1240,2430,0.5102880658436214,3369.4320987654323,female,0-4,172,0.0260487657125549,0.013292374273073282
E02003858,E06000049,6603,1240,2430,0.5102880658436214,3369.4320987654323,male,0-4,164,0.02483719521429653,0.012674124306883828
E02003856,E06000049,10262,1894,4618,0.4101342572542226,4208.797747942832,female,0-4,271,0.026408107581368155,0.010830869588374033
E02003856,E06000049,10262,1894,4618,0.4101342572542226,4208.797747942832,male,0-4,306,0.029818748781913856,0.012229690383920494
E02001199,E08000007,7813,13,3176,0.004093198992443325,31.980163727959695,female,0-4,205,0.026238320747472163,0.00010739866804695784
E02001199,E08000007,7813,13,3176,0.004093198992443325,31.980163727959695,male,0-4,232,0.02969409957762703,0.00012154385847265472
E02001188,E08000007,7962,9,3719,0.0024200053777897286,19.26808281796182,female,0-4,356,0.04471238382316001,0.00010820420930584568
E02001188,E08000007,7962,9,3719,0.0024200053777897286,19.26808281796182,male,0-4,332,0.041698065812609895,0.00010090954350994597
E02001220,E08000007,5540,30,2190,0.0136986301369863,75.8904109589041,female,0-4,145,0.026173285198555957,0.0003585381534048761
E02001220,E08000007,5540,30,2190,0.0136986301369863,75.8904109589041,male,0-4,148,0.026714801444043323,0.000365956184164977
E02001192,E08000007,6439,15,2518,0.005957108816521049,38.357823669579034,female,0-4,179,0.027799347724801988,0.0001656037394249523
E02001192,E08000007,6439,15,2518,0.005957108816521049,38.357823669579034,male,0-4,197,0.03059481285913962,0.00018225662942299219
E02001187,E08000007,7190,9,3170,0.0028391167192429023,20.41324921135647,female,0-4,254,0.03532684283727399,0.00010029703013737096
E02001187,E08000007,7190,9,3170,0.0028391167192429023,20.41324921135647,male,0-4,232,0.03226703755215577,9.160988579476402e-05
E02001197,E08000007,6226,18,2541,0.0070838252656434475,44.103896103896105,female,0-4,220,0.0353356890459364,0.0002503118468425247
E02001197,E08000007,6226,18,2541,0.0070838252656434475,44.103896103896105,male,0-4,209,0.03356890459363958,0.00023779625450039843
E02001208,E08000007,7232,28,3336,0.008393285371702638,60.700239808153476,female,0-4,240,0.033185840707964605,0.0002785382313618132
E02001208,E08000007,7232,28,3336,0.008393285371702638,60.700239808153476,male,0-4,232,0.032079646017699116,0.0002692536236497528
E02003863,E06000049,6787,1695,2836,0.597672778561354,4056.4051480959097,female,0-4,212,0.03123618682775895,0.018669018573008258
E02003863,E06000049,6787,1695,2836,0.597672778561354,4056.4051480959097,male,0-4,213,0.031383527331663476,0.018757079981371508
E02001225,E08000007,7087,46,2742,0.016776075857038657,118.89204959883295,female,0-4,191,0.02695075490334415,0.000452127908662958
E02001225,E08000007,7087,46,2742,0.016776075857038657,118.89204959883295,male,0-4,213,0.030055030337237196,0.0005042054688230894
E02003864,E06000049,8027,1794,2919,0.6145940390544707,4933.346351490237,female,0-4,167,0.020804783854491093,0.012786496140786922
E02003864,E06000049,8027,1794,2919,0.6145940390544707,4933.346351490237,male,0-4,174,0.021676840662763174,0.01332245705686781
E02003859,E06000049,11826,1941,4820,0.40269709543568466,4762.295850622407,female,0-4,268,0.022661931337730423,0.009125893926666961
E02003859,E06000049,11826,1941,4820,0.40269709543568466,4762.295850622407,male,0-4,304,0.025706071368171823,0.010351760275025209
E02001216,E08000007,7309,33,3071,0.010745685444480626,78.5402149137089,female,0-4,171,0.023395813380763443,0.0002514040513074548
E02001216,E08000007,7309,33,3071,0.010745685444480626,78.5402149137089,male,0-4,212,0.029005335887262278,0.0003116822156560258
E02001222,E08000007,6187,36,2747,0.013105205678922462,81.08190753549327,female,0-4,143,0.023112978826571845,0.00030290034137480396
E02001222,E08000007,6187,36,2747,0.013105205678922462,81.08190753549327,male,0-4,144,0.023274608049135285,0.0003050185255802222
E02001211,E08000007,6012,18,2627,0.006851922344880091,41.19375713741911,female,0-4,210,0.03493013972055888,0.00023933860486108103
E02001211,E08000007,6012,18,2627,0.006851922344880091,41.19375713741911,male,0-4,197,0.03276779773785762,0.0002245224055125379
E02001226,E08000007,6814,86,3008,0.028590425531914893,194.81515957446808,female,0-4,190,0.02788376871147637,0.0007972088128946037
