msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004798,E07000091,6159,15,2468,0.006077795786061589,37.43314424635332,female,0-4,209,0.03393408020782594,0.00020624440969100046
E02004798,E07000091,6159,15,2468,0.006077795786061589,37.43314424635332,male,0-4,199,0.03231044000649456,0.0001963762561172684
E02004796,E07000091,9642,13,3551,0.0036609405801182764,35.29878907350042,female,0-4,171,0.01773490976975731,6.492645086084061e-05
E02004796,E07000091,9642,13,3551,0.0036609405801182764,35.29878907350042,male,0-4,195,0.020224019912881145,7.403893519218667e-05
E02004260,E06000059,9682,1858,3565,0.5211781206171108,5046.046563814866,female,0-4,314,0.03243131584383392,0.016902492240629292
E02004260,E06000059,9682,1858,3565,0.5211781206171108,5046.046563814866,male,0-4,305,0.03150175583557116,0.01641802590252208
E02004801,E07000091,7623,9,2687,0.0033494603647190174,25.53293636025307,female,0-4,95,0.012462285189557916,4.1741930296249065e-05
E02004801,E07000091,7623,9,2687,0.0033494603647190174,25.53293636025307,male,0-4,104,0.013642922733831825,4.569642895589372e-05
E02004266,E06000059,8550,2264,3364,0.6730083234244947,5754.221165279429,female,0-4,268,0.03134502923976608,0.02109546557634673
E02004266,E06000059,8550,2264,3364,0.6730083234244947,5754.221165279429,male,0-4,271,0.03169590643274854,0.02133160884772375
E02004261,E06000059,10037,2833,4307,0.6577664267471558,6602.001625261203,female,0-4,284,0.028295307362757795,0.018611703217713684
E02004261,E06000059,10037,2833,4307,0.6577664267471558,6602.001625261203,male,0-4,351,0.034970608747633754,0.023002492357103884
E02004243,E06000059,6491,26,2443,0.010642652476463364,69.08145722472369,female,0-4,155,0.023879217377907873,0.0002541382119629982
E02004243,E06000059,6491,26,2443,0.010642652476463364,69.08145722472369,male,0-4,178,0.027422585117855492,0.00029184904341557214
E02004800,E07000091,7444,15,3433,0.004369356248179435,32.52548791144771,female,0-4,81,0.010881246641590544,4.7544043001415136e-05
E02004800,E07000091,7444,15,3433,0.004369356248179435,32.52548791144771,male,0-4,80,0.010746910263299301,4.6957079507570495e-05
E02004788,E07000091,7196,20,3242,0.006169031462060457,44.39235040098705,female,0-4,168,0.023346303501945526,0.00014402408082631418
E02004788,E07000091,7196,20,3242,0.006169031462060457,44.39235040098705,male,0-4,162,0.022512506948304613,0.0001388803636539458
