msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02000216,E09000008,6748,8,2393,0.003343083994985374,22.559130798161306,female,0-4,258,0.038233550681683465,0.00012781797135539815
E02000216,E09000008,6748,8,2393,0.003343083994985374,22.559130798161306,male,0-4,234,0.03467694131594547,0.00011592792750838435
E02000210,E09000008,8344,10,2887,0.0034638032559750607,28.901974367855907,female,0-4,331,0.03966922339405561,0.00013740638515433187
E02000210,E09000008,8344,10,2887,0.0034638032559750607,28.901974367855907,male,0-4,351,0.042066155321188875,0.00014570888576788665
E02005099,E07000111,7817,68,1631,0.041692213366033105,325.9080318822808,female,0-4,231,0.02955097863630549,0.0012320457064799344
E02005099,E07000111,7817,68,1631,0.041692213366033105,325.9080318822808,male,0-4,240,0.030702315466291416,0.00128004748725188
E02000228,E09000008,7614,68,2725,0.02495412844036697,190.0007339449541,female,0-4,186,0.02442868400315209,0.0006095965182437952
E02000228,E09000008,7614,68,2725,0.02495412844036697,190.0007339449541,male,0-4,204,0.026792750197005517,0.0006685897296867431
E02000230,E09000008,10090,147,3827,0.038411288215312256,387.56989809250064,female,0-4,282,0.027948463825569873,0.001073536499179193
E02000230,E09000008,10090,147,3827,0.038411288215312256,387.56989809250064,male,0-4,349,0.03458870168483647,0.0013285965894097103
E02000208,E09000008,9861,9,4071,0.002210759027266028,21.8002947678703,female,0-4,546,0.055369637967751746,0.00012240892697365898
E02000208,E09000008,9861,9,4071,0.002210759027266028,21.8002947678703,male,0-4,507,0.05141466382719805,0.00011366543218982621
E02000213,E09000008,9644,11,3878,0.0028365136668385767,27.355337802991233,female,0-4,491,0.05091248444628785,0.00014441395794460195
E02000213,E09000008,9644,11,3878,0.0028365136668385767,27.355337802991233,male,0-4,464,0.04811281625881377,0.00013647266086821855
E02000215,E09000008,10615,15,3768,0.003980891719745223,42.257165605095544,female,0-4,406,0.03824776260009421,0.00015226020143349606
E02000215,E09000008,10615,15,3768,0.003980891719745223,42.257165605095544,male,0-4,445,0.041921808761187,0.00016688618137415207
E02000220,E09000008,9997,40,3619,0.011052777010223818,110.4946117712075,female,0-4,395,0.03951185355606682,0.00043671570661582554
E02000220,E09000008,9997,40,3619,0.011052777010223818,110.4946117712075,male,0-4,428,0.042812843853155945,0.00047320081628246416
E02000234,E09000008,8050,265,3122,0.0848814862267777,683.2959641255604,female,0-4,248,0.03080745341614907,0.0026149824328249526
E02000234,E09000008,8050,265,3122,0.0848814862267777,683.2959641255604,male,0-4,265,0.03291925465838509,0.0027942352608815017
E02000207,E09000008,9048,11,3494,0.0031482541499713796,28.485403548941044,female,0-4,386,0.04266136162687887,0.00013430880878525118
E02000207,E09000008,9048,11,3494,0.0031482541499713796,28.485403548941044,male,0-4,365,0.040340406719717066,0.00012700185286688257
E02006604,E07000228,12528,1563,4937,0.31658902167308084,3966.2272635203567,female,0-4,387,0.03089080459770115,0.009779689606280515
E02006604,E07000228,12528,1563,4937,0.31658902167308084,3966.2272635203567,male,0-4,381,0.030411877394636015,0.009628066511609499
E02000217,E09000008,9797,20,3541,0.005648121999435188,55.33465122846654,female,0-4,480,0.04899459018066755,0.0002767274226527396
E02000217,E09000008,9797,20,3541,0.005648121999435188,55.33465122846654,male,0-4,466,0.047565581300398084,0.0002686562061587014
E02006837,E07000208,10548,20,3425,0.00583941605839416,61.5941605839416,female,0-4,234,0.02218430034129693,0.00012954335965720834
E02006837,E07000208,10548,20,3425,0.00583941605839416,61.5941605839416,male,0-4,251,0.02379598028062192,0.00013895462937589442
E02000218,E09000008,6659,10,1914,0.00522466039707419,34.79101358411703,female,0-4,267,0.040096110527106175,0.00020948856074768117
E02000218,E09000008,6659,10,1914,0.00522466039707419,34.79101358411703,male,0-4,301,0.045201982279621564,0.0002361650066855881
E02006378,E07000211,8873,633,2976,0.2127016129032258,1887.3014112903227,female,0-4,307,0.03459934633156768,0.007359336770121755
E02006378,E07000211,8873,633,2976,0.2127016129032258,1887.3014112903227,male,0-4,278,0.03133100416995379,0.006664155120826865
E02006628,E07000229,9052,8,3055,0.002618657937806874,23.704091653027824,female,0-4,366,0.040433053468846666,0.0001058803364159651
E02006628,E07000229,9052,8,3055,0.002618657937806874,23.704091653027824,male,0-4,416,0.04595669465311533,0.0001203448632487472
E02006431,E07000215,10543,2178,3235,0.6732612055641422,7098.192890262751,female,0-4,391,0.03708621834392488,0.024968712072045866
E02006431,E07000215,10543,2178,3235,0.6732612055641422,7098.192890262751,male,0-4,337,0.03196433652660533,0.02152034774496025
E02000233,E09000008,6134,201,2546,0.07894736842105263,484.2631578947368,female,0-4,233,0.03798500163025758,0.00299881591817823
E02000233,E09000008,6134,201,2546,0.07894736842105263,484.2631578947368,male,0-4,247,0.040267362243234434,0.003179002282360613
E02000227,E09000008,11441,47,3930,0.011959287531806615,136.8262086513995,female,0-4,379,0.03312647495848265,0.0003961690389436856
E02000227,E09000008,11441,47,3930,0.011959287531806615,136.8262086513995,male,0-4,362,0.03164059085744253,0.0003783989237404068
E02000209,E09000008,8456,9,3217,0.0027976375505129004,23.656823127137084,female,0-4,398,0.04706717123935667,0.00013167688565564505
E02000209,E09000008,8456,9,3217,0.0027976375505129004,23.656823127137084,male,0-4,397,0.04694891201513718,0.00013134603920927405
E02006611,E07000228,10149,36,3104,0.011597938144329897,117.70747422680412,female,0-4,312,0.030741945019213717,0.00035654317676923127
E02006611,E07000228,10149,36,3104,0.011597938144329897,117.70747422680412,male,0-4,308,0.030347817518967386,0.00035197211040039497
E02000222,E09000008,7944,39,2749,0.014186977082575483,112.70134594397963,female,0-4,307,0.03864551863041289,0.0005482630871539116
E02000222,E09000008,7944,39,2749,0.014186977082575483,112.70134594397963,male,0-4,316,0.039778449144008056,0.0005643359463864366
E02006583,E07000226,8981,2387,3117,0.7658004491498236,6877.653833814566,female,0-4,287,0.03195635229929852,0.024472188943992803
E02006583,E07000226,8981,2387,3117,0.7658004491498236,6877.653833814566,male,0-4,304,0.03384923727869948,0.025921761111407014
E02006562,E07000225,5857,66,2083,0.03168506961113778,185.579452712434,female,0-4,146,0.024927437254567184,0.0007898275846382305
E02006562,E07000225,5857,66,2083,0.03168506961113778,185.579452712434,male,0-4,148,0.025268908997780434,0.0008006471405921789
E02006592,E07000227,6338,554,2070,0.26763285024154587,1696.2570048309178,female,0-4,135,0.021300094667087408,0.005700605046167354
E02006592,E07000227,6338,554,2070,0.26763285024154587,1696.2570048309178,male,0-4,149,0.02350899337330388,0.006291778902806931
E02006333,E07000207,9515,9,3131,0.0028744809964867456,27.350686681571386,female,0-4,307,0.03226484498160799,9.274468375422291e-05
E02006333,E07000207,9515,9,3131,0.0028744809964867456,27.350686681571386,male,0-4,316,0.03321071991592223,9.546358327796232e-05
E02006373,E07000210,7592,1097,2348,0.467206132879046,3547.0289608177172,female,0-4,210,0.027660695468914646,0.01292324656277656
E02006373,E07000210,7592,1097,2348,0.467206132879046,3547.0289608177172,male,0-4,222,0.029241306638566913,0.013661717794935222
E02006346,E07000209,9816,20,2907,0.0068799449604403165,67.53353973168214,female,0-4,218,0.022208638956805218,0.00015279421366911055
E02006346,E07000209,9816,20,2907,0.0068799449604403165,67.53353973168214,male,0-4,241,0.024551752241238792,0.00016891470410209007
E02006453,E07000216,8029,45,3039,0.014807502467917079,118.88943731490622,female,0-4,214,0.02665338149209117,0.0003946700122224754
E02006453,E07000216,8029,45,3039,0.014807502467917079,118.88943731490622,male,0-4,208,0.025906090422219454,0.00038360449786109757
E02006451,E07000216,10712,17,3790,0.004485488126649077,48.04854881266491,female,0-4,258,0.024085138162808065,0.00010803360125797814
E02006451,E07000216,10712,17,3790,0.004485488126649077,48.04854881266491,male,0-4,283,0.026418969380134428,0.00011850197347289849
E02006356,E07000209,10483,8,3136,0.002551020408163265,26.74234693877551,female,0-4,272,0.025946770962510732,6.619074225130288e-05
E02006356,E07000209,10483,8,3136,0.002551020408163265,26.74234693877551,male,0-4,360,0.03434131450920538,8.760539415613615e-05
