year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
2014,E06000016,338491,8,105639,7.572960743664746e-05,25.633790550838235,female,0-4,12518,0.0369817809040713,2.800615750173425e-06
2014,E06000016,338491,8,105639,7.572960743664746e-05,25.633790550838235,male,0-4,12905,0.0381250904750791,2.8871981351644076e-06
2014,E06000017,38263,992,13349,0.07431268259794742,2843.4261742452622,female,0-4,842,0.022005592870396988,0.001635294638357466
2014,E06000017,38263,992,13349,0.07431268259794742,2843.4261742452622,male,0-4,942,0.024619083710111594,0.0018295101536018206
2014,E06000031,190493,49,68904,0.000711134331823987,135.46611227214674,female,0-4,7464,0.039182542140656085,2.786405092436068e-05
2014,E06000031,190493,49,68904,0.000711134331823987,135.46611227214674,male,0-4,8081,0.04242150630206884,3.0167389539088778e-05
2014,E06000042,260225,21,90587,0.0002318213430183139,60.32570898694073,female,0-4,9990,0.038389854933230855,8.89958772889982e-06
2014,E06000042,260225,21,90587,0.0002318213430183139,60.32570898694073,male,0-4,10530,0.040464982226919015,9.380646525056568e-06
2014,E06000055,163999,333,65400,0.005091743119266055,835.0407798165137,female,0-4,5381,0.03281117567790048,0.00016706607799297948
2014,E06000055,163999,333,65400,0.005091743119266055,835.0407798165137,male,0-4,5509,0.03359166824187952,0.0001710401456352581
2014,E07000011,173883,61,66652,0.000915201344295745,159.13795535017704,female,0-4,5113,0.029404829684327966,2.6911339655884382e-05
2014,E07000011,173883,61,66652,0.000915201344295745,159.13795535017704,male,0-4,5415,0.03114162971653353,2.850086138013181e-05
2014,E07000129,95836,10,30362,0.00032935906725512155,31.564455569461828,female,0-4,2680,0.027964439250386077,9.210341627819668e-06
2014,E07000129,95836,10,30362,0.00032935906725512155,31.564455569461828,male,0-4,2799,0.02920614382904128,9.61930828965196e-06
2014,E07000131,87935,5455,29175,0.1869751499571551,16441.659811482434,female,0-4,2212,0.025154943992721897,0.004703349425203015
2014,E07000131,87935,5455,29175,0.1869751499571551,16441.659811482434,male,0-4,2342,0.026633308693921647,0.004979766886901203
2014,E07000133,51012,15,16408,0.0009141882008776207,46.634568503169184,female,0-4,1408,0.027601348702266132,2.5232827311920524e-05
2014,E07000133,51012,15,16408,0.0009141882008776207,46.634568503169184,male,0-4,1401,0.0274641260879793,2.5107380017045923e-05
2014,E07000135,56060,58,18796,0.0030857629282826132,172.9878697595233,female,0-4,1510,0.026935426328933285,8.311634002330977e-05
2014,E07000135,56060,58,18796,0.0030857629282826132,172.9878697595233,male,0-4,1450,0.025865144488048518,7.981370399589348e-05
2014,E07000136,66454,8,27282,0.00029323363389780805,19.486547907044937,female,0-4,2082,0.031329942516628045,9.186992893960279e-06
2014,E07000136,66454,8,27282,0.00029323363389780805,19.486547907044937,male,0-4,2188,0.032925030848406416,9.654726441875644e-06
2014,E07000141,138339,100,53344,0.001874625074985003,259.3337582483503,female,0-4,3739,0.027027808499410867,5.06670075348884e-05
2014,E07000141,138339,100,53344,0.001874625074985003,259.3337582483503,male,0-4,3928,0.028394017594459985,5.322813736214005e-05
2014,E07000150,65467,22922,27217,0.842194216849763,55135.92879450344,female,0-4,2453,0.037469259321490214,0.03155639351020313
2014,E07000150,65467,22922,27217,0.842194216849763,55135.92879450344,male,0-4,2513,0.03838575160004277,0.032328258006987555
2014,E07000151,78894,1413,28596,0.04941250524548888,3898.3501888376,female,0-4,2105,0.026681369939412378,0.0013183933320880434
2014,E07000151,78894,1413,28596,0.04941250524548888,3898.3501888376,male,0-4,2166,0.027454559282074683,0.0013565985545381006
2014,E07000152,89027,21890,33722,0.6491311310123955,57790.197200640534,female,0-4,2453,0.027553438844395522,0.017885794920343336
2014,E07000152,89027,21890,33722,0.6491311310123955,57790.197200640534,male,0-4,2555,0.028699158682197537,0.0186295173344791
2014,E07000153,96949,32544,38969,0.8351253560522467,80964.56814390926,female,0-4,3214,0.03315145076277218,0.02768561712190864
2014,E07000153,96949,32544,38969,0.8351253560522467,80964.56814390926,male,0-4,3302,0.03405914449865393,0.028443655176273282
2014,E07000154,218446,1664,85087,0.01955645398239449,4272.029146638147,female,0-4,7914,0.036228633163344716,0.0007085035973040019
2014,E07000154,218446,1664,85087,0.01955645398239449,4272.029146638147,male,0-4,8382,0.038371039066863205,0.0007504014597677715
2014,E07000155,88155,317,30170,0.010507126284388466,926.2557176002653,female,0-4,2347,0.026623560773637343,0.00027973711518869865
2014,E07000155,88155,317,30170,0.010507126284388466,926.2557176002653,male,0-4,2497,0.02832510918268958,0.0002976154992016108
2014,E07000156,76413,20496,31556,0.6495119787045253,49631.15882874889,female,0-4,2557,0.033462892439768105,0.02173454948173048
