year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor,ltla_frac_tp,ag_ltla_frac_tp
2014,E06000016,338491,364962,17,105639,0.00016092541580287582,54.47180492053124,female,0-4,12518,0.0369817809040713,5.951308469118527e-06,4.658019191039067e-05,1.7226184516996623e-06
2014,E06000016,338491,364962,17,105639,0.00016092541580287582,54.47180492053124,male,0-4,12905,0.0381250904750791,6.135296037224365e-06,4.658019191039067e-05,1.7758740309301921e-06
2014,E06000031,190493,364962,8,68904,0.00011610356437942645,22.11691628933008,female,0-4,7464,0.039182542140656085,4.549232803977253e-06,2.1920090310772082e-05,8.588848623288143e-07
2014,E06000031,190493,364962,8,68904,0.00011610356437942645,22.11691628933008,male,0-4,8081,0.04242150630206884,4.9252880880144945e-06,2.1920090310772082e-05,9.29883249260336e-07
2014,E06000032,210173,364962,117,84344,0.0013871763255240443,291.54700986436495,female,0-4,8486,0.040376261460796585,5.600899401158589e-05,0.0003205813207950417,1.2943875227868109e-05
2014,E06000032,210173,364962,117,84344,0.0013871763255240443,291.54700986436495,male,0-4,8993,0.04278855990065327,5.935527729745367e-05,0.0003205813207950417,1.3717213047869183e-05
2014,E06000033,178367,364962,834,70781,0.011782823073988782,2101.666803238157,female,0-4,5567,0.031210930272976504,0.00036775286938108253,0.0022851694148979893,7.132226327031965e-05
2014,E06000033,178367,364962,834,70781,0.011782823073988782,2101.666803238157,male,0-4,5852,0.03280875946783878,0.0003865798080865987,0.0022851694148979893,7.497357367665001e-05
2014,E06000034,163822,364962,1454,59682,0.02436245434134245,3991.1059951074026,female,0-4,6044,0.03689370170062629,0.0008988211231646162,0.003983976413982826,0.00014698363739981319
2014,E06000034,163822,364962,1454,59682,0.02436245434134245,3991.1059951074026,male,0-4,6327,0.038621186409639734,0.0009409068905133235,0.003983976413982826,0.00015386589573603875
2014,E06000035,273212,364962,121,103273,0.001171651835426491,320.1093412605424,female,0-4,8917,0.032637658667994084,3.823997268237859e-05,0.0003315413659504277,1.0820733936210575e-05
2014,E06000035,273212,364962,121,103273,0.001171651835426491,320.1093412605424,male,0-4,9436,0.034537282403408344,4.046567031859643e-05,0.0003315413659504277,1.1450537784241673e-05
2014,E06000038,160268,364962,9,52305,0.0001720676799541153,27.576942930886148,female,0-4,6126,0.03822347567823895,6.57702477973713e-06,2.466010159961859e-05,9.425947937159227e-07
2014,E06000038,160268,364962,9,52305,0.0001720676799541153,27.576942930886148,male,0-4,6427,0.040101579853744976,6.900185807928588e-06,2.466010159961859e-05,9.889090334985691e-07
2014,E06000039,144340,364962,19,58971,0.00032219226399416665,46.50523138491801,female,0-4,6533,0.04526118885963697,1.4582804909753988e-05,5.206021448808369e-05,2.3563072000183646e-06
2014,E06000039,144340,364962,19,58971,0.00032219226399416665,46.50523138491801,male,0-4,6727,0.046605237633365666,1.501584702708022e-05,5.206021448808369e-05,2.4262786674611266e-06
2014,E06000040,147476,364962,8,55449,0.00014427672275424264,21.277353964904687,female,0-4,4550,0.030852477691285362,4.4512943701470345e-06,2.1920090310772082e-05,6.762890973040561e-07
2014,E06000040,147476,364962,8,55449,0.00014427672275424264,21.277353964904687,male,0-4,4709,0.03193061921939841,4.606845096488436e-06,2.1920090310772082e-05,6.999220569680879e-07
2014,E06000042,260225,364962,8,90587,8.831289257840529e-05,22.981222471215517,female,0-4,9990,0.038389854933230855,3.390319134818979e-06,2.1920090310772082e-05,8.415090871538595e-07
2014,E06000042,260225,364962,8,90587,8.831289257840529e-05,22.981222471215517,male,0-4,10530,0.040464982226919015,3.5735796285929783e-06,2.1920090310772082e-05,8.86996064837852e-07
2014,E06000043,280650,364962,42,92198,0.00045554133495303586,127.84767565456951,female,0-4,7423,0.026449314092285764,1.2048755850192001e-05,0.00011508047413155342,3.0437996061946232e-06
2014,E06000043,280650,364962,42,92198,0.00045554133495303586,127.84767565456951,male,0-4,7630,0.027186887582398005,1.2384751062503701e-05,0.00011508047413155342,3.1286799131436048e-06
2014,E06000047,517573,364962,10,248388,4.025959386121713e-05,20.837278773531732,female,0-4,13942,0.026937262956143383,1.0844832663471417e-06,2.74001128884651e-05,7.380840459045978e-07
2014,E06000047,517573,364962,10,248388,4.025959386121713e-05,20.837278773531732,male,0-4,14878,0.0287457035046264,1.1572903483512248e-06,2.74001128884651e-05,7.876355210851103e-07
2014,E06000055,163999,364962,8,65400,0.00012232415902140674,20.061039755351683,female,0-4,5381,0.03281117567790048,4.013599471302811e-06,2.1920090310772082e-05,7.192239340621869e-07
2014,E06000055,163999,364962,8,65400,0.00012232415902140674,20.061039755351683,male,0-4,5509,0.03359166824187952,4.109072567814009e-06,2.1920090310772082e-05,7.363324015514936e-07
2014,E06000056,267846,364962,10,101571,9.84532986777722e-05,26.370322237646572,female,0-4,8438,0.03150317719883814,3.1015917140559943e-06,2.74001128884651e-05,8.631906115934848e-07
2014,E06000056,267846,364962,10,101571,9.84532986777722e-05,26.370322237646572,male,0-4,8748,0.03266055867924106,3.215539738630225e-06,2.74001128884651e-05,8.949029948115437e-07
2014,E06000058,388358,364962,16,180982,8.840658187002022e-05,34.33340332187731,female,0-4,10573,0.02722488013636902,2.406858594677395e-06,4.3840180621544163e-05,1.1935436625783078e-06
2014,E06000058,388358,364962,16,180982,8.840658187002022e-05,34.33340332187731,male,0-4,11297,0.029089139402304058,2.5716713840982247e-06,4.3840180621544163e-05,1.2752731255222872e-06
