year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2015,E02004006,E07000029,8943,3129,3715,0.8422611036339166,7532.341049798116,female,0-4,190,0.021245667002124567,0.017894398936648123
2015,E02004006,E07000029,8943,3129,3715,0.8422611036339166,7532.341049798116,male,0-4,235,0.026277535502627753,0.022132546053222676
2015,E02004003,E07000029,11767,4699,5424,0.866334808259587,10194.16168879056,female,0-4,258,0.021925724483725675,0.018995018316561012
2015,E02004003,E07000029,11767,4699,5424,0.866334808259587,10194.16168879056,male,0-4,323,0.02744964731877284,0.023780584946702352
2015,E02004013,E07000030,9788,2805,4377,0.6408498971898561,6272.638793694311,female,0-4,179,0.01828769922353903,0.011719670167243998
2015,E02004013,E07000030,9788,2805,4377,0.6408498971898561,6272.638793694311,male,0-4,223,0.02278299959133633,0.01460048294578442
2015,E02004014,E07000030,7597,1668,3450,0.4834782608695652,3672.984347826087,female,0-4,175,0.02303540871396604,0.011137119343447927
2015,E02004014,E07000030,7597,1668,3450,0.4834782608695652,3672.984347826087,male,0-4,175,0.02303540871396604,0.011137119343447927
2015,E02004023,E07000031,6040,152,2667,0.05699287589051369,344.23697037870267,female,0-4,102,0.016887417218543047,0.0009624624736477477
2015,E02004023,E07000031,6040,152,2667,0.05699287589051369,344.23697037870267,male,0-4,105,0.0173841059602649,0.0009907701934609167
2015,E02005225,E07000121,5508,8,2343,0.0034144259496372174,18.806658130601793,female,0-4,147,0.026688453159041396,9.112574702190831e-05
2015,E02005225,E07000121,5508,8,2343,0.0034144259496372174,18.806658130601793,male,0-4,124,0.02251270878721859,7.686797707970497e-05
2015,E02004015,E07000031,6279,191,2861,0.06675987416987067,419.18524991261796,female,0-4,94,0.014970536709667144,0.0009994311469928082
2015,E02004015,E07000031,6279,191,2861,0.06675987416987067,419.18524991261796,male,0-4,106,0.0168816690555821,0.0011270181019280604
2015,E02004026,E07000031,8216,146,3788,0.038542766631467794,316.6673706441394,female,0-4,175,0.021299902629016553,0.0008209571763031723
2015,E02004026,E07000031,8216,146,3788,0.038542766631467794,316.6673706441394,male,0-4,211,0.02568159688412853,0.0009898397954283963
2015,E02005222,E07000121,5858,19,2587,0.007344414379590259,43.02357943563974,female,0-4,98,0.016729259132809832,0.0001228666113349002
2015,E02005222,E07000121,5858,19,2587,0.007344414379590259,43.02357943563974,male,0-4,127,0.021679754182314784,0.00015922509836257477
2015,E02005221,E07000121,10085,42,4488,0.009358288770053475,94.3783422459893,female,0-4,242,0.023996033713435796,0.0002245618128262708
2015,E02005221,E07000121,10085,42,4488,0.009358288770053475,94.3783422459893,male,0-4,261,0.025880019831432823,0.000242192698957259
2015,E02003979,E07000027,7440,152,3903,0.03894440174224955,289.74634896233664,female,0-4,119,0.01599462365591398,0.0006229010493720022
2015,E02003979,E07000027,7440,152,3903,0.03894440174224955,289.74634896233664,male,0-4,111,0.014919354838709677,0.0005810253485738844
2015,E02005236,E07000121,13341,10,6649,0.0015039855617386072,20.06467137915476,female,0-4,442,0.03313094970392025,4.9828470001384035e-05
2015,E02005236,E07000121,13341,10,6649,0.0015039855617386072,20.06467137915476,male,0-4,514,0.03852784648826924,5.7945324843238444e-05
2015,E02004016,E07000031,8319,160,3555,0.0450070323488045,374.41350210970467,female,0-4,196,0.0235605241014545,0.0010603892703889507
2015,E02004016,E07000031,8319,160,3555,0.0450070323488045,374.41350210970467,male,0-4,199,0.0239211443683135,0.0010766197184051082
2015,E02005742,E07000163,7447,24,3318,0.007233273056057866,53.866184448462924,female,0-4,143,0.019202363367799114,0.0001388959375609339
2015,E02005742,E07000163,7447,24,3318,0.007233273056057866,53.866184448462924,male,0-4,148,0.019873774674365515,0.00014375243887425327
2015,E02003984,E07000027,6650,145,3716,0.03902045209903122,259.4860064585576,female,0-4,280,0.042105263157894736,0.0016429664041697355
2015,E02003984,E07000027,6650,145,3716,0.03902045209903122,259.4860064585576,male,0-4,278,0.04180451127819549,0.0016312309298542375
2015,E02004019,E07000031,8072,221,3392,0.06515330188679246,525.9174528301887,female,0-4,160,0.019821605550049554,0.0012914430502832994
2015,E02004019,E07000031,8072,221,3392,0.06515330188679246,525.9174528301887,male,0-4,146,0.01808721506442022,0.0011784417833835107
2015,E02003977,E07000027,6351,94,2834,0.033168666196189134,210.65419901199718,female,0-4,130,0.020469217446071483,0.0006789366407659561
2015,E02003977,E07000027,6351,94,2834,0.033168666196189134,210.65419901199718,male,0-4,156,0.02456306093528578,0.0008147239689191473
2015,E02004024,E07000031,7257,134,3178,0.04216488357457521,305.9905601006923,female,0-4,129,0.017775940471269118,0.0007495204603996419
2015,E02004024,E07000031,7257,134,3178,0.04216488357457521,305.9905601006923,male,0-4,136,0.01874052638831473,0.0007901921132895451
2015,E02004017,E07000031,8544,196,3803,0.05153825926899816,440.34288719432027,female,0-4,226,0.02645131086142322,0.001363254517180897
2015,E02004017,E07000031,8544,196,3803,0.05153825926899816,440.34288719432027,male,0-4,231,0.027036516853932584,0.0013934150153486159
2015,E02004022,E07000031,5496,88,2379,0.036990332072299285,203.29886506935688,female,0-4,93,0.016921397379912665,0.0006259281082103045
2015,E02004022,E07000031,5496,88,2379,0.036990332072299285,203.29886506935688,male,0-4,109,0.019832605531295486,0.0007336146644615397
