year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2015,E02005449,E07000138,8310,203971,2346,2671,0.8783227255709473,7298.861849494571,female,0-4,201,0.024187725631768953,0.021244629102257568,0.011501635036353207,0.0002781983925760523
2015,E02005449,E07000138,8310,203971,2346,2671,0.8783227255709473,7298.861849494571,male,0-4,212,0.025511432009626956,0.022407270495913456,0.011501635036353207,0.0002934231802294681
2015,E02005491,E07000141,10883,203971,38,3754,0.010122535961640916,110.1635588705381,female,0-4,277,0.025452540659744557,0.0002576442581433919,0.00018630099376872202,4.741833618849215e-06
2015,E02005491,E07000141,10883,203971,38,3754,0.010122535961640916,110.1635588705381,male,0-4,279,0.025636313516493613,0.0002595045054946077,0.00018630099376872202,4.7760706846892805e-06
2015,E02005486,E07000141,9547,203971,163,3516,0.046359499431171784,442.59414106939704,female,0-4,283,0.029642819733947837,0.0013742262845942825,0.0007991332101132024,2.368856169079672e-05
2015,E02005486,E07000141,9547,203971,163,3516,0.046359499431171784,442.59414106939704,male,0-4,304,0.03184246360113124,0.001476200673203752,0.0007991332101132024,2.5446370155484812e-05
2015,E02003745,E07000010,10048,203971,12,4721,0.0025418343571277273,25.540351620419404,female,0-4,275,0.02736863057324841,6.956652549861914e-05,5.883189276907011e-05,1.6101483391216443e-06
2015,E02003745,E07000010,10048,203971,12,4721,0.0025418343571277273,25.540351620419404,male,0-4,271,0.026970541401273886,6.855464876409377e-05,5.883189276907011e-05,1.5867279996435113e-06
2015,E02003744,E07000010,13469,203971,21,6542,0.0032100275145215532,43.2358605930908,female,0-4,386,0.02865840077214344,9.199425500076616e-05,0.00010295581234587269,2.950548932029613e-06
2015,E02003744,E07000010,13469,203971,21,6542,0.0032100275145215532,43.2358605930908,male,0-4,431,0.03199940604350731,0.00010271897384800574,0.00010295581234587269,3.294524843794723e-06
2015,E02003249,E06000031,11447,203971,8,4103,0.0019497928345113332,22.319278576651232,female,0-4,558,0.04874639643574736,9.504537447866899e-05,3.922126184604674e-05,1.911895178657647e-06
2015,E02003249,E06000031,11447,203971,8,4103,0.0019497928345113332,22.319278576651232,male,0-4,510,0.04455315803267232,8.686942828695553e-05,3.922126184604674e-05,1.7474310772677416e-06
2015,E02001541,E08000017,11258,203971,8,5344,0.0014970059880239522,16.853293413173652,female,0-4,334,0.029667791792503107,4.441286196482501e-05,3.922126184604674e-05,1.1636082302877608e-06
2015,E02001541,E08000017,11258,203971,8,5344,0.0014970059880239522,16.853293413173652,male,0-4,332,0.029490140344643808,4.4146916683598516e-05,3.922126184604674e-05,1.1566405163339418e-06
2015,E02001622,E08000019,8771,203971,11,4247,0.0025900635742877325,22.717447610077702,female,0-4,324,0.03693991563105689,9.567672991326249e-05,5.392923503831427e-05,1.992141392362766e-06
2015,E02001622,E08000019,8771,203971,11,4247,0.0025900635742877325,22.717447610077702,male,0-4,348,0.03967620567780185,0.00010276389509202268,5.392923503831427e-05,2.139707421426675e-06
2015,E02001613,E08000019,10414,203971,8,4638,0.0017248814144027599,17.962915049590343,female,0-4,241,0.023141924332629155,3.991707517486702e-05,3.922126184604674e-05,9.076554738714485e-07
