year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2015,E02001145,E08000005,7034,163916,16,2689,0.005950167348456675,41.85347712904425,female,0-4,194,0.027580324139891952,0.00016410754415703652,9.761097147319359e-05,2.692142232840426e-06
2015,E02001145,E08000005,7034,163916,16,2689,0.005950167348456675,41.85347712904425,male,0-4,184,0.026158657947114018,0.00015564839239636454,9.761097147319359e-05,2.553372014652775e-06
2015,E02001110,E08000004,6396,163916,23,2344,0.009812286689419795,62.75938566552901,female,0-4,129,0.020168855534709193,0.00019790259270405778,0.00014031577149271578,2.830008524477851e-06
2015,E02001110,E08000004,6396,163916,23,2344,0.009812286689419795,62.75938566552901,male,0-4,161,0.02517198248905566,0.000246994708723669,0.00014031577149271578,3.532026142952977e-06
2015,E02001144,E08000005,6157,163916,9,2589,0.0034762456546929316,21.40324449594438,female,0-4,179,0.02907260029235017,0.00010106350043690672,5.4906171453671396e-05,1.5962651762558355e-06
2015,E02001144,E08000005,6157,163916,9,2589,0.0034762456546929316,21.40324449594438,male,0-4,183,0.02972226733798928,0.00010332190268130688,5.4906171453671396e-05,1.6319359064514967e-06
2015,E02001143,E08000005,11092,163916,12,4477,0.002680366316729953,29.73062318516864,female,0-4,444,0.04002884962134872,0.00010729198022251164,7.32082286048952e-05,2.9304411738706695e-06
2015,E02001143,E08000005,11092,163916,12,4477,0.002680366316729953,29.73062318516864,male,0-4,502,0.04525784349080418,0.00012130759926058748,7.32082286048952e-05,3.3132465524393604e-06
2015,E02001139,E08000005,9457,163916,8,3834,0.0020865936358894104,19.732916014606154,female,0-4,443,0.04684360790948504,9.774357414603034e-05,4.8805485736596796e-05,2.286225037677105e-06
2015,E02001139,E08000005,9457,163916,8,3834,0.0020865936358894104,19.732916014606154,male,0-4,433,0.04578619012371788,9.553717292377231e-05,4.8805485736596796e-05,2.2346172490162223e-06
2015,E02001117,E08000004,6089,163916,12,2198,0.00545950864422202,33.242948134667884,female,0-4,168,0.027590737395303006,0.00015063186931011651,7.32082286048952e-05,2.019869010612973e-06
2015,E02001117,E08000004,6089,163916,12,2198,0.00545950864422202,33.242948134667884,male,0-4,160,0.026276892757431433,0.0001434589231524919,7.32082286048952e-05,1.9236847720123554e-06
2015,E02001229,E08000008,9850,163916,15,4212,0.0035612535612535613,35.07834757834758,female,0-4,328,0.033299492385786805,0.00011858793584681911,9.151028575611899e-05,3.0472460637570587e-06
2015,E02001229,E08000008,9850,163916,15,4212,0.0035612535612535613,35.07834757834758,male,0-4,327,0.03319796954314721,0.00011822638726192026,9.151028575611899e-05,3.037955679416336e-06
2015,E02001132,E08000005,6515,163916,63,2679,0.023516237402015677,153.20828667413213,female,0-4,244,0.037452033768227165,0.0008807309172819378,0.00038434320017569974,1.43944345115688e-05
2015,E02001132,E08000005,6515,163916,63,2679,0.023516237402015677,153.20828667413213,male,0-4,187,0.028702993092862623,0.0006749863997201737,0.00038434320017569974,1.1031800219931827e-05
2015,E02001134,E08000005,6204,163916,50,2497,0.020024028834601523,124.22907488986785,female,0-4,166,0.02675693101225016,0.0005357815581147409,0.00030503428585372994,8.161781342959248e-06
2015,E02001134,E08000005,6204,163916,50,2497,0.020024028834601523,124.22907488986785,male,0-4,192,0.030947775628626693,0.0006196991515543992,0.00030503428585372994,9.440132637639612e-06
2015,E02001115,E08000004,5967,163916,8,2456,0.003257328990228013,19.436482084690553,female,0-4,188,0.031506619741913856,0.00010262742586942625,4.8805485736596796e-05,1.5376958804223558e-06
2015,E02001115,E08000004,5967,163916,8,2456,0.003257328990228013,19.436482084690553,male,0-4,221,0.037037037037037035,0.00012064181445288937,4.8805485736596796e-05,1.8076105828369182e-06
2015,E02001103,E08000004,5450,163916,28,2179,0.012849931161083065,70.0321248279027,female,0-4,101,0.01853211009174312,0.00023813633894851187,0.0001708192000780888,3.1656402216306367e-06
2015,E02001103,E08000004,5450,163916,28,2179,0.012849931161083065,70.0321248279027,male,0-4,110,0.02018348623853211,0.000259356408755805,0.0001708192000780888,3.4477269740531685e-06
2015,E02001104,E08000004,6990,163916,17,2598,0.006543494996150885,45.739030023094685,female,0-4,247,0.035336194563662375,0.00023122221231033885,0.00010371165719026819,3.6647752969951703e-06
2015,E02001104,E08000004,6990,163916,17,2598,0.006543494996150885,45.739030023094685,male,0-4,251,0.03590844062947067,0.00023496670157852246,0.00010371165719026819,3.72412388480076e-06
2015,E02001133,E08000005,6250,163916,30,2433,0.012330456226880395,77.06535141800246,female,0-4,177,0.02832,0.0003491985203452528,0.00018302057151223797,5.18314258522658e-06
2015,E02001133,E08000005,6250,163916,30,2433,0.012330456226880395,77.06535141800246,male,0-4,204,0.03264,0.0004024660912453761,0.00018302057151223797,5.973791454159448e-06
2015,E02001118,E08000004,6156,163916,10,2419,0.00413393964448119,25.448532451426207,female,0-4,147,0.02387914230019493,9.871493303098359e-05,6.1006857170745995e-05,1.4567914236679112e-06
2015,E02001118,E08000004,6156,163916,10,2419,0.00413393964448119,25.448532451426207,male,0-4,161,0.026153346328784924,0.00010811635522441059,6.1006857170745995e-05,1.595533464017236e-06
2015,E02001135,E08000005,7863,163916,10,3495,0.002861230329041488,22.49785407725322,female,0-4,335,0.04260460384077324,0.00012190158466601785,6.1006857170745995e-05,2.5991729813302693e-06
2015,E02001135,E08000005,7863,163916,10,3495,0.002861230329041488,22.49785407725322,male,0-4,364,0.046292763576243165,0.00013245425915949402,6.1006857170745995e-05,2.824176015534979e-06
2015,E02002323,E08000034,8507,163916,2628,3118,0.8428479794740218,7170.107761385503,female,0-4,206,0.024215352063006935,0.02040986055855748,0.016032602064472046,0.0003882351034772824
2015,E02002323,E08000034,8507,163916,2628,3118,0.8428479794740218,7170.107761385503,male,0-4,227,0.026683907370400845,0.02249047741161431,0.016032602064472046,0.0004278124683948694
2015,E02002250,E08000033,8468,163916,2739,3233,0.8472007423445717,7174.095886173833,female,0-4,193,0.022791686348606517,0.019309133593824083,0.01670977817906733,0.0003808440232120919
2015,E02002250,E08000033,8468,163916,2739,3233,0.8472007423445717,7174.095886173833,male,0-4,213,0.025153519130845535,0.021310080080230723,0.01670977817906733,0.0004203097250993553
2015,E02002248,E08000033,7768,163916,3204,3696,0.8668831168831169,6733.948051948052,female,0-4,262,0.03372811534500515,0.029238333756871352,0.019546597037507017,0.0006592698794833727
2015,E02002248,E08000033,7768,163916,3204,3696,0.8668831168831169,6733.948051948052,male,0-4,299,0.03849124613800206,0.033367411424826465,0.019546597037507017,0.0007523728777310245
2015,E02002231,E08000032,13056,163916,411,5540,0.07418772563176895,968.5949458483755,female,0-4,513,0.039292279411764705,0.002915004844446804,0.0025073818297176604,9.852074744524815e-05
2015,E02002231,E08000032,13056,163916,411,5540,0.07418772563176895,968.5949458483755,male,0-4,550,0.04212622549019608,0.0031252488585686985,0.0025073818297176604,0.0001056265323487066
2015,E02002327,E08000034,10026,163916,1407,4082,0.3446839784419402,3455.8015678588927,female,0-4,292,0.02912427688011171,0.010038671624281523,0.008583664803923962,0.00024999303039555126
2015,E02002327,E08000034,10026,163916,1407,4082,0.3446839784419402,3455.8015678588927,male,0-4,252,0.025134649910233394,0.008663511127804602,0.008583664803923962,0.00021574740979342095
2015,E02006875,E08000035,11353,163916,14,1491,0.009389671361502348,106.60093896713616,female,0-4,76,0.006694265832819519,6.28569561767091e-05,8.54096000390444e-05,5.717545673361555e-07
2015,E02006875,E08000035,11353,163916,14,1491,0.009389671361502348,106.60093896713616,male,0-4,67,0.0059015238263014184,5.5413369261046185e-05,8.54096000390444e-05,5.04046789625295e-07
2015,E02002230,E08000032,9480,163916,42,3896,0.010780287474332649,102.19712525667352,female,0-4,514,0.05421940928270042,0.0005845008187560107,0.00025622880011713314,1.3892574183566079e-05
