year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2015,E02004537,E07000072,8901,38244,14,3629,0.0038578120694406173,34.338385230090935,female,0-4,335,0.03763622064936524,0.0001451934662692514,0.0003660704947181257,1.3777509912433672e-05
2015,E02004537,E07000072,8901,38244,14,3629,0.0038578120694406173,34.338385230090935,male,0-4,294,0.03302999662959218,0.00012742351965122363,0.0003660704947181257,1.2091307206732834e-05
2015,E02004536,E07000072,6130,38244,16,2275,0.007032967032967033,43.112087912087915,female,0-4,124,0.020228384991843394,0.0001422655647777997,0.00041836627967785795,8.462874172928937e-06
2015,E02004536,E07000072,6130,38244,16,2275,0.007032967032967033,43.112087912087915,male,0-4,171,0.027895595432300163,0.0001961888030403528,0.00041836627967785795,1.1670576480410066e-05
2015,E02004532,E07000072,6366,38244,11,2226,0.004941599281221923,31.458221024258762,female,0-4,191,0.030003141690229343,0.00014826350341083682,0.0002876268172785273,8.62970815271736e-06
2015,E02004532,E07000072,6366,38244,11,2226,0.004941599281221923,31.458221024258762,male,0-4,204,0.03204524033930255,0.00015835473662728124,0.0002876268172785273,9.217070487719067e-06
2015,E02004533,E07000072,7319,38244,23,3184,0.007223618090452261,52.8696608040201,female,0-4,228,0.03115179669353737,0.00022502868214552748,0.0006014015270369208,1.8734738101437074e-05
2015,E02004533,E07000072,7319,38244,23,3184,0.007223618090452261,52.8696608040201,male,0-4,255,0.034840825249351004,0.00025167681555749783,0.0006014015270369208,2.0953325508186202e-05
2015,E02004534,E07000072,9024,38244,17,3265,0.005206738131699847,46.98560490045942,female,0-4,317,0.03512854609929078,0.00018290514048635323,0.0004445141721577241,1.561513658843069e-05
2015,E02004534,E07000072,9024,38244,17,3265,0.005206738131699847,46.98560490045942,male,0-4,375,0.041555851063829786,0.0002163704343292822,0.0004445141721577241,1.8472164733947975e-05
2015,E02004531,E07000072,6686,38244,16,2546,0.006284367635506678,42.01728201099765,female,0-4,258,0.038588094525874965,0.000242501772354281,0.00041836627967785795,1.6143957546647826e-05
2015,E02004531,E07000072,6686,38244,16,2546,0.006284367635506678,42.01728201099765,male,0-4,229,0.03425067304816033,0.00021524382119817963,0.00041836627967785795,1.4329326659621517e-05
2015,E02004535,E07000072,5811,38244,12,2436,0.0049261083743842365,28.625615763546797,female,0-4,158,0.027189812424711753,0.00013393996268330912,0.00031377470975839345,8.53147550194909e-06
2015,E02004535,E07000072,5811,38244,12,2436,0.0049261083743842365,28.625615763546797,male,0-4,157,0.027017725004302186,0.0001330922414005034,0.00031377470975839345,8.477478821557008e-06
2015,E02004879,E07000242,7810,38244,35,2517,0.013905442987683751,108.6015097338101,female,0-4,202,0.02586427656850192,0.0003596542232409882,0.0009151762367953143,2.3670371297394813e-05
2015,E02004879,E07000242,7810,38244,35,2517,0.013905442987683751,108.6015097338101,male,0-4,202,0.02586427656850192,0.0003596542232409882,0.0009151762367953143,2.3670371297394813e-05
2015,E02004878,E07000242,7272,38244,74,2583,0.028648857917150602,208.33449477351917,female,0-4,191,0.026265126512651265,0.0007524658776369313,0.0019349440435100932,5.082155009769359e-05
2015,E02004878,E07000242,7272,38244,74,2583,0.028648857917150602,208.33449477351917,male,0-4,192,0.026402640264026403,0.0007564054895617321,0.0019349440435100932,5.108763151181764e-05
2015,E02006293,E07000244,11241,38244,91,3841,0.02369174694090081,266.318927362666,female,0-4,290,0.025798416510986567,0.0006112095554542509,0.002379458215667817,6.138625411828724e-05
2015,E02006293,E07000244,11241,38244,91,3841,0.02369174694090081,266.318927362666,male,0-4,287,0.025531536340183257,0.0006048866979840345,0.002379458215667817,6.075122390327048e-05
2015,E02004985,E07000241,7096,38244,15,2611,0.005744925315970892,40.76599004212945,female,0-4,229,0.032271702367531005,0.00018539851992070664,0.0003922183871979918,1.2657555054726625e-05
2015,E02004985,E07000241,7096,38244,15,2611,0.005744925315970892,40.76599004212945,male,0-4,183,0.025789177001127397,0.0001481568958318311,0.0003922183871979918,1.0114989410545732e-05
2015,E02004883,E07000242,5876,38244,32,2008,0.01593625498007968,93.64143426294821,female,0-4,140,0.023825731790333562,0.000379692936897746,0.0008367325593557159,1.9935765539448644e-05
2015,E02004883,E07000242,5876,38244,32,2008,0.01593625498007968,93.64143426294821,male,0-4,170,0.028931245745405038,0.0004610557090901201,0.0008367325593557159,2.4207715297901924e-05
2015,E02004919,E07000099,7734,38244,15,2730,0.005494505494505495,42.494505494505496,female,0-4,268,0.03465218515645203,0.0001903966217387474,0.0003922183871979918,1.3591224174949805e-05
2015,E02004919,E07000099,7734,38244,15,2730,0.005494505494505495,42.494505494505496,male,0-4,301,0.03891905870183605,0.00021384098187822006,0.0003922183871979918,1.5264770435298103e-05
2015,E02004923,E07000099,10053,38244,35,3830,0.009138381201044387,91.86814621409923,female,0-4,273,0.027156072814085348,0.00024816254529843007,0.0009151762367953143,2.485259252413417e-05
2015,E02004923,E07000099,10053,38244,35,3830,0.009138381201044387,91.86814621409923,male,0-4,332,0.03302496767134189,0.0003017947437328893,0.0009151762367953143,3.0223665633745583e-05
2015,E02004949,E07000243,8404,38244,24,3498,0.00686106346483705,57.660377358490564,female,0-4,285,0.033912422655878155,0.00023267528408835782,0.0006275494195167869,2.128172115210427e-05
2015,E02004949,E07000243,8404,38244,24,3498,0.00686106346483705,57.660377358490564,male,0-4,275,0.032722513089005235,0.00022451123903262596,0.0006275494195167869,2.0534994094135697e-05
2015,E02006305,E07000244,9596,38244,27,4265,0.006330597889800703,60.748417350527546,female,0-4,356,0.037098791162984576,0.00023485752905054712,0.0007059930969563853,2.6191490466493662e-05
2015,E02006305,E07000244,9596,38244,27,4265,0.006330597889800703,60.748417350527546,male,0-4,410,0.04272613588995415,0.0002704819857042818,0.0007059930969563853,3.0164356997928094e-05
2015,E02004991,E07000241,8511,38244,14,2777,0.005041411595246669,42.9074540871444,female,0-4,279,0.032781106802960876,0.00016526305194146642,0.0003660704947181257,1.2000195984767603e-05
2015,E02004991,E07000241,8511,38244,14,2777,0.005041411595246669,42.9074540871444,male,0-4,287,0.03372106685465868,0.00017000177744516437,0.0003660704947181257,1.2344287625907894e-05
2015,E02003725,E07000008,15304,38244,140,2799,0.050017863522686674,765.4733833511968,female,0-4,210,0.013721902770517512,0.000686340260047321,0.0036607049471812573,5.0231837356773656e-05
2015,E02003725,E07000008,15304,38244,140,2799,0.050017863522686674,765.4733833511968,male,0-4,262,0.01711970726607423,0.0008562911815828483,0.0036607049471812573,6.267019708321285e-05
2015,E02004945,E07000243,12318,38244,25,4602,0.005432420686657975,66.91655801825293,female,0-4,430,0.034908264328624775,0.00018963637727414587,0.0006536973119966531,2.2819438558090664e-05
2015,E02004945,E07000243,12318,38244,25,4602,0.005432420686657975,66.91655801825293,male,0-4,407,0.03304107809709368,0.00017949303616413343,0.0006536973119966531,2.159886393754163e-05
2015,E02004922,E07000099,9622,38244,23,3423,0.006719252118025124,64.65264387963774,female,0-4,229,0.023799625857410103,0.00015991568645060833,0.0006014015270369208,1.4313131333553823e-05
2015,E02004922,E07000099,9622,38244,23,3423,0.006719252118025124,64.65264387963774,male,0-4,256,0.026605695281646226,0.00017877037437273244,0.0006014015270369208,1.600070577026104e-05
2015,E02003262,E06000032,9943,38244,9,4498,0.0020008892841262785,19.89484215206759,female,0-4,377,0.03791612189480036,7.586596199493181e-05,0.0002353310323187951,8.922840107028638e-06
2015,E02003262,E06000032,9943,38244,9,4498,0.0020008892841262785,19.89484215206759,male,0-4,377,0.03791612189480036,7.586596199493181e-05,0.0002353310323187951,8.922840107028638e-06
