year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2015,E02002250,E08000033,8468,9,3233,0.0027837921435199505,23.573151871326942,female,0-4,193,0.022791686348606517,6.344731739482173e-05
2015,E02002250,E08000033,8468,9,3233,0.0027837921435199505,23.573151871326942,male,0-4,213,0.025153519130845535,7.002216893832657e-05
2015,E02002248,E08000033,7768,8,3696,0.0021645021645021645,16.813852813852815,female,0-4,262,0.03372811534500515,7.300457866884232e-05
2015,E02002248,E08000033,7768,8,3696,0.0021645021645021645,16.813852813852815,male,0-4,299,0.03849124613800206,8.331438558009104e-05
2015,E02002231,E08000032,13056,39,5540,0.00703971119133574,91.91046931407942,female,0-4,513,0.039292279411764705,0.0002766062991080909
2015,E02002231,E08000032,13056,39,5540,0.00703971119133574,91.91046931407942,male,0-4,550,0.04212622549019608,0.00029655646103206627
2015,E02006875,E08000035,11353,8,1491,0.0053655264922870555,60.91482226693494,female,0-4,76,0.006694265832819519,3.5918260672405194e-05
2015,E02006875,E08000035,11353,8,1491,0.0053655264922870555,60.91482226693494,male,0-4,67,0.0059015238263014184,3.166478243488353e-05
2015,E02002189,E08000032,6749,2724,3473,0.7843363086668587,5293.485747192629,female,0-4,264,0.03911690620832716,0.030680809821907053
2015,E02002189,E08000032,6749,2724,3473,0.7843363086668587,5293.485747192629,male,0-4,228,0.03378278263446437,0.026497063028010637
2015,E02002230,E08000032,9480,28,3896,0.007186858316221766,68.13141683778234,female,0-4,514,0.05421940928270042,0.00038966721250400713
2015,E02002230,E08000032,9480,28,3896,0.007186858316221766,68.13141683778234,male,0-4,448,0.04725738396624472,0.00033963212296069103
2015,E02002221,E08000032,14353,56,6008,0.009320905459387484,133.78295605858855,female,0-4,697,0.048561276388211526,0.0004526350662017053
2015,E02002221,E08000032,14353,56,6008,0.009320905459387484,133.78295605858855,male,0-4,750,0.0522538842053926,0.0004870535145642453
2015,E02002190,E08000032,12091,4647,5918,0.7852314971274079,9494.23403176749,female,0-4,545,0.045074849061285255,0.03539419121118496
2015,E02002190,E08000032,12091,4647,5918,0.7852314971274079,9494.23403176749,male,0-4,507,0.04193201554875527,0.032926339346918854
2015,E02005241,E07000122,5516,1409,2605,0.5408829174664107,2983.5101727447213,female,0-4,152,0.02755620014503263,0.01490467792873358
2015,E02005241,E07000122,5516,1409,2605,0.5408829174664107,2983.5101727447213,male,0-4,161,0.02918781725888325,0.015787191753461226
2015,E02005240,E07000122,5421,1519,2726,0.5572267057960382,3020.7259721203227,female,0-4,176,0.032466334624608004,0.01809110869214217
