year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ltla_frac_tp,ag_ltla_frac_tp
2016,E07000037,91720,83592,9178,40301,0.2277362844594427,20887.972010620084,female,0-4,2277,0.02482555604012211,0.005653679892217084,0.10979519571250837,0.002725726784097051
2016,E07000037,91720,83592,9178,40301,0.2277362844594427,20887.972010620084,male,0-4,2357,0.025697775839511557,0.005852315988561997,0.10979519571250837,0.0028214923276753405
2016,E07000125,69787,83592,8,31517,0.0002538312656661484,17.7141225370435,female,0-4,2067,0.029618696891971285,7.518151319471087e-06,9.570293808019906e-05,2.834596314668512e-06
2016,E07000125,69787,83592,8,31517,0.0002538312656661484,17.7141225370435,male,0-4,2164,0.031008640577758036,7.870962484439009e-06,9.570293808019906e-05,2.9676180091643254e-06
2016,E08000002,188503,83592,9,81847,0.00010996126919740491,20.72802912751842,female,0-4,5958,0.03160692402773431,3.475537481515618e-06,0.00010766580534022394,3.402984929773289e-06
2016,E08000002,188503,83592,9,81847,0.00010996126919740491,20.72802912751842,male,0-4,6386,0.033877444921300987,3.725206840711436e-06,0.00010766580534022394,3.6474423903209504e-06
2016,E08000003,541319,83592,1289,221484,0.005819833486843293,3150.3864432645246,female,0-4,19127,0.03533406364823699,0.00020563836684626193,0.015420135898172075,0.0005448560632904762
2016,E08000003,541319,83592,1289,221484,0.005819833486843293,3150.3864432645246,male,0-4,20161,0.03724421274701239,0.00021675511653617853,0.015420135898172075,0.0005743108219793637
2016,E08000004,232349,83592,3594,93400,0.0384796573875803,8940.709914346895,female,0-4,8342,0.0359028874666988,0.0013815308089434207,0.04299454493252943,0.0015436283083945293
2016,E08000004,232349,83592,3594,93400,0.0384796573875803,8940.709914346895,male,0-4,8591,0.036974551213906665,0.0014227680627706698,0.04299454493252943,0.0015897040035264206
2016,E08000005,216350,83592,455,90984,0.005000879275477007,1081.9402312494506,female,0-4,7374,0.034083660734920265,0.00017044827260165218,0.005443104603311322,0.00018552093064394583
2016,E08000005,216350,83592,455,90984,0.005000879275477007,1081.9402312494506,male,0-4,7780,0.035960249595562745,0.00017983286694343015,0.005443104603311322,0.00019573540010983168
2016,E08000006,248121,83592,14,117133,0.00011952225248222107,29.655980808141173,female,0-4,8720,0.03514414338165653,4.20050717853373e-06,0.00016748014164034836,5.885946111388547e-06
2016,E08000006,248121,83592,14,117133,0.00011952225248222107,29.655980808141173,male,0-4,8917,0.03593811084108157,4.295403957681797e-06,0.00016748014164034836,6.01891989395088e-06
2016,E08000007,289821,83592,619,135279,0.004575728679248072,1326.1422615483555,female,0-4,8974,0.0309639398111248,0.00014168258741627487,0.007405014833955403,0.0002292884336190814
2016,E08000007,289821,83592,619,135279,0.004575728679248072,1326.1422615483555,male,0-4,9076,0.03131588118183293,0.00014329297563963795,0.007405014833955403,0.00023189456468985769
2016,E08000008,223109,83592,68396,111645,0.6126203591741681,136681.1157149895,female,0-4,7298,0.03271046887395847,0.020039099190319883,0.8182122691166619,0.026764106961231496
2016,E08000008,223109,83592,68396,111645,0.6126203591741681,136681.1157149895,male,0-4,7438,0.033337964851261045,0.020423516001315336,0.8182122691166619,0.027277531868681818
2016,E08000009,234210,83592,10,107085,9.338376056403791e-05,21.871410561703318,female,0-4,7279,0.031078946244823023,2.902268874709158e-06,0.00011962867260024883,3.7179330850826662e-06
2016,E08000009,234210,83592,10,107085,9.338376056403791e-05,21.871410561703318,male,0-4,7719,0.03295760215191495,3.077704828119246e-06,0.00011962867260024883,3.94267419752069e-06
2016,E08000034,435236,83592,20,172529,0.00011592254055839888,50.4536628624753,female,0-4,13737,0.03156218695144703,3.6587688969908865e-06,0.00023925734520049765,7.551485058725005e-06
2016,E08000034,435236,83592,20,172529,0.00011592254055839888,50.4536628624753,male,0-4,14406,0.03309928406657538,3.83695309966155e-06,0.00023925734520049765,7.919246833805956e-06
2016,E07000037,91720,83592,9178,40301,0.2277362844594427,20887.972010620084,female,5-9,2468,0.026907980811164415,0.006127923572240564,0.10979519571250837,0.0029543670193902167
2016,E07000037,91720,83592,9178,40301,0.2277362844594427,20887.972010620084,male,5-9,2588,0.028216310510248584,0.006425877716757934,0.10979519571250837,0.0030980153347576504
2016,E07000125,69787,83592,8,31517,0.0002538312656661484,17.7141225370435,female,5-9,2232,0.03198303408944359,8.118294022767038e-06,9.570293808019906e-05,3.0608703310789158e-06
2016,E07000125,69787,83592,8,31517,0.0002538312656661484,17.7141225370435,male,5-9,2281,0.032685170590511126,8.29651821950341e-06,9.570293808019906e-05,3.1280668571644295e-06
2016,E08000002,188503,83592,9,81847,0.00010996126919740491,20.72802912751842,female,5-9,6128,0.03250876643873042,3.574705217644798e-06,0.00010766580534022394,3.5000825192431547e-06
2016,E08000002,188503,83592,9,81847,0.00010996126919740491,20.72802912751842,male,5-9,6357,0.033723601215895765,3.708289991607046e-06,0.00010766580534022394,3.630878683881973e-06
2016,E08000003,541319,83592,1289,221484,0.005819833486843293,3150.3864432645246,female,5-9,17244,0.031855523268165355,0.00018539384105698443,0.015420135898172075,0.0004912164979024924
2016,E08000003,541319,83592,1289,221484,0.005819833486843293,3150.3864432645246,male,5-9,17940,0.03314127159770856,0.00019287668224091283,0.015420135898172075,0.0005110429118748964
2016,E08000004,232349,83592,3594,93400,0.0384796573875803,8940.709914346895,female,5-9,8428,0.03627302032718023,0.0013957733946026313,0.04299454493252943,0.0015595420022955038
