msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02003597,E06000046,5739,141771,1738,2191,0.7932450935645824,4552.433591967138,female,0-4,86,0.014985189057327061,0.011886927695862361
E02003597,E06000046,5739,141771,1738,2191,0.7932450935645824,4552.433591967138,male,0-4,110,0.019167102282627635,0.01520420984354488
E02003593,E06000046,5269,141771,1627,2043,0.7963778756730299,4196.115026921194,female,0-4,86,0.016321882710191686,0.01299838627972681
E02003593,E06000046,5269,141771,1627,2043,0.7963778756730299,4196.115026921194,male,0-4,71,0.013475042702600113,0.010731225882100041
E02003590,E06000046,7460,141771,2414,3031,0.7964368195315078,5941.418673705049,female,0-4,91,0.012198391420911529,0.009715248066671208
E02003590,E06000046,7460,141771,2414,3031,0.7964368195315078,5941.418673705049,male,0-4,110,0.014745308310991957,0.011743706454217942
E02003592,E06000046,9487,141771,3275,4047,0.8092414133926366,7677.273288855943,female,0-4,139,0.014651628544323812,0.0118567045917125
E02003592,E06000046,9487,141771,3275,4047,0.8092414133926366,7677.273288855943,male,0-4,149,0.01570570254031833,0.012709704922051528
E02003583,E06000046,7434,141771,2549,3112,0.8190874035989717,6089.095758354755,female,0-4,171,0.023002421307506054,0.018840993545254796
E02003583,E06000046,7434,141771,2549,3112,0.8190874035989717,6089.095758354755,male,0-4,182,0.02448210922787194,0.020052987282084052
E02003587,E06000046,8769,141771,2698,3288,0.8205596107055961,7195.487226277372,female,0-4,274,0.031246436309727448,0.025639563614247157
E02003587,E06000046,8769,141771,2698,3288,0.8205596107055961,7195.487226277372,male,0-4,267,0.030448169688676016,0.024984538266437924
E02003595,E06000046,7906,141771,2869,3554,0.8072594259988745,6382.193021947101,female,0-4,115,0.01454591449532001,0.01174232658612074
E02003595,E06000046,7906,141771,2869,3554,0.8072594259988745,6382.193021947101,male,0-4,170,0.021502656210473058,0.017358221909917614
E02003589,E06000046,8133,141771,2591,3092,0.8379689521345407,6815.201487710219,female,0-4,249,0.030616008852821838,0.025655264856940935
E02003589,E06000046,8133,141771,2591,3092,0.8379689521345407,6815.201487710219,male,0-4,255,0.03135374400590188,0.026273464010120234
E02003588,E06000046,8437,141771,3163,3770,0.8389920424403183,7078.575862068966,female,0-4,232,0.02749792580301055,0.023070540932340153
E02003588,E06000046,8437,141771,3163,3770,0.8389920424403183,7078.575862068966,male,0-4,232,0.02749792580301055,0.023070540932340153
E02003584,E06000046,6468,141771,1916,2355,0.8135881104033971,5262.287898089172,female,0-4,136,0.021026592455163882,0.01710698562381911
E02003584,E06000046,6468,141771,1916,2355,0.8135881104033971,5262.287898089172,male,0-4,130,0.02009894867037724,0.01635226566982709
E02003596,E06000046,8949,141771,3251,3941,0.8249175336209084,7382.187008373509,female,0-4,170,0.018996535925801767,0.015670575563253374
E02003596,E06000046,8949,141771,3251,3941,0.8249175336209084,7382.187008373509,male,0-4,219,0.024472008045591687,0.02018738851972052
E02003582,E06000046,8608,141771,2558,3102,0.8246292714377821,7098.408768536428,female,0-4,226,0.0262546468401487,0.02165035029564809
E02003582,E06000046,8608,141771,2558,3102,0.8246292714377821,7098.408768536428,male,0-4,172,0.019981412639405203,0.0164772577471304
E02003585,E06000046,6782,141771,2240,2754,0.813362381989833,5516.223674655048,female,0-4,111,0.01636685343556473,0.013312182896029411
E02003585,E06000046,6782,141771,2240,2754,0.813362381989833,5516.223674655048,male,0-4,95,0.014007667354762606,0.011393309685790937
E02003581,E06000046,7885,141771,2471,3021,0.8179410791128765,6449.465408805031,female,0-4,211,0.02675967025998732,0.021887833569158778
E02003581,E06000046,7885,141771,2471,3021,0.8179410791128765,6449.465408805031,male,0-4,240,0.030437539632213063,0.0248961140123133
E02003598,E06000046,7529,141771,2443,3034,0.8052076466710613,6062.4083717864205,female,0-4,99,0.013149156594501261,0.010587801437167626
E02003598,E06000046,7529,141771,2443,3034,0.8052076466710613,6062.4083717864205,male,0-4,148,0.019657325009961483,0.01582822841111928
E02003594,E06000046,9430,141771,3252,3972,0.8187311178247734,7720.634441087613,female,0-4,188,0.019936373276776245,0.016322529178266956
E02003594,E06000046,9430,141771,3252,3972,0.8187311178247734,7720.634441087613,male,0-4,204,0.021633085896076352,0.01771168059769393
E02003591,E06000046,9618,141771,3014,3646,0.8266593527153044,7950.809654415798,female,0-4,262,0.027240590559367853,0.022518688959389663
E02003591,E06000046,9618,141771,3014,3646,0.8266593527153044,7950.809654415798,male,0-4,257,0.026720731960906633,0.022088942986882226
E02003586,E06000046,7868,141771,2553,3094,0.8251454427925016,6492.244343891402,female,0-4,166,0.021098118962887647,0.0174090167137208
E02003586,E06000046,7868,141771,2553,3094,0.8251454427925016,6492.244343891402,male,0-4,197,0.025038129130655822,0.02066009814821083
E02003597,E06000046,5739,141771,1738,2191,0.7932450935645824,4552.433591967138,female,5-9,148,0.025788464889353546,0.020456573244042202
E02003597,E06000046,5739,141771,1738,2191,0.7932450935645824,4552.433591967138,male,5-9,134,0.02334901550792821,0.0185214919912274
E02003593,E06000046,5269,141771,1627,2043,0.7963778756730299,4196.115026921194,female,5-9,104,0.019738090719301576,0.015718978756878936
E02003593,E06000046,5269,141771,1627,2043,0.7963778756730299,4196.115026921194,male,5-9,100,0.01897893338394382,0.015114402650845129
