msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02003248,E06000031,10669,188371,10,3825,0.00261437908496732,27.892810457516337,female,0-4,445,0.04170962601930828,0.0001090447739066883
E02003248,E06000031,10669,188371,10,3825,0.00261437908496732,27.892810457516337,male,0-4,485,0.04545880588621239,0.00011884655133650298
E02002867,E06000017,8431,37791,12,2709,0.004429678848283499,37.34662236987818,female,0-4,169,0.0200450717589847,8.879323038309944e-05
E02002867,E06000017,8431,37791,12,2709,0.004429678848283499,37.34662236987818,male,0-4,181,0.021468390463764676,9.509807514402957e-05
E02005564,E07000146,10598,149187,8,4960,0.0016129032258064516,17.093548387096774,female,0-4,359,0.03387431590866201,5.4635993401067753e-05
E02005564,E07000146,10598,149187,8,4960,0.0016129032258064516,17.093548387096774,male,0-4,366,0.034534817890167956,5.570131917769025e-05
E02003744,E07000010,12932,96617,15,5892,0.0025458248472505093,32.92260692464359,female,0-4,388,0.030003093102381688,7.638261991441367e-05
E02003744,E07000010,12932,96617,15,5892,0.0025458248472505093,32.92260692464359,male,0-4,403,0.031163006495515,7.933555625131111e-05
E02005566,E07000146,9579,149187,9,4653,0.0019342359767891683,18.528046421663444,female,0-4,258,0.026933917945505793,5.209655308608471e-05
E02005566,E07000146,9579,149187,9,4653,0.0019342359767891683,18.528046421663444,male,0-4,276,0.028813028499843407,5.573119632464876e-05
E02005489,E07000141,7220,136612,29,2744,0.010568513119533527,76.30466472303206,female,0-4,214,0.0296398891966759,0.0003132495578365893
E02005489,E07000141,7220,136612,29,2744,0.010568513119533527,76.30466472303206,male,0-4,190,0.02631578947368421,0.00027811876630351386
E02003743,E07000010,10348,96617,14,4694,0.002982530890498509,30.86322965487857,female,0-4,381,0.036818708929261694,0.00010981293672979628
E02003743,E07000010,10348,96617,14,4694,0.002982530890498509,30.86322965487857,male,0-4,344,0.03324313877077696,9.914868828097092e-05
E02005561,E07000146,10144,149187,10,4715,0.0021208907741251328,21.514316012725345,female,0-4,392,0.038643533123028394,8.19587128802299e-05
E02005561,E07000146,10144,149187,10,4715,0.0021208907741251328,21.514316012725345,male,0-4,328,0.032334384858044164,6.857769853243726e-05
E02003249,E06000031,11024,188371,9,4042,0.002226620484908461,24.546264225630875,female,0-4,505,0.04580914368650218,0.00010199957772848084
E02003249,E06000031,11024,188371,9,4042,0.002226620484908461,24.546264225630875,male,0-4,507,0.045990566037735846,0.00010240353645215798
E02002479,E08000036,8347,329847,8,3592,0.0022271714922048997,18.5902004454343,female,0-4,252,0.03019048760033545,6.723939331923262e-05
E02002479,E08000036,8347,329847,8,3592,0.0022271714922048997,18.5902004454343,male,0-4,268,0.032107343955912304,7.150856114902518e-05
E02001547,E08000017,10595,303693,9,4537,0.0019836896627727575,21.017191977077367,female,0-4,382,0.03605474280320906,7.152142059265629e-05
E02001547,E08000017,10595,303693,9,4537,0.0019836896627727575,21.017191977077367,male,0-4,397,0.03747050495516753,7.432985333844122e-05
E02002768,E06000013,7408,168716,9,2949,0.003051881993896236,22.608341810783315,female,0-4,176,0.023758099352051837,7.250691562172483e-05
E02002768,E06000013,7408,168716,9,2949,0.003051881993896236,22.608341810783315,male,0-4,193,0.02605291576673866,7.951042451700507e-05
E02001654,E08000019,6292,560199,8,2673,0.0029928918817807705,18.83127572016461,female,0-4,152,0.024157660521296885,7.230126605700527e-05
E02001654,E08000019,6292,560199,8,2673,0.0029928918817807705,18.83127572016461,male,0-4,159,0.02527018436109345,7.563092962541997e-05
E02001649,E08000019,9593,560199,15,4400,0.003409090909090909,32.70340909090909,female,0-4,435,0.0453455644740957,0.00015458715161623533
E02001649,E08000019,9593,560199,15,4400,0.003409090909090909,32.70340909090909,male,0-4,426,0.044407380381528194,0.00015138879675520974
E02001653,E08000019,7411,560199,8,3162,0.002530044275774826,18.750158127767236,female,0-4,236,0.03184455539063554,8.056813508067183e-05
E02001653,E08000019,7411,560199,8,3162,0.002530044275774826,18.750158127767236,male,0-4,263,0.03548778842261503,8.97856759585453e-05
E02001655,E08000019,7737,560199,8,3403,0.0023508668821627977,18.188657067293565,female,0-4,274,0.03541424324673646,8.325417160561027e-05
E02001655,E08000019,7737,560199,8,3403,0.0023508668821627977,18.188657067293565,male,0-4,233,0.03011503166602042,7.079643059893135e-05
E02001659,E08000019,6175,560199,9,2748,0.0032751091703056767,20.223799126637555,female,0-4,129,0.02089068825910931,6.841928469140604e-05
E02001659,E08000019,6175,560199,9,2748,0.0032751091703056767,20.223799126637555,male,0-4,209,0.033846153846153845,0.0001108498488411152
E02001620,E08000019,6714,560199,9,2959,0.003041568097330179,20.421088205474824,female,0-4,316,0.04706583258862079,0.00014315393487583208
E02001620,E08000019,6714,560199,9,2959,0.003041568097330179,20.421088205474824,male,0-4,320,0.04766160262138815,0.00014496601000084264
E02001622,E08000019,8802,560199,13,3910,0.0033248081841432226,29.264961636828644,female,0-4,359,0.0407861849579641,0.00013560624154821825
E02001622,E08000019,8802,560199,13,3910,0.0033248081841432226,29.264961636828644,male,0-4,364,0.04135423767325608,0.00013749490786504578
E02001619,E08000019,9549,560199,10,4176,0.0023946360153256703,22.866379310344826,female,0-4,316,0.03309247041575034,7.924442149365503e-05
E02001619,E08000019,9549,560199,10,4176,0.0023946360153256703,22.866379310344826,male,0-4,349,0.03654832966802807,8.751994652305571e-05
E02005453,E07000139,10662,109935,3246,3912,0.8297546012269938,8846.843558282208,female,0-4,218,0.020446445319827426,0.01696553208286294
E02005453,E07000139,10662,109935,3246,3912,0.8297546012269938,8846.843558282208,male,0-4,209,0.019602326017632715,0.016265120207882358
E02005824,E07000170,9917,121546,9,3829,0.0023504831548707234,23.309741446852964,female,0-4,256,0.025814258344257338,6.067597939365789e-05
E02005824,E07000170,9917,121546,9,3829,0.0023504831548707234,23.309741446852964,male,0-4,313,0.03156196430372089,7.418586543052703e-05
E02005450,E07000138,8542,95371,2894,3363,0.8605411834671425,7350.742789176331,female,0-4,231,0.027042847108405526,0.023271483654988285
E02005450,E07000138,8542,95371,2894,3363,0.8605411834671425,7350.742789176331,male,0-4,251,0.02938421915242332,0.02528633072468424
E02005498,E07000142,7210,90791,2223,2822,0.7877391920623671,5679.599574769667,female,0-4,134,0.018585298196948683,0.014640367785902523
E02005498,E07000142,7210,90791,2223,2822,0.7877391920623671,5679.599574769667,male,0-4,123,0.017059639389736477,0.013438546549746345
E02005887,E07000174,9459,105334,9,4257,0.0021141649048625794,19.99788583509514,female,0-4,386,0.04080769637382387,8.627419952182637e-05
E02005887,E07000174,9459,105334,9,4257,0.0021141649048625794,19.99788583509514,male,0-4,387,0.04091341579448145,8.649770781074302e-05
E02005444,E07000138,12279,95371,3961,4515,0.877297895902547,10772.340863787374,female,0-4,294,0.023943317859760567,0.02100542237929382
E02005444,E07000138,12279,95371,3961,4515,0.877297895902547,10772.340863787374,male,0-4,326,0.02654939327306784,0.023291726855951652
E02005432,E07000137,7452,136799,1958,2778,0.7048236141108711,5252.345572354212,female,0-4,140,0.01878690284487386,0.0132414527610738
E02005432,E07000137,7452,136799,1958,2778,0.7048236141108711,5252.345572354212,male,0-4,110,0.014761137949543746,0.010403998597986557
E02005494,E07000142,9717,90791,2394,3684,0.6498371335504886,6314.467426710097,female,0-4,226,0.02325820726561696,0.015114046741011671
E02005494,E07000142,9717,90791,2394,3684,0.6498371335504886,6314.467426710097,male,0-4,241,0.02480189358855614,0.016117191436211563
E02005889,E07000174,10094,105334,10,4590,0.002178649237472767,21.99128540305011,female,0-4,297,0.029423419853378246,6.41033112274036e-05
E02005889,E07000174,10094,105334,10,4590,0.002178649237472767,21.99128540305011,male,0-4,329,0.03259361997226075,7.101006529904303e-05
E02005894,E07000175,10152,116878,16,4243,0.0037709168041480086,38.28234739571058,female,0-4,342,0.03368794326241135,0.00012703443134541164
E02005894,E07000175,10152,116878,16,4243,0.0037709168041480086,38.28234739571058,male,0-4,288,0.028368794326241134,0.00010697636323824138
E02005880,E07000174,6283,105334,9,2752,0.0032703488372093025,20.547601744186046,female,0-4,212,0.0337418430685978,0.00011034759724468759
E02005880,E07000174,6283,105334,9,2752,0.0032703488372093025,20.547601744186046,male,0-4,195,0.03103612923762534,0.00010149896916374566
E02005431,E07000137,8367,136799,2267,3388,0.6691263282172373,5598.579988193625,female,0-4,165,0.01972032986733596,0.01319539191536323
E02005431,E07000137,8367,136799,2267,3388,0.6691263282172373,5598.579988193625,male,0-4,174,0.020795984223736106,0.013915140565292134
E02005445,E07000138,11787,95371,4260,4774,0.8923334729786343,10517.934645999163,female,0-4,407,0.03452956647153644,0.030811887969992718
E02005445,E07000138,11787,95371,4260,4774,0.8923334729786343,10517.934645999163,male,0-4,483,0.040977347925680835,0.036565459187976615
E02005895,E07000175,7978,116878,169,3165,0.05339652448657188,425.9974723538705,female,0-4,120,0.015041363750313362,0.0008031565478050421
E02005895,E07000175,7978,116878,169,3165,0.05339652448657188,425.9974723538705,male,0-4,164,0.020556530458761595,0.0010976472820002242
E02004054,E07000033,8703,76774,9,3404,0.0026439482961222094,23.01028202115159,female,0-4,216,0.02481902792140641,6.562022658421202e-05
E02004054,E07000033,8703,76774,9,3404,0.0026439482961222094,23.01028202115159,male,0-4,224,0.025738251177754797,6.805060534659024e-05
E02002742,E06000012,5663,159963,10,1814,0.005512679162072767,31.21830209481808,female,0-4,119,0.021013597033374538,0.00011584121848607793
E02002742,E06000012,5663,159963,10,1814,0.005512679162072767,31.21830209481808,male,0-4,159,0.0280769909941727,0.00015477944318728057
E02005428,E07000137,7899,136799,2020,4082,0.4948554630083293,3908.863302302793,female,0-4,155,0.01962273705532346,0.00971041863100279
E02005428,E07000137,7899,136799,2020,4082,0.4948554630083293,3908.863302302793,male,0-4,161,0.020382326876819852,0.010086305803815802
E02005501,E07000142,7394,90791,2347,2749,0.8537650054565297,6312.7384503455805,female,0-4,128,0.017311333513659724,0.014779810751749499
E02005501,E07000142,7394,90791,2347,2749,0.8537650054565297,6312.7384503455805,male,0-4,167,0.02258588044360292,0.019283034340173175
E02005455,E07000139,12796,109935,3767,4995,0.7541541541541541,9650.156556556556,female,0-4,347,0.027117849327914972,0.020451038722373513
E02005455,E07000139,12796,109935,3767,4995,0.7541541541541541,9650.156556556556,male,0-4,343,0.026805251641137857,0.020215291878311573
E02005496,E07000142,6498,90791,1442,2385,0.6046121593291405,3928.769811320755,female,0-4,125,0.019236688211757464,0.011630735598052102
E02005496,E07000142,6498,90791,1442,2385,0.6046121593291405,3928.769811320755,male,0-4,193,0.029701446598953525,0.017957855763392445
E02002761,E06000013,6744,168716,13,2518,0.005162827640984908,34.818109610802225,female,0-4,155,0.022983392645314352,0.00011865929483283819
E02002761,E06000013,6744,168716,13,2518,0.005162827640984908,34.818109610802225,male,0-4,137,0.02031435349940688,0.00010487950575547634
E02005495,E07000142,9876,90791,2878,4340,0.6631336405529954,6549.107834101383,female,0-4,308,0.031186715269339815,0.020680960033447
E02005495,E07000142,9876,90791,2878,4340,0.6631336405529954,6549.107834101383,male,0-4,328,0.03321182665046578,0.022023879516138368
E02005425,E07000137,6229,136799,1020,2546,0.40062843676355064,2495.514532600157,female,0-4,120,0.019264729491090062,0.007717998460688084
E02005425,E07000137,6229,136799,1020,2546,0.40062843676355064,2495.514532600157,male,0-4,154,0.02472306951356558,0.009904764691216374
E02004051,E07000033,9319,76774,9,4177,0.0021546564519990424,20.079243476179077,female,0-4,282,0.03026075759201631,6.520153658801695e-05
E02004051,E07000033,9319,76774,9,4177,0.0021546564519990424,20.079243476179077,male,0-4,281,0.030153449940980792,6.497032546536441e-05
E02002743,E06000012,5548,159963,10,2276,0.004393673110720563,24.37609841827768,female,0-4,112,0.020187454938716654,8.869707793812238e-05
E02002743,E06000012,5548,159963,10,2276,0.004393673110720563,24.37609841827768,male,0-4,101,0.018204758471521268,7.998575778348536e-05
E02002727,E06000012,5866,159963,14,2696,0.0051928783382789315,30.46142433234421,female,0-4,190,0.03239004432321855,0.0001681975595419361
E02002727,E06000012,5866,159963,14,2696,0.0051928783382789315,30.46142433234421,male,0-4,211,0.03596999659052165,0.0001867878161228869
E02002739,E06000012,5967,159963,11,2270,0.004845814977973568,28.91497797356828,female,0-4,205,0.03435562259091671,0.00016648099052867126
E02002739,E06000012,5967,159963,11,2270,0.004845814977973568,28.91497797356828,male,0-4,189,0.03167420814479638,0.00015348735224350666
E02005497,E07000142,7229,90791,2184,3173,0.6883075953356445,4975.775606681374,female,0-4,311,0.04302116475307788,0.02961179445972962
E02005497,E07000142,7229,90791,2184,3173,0.6883075953356445,4975.775606681374,male,0-4,275,0.03804122285240005,0.026184062625162846
E02005427,E07000137,6899,136799,1145,2827,0.4050229925716307,2794.2536257516804,female,0-4,244,0.0353674445571822,0.014324628234161167
E02005427,E07000137,6899,136799,1145,2827,0.4050229925716307,2794.2536257516804,male,0-4,237,0.03435280475431222,0.013913675784820478
E02002734,E06000012,5321,159963,8,1977,0.004046535154274153,21.53161355589277,female,0-4,184,0.034579966171772225,0.00013992904874768732
E02002734,E06000012,5321,159963,8,1977,0.004046535154274153,21.53161355589277,male,0-4,166,0.031197143394098854,0.00012624033745715267
E02002769,E06000013,5786,168716,39,2195,0.01776765375854214,102.80364464692482,female,0-4,115,0.019875561700656758,0.00035314209855381027
E02002769,E06000013,5786,168716,39,2195,0.01776765375854214,102.80364464692482,male,0-4,103,0.017801590044936054,0.00031629248826993444
E02002757,E06000013,6283,168716,9,2392,0.003762541806020067,23.640050167224082,female,0-4,203,0.03230940633455356,0.00012156549206144734
E02002757,E06000013,6283,168716,9,2392,0.003762541806020067,23.640050167224082,male,0-4,231,0.03676587617380232,0.00013833314613888835
E02002771,E06000013,7139,168716,19,2868,0.006624825662482566,47.29463040446304,female,0-4,144,0.02017089228183219,0.0001336286448238534
E02002771,E06000013,7139,168716,19,2868,0.006624825662482566,47.29463040446304,male,0-4,148,0.020731194845216416,0.000137340551624516
E02005492,E07000142,9516,90791,297,3445,0.08621190130624093,820.3924528301886,female,0-4,200,0.021017234131988232,0.0018119357147171277
E02005492,E07000142,9516,90791,297,3445,0.08621190130624093,820.3924528301886,male,0-4,184,0.019335855401429174,0.0016669808575397575
E02002764,E06000013,5830,168716,14,2467,0.005674908796108634,33.084718281313336,female,0-4,245,0.04202401372212693,0.00023848244511948805
E02002764,E06000013,5830,168716,14,2467,0.005674908796108634,33.084718281313336,male,0-4,259,0.0444253859348199,0.0002521100134120302
E02002749,E06000013,11227,168716,11,4463,0.002464709836432893,27.671297333632086,female,0-4,350,0.031174846352542977,7.683695045439677e-05
E02002749,E06000013,11227,168716,11,4463,0.002464709836432893,27.671297333632086,male,0-4,342,0.030462278435913422,7.508067730115341e-05
E02002759,E06000013,9584,168716,31,3758,0.008249068653539117,79.0590739755189,female,0-4,236,0.024624373956594323,0.00020312815131836722
E02002759,E06000013,9584,168716,31,3758,0.008249068653539117,79.0590739755189,male,0-4,225,0.023476627712854758,0.00019366031375691792
E02005493,E07000142,9479,90791,1268,3619,0.3503730312240951,3321.185962973197,female,0-4,181,0.019094841227977635,0.006690317401789346
E02005493,E07000142,9479,90791,1268,3619,0.3503730312240951,3321.185962973197,male,0-4,249,0.026268593733516192,0.009203806812406337
E02002737,E06000012,7285,159963,14,2578,0.005430566330488751,39.561675717610555,female,0-4,217,0.029787234042553193,0.00016176155026987772
E02002737,E06000012,7285,159963,14,2578,0.005430566330488751,39.561675717610555,male,0-4,207,0.028414550446122167,0.00015430710094868516
E02002746,E06000012,9129,159963,9,3257,0.00276327909118821,25.22597482345717,female,0-4,274,0.03001424033300471,8.293772275008978e-05
E02002746,E06000012,9129,159963,9,3257,0.00276327909118821,25.22597482345717,male,0-4,236,0.025851681454704786,7.143541083584375e-05
E02002762,E06000013,6742,168716,11,2865,0.0038394415357766143,25.885514834205935,female,0-4,243,0.03604271729457134,0.00013838390584303134
E02002762,E06000013,6742,168716,11,2865,0.0038394415357766143,25.885514834205935,male,0-4,230,0.03411450608128152,0.00013098065162097617
E02002753,E06000013,8648,168716,14,3547,0.0039469974626444885,34.13363405694954,female,0-4,214,0.024745605920444034,9.767084377959304e-05
E02002753,E06000013,8648,168716,14,3547,0.0039469974626444885,34.13363405694954,male,0-4,225,0.026017576318223868,0.00010269130771218894
E02002752,E06000013,6875,168716,10,2407,0.004154549231408392,28.562525965932696,female,0-4,187,0.0272,0.00011300373909430826
E02002752,E06000013,6875,168716,10,2407,0.004154549231408392,28.562525965932696,male,0-4,167,0.024290909090909092,0.0001009177776938475
E02002745,E06000012,7516,159963,20,2806,0.007127583749109052,53.570919458303635,female,0-4,113,0.0150345928685471,0.00010716031980432716
E02002745,E06000012,7516,159963,20,2806,0.007127583749109052,53.570919458303635,male,0-4,130,0.017296434273549762,0.00012328178384568613
E02002755,E06000013,7394,168716,13,3113,0.004176035978156119,30.877610022486348,female,0-4,294,0.03976196916418718,0.00016604741379197985
E02002755,E06000013,7394,168716,13,3113,0.004176035978156119,30.877610022486348,male,0-4,276,0.03732756288882878,0.00015588124560063417
E02005893,E07000175,10219,116878,37,5280,0.007007575757575758,71.61041666666667,female,0-4,307,0.030042078481260396,0.00021052214087246868
E02005893,E07000175,10219,116878,37,5280,0.007007575757575758,71.61041666666667,male,0-4,323,0.03160778941187983,0.00022149397883324882
E02002729,E06000012,5922,159963,18,2080,0.008653846153846154,51.24807692307692,female,0-4,189,0.031914893617021274,0.00027618657937806873
E02002729,E06000012,5922,159963,18,2080,0.008653846153846154,51.24807692307692,male,0-4,163,0.02752448497129348,0.00023819265840542436
E02002738,E06000012,7160,159963,18,2427,0.007416563658838072,53.10259579728059,female,0-4,226,0.03156424581005587,0.00023409823839349222
E02002738,E06000012,7160,159963,18,2427,0.007416563658838072,53.10259579728059,male,0-4,209,0.029189944134078213,0.000216489078868318
E02002760,E06000013,5980,168716,11,2428,0.004530477759472817,27.092257001647443,female,0-4,175,0.029264214046822744,0.00013258087088758243
E02002760,E06000013,5980,168716,11,2428,0.004530477759472817,27.092257001647443,male,0-4,186,0.031103678929765885,0.0001409145256290876
E02002740,E06000012,5607,159963,12,2149,0.005583992554676594,31.309446254071663,female,0-4,205,0.036561441055823075,0.0002041588146439632
E02002740,E06000012,5607,159963,12,2149,0.005583992554676594,31.309446254071663,male,0-4,197,0.035134653112181204,0.00019619164138956466
E02002731,E06000012,6075,159963,10,2291,0.004364906154517678,26.516804888694896,female,0-4,293,0.04823045267489712,0.00021052139971583205
E02002731,E06000012,6075,159963,10,2291,0.004364906154517678,26.516804888694896,male,0-4,313,0.05152263374485597,0.000224891461129882
E02002736,E06000012,5894,159963,10,2095,0.00477326968973747,28.13365155131265,female,0-4,262,0.044451985069562265,0.00021218131298120414
E02002736,E06000012,5894,159963,10,2095,0.00477326968973747,28.13365155131265,male,0-4,292,0.0495419070240923,0.00023647688316989166
E02002748,E06000012,8003,159963,49,2836,0.017277856135401976,138.27468265162202,female,0-4,172,0.021491940522304135,0.00037133465641498684
E02002748,E06000012,8003,159963,49,2836,0.017277856135401976,138.27468265162202,male,0-4,161,0.020117455954017243,0.00034758650978379584
E02002763,E06000013,7675,168716,14,3326,0.004209260372820205,32.30607336139507,female,0-4,277,0.03609120521172639,0.00015191727990504194
E02002763,E06000013,7675,168716,14,3326,0.004209260372820205,32.30607336139507,male,0-4,337,0.043908794788273614,0.00018482354992057444
E02002741,E06000012,9062,159963,9,3036,0.0029644268774703555,26.863636363636363,female,0-4,257,0.028360185389538734,8.40716958187907e-05
E02002741,E06000012,9062,159963,9,3036,0.0029644268774703555,26.863636363636363,male,0-4,275,0.03034650187596557,8.99599857983169e-05
E02002754,E06000013,8337,168716,11,3155,0.003486529318541997,29.06719492868463,female,0-4,215,0.02578865299268322,8.991289474469586e-05
E02002754,E06000013,8337,168716,11,3155,0.003486529318541997,29.06719492868463,male,0-4,242,0.029027228019671343,0.00010120428152658789
E02002735,E06000012,5331,159963,8,1931,0.004142931123770067,22.085965820818227,female,0-4,187,0.035077846557869066,0.00014532510225942645
E02002735,E06000012,5331,159963,8,1931,0.004142931123770067,22.085965820818227,male,0-4,181,0.033952354154942785,0.00014066226475377641
E02002751,E06000013,6445,168716,8,2533,0.0031583103039873666,20.355309909198578,female,0-4,192,0.02979053529868115,9.408775459512404e-05
E02002751,E06000013,6445,168716,8,2533,0.0031583103039873666,20.355309909198578,male,0-4,169,0.02622187742435997,8.281682565924979e-05
E02004046,E07000033,6217,76774,9,2605,0.00345489443378119,21.479078694817655,female,0-4,153,0.02460994048576484,8.502474639995529e-05
E02004046,E07000033,6217,76774,9,2605,0.00345489443378119,21.479078694817655,male,0-4,180,0.02895287115972334,0.00010002911341171211
E02002726,E06000012,10319,159963,13,3641,0.0035704476792090085,36.84344960175776,female,0-4,325,0.03149529993216397,0.00011245232054878649
E02002726,E06000012,10319,159963,13,3641,0.0035704476792090085,36.84344960175776,male,0-4,358,0.03469328423296831,0.0001238705561737402
E02005424,E07000137,9865,136799,533,3596,0.1482202447163515,1462.1927141268077,female,0-4,212,0.021490116573745565,0.003185270337543489
E02005424,E07000137,9865,136799,533,3596,0.1482202447163515,1462.1927141268077,male,0-4,155,0.015712113532691332,0.0023288533128266076
E02004048,E07000033,6912,76774,12,2923,0.004105371193978789,28.37632569278139,female,0-4,248,0.03587962962962963,0.00014729919793210933
E02004048,E07000033,6912,76774,12,2923,0.004105371193978789,28.37632569278139,male,0-4,276,0.03993055555555555,0.00016392975253734746
E02002744,E06000012,7084,159963,9,2867,0.003139169863969306,22.237879316358566,female,0-4,336,0.04743083003952569,0.00014889343228312912
E02002744,E06000012,7084,159963,9,2867,0.003139169863969306,22.237879316358566,male,0-4,348,0.04912478825522304,0.00015421105486466947
E02005837,E07000171,7708,113704,26,2831,0.009184033910279053,70.79053338043094,female,0-4,150,0.019460300985988582,0.00017872406415955604
E02005837,E07000171,7708,113704,26,2831,0.009184033910279053,70.79053338043094,male,0-4,145,0.01881162428645563,0.00017276659535423749
E02002728,E06000012,7876,159963,11,2996,0.003671562082777036,28.917222963951936,female,0-4,356,0.0452006094464195,0.00016595684376188735
