ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000120,male,2122,959,3279,2624,2524,2438,2267,2745,2880,2514,2158,2118,2021,1298,846,440,180
E07000121,female,2746,1399,9599,4938,3794,3925,3602,4486,5025,4884,4147,4042,3972,2786,2215,1447,1017
E07000121,male,3015,1554,10369,5500,3599,3623,3537,4313,4642,4443,3915,3816,3721,2576,1763,940,411
E07000122,female,2136,1127,3051,2906,3189,3034,2652,3024,3033,2974,2753,2520,2396,1544,1168,827,477
E07000122,male,2157,1103,3328,2915,3046,3102,2728,2932,2910,2827,2500,2612,2308,1425,967,520,241
E07000123,female,3159,1495,8632,5535,4541,4321,3807,4473,4423,4260,3413,3025,2691,2046,1730,1061,603
E07000123,male,3376,1539,9118,6037,4872,4700,3937,4596,4749,4321,3465,3077,2507,1774,1323,697,301
E07000124,female,1446,737,1754,1431,1359,1598,1713,2419,2520,2327,2069,1938,2027,1393,1072,728,495
E07000124,male,1524,767,2075,1514,1334,1356,1550,2197,2474,2383,2024,1864,1890,1228,855,440,224
E07000125,female,1636,783,2349,2204,2252,2282,2264,2725,2664,2540,2158,2040,1924,1157,871,564,396
E07000125,male,1766,810,2496,2068,2096,2123,2110,2606,2810,2488,2093,1990,1831,1058,730,349,158
E07000126,female,2465,1192,3630,3274,3415,3419,3317,4129,4284,3933,3380,3405,3357,2345,1720,1109,683
E07000126,male,2456,1230,3888,3170,3204,3094,3240,3868,4197,3786,3287,3176,3133,2047,1384,694,305
E07000127,female,2391,1140,6554,3216,2785,2874,2935,4117,4217,4146,3645,3480,3652,2577,2000,1155,760
E07000127,male,2641,1321,5739,3574,2646,2512,2758,3718,4164,3897,3388,3264,3175,2248,1541,792,322
E07000128,female,2228,1096,3348,2811,2778,2884,2752,3837,4242,4344,3923,4036,4205,3228,2404,1599,1032
E07000128,male,2449,1217,3830,2906,2654,2675,2538,3416,4092,4008,3712,3829,3960,2801,1994,1036,429
E07000129,female,2220,1050,3271,3054,3420,3346,3111,3628,3827,3494,2901,2854,2904,2027,1629,989,662
E07000129,male,2425,1087,3508,2768,3052,3099,2934,3492,3665,3381,2877,2736,2671,1731,1251,671,265
E07000130,female,3549,1871,10676,6158,5685,5671,4952,6037,6108,5680,4820,4860,4660,3111,2445,1690,1036
E07000130,male,3799,2019,14365,6672,5160,5327,4923,6013,6022,5588,4873,4625,4235,2822,1928,1149,480
E07000131,female,2192,1065,2597,2171,2426,2699,2950,3740,3933,3315,2920,2809,2917,1839,1506,984,677
E07000131,male,2382,1138,3091,2292,2166,2394,2724,3604,3813,3466,2813,2775,2775,1750,1222,645,274
E07000132,female,2392,1179,3505,3386,3525,3490,3328,4229,4297,4000,3459,3737,3485,2364,1652,1175,718
E07000132,male,2542,1204,3792,3112,3128,3269,3271,4079,4317,3945,3407,3489,3357,2082,1429,768,273
E07000133,female,1151,567,1615,1253,1311,1420,1510,1975,2215,1973,1690,1704,1637,1069,791,542,354
E07000133,male,1144,555,1634,1330,1203,1264,1342,1803,2254,1940,1687,1680,1595,991,657,337,169
E07000134,female,2291,1047,3664,3111,3034,3296,3087,4008,3944,3568,2981,2999,3036,1843,1338,871,640
E07000134,male,2476,1119,3653,2960,2867,2964,3045,3932,4114,3546,3068,2989,2955,1779,1120,583,214
E07000135,female,1261,572,2765,1310,1750,1800,1668,1882,2059,2015,1580,1610,1598,1194,1132,781,552
E07000135,male,1273,656,3679,980,1483,1547,1506,1777,1911,1892,1595,1487,1358,1024,832,484,212
E07000136,female,1413,721,2243,2131,2365,2165,1960,2249,2394,2278,2201,2057,1964,1408,1055,743,458
E07000136,male,1393,655,2635,2395,2428,2286,1965,2191,2293,2125,2032,1984,1962,1280,865,457,200
E07000137,female,2692,1220,3954,3089,3218,3215,3303,4717,5457,5752,5791,5950,6058,4046,2731,1836,1067
E07000137,male,2752,1311,4348,3413,3042,2982,2944,4212,4866,5245,5177,5765,6154,3825,2528,1370,559
E07000138,female,1757,804,9505,3840,3132,2995,2419,2739,2949,2902,2396,2238,1989,1374,1182,863,574
E07000138,male,1749,903,8889,4251,3685,3026,2586,2700,2883,2749,2139,2098,1904,1247,822,541,217
E07000139,female,2482,1288,3527,3142,3547,3398,3268,4332,4630,4263,3529,3724,3901,2877,1974,1220,727
E07000139,male,2582,1247,3810,3219,3351,3266,2999,3986,4376,3935,3433,3413,3728,2584,1736,878,384
E07000140,female,1861,945,2935,2573,2778,2721,2758,3188,3467,3295,3065,3104,3104,2270,1744,1126,715
E07000140,male,1947,969,3220,2482,2723,2615,2443,3057,3474,3298,2860,2870,3070,2002,1480,840,378
E07000141,female,3262,1627,4131,3621,4043,4418,4229,5520,5528,5349,4734,4660,4733,3081,2291,1527,1052
E07000141,male,3168,1618,4485,3421,3406,3813,3810,5076,5294,5058,4414,4339,4338,2867,1875,1037,472
E07000142,female,1973,1014,2908,2403,2486,2673,2530,3441,3836,3797,3438,3292,3331,2208,1562,1014,600
E07000142,male,2095,1008,3235,2445,2135,2301,2327,3162,3539,3540,3173,3242,3372,2128,1409,713,301
E07000143,female,2628,1351,4594,3710,3968,3855,3654,4605,5134,4815,4545,4765,4875,3180,2631,1712,1229
E07000143,male,2904,1341,5051,3989,4028,3888,3559,4544,4900,4841,4290,4311,4723,3099,2228,1231,500
E07000144,female,2644,1324,3963,3039,3381,3794,3799,4749,5053,4723,4386,4440,4750,3209,2622,1711,1163
E07000144,male,2759,1370,4148,3003,3207,3435,3571,4632,4882,4552,4006,4107,4386,2915,2155,1239,507
E07000145,female,2080,1016,3555,2631,2802,2659,2500,3244,3705,3422,3253,3311,3395,2350,1682,1205,824
E07000145,male,2089,1103,3976,2881,3021,2629,2424,2999,3381,3291,3153,3151,3360,2153,1417,822,350
E07000146,female,2905,1498,4713,3585,4298,4122,3951,5025,5432,5526,5242,5402,5617,3955,3004,1981,1143
E07000146,male,3195,1509,5103,4135,4308,3987,3759,4679,5400,5104,4760,4902,5186,3552,2470,1362,610
E07000147,female,1807,883,2863,2176,2314,2294,2301,3096,3919,4167,4251,4546,4766,3237,2638,1858,1278
E07000147,male,1957,972,3118,2212,2297,2233,2300,3094,3499,3797,3908,4318,4623,2942,2280,1293,534
E07000148,female,2466,1177,12303,6493,5304,4532,3753,3884,3867,3436,3136,2906,2910,2040,1600,1220,880
E07000148,male,2559,1226,11049,6786,5751,4969,3838,4185,4079,3585,2931,2720,2487,1731,1255,744,457
E07000149,female,2970,1507,3988,3492,3871,4233,4259,4975,5216,4914,4458,4435,4815,3092,2503,1706,1076
E07000149,male,3281,1546,4446,3182,3467,3933,3923,4844,4943,4620,4178,4201,4464,3019,2109,1162,523
E07000150,female,1670,772,2359,2444,2875,2775,2248,2297,2612,2270,1964,1619,1453,1010,722,461,236
E07000150,male,1694,753,2542,2316,2674,2806,2279,2382,2461,2359,1759,1493,1255,825,585,258,103
E07000151,female,1952,929,2575,2260,2275,2498,2581,3272,3599,3105,2645,2694,2520,1534,1150,694,462
E07000151,male,2001,1005,3084,2368,2206,2326,2418,3100,3497,3143,2739,2470,2520,1477,986,529,234
E07000152,female,2246,1130,2949,2449,2666,2861,2974,3607,3723,3374,2738,3073,2795,1742,1268,860,619
E07000152,male,2511,1185,3307,2332,2406,2628,2700,3566,3792,3243,2858,2723,2746,1629,1169,623,307
E07000153,female,2422,1118,3390,3061,3386,3359,3263,3820,3758,3198,2795,2849,2753,1716,1261,831,654
E07000153,male,2444,1204,3385,2986,3102,3357,3240,3768,3732,3183,2679,2575,2580,1588,1030,540,266
E07000154,female,5221,2468,9635,7106,8469,8453,7181,7386,7461,6703,5674,5296,4911,3171,2458,1674,1103
E07000154,male,5128,2493,9827,7627,8258,8633,7511,7758,7503,6565,5299,4887,4382,2797,1907,1115,526
E07000155,female,2166,1076,2538,2249,2526,2915,3134,3893,3871,3457,2780,2819,2903,1688,1239,753,574
E07000155,male,2279,1096,2987,2384,2188,2512,2792,3524,3767,3385,2859,2603,2749,1654,1098,610,256
E07000156,female,1883,872,2561,2118,2674,2627,2483,2939,2876,2729,2301,2326,2301,1415,1030,685,449
E07000156,male,1952,920,2896,2077,2256,2454,2430,2792,2938,2473,2299,2112,2064,1353,827,459,225
E07000163,female,1137,600,1546,1295,1250,1460,1479,2144,2364,2300,2170,2128,2131,1529,1140,852,584
E07000163,male,1300,691,1722,1333,1231,1332,1356,1910,2144,2157,2181,1978,1969,1296,881,474,237
E07000164,female,1884,883,2497,2123,2185,2303,2384,3348,3823,3724,3254,3191,3379,2363,1889,1134,701
E07000164,male,1925,977,2926,2336,2313,2282,2257,2927,3704,3548,3060,3202,3151,2033,1447,800,307
E07000165,female,3776,1851,4130,3590,4131,4607,4913,6093,6811,6143,5225,5045,5088,3727,3052,2012,1585
E07000165,male,3869,2484,4282,4109,3971,4479,4630,5873,6315,6063,5134,4525,4771,3045,2320,1311,639
E07000166,female,983,530,1380,1304,1406,1392,1330,1767,1871,1948,1694,1681,1576,1043,883,474,307
E07000166,male,1161,596,2323,2677,2315,1640,1386,1855,1919,1930,1731,1559,1540,995,673,357,146
E07000167,female,1151,539,1638,1266,1398,1319,1371,2017,2222,2183,2149,2013,2033,1438,1080,721,457
E07000167,male,1126,607,1881,1284,1172,1297,1331,1754,2173,2187,1941,2040,1970,1246,884,507,210
E07000168,female,2125,969,3307,2819,2673,2621,2680,3519,4198,4412,4123,4231,4151,2987,2250,1496,895
E07000168,male,2248,1110,3778,2962,2628,2503,2445,3303,3882,4114,3903,3853,3922,2433,1760,913,404
E07000169,female,1987,930,2693,2581,2767,2758,2709,3426,3597,3434,2802,2728,2546,1703,1278,833,500
E07000169,male,1996,929,2993,2485,2554,2601,2529,3299,3500,3315,2805,2594,2467,1491,1056,508,222
E07000170,female,2698,1373,4647,4305,4312,4032,3738,4703,4812,4460,3557,3534,3469,2575,1790,1063,610
E07000170,male,2953,1362,4905,3990,3919,3816,3514,4518,4752,4416,3580,3461,3219,2263,1390,716,285
E07000171,female,2441,1189,3946,3160,3160,3254,3283,4298,4694,4368,3714,3654,3625,2526,1845,1183,740
E07000171,male,2605,1199,4516,3378,3065,3219,3295,4009,4631,4310,3803,3557,3514,2237,1506,790,335
E07000172,female,2212,1065,4410,3554,3580,3510,3350,3873,4133,3961,3308,3344,3492,2326,1793,1149,742
E07000172,male,2278,1127,4677,3833,3761,3467,3387,3972,4088,3748,3231,3157,3147,2048,1423,811,375
E07000173,female,2498,1209,3956,3674,3694,3863,3724,4325,4562,4266,3565,3547,3463,2414,2047,1225,647
E07000173,male,2613,1276,4112,3483,3351,3560,3476,4152,4357,4077,3392,3422,3108,2055,1536,788,333
E07000174,female,2223,1022,3894,3557,3720,3593,3099,3671,4142,3949,3340,3018,2893,2081,1516,1026,631
E07000174,male,2325,1100,4024,3551,3643,3476,2937,3799,3978,3840,3290,3037,2703,1727,1235,638,266
E07000175,female,2604,1296,4155,3522,3415,3466,3465,4406,4795,4451,3919,3728,3876,2658,1893,1193,832
E07000175,male,2728,1284,4535,3529,3396,3272,3323,4278,4627,4353,3807,3626,3603,2324,1547,808,392
E07000176,female,2623,1211,4000,3079,3249,3796,4010,4312,4479,4029,3454,3343,3501,2387,1872,1351,943
E07000176,male,2852,1277,4371,3412,3046,3566,3698,4336,4332,4092,3365,3271,3201,2052,1504,859,416
E07000177,female,3475,1639,4677,4101,5244,5443,4966,5454,5594,4978,4104,3903,3593,2676,2083,1354,877
E07000177,male,3436,1627,5127,4220,5130,5489,4729,5231,5621,4978,4059,3662,3441,2288,1699,942,441
E07000178,female,3164,1384,16106,6566,4587,4820,3871,3974,4010,3618,3086,2696,2429,1902,1445,1014,795
E07000178,male,3264,1455,17131,9215,5176,4961,4152,3814,4087,3407,2891,2576,2204,1463,1114,741,388
E07000179,female,3274,1629,3935,3307,3768,4581,4628,5484,5707,4862,4178,3930,4172,3038,2303,1443,1043
E07000179,male,3344,1542,4800,3817,4060,4322,4297,5137,5358,4890,3928,3545,3768,2580,1939,1068,493
E07000180,female,3014,1375,4187,3646,4379,4476,4300,4722,4825,4652,3814,3593,3700,2579,2071,1408,942
E07000180,male,3275,1680,4771,3714,4211,4299,4305,4704,4927,4480,3721,3541,3425,2292,1740,975,498
E07000181,female,2382,1152,3222,2943,3183,3425,3374,4068,4289,4021,3302,3273,3377,2338,1743,1282,812
E07000181,male,2513,1169,3589,3243,3393,3494,3144,3844,3993,3786,3187,2973,2961,2065,1460,862,469
E07000187,female,2659,1294,3650,2743,3085,3212,3304,4293,4756,4341,3862,3853,3709,2543,1943,1308,973
E07000187,male,2872,1410,4167,2794,2775,2806,3060,3872,4441,4115,3673,3593,3450,2178,1607,872,449
E07000188,female,2633,1299,4081,3265,3333,3307,3323,4264,4860,4471,4081,4107,3963,2848,2038,1462,1053
E07000188,male,2808,1384,4368,3267,3152,3148,3025,4093,4673,4455,3932,3970,3815,2526,1726,933,464
E07000189,female,3618,1725,5044,4304,4487,4337,4555,5682,6197,6178,5642,5884,5929,4161,3027,2127,1489
E07000189,male,3644,1723,5830,4607,4540,4267,4266,5397,5937,5938,5400,5771,5534,3721,2529,1440,668
E07000192,female,2112,1036,3629,3290,3448,3226,2844,3828,3911,3412,2933,2768,2676,1938,1396,916,570
E07000192,male,2277,1091,3955,3246,3275,3109,2869,3864,3990,3418,2866,2595,2588,1661,1043,521,272
E07000193,female,2656,1331,4009,3473,3572,3679,3398,4195,4521,4057,3417,3113,3167,2333,1755,1171,697
E07000193,male,2815,1411,4504,3860,3722,3977,3403,4257,4489,4141,3421,3158,2976,1984,1322,697,308
E07000194,female,2196,1083,3307,2697,2769,2983,3160,3794,4040,3568,3279,3214,3812,2642,1748,1076,684
E07000194,male,2386,1144,4130,2765,2737,2736,3004,3711,4011,3599,3121,3096,3441,2392,1459,768,318
E07000195,female,2656,1220,6873,4416,3791,3825,3613,4258,4559,4357,3760,3703,3674,2553,2109,1353,829
E07000195,male,2756,1253,7259,5074,3772,3534,3662,4291,4473,4255,3743,3527,3486,2277,1641,840,370
E07000196,female,2200,1099,3583,2847,2685,2921,2995,3944,4457,4386,3768,3780,3849,2839,2141,1263,839
E07000196,male,2405,1155,4621,3462,3020,2917,2968,4003,4549,4309,3662,3498,3523,2654,1708,829,315
E07000197,female,2761,1345,4385,3889,3897,4046,3888,4920,5291,4789,4164,4197,4280,3126,2230,1374,879
E07000197,male,2946,1346,4950,4740,4032,3986,3863,4867,5226,4790,4047,4088,3984,2834,1883,965,431
E07000198,female,2089,1003,3079,2446,2456,2601,2782,3721,4051,3644,3367,3475,3543,2403,1800,1074,641
E07000198,male,2151,1145,3383,2545,2304,2391,2640,3733,3912,3714,3213,3311,3403,2284,1470,729,293
E07000199,female,1646,844,2857,2447,2741,2470,2285,2863,2707,2602,2349,2251,2086,1440,970,637,364
E07000199,male,1878,875,3018,2288,2417,2471,2178,2836,2681,2339,2176,2090,2010,1241,762,329,156
E07000200,female,2116,1031,2779,2015,2176,2387,2493,3414,3620,3327,3222,3259,3498,2268,1716,1178,815
E07000200,male,2118,976,3067,2118,2033,2229,2435,3204,3531,3260,2826,3048,3181,2104,1447,819,423
E07000202,female,2922,1331,5411,5267,5129,4842,4179,4488,4427,4098,3694,3338,2939,2070,1810,1266,852
E07000202,male,3279,1524,5810,4966,5579,5132,4304,4617,4581,4020,3566,3049,2782,1806,1443,845,422
E07000203,female,2304,1058,3091,2497,2650,2884,2908,3641,4188,3730,3593,3553,3469,2375,1752,1195,736
E07000203,male,2375,1130,3373,2721,2607,2784,2644,3672,3940,3752,3436,3431,3522,2228,1478,787,385
E07000207,female,3436,1632,3604,2589,3347,5206,5576,5641,5425,4857,3559,3465,3375,2447,2030,1451,1191
E07000207,male,3567,1754,3952,2696,2923,4251,5329,5451,5300,4563,3482,3018,2967,1917,1567,978,579
E07000208,female,1931,982,3010,2040,2267,2961,2881,3098,2962,2668,2075,2095,2015,1494,1175,793,490
E07000208,male,2004,1016,2734,2035,2131,2580,2948,2871,2959,2579,1978,1873,1771,1223,888,563,272
E07000209,female,3298,1465,9600,5556,4238,4474,4511,4890,4991,4440,3761,3434,3312,2316,1896,1380,945
E07000209,male,3249,1463,9921,6359,4672,4383,4624,4856,4903,4350,3695,3140,3173,2021,1517,872,476
E07000210,female,2141,1016,2567,1858,1998,2442,2939,3318,3586,3328,2836,2585,2873,2025,1637,1134,808
E07000210,male,2048,1034,2802,2019,1857,2272,2633,3136,3624,3307,2735,2448,2531,1671,1354,852,404
E07000211,female,3442,1644,4577,4106,4677,5690,5449,5447,5555,4796,3944,3763,3639,2537,2033,1627,1197
E07000211,male,3476,1616,4635,4031,4320,5188,5362,5328,5578,4811,3901,3321,3344,2136,1596,989,539
E07000212,female,1705,794,6060,3667,2702,2745,2770,2930,3016,2707,2181,1973,1982,1428,1282,849,587
E07000212,male,1744,844,5251,3650,2629,2578,2729,2762,2951,2711,2184,1807,1876,1268,957,593,261
E07000213,female,2066,988,3135,2740,3298,3844,3471,3694,3764,3311,2662,2423,2477,1907,1546,1027,643
E07000213,male,2328,1029,3461,2744,2929,3529,3360,3613,3539,3544,2689,2324,2238,1593,1267,692,322
E07000214,female,2105,1047,2905,2248,2345,2855,3080,3473,3581,3100,2530,2280,2354,1715,1464,1030,605
E07000214,male,2263,1075,3087,2356,2334,2765,2906,3609,3494,3170,2543,2098,2180,1591,1127,630,277
E07000215,female,2068,999,2696,2146,2549,2998,2834,3282,3550,3097,2598,2461,2608,1766,1320,1006,720
E07000215,male,2101,1020,2804,2121,2249,2605,2673,3131,3475,3073,2545,2279,2300,1494,1096,686,404
E07000216,female,3049,1610,3769,2377,2940,3958,4517,4791,4853,4283,3637,3569,3750,2748,2322,1654,1235
E07000216,male,3493,1848,4716,2508,2706,3423,3982,4784,4652,4188,3458,3182,3346,2337,1732,1117,522
E07000217,female,2379,1094,2868,2655,3221,4048,3902,3631,3660,3204,2609,2371,2232,1621,1337,1052,648
E07000217,male,2459,1184,3039,2675,3127,3803,4224,3806,3653,3158,2716,2372,2074,1386,1112,668,365
E07000218,female,1320,657,2138,1911,1888,1885,1860,2414,2607,2388,2084,2008,2034,1337,1016,653,460
E07000218,male,1462,715,2320,1878,1907,1631,1829,2354,2504,2463,2083,1940,1936,1274,832,410,179
E07000219,female,2865,1429,4669,4250,4374,4222,3716,4461,4828,4175,3764,3647,3603,2449,1853,1201,644
E07000219,male,2862,1364,4888,3921,4065,4070,3742,4459,4740,4230,3625,3512,3303,2129,1413,734,270
E07000220,female,2467,1222,3328,3045,3730,3738,3351,3877,3859,3447,2773,2668,2899,2022,1566,960,771
E07000220,male,2764,1293,3829,3097,3321,3618,3469,3980,3863,3608,2807,2604,2669,1895,1254,656,397
E07000221,female,2661,1341,3781,3001,3173,3472,3811,4824,5164,4878,4222,4265,4677,3121,2521,1654,1178
E07000221,male,2744,1387,4199,3228,3046,3227,3308,4344,4853,4681,4068,3996,4365,2823,2110,1126,530
E07000222,female,2882,1294,7859,5094,3744,4436,4340,4853,4927,4349,3686,3703,3596,2696,2071,1483,1071
E07000222,male,2987,1517,8090,6599,4055,4427,4378,4768,4841,4378,3651,3372,3386,2227,1648,968,459
E07000223,female,1234,617,1869,1494,1776,2147,2133,2367,2356,2153,1970,2077,2136,1553,1258,817,489
E07000223,male,1440,634,2174,1495,1682,1805,1981,2309,2387,2046,1797,1764,1833,1290,927,561,265
E07000224,female,2892,1493,4755,3841,4106,4262,4290,5308,5905,5788,5508,6053,6542,4737,3693,2510,1777
E07000224,male,3143,1447,5174,4089,3809,4037,3811,5050,5523,5169,4838,5266,5834,3931,2954,1740,829
E07000225,female,2357,1076,4380,2769,2743,3134,3320,4004,4650,4547,4317,4269,4546,3320,2586,1891,1305
E07000225,male,2470,1182,4818,2988,2633,2716,2901,3729,4244,4258,3945,3777,4052,2813,2124,1220,629
E07000226,female,2538,1172,3768,3984,4672,4823,3873,3801,3738,3326,2820,2273,2011,1314,1165,995,551
E07000226,male,2783,1339,4267,3779,4382,4928,4106,4074,3798,3340,2733,2153,1775,1146,832,534,299
E07000227,female,3330,1585,4259,3489,3759,4373,4516,5280,5949,5360,4569,4317,4432,3184,2517,1731,1164
E07000227,male,3472,1651,4615,3466,3430,3924,4094,4953,5537,5255,4295,4164,4035,2731,2020,1169,517
E07000228,female,3439,1659,4276,3713,4351,5387,5228,5829,5708,5094,4369,4149,4422,2952,2348,1782,1139
E07000228,male,3773,1713,4801,3487,4033,4708,4968,5588,5710,4994,4175,3828,3875,2446,1847,1179,529
E07000229,female,2182,1075,3365,3024,3310,3792,3646,4123,4180,3831,3225,3288,3426,2393,2143,1544,1109
E07000229,male,2399,1171,3513,2898,3131,3357,3442,3929,4149,3637,3051,2786,3065,2026,1418,947,485
E07000234,female,2208,1049,2828,2615,2630,2990,3067,3719,3954,3445,3000,2952,3007,2162,1724,1225,942
E07000234,male,2245,1134,3372,2691,2698,2755,2924,3533,3849,3395,3030,2870,2804,1923,1421,806,332
E07000235,female,1673,872,2260,1687,1685,1985,2145,2629,3214,3068,2785,2942,2988,2073,1629,1167,831
E07000235,male,1780,811,2461,1762,1562,1651,1915,2562,3003,3022,2717,2790,2864,1933,1432,807,370
E07000236,female,1950,865,2922,2749,2892,3203,2518,2982,2893,2660,2642,2566,2166,1324,961,671,444
E07000236,male,2014,973,3136,2790,2829,3040,2742,2850,2864,2539,2427,2515,2158,1281,784,393,187
E07000237,female,2119,1057,5714,3901,3298,3329,3137,3457,3435,3052,2636,2513,2354,1740,1349,953,609
E07000237,male,2266,1121,5462,3999,3233,3294,2990,3524,3559,3199,2534,2368,2149,1427,1041,568,227
E07000238,female,2740,1304,3767,3012,3344,3565,3535,4755,5128,4818,4475,4427,4456,2997,2109,1564,1113
E07000238,male,2790,1318,4012,3199,3110,3149,3358,4337,4902,4681,4227,4295,4279,2803,1945,1040,516
E07000239,female,1937,965,3169,2792,2854,2777,2849,3645,3928,3382,3160,3497,3629,2435,1791,1072,792
E07000239,male,2173,990,3571,2830,2787,2608,2828,3457,3756,3356,3012,3281,3491,2254,1487,761,324
E07000240,female,3846,1787,4103,3721,4560,5667,5967,5655,5546,4600,3764,3424,3445,2408,2009,1422,981
E07000240,male,4074,1851,4112,3723,3994,5097,5706,5748,5565,4516,3560,3139,3059,2011,1616,1007,505
E07000241,female,2596,1287,8734,4444,4351,4156,3629,3716,3898,3621,2829,2446,2460,1846,1690,1178,826
E07000241,male,2612,1262,8262,5211,4270,4064,3450,3697,3699,3540,2876,2343,2204,1469,1188,828,359
E07000242,female,3634,1746,4635,4136,4557,5104,5398,5937,6072,5253,4075,3720,3694,2571,2103,1395,932
E07000242,male,3783,1871,4851,3803,4090,4818,5072,5657,5966,5147,4145,3505,3393,2222,1622,945,426
E07000243,female,1878,851,3185,3191,3538,3293,2703,3090,3245,2930,2228,1794,1786,1287,1242,823,483
E07000243,male,2066,1001,3500,3036,3278,3138,2634,2857,3237,2879,2378,1778,1560,1099,820,465,204
E07000244,female,5437,2608,7372,5873,6070,6300,6555,8500,9416,9074,8743,9122,9532,6455,5122,3531,2448
E07000244,male,5479,2552,8382,5975,5608,5914,6164,7979,8926,8700,8149,8457,8956,5791,4275,2453,1181
E07000245,female,3710,1705,6241,5620,5909,5262,4613,5689,6294,5602,5000,4994,5455,3649,2769,1901,1407
E07000245,male,3904,1804,7567,6416,6815,5938,4694,5797,5972,5541,4714,4759,4838,3271,2375,1348,685
E07000246,female,3193,1524,4741,4115,4207,4331,4096,5248,5836,5662,5368,5395,5291,3783,2983,2151,1627
E07000246,male,3321,1591,5222,4084,4133,3910,3683,4788,5396,5401,4962,5159,4944,3299,2428,1414,724
E08000001,female,6729,3213,10805,9284,9909,9065,8544,10014,10184,9035,7637,7143,7098,5021,3505,2327,1293
E08000001,male,7301,3546,12159,9350,9543,8840,8463,9873,9802,8741,7334,6939,6540,4348,2820,1388,698
E08000002,female,4386,2120,6575,6127,6647,6377,5875,6839,7043,6468,5173,5054,5032,3435,2748,1580,1010
E08000002,male,4845,2197,7343,6026,5965,6014,5456,6479,6813,6126,4962,4761,4613,2963,1951,1003,508
E08000003,female,11601,5282,43276,31468,23487,19282,14676,14378,14289,12002,9474,7871,6670,5076,4125,2573,1726
E08000003,male,11949,5614,42684,33988,27176,21985,15872,15120,14101,11702,9738,7964,6084,3962,2800,1433,683
E08000004,female,6062,2956,9496,7964,8230,7915,6692,7913,8057,7292,6069,5604,5565,3922,2879,1763,1097
E08000004,male,6556,3226,10292,8028,7884,7393,6749,7899,7827,6866,5801,5192,4839,3245,2109,1081,544
E08000005,female,5319,2459,8467,7386,7832,7543,6750,7531,7637,7145,6129,5473,4971,3562,2601,1761,1044
E08000005,male,5542,2782,9466,7718,7242,7018,6187,7337,7483,6639,5859,5318,4666,2981,2007,1054,505
E08000006,female,5326,2490,12526,11154,10699,9077,7002,7787,7825,7052,5730,5086,5012,3696,2828,1757,1205
E08000006,male,5592,2581,12675,11986,11644,9880,7319,7644,8149,7348,5925,5257,4624,3087,2212,1059,597
E08000007,female,6409,3033,9231,8766,9607,10079,9157,10472,10969,10014,8430,7977,7911,5851,4677,3241,1883
E08000007,male,6973,3316,9876,8226,8688,9281,8977,10146,10406,9762,8483,7558,7231,4992,3710,2081,952
E08000008,female,5107,2465,8340,7866,7938,7436,6522,7973,8547,7619,6161,5844,5725,3960,3033,1785,976
E08000008,male,5126,2466,8837,7224,7252,7011,6496,7796,8360,7658,6227,5702,5427,3440,2269,1094,456
E08000009,female,6030,2805,7051,6266,7848,9022,8555,9034,9047,7789,6212,5624,5473,4157,3456,2295,1525
E08000009,male,6324,2797,7987,6424,7246,8176,8104,8597,8288,7598,6261,5311,4889,3331,2476,1534,707
E08000010,female,7240,3465,11380,10308,10864,10346,9609,12414,12451,11101,9222,9041,9215,6312,4230,2463,1431
E08000010,male,7682,3680,12511,10379,10477,10286,9577,12139,12794,10918,9087,8960,8747,5811,3371,1589,667
E08000011,female,3393,1638,6210,5578,5476,4800,4140,5202,5773,5864,4947,4044,3326,2455,2251,1416,714
E08000011,male,3467,1693,6329,5009,4570,4046,3458,4394,4948,5232,4605,3666,2944,2026,1541,782,348
E08000012,female,8925,4432,35635,22530,17705,15679,12802,14214,15572,15318,12930,10964,9478,7138,5971,3836,2054
E08000012,male,9416,4694,33562,24400,20585,17725,13554,14526,14175,14156,12236,10625,8906,5904,4454,2329,949
E08000013,female,3779,1817,6371,5961,5851,5556,5096,6554,6636,6149,5409,5301,5348,3818,2883,1575,945
E08000013,male,3992,1938,6881,5697,5720,5345,5090,6161,6559,6115,5325,5023,4907,3246,2266,1098,378
E08000014,female,5711,2905,9096,7787,7888,7682,7602,9509,10660,10792,9780,8578,8617,6745,5797,3844,2319
E08000014,male,5892,3019,9828,8081,7377,7118,6785,8741,9806,10076,8923,8075,7594,5254,4063,2201,945
E08000015,female,7204,3536,10718,9339,9916,9590,9455,11420,12495,12014,10534,10029,9552,7192,5512,3731,2368
E08000015,male,7595,3627,11654,9194,9041,9038,8477,10637,11306,11273,9747,9452,8767,5763,4017,2374,1054
E08000016,female,5327,2479,9034,7997,8241,7722,6769,8799,9283,8618,7546,6798,6784,4593,3465,2287,1421
E08000016,male,5435,2538,9349,7880,7811,7479,6616,8763,9333,8507,7438,6816,6304,4101,2772,1365,581
E08000017,female,6947,3232,10974,10173,10561,9603,8493,10466,11315,10599,9511,8687,8248,5721,4703,2932,1668
E08000017,male,7124,3422,11841,10565,10713,10161,8928,10415,10961,10752,9253,8276,7563,4958,3416,1860,778
E08000018,female,6008,2872,9610,8530,8705,8349,7459,9313,9683,8954,7933,7268,7429,5262,3965,2435,1583
E08000018,male,6189,2982,10464,8203,8012,7671,6978,9350,9664,9087,7817,7077,6906,4531,3109,1518,610
