ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E07000102,female,2458,1162,2890,2571,2746,3447,3468,3516,3488,3407,2654,2324,2348,1723,1384,976,645
E07000102,male,2577,1163,3196,2451,2544,2879,3318,3419,3443,3292,2520,2183,2055,1517,1053,678,336
E07000103,female,2418,1087,3227,3238,3928,4372,3742,3402,3136,2625,2199,1818,1715,1289,1058,706,496
E07000103,male,2551,1229,3432,3027,3762,4052,3944,3468,3234,2830,2229,1694,1484,1084,803,500,211
E07000105,female,3332,1602,4439,3680,4096,4202,4174,4612,4979,4594,3783,3374,3861,2814,1893,1238,782
E07000105,male,3439,1592,4296,3717,3663,3664,3796,4190,4993,4649,3593,3239,3446,2368,1535,834,389
E07000106,female,3432,1679,12894,5945,4083,4283,4092,4488,5173,5181,4766,4491,5067,3661,2682,1810,1450
E07000106,male,3741,1819,12793,7515,5020,3957,3622,4144,4885,4926,4409,4145,4476,2991,2104,1129,619
E07000107,female,2870,1259,3673,3661,5154,4939,4038,3780,3932,3325,2733,2114,2205,1622,1267,877,524
E07000107,male,3098,1283,3846,3304,4350,4601,4330,3933,3829,3438,2716,2090,1995,1334,951,592,294
E07000108,female,2801,1245,3656,3360,3252,3370,3235,3715,4313,4566,4252,3879,4074,2825,2007,1274,932
E07000108,male,2780,1225,4084,3242,3308,3202,3047,3607,4296,4484,4054,3668,3932,2605,1664,895,446
E07000109,female,2806,1162,3570,3302,3792,3690,3444,3635,3809,3560,2902,2514,2606,1874,1552,1017,538
E07000109,male,2894,1390,3953,2996,3340,3475,3263,3601,3864,3576,2964,2392,2248,1682,1164,694,322
E07000110,female,4051,1929,5573,4992,5728,6072,5462,5959,6326,5979,4928,4430,4865,3378,2676,1757,1096
E07000110,male,4358,2033,6095,5232,5422,5428,5165,5652,6346,5891,4835,4012,4455,3025,2057,1174,470
E07000111,female,3139,1413,3544,3022,3263,3752,4149,4405,4642,4244,3738,3441,3806,2711,2046,1401,970
E07000111,male,3230,1360,3647,2743,3111,3382,3828,4103,4334,4339,3477,3129,3309,2342,1642,1008,471
E07000112,female,2345,1064,3397,2820,3191,3234,3101,3598,4220,4289,3948,3715,4204,2781,2050,1314,1084
E07000112,male,2506,1159,3902,3041,3166,3041,3033,3602,4278,4236,3665,3436,3955,2607,1698,931,523
E07000113,female,3679,1680,5335,4317,4788,5060,4583,4750,5506,5412,4510,3931,4390,3060,2106,1287,800
E07000113,male,3991,1744,5929,4628,4531,4367,4266,4625,5225,5265,4476,3843,4033,2742,1738,821,359
E07000114,female,3269,1479,4622,3674,4043,4265,4030,4443,5069,5080,4768,4692,5023,3598,2561,1697,1109
E07000114,male,3591,1623,5014,3931,3606,3690,3551,4142,4554,4851,4300,4268,4504,3071,1977,1045,487
E07000115,female,3419,1580,4268,3705,3967,4472,4563,4923,5069,4760,3811,3141,3644,2760,1993,1256,824
E07000115,male,3715,1841,4542,3284,3602,3677,4097,4780,4888,4661,3807,3166,3235,2320,1630,874,344
E07000116,female,3383,1623,3404,2733,3300,3919,4027,4486,4546,4232,3491,3003,3203,2430,1779,1339,1087
E07000116,male,3387,1587,3468,2722,3236,3860,4028,4643,4781,4181,3345,2686,2983,2083,1413,870,534
E07000117,female,2248,941,3102,2971,3104,2906,2638,2657,2995,3087,2629,2346,2528,1724,1177,743,595
E07000117,male,2318,1093,3405,2846,2853,2676,2580,2650,3055,2853,2660,2222,2322,1500,935,464,242
E07000118,female,2736,1262,3571,3371,3948,3888,3692,4231,4482,4257,3587,3323,3532,2518,1658,1001,583
E07000118,male,2863,1318,4044,3380,3814,3850,3698,4381,4396,4441,3543,3204,3434,2277,1417,667,249
E07000119,female,1774,787,2119,1782,1993,2106,2118,2601,3143,3452,3081,2743,3185,2397,1844,1252,803
E07000119,male,1795,779,2366,1889,1868,2108,2027,2424,3044,3242,3013,2735,2975,2145,1391,792,360
E07000120,female,1999,896,3054,2574,2763,2620,2325,2630,2853,2689,2390,2000,2198,1617,1112,704,360
E07000120,male,2101,1025,3259,2569,2522,2501,2244,2518,2927,2677,2241,1946,2076,1431,914,440,206
E07000121,female,2944,1431,9714,5179,4092,3971,3831,4045,4865,5081,4538,3992,4086,2990,2262,1470,1011
E07000121,male,3333,1462,10992,6038,3997,3672,3503,3958,4614,4632,4164,3704,3896,2713,1890,966,455
E07000122,female,2234,975,3115,2743,3187,3195,2675,2838,3102,3050,2836,2446,2463,1693,1195,795,505
E07000122,male,2369,1019,3405,2769,3108,3170,2765,2859,2912,2865,2637,2450,2447,1623,968,549,258
E07000123,female,3344,1556,8506,5480,4780,4454,4038,4192,4462,4384,3640,3049,2796,2088,1710,1112,587
E07000123,male,3733,1705,8455,6131,5230,4637,4358,4345,4641,4589,3683,2993,2737,1832,1318,758,290
E07000124,female,1491,735,1926,1383,1579,1610,1781,2188,2570,2585,2226,1930,2109,1526,1128,699,520
E07000124,male,1572,815,2178,1555,1509,1413,1543,2060,2423,2612,2204,1824,1992,1355,866,513,250
E07000125,female,1782,756,2340,2021,2428,2294,2270,2587,2771,2588,2155,2018,2008,1316,880,593,385
E07000125,male,1885,833,2419,2095,2098,2157,2165,2376,2821,2548,2161,1933,1959,1155,720,393,189
E07000126,female,2560,1224,3624,3161,3527,3336,3314,3874,4194,4225,3537,3219,3559,2509,1837,1136,707
E07000126,male,2630,1197,3896,3172,3275,3266,2960,3802,3986,4047,3446,3039,3206,2185,1500,710,358
E07000127,female,2488,1194,6400,3162,2832,2923,2960,3769,4170,4322,3780,3447,3687,2741,2046,1194,815
E07000127,male,2769,1294,5614,3474,3060,2519,2559,3417,4036,4131,3618,3094,3266,2434,1582,830,360
E07000128,female,2448,1098,3155,2926,2894,2957,2818,3525,4238,4536,4274,4000,4449,3298,2542,1560,1052
E07000128,male,2530,1267,3647,2940,2767,2771,2673,3147,3985,4225,3855,3875,4102,3043,2059,1084,467
E07000129,female,2410,1116,3195,2961,3605,3525,3165,3463,3757,3723,3067,2707,2996,2217,1676,1056,677
E07000129,male,2616,1185,3405,2729,3171,3187,3001,3316,3625,3552,3009,2610,2721,1913,1254,705,265
E07000130,female,3770,1934,10810,6743,5852,6051,5119,5685,6217,5967,5102,4776,4710,3615,2513,1686,1117
E07000130,male,4116,2078,14021,7774,5291,5601,5168,5690,6062,5986,5119,4559,4444,3061,2055,1144,502
E07000131,female,2365,1128,2719,2330,2608,2799,2952,3598,3984,3711,3093,2756,3012,2156,1575,968,697
E07000131,male,2467,1187,2952,2474,2390,2430,2819,3409,3788,3749,3058,2687,2842,1967,1325,740,273
E07000132,female,2467,1218,3409,3407,3503,3547,3431,3935,4314,4210,3617,3433,3637,2663,1795,1083,802
E07000132,male,2706,1245,3682,3132,3276,3268,3310,3788,4320,4089,3560,3269,3480,2359,1538,788,319
E07000133,female,1185,561,1576,1284,1341,1451,1510,1733,2201,2134,1824,1663,1700,1203,839,564,357
E07000133,male,1176,576,1593,1278,1229,1261,1264,1641,2109,2154,1715,1695,1629,1121,715,385,178
E07000134,female,2326,1207,3652,3117,3376,3430,3106,3852,4081,3836,3171,2838,3117,2177,1411,863,677
E07000134,male,2533,1225,3610,2949,3040,3027,3071,3811,4115,3831,3201,2953,2997,2023,1223,598,232
E07000135,female,1323,640,2589,1511,1689,1850,1687,1793,2010,2067,1666,1522,1605,1295,1076,788,602
E07000135,male,1439,636,3091,1676,1197,1631,1516,1746,1825,1894,1680,1437,1392,1075,816,507,259
E07000136,female,1558,636,2304,2047,2315,2326,2073,2138,2404,2469,2198,2068,2065,1477,1106,737,465
E07000136,male,1534,711,2545,2376,2523,2415,1992,2182,2236,2319,2093,1938,1968,1419,879,479,246
E07000137,female,2834,1329,3708,2947,3429,3182,3207,4389,5267,6140,6097,5838,6199,4458,2966,1829,1103
E07000137,male,2857,1400,4141,3275,3198,3074,2939,3757,4778,5493,5511,5620,6171,4344,2634,1387,610
E07000138,female,1782,854,10143,3546,3008,2943,2492,2489,2820,2998,2442,2156,2091,1469,1182,880,645
E07000138,male,1908,883,9629,4327,3581,3144,2561,2616,2689,2821,2277,2000,1936,1308,884,508,257
E07000139,female,2583,1259,3526,3219,3490,3583,3365,4041,4678,4557,3827,3512,3990,3082,2199,1243,728
E07000139,male,2627,1215,3685,3287,3453,3409,3246,3716,4282,4334,3567,3350,3717,2791,1946,934,376
E07000140,female,1967,923,2919,2533,2940,2750,2734,3192,3415,3568,3191,3056,3244,2405,1788,1148,700
E07000140,male,2097,989,3094,2398,2829,2650,2565,3041,3362,3525,3023,2849,3170,2172,1523,832,405
E07000141,female,3524,1631,3953,3505,4009,4472,4384,5023,5500,5608,5040,4628,4845,3535,2384,1532,1095
E07000141,male,3494,1596,4290,3315,3629,3659,3907,4745,5178,5367,4618,4174,4548,3175,2034,1093,513
E07000142,female,2107,962,2792,2414,2577,2690,2636,3105,3762,3984,3559,3300,3446,2485,1682,1023,628
E07000142,male,2203,1064,3021,2501,2371,2303,2336,2910,3483,3744,3326,3167,3433,2475,1499,779,323
E07000143,female,2876,1271,4386,3728,4098,3970,3689,4308,5039,5264,4768,4583,5123,3514,2653,1734,1357
E07000143,male,3186,1407,4780,3911,4208,3961,3549,4250,4821,5124,4494,4303,4732,3511,2321,1293,619
E07000144,female,2768,1339,3867,3234,3632,3857,3822,4558,5026,4997,4474,4288,4886,3540,2678,1797,1218
E07000144,male,2939,1381,4035,3127,3453,3453,3642,4351,4877,4879,4206,3864,4457,3249,2283,1306,527
E07000145,female,2164,1071,3434,2561,2760,2733,2495,2927,3650,3698,3332,3217,3421,2590,1727,1168,863
E07000145,male,2281,1052,3740,2735,2874,2793,2466,2789,3206,3482,3212,3118,3398,2341,1485,825,399
E07000146,female,3124,1481,4439,3510,4115,4297,3830,4681,5320,5799,5417,5220,5744,4262,3055,1966,1211
E07000146,male,3459,1548,4597,3817,4190,3978,3757,4314,5274,5490,4899,4718,5284,3807,2627,1416,617
E07000147,female,1848,861,2724,2135,2389,2393,2286,2941,3725,4287,4546,4413,4997,3539,2648,1824,1336
E07000147,male,2009,974,2965,2233,2241,2368,2178,2810,3478,3939,4112,4198,4766,3331,2232,1368,598
E07000148,female,2748,1181,12485,6404,5191,4539,3688,3674,3881,3555,3167,2956,2969,2158,1702,1163,868
E07000148,male,2850,1233,11556,7232,5699,4978,3856,3958,4057,3743,3012,2660,2525,1881,1259,751,477
E07000149,female,3264,1495,4162,3627,4136,4433,4340,4985,5275,5305,4707,4406,4844,3605,2537,1759,1172
E07000149,male,3560,1656,4403,3421,3501,4026,4215,4608,5135,4951,4410,4109,4583,3326,2287,1216,565
E07000150,female,1894,794,2358,2381,2912,3046,2365,2287,2500,2458,2040,1734,1514,1057,746,438,268
E07000150,male,1872,876,2529,2234,2583,2974,2540,2262,2443,2501,1959,1560,1345,857,585,277,98
E07000151,female,2082,978,2493,2222,2593,2633,2665,3175,3519,3413,2821,2525,2684,1782,1182,721,483
E07000151,male,2121,978,2892,2466,2415,2397,2452,2980,3412,3375,2835,2525,2521,1727,1036,557,241
E07000152,female,2431,1103,2865,2456,2741,2913,2926,3507,3812,3479,2948,2886,2998,2019,1331,837,629
E07000152,male,2571,1323,3251,2410,2481,2495,2721,3342,3764,3561,2909,2651,2828,1869,1202,663,320
E07000153,female,2611,1130,3316,3030,3380,3348,3257,3663,3684,3486,2815,2651,2987,1902,1358,808,632
E07000153,male,2580,1236,3413,3052,3102,3304,3325,3622,3691,3502,2688,2520,2523,1844,1114,599,268
E07000154,female,5736,2434,9525,6485,7547,8390,7136,7459,7208,6998,5859,5155,5119,3454,2585,1663,1105
E07000154,male,5686,2482,9563,7574,7816,8161,7906,7616,7328,6964,5519,4651,4591,3081,1949,1155,514
E07000155,female,2322,1078,2620,2308,2887,2936,3224,3621,3948,3803,3025,2630,3057,1926,1247,784,552
E07000155,male,2413,1159,3032,2470,2558,2586,2721,3432,3735,3619,3054,2582,2832,1902,1151,648,292
E07000156,female,2017,947,2483,2051,2538,2712,2495,2836,2926,2802,2445,2224,2443,1592,1043,679,416
E07000156,male,2095,1012,2850,2161,2152,2477,2350,2727,2952,2631,2268,2144,2082,1457,888,484,237
E07000163,female,1159,570,1517,1190,1374,1461,1465,1911,2335,2432,2280,2095,2191,1691,1193,868,628
E07000163,male,1293,643,1756,1321,1300,1291,1399,1713,2191,2218,2153,2066,2007,1479,931,532,237
E07000164,female,1922,959,2488,2110,2245,2336,2391,2984,3681,4101,3428,3237,3418,2544,2032,1191,734
E07000164,male,1996,927,2739,2239,2448,2272,2213,2686,3487,3755,3275,3129,3273,2295,1530,881,324
E07000165,female,3943,1927,3841,3452,3995,4550,4967,5742,6617,6571,5633,5023,5239,3990,3125,2121,1611
E07000165,male,4076,2762,4610,3489,4020,4392,4490,5485,6243,6380,5461,4578,4890,3364,2452,1373,691
E07000166,female,989,516,1366,1253,1397,1477,1264,1552,1917,2009,1892,1601,1689,1164,878,545,294
E07000166,male,1125,600,2660,2098,2531,1775,1496,1713,1947,2055,1820,1590,1557,1099,721,375,177
E07000167,female,1180,557,1543,1270,1394,1456,1291,1866,2250,2335,2182,2022,2052,1559,1182,776,497
E07000167,male,1216,594,1822,1338,1211,1276,1291,1691,1973,2346,2049,1991,2064,1433,897,553,209
E07000168,female,2232,1049,3077,2597,2849,2664,2587,3378,3929,4499,4299,4112,4301,3227,2366,1481,929
E07000168,male,2233,1119,3492,2926,2859,2533,2425,3016,3635,4229,4079,3802,4051,2679,1837,978,441
E07000169,female,2085,996,2575,2758,3015,2902,2743,3182,3589,3661,2959,2719,2715,1959,1328,854,527
E07000169,male,2128,1021,2897,2493,2770,2725,2646,3017,3515,3508,3025,2563,2660,1669,1084,572,216
E07000170,female,2945,1310,4612,4113,4595,4149,3782,4394,4846,4620,3839,3447,3475,2775,1922,1066,633
E07000170,male,3041,1452,4761,3819,4216,3844,3635,4051,4642,4672,3807,3315,3227,2500,1496,769,294
E07000171,female,2572,1282,3693,3249,3314,3390,3330,4013,4579,4568,3938,3521,3822,2718,1918,1224,750
E07000171,male,2727,1292,4075,3503,3182,3254,3199,3814,4448,4596,3891,3532,3541,2562,1569,867,392
E07000172,female,2415,1111,4552,3647,3733,3548,3348,3702,3909,4119,3513,3151,3562,2540,1888,1168,775
E07000172,male,2571,1101,4839,3830,4007,3454,3496,3682,4155,3794,3411,3007,3183,2276,1508,817,386
E07000173,female,2613,1243,3762,3602,3947,3971,3747,4193,4387,4437,3754,3441,3559,2609,2033,1212,660
E07000173,male,2845,1283,3985,3447,3622,3369,3629,3916,4194,4206,3548,3217,3311,2174,1572,864,304
E07000174,female,2409,1038,3517,3534,3675,3749,3154,3459,3975,4131,3504,3052,2910,2280,1594,998,627
E07000174,male,2488,1164,3754,3543,3555,3602,3085,3459,3966,3921,3429,2997,2825,1953,1264,647,268
E07000175,female,2808,1259,3999,3614,3543,3513,3458,4075,4652,4690,4178,3690,4009,2931,2032,1280,815
E07000175,male,2820,1333,4310,3562,3521,3342,3325,3913,4646,4578,4017,3590,3725,2571,1712,821,404
E07000176,female,2962,1283,4440,3308,3528,3815,4080,4158,4485,4284,3596,3305,3569,2638,1963,1366,973
E07000176,male,3051,1404,4580,3664,3354,3490,3746,4188,4343,4308,3607,3159,3292,2287,1567,979,441
E07000177,female,3793,1716,4575,4032,5011,5661,5122,5380,5605,5270,4431,3776,3911,2883,2210,1386,909
E07000177,male,3738,1687,5006,4069,4805,5455,4940,5018,5557,5357,4392,3597,3569,2539,1744,1032,502
E07000178,female,3312,1577,15992,6833,3168,4386,3559,3661,3841,3816,3167,2697,2531,1966,1536,1021,793
E07000178,male,3475,1621,16974,9631,4596,4505,4158,3484,3877,3587,3006,2409,2328,1610,1144,721,396
E07000179,female,3511,1597,4097,3400,3945,4624,4635,5260,5779,5244,4383,3905,4190,3391,2452,1557,1045
E07000179,male,3593,1606,4649,3770,4256,4269,4465,4989,5281,5174,4196,3569,3800,2826,2055,1172,499
E07000180,female,3172,1480,4110,3801,4448,4628,4506,4739,4849,4769,4080,3594,3787,2949,2155,1436,994
E07000180,male,3464,1776,4773,3875,4376,4444,4507,4718,4869,4800,3890,3432,3633,2563,1822,1004,542
E07000181,female,2548,1228,3216,2756,3325,3540,3396,4002,4213,4231,3544,3234,3444,2640,1873,1358,851
E07000181,male,2620,1260,3564,3174,3489,3450,3209,3679,3905,4008,3368,2938,3063,2262,1542,904,498
E07000187,female,2771,1369,3327,2619,3268,3319,3318,4014,4717,4637,3987,3863,3928,2847,2026,1354,986
E07000187,male,2928,1555,3758,2875,2813,2955,2938,3621,4352,4448,3766,3561,3678,2470,1661,919,472
E07000188,female,2743,1315,3842,3172,3518,3373,3264,3946,4741,4789,4145,4044,4127,3082,2157,1400,1091
E07000188,male,2842,1405,4206,3153,3285,3301,3074,3762,4524,4706,4181,3818,3967,2743,1835,980,494
E07000189,female,3729,1757,4764,4071,4689,4405,4462,5350,6246,6488,5823,5771,6217,4587,3197,2085,1602
E07000189,male,3961,1747,5495,4234,4716,4389,4156,5004,5816,6128,5677,5576,5765,4090,2736,1456,704
E07000192,female,2281,1031,3471,3383,3537,3386,2872,3449,3910,3729,2997,2745,2767,2053,1554,880,617
E07000192,male,2322,1124,3743,3294,3439,3290,2894,3470,3999,3729,2967,2556,2582,1889,1144,577,262
E07000193,female,2840,1306,3963,3500,3685,3790,3510,3890,4473,4308,3616,3106,3230,2501,1834,1187,721
E07000193,male,2894,1444,4552,4026,3771,3961,3673,4058,4381,4332,3673,3168,2995,2198,1438,715,310
E07000194,female,2250,1072,3129,2935,2933,3059,3180,3604,3991,3914,3330,3185,3638,3022,1924,1128,740
E07000194,male,2471,1197,3880,2799,2861,2771,2905,3591,3887,3974,3249,2945,3291,2732,1598,800,359
E07000195,female,2765,1258,6761,4358,4057,3767,3568,3951,4564,4443,3861,3613,3738,2812,2066,1390,842
E07000195,male,2795,1371,7031,4712,4310,3606,3524,3971,4508,4335,3812,3383,3538,2557,1676,916,416
E07000196,female,2333,1108,3460,2869,2850,2920,2852,3699,4334,4490,3940,3593,3852,3140,2193,1316,872
E07000196,male,2395,1208,4368,3467,3245,2992,2946,3635,4345,4472,3717,3369,3602,2753,1894,887,339
E07000197,female,3122,1316,4188,4041,4208,4018,3997,4621,5142,5148,4407,4078,4315,3408,2424,1423,919
E07000197,male,3136,1476,4610,4463,4272,4046,3893,4634,5222,5083,4320,3883,4075,3059,2024,1047,495
E07000198,female,2132,1053,2917,2454,2492,2579,2694,3392,3972,3954,3464,3220,3713,2656,1882,1136,681
E07000198,male,2246,1069,3301,2509,2480,2435,2368,3395,3998,3843,3335,3145,3450,2500,1583,750,334
E07000199,female,1752,868,2680,2436,2719,2540,2318,2671,2747,2613,2411,2209,2155,1549,1084,647,364
E07000199,male,1921,937,2929,2226,2389,2484,2306,2468,2851,2416,2154,2041,2046,1413,839,352,144
E07000200,female,2120,1103,2756,2120,2291,2441,2521,3091,3670,3645,3252,3159,3559,2631,1739,1232,895
E07000200,male,2258,1023,2929,2083,2166,2206,2367,3044,3462,3551,2993,2859,3282,2302,1602,864,425
E07000202,female,3092,1430,4790,4817,5264,4691,4217,4346,4283,4281,3743,3404,3096,2160,1799,1212,892
E07000202,male,3402,1633,5432,4794,4996,5230,4216,4336,4634,4197,3615,3053,2850,1984,1406,853,470
E07000203,female,2367,1154,3077,2531,2942,2852,2949,3509,4073,4129,3646,3548,3727,2580,1834,1234,787
E07000203,male,2473,1184,3387,2783,2818,2913,2703,3316,4002,4022,3512,3403,3616,2519,1584,809,398
E07000207,female,3571,1672,3623,2562,3210,4809,5574,5719,5448,5070,3906,3360,3501,2619,2099,1462,1168
E07000207,male,3933,1663,3948,2591,2858,3714,5278,5397,5289,5033,3629,3030,3015,2096,1550,1037,648
E07000208,female,2051,971,2951,1976,2277,2930,3062,3077,2969,2749,2164,2031,2095,1625,1201,778,480
E07000208,male,2256,992,2786,1968,2044,2451,2916,3004,2861,2824,2091,1717,1892,1255,903,578,288
E07000209,female,3436,1609,10122,5734,4311,4223,4435,4812,4718,4749,3890,3288,3490,2470,1978,1419,956
E07000209,male,3448,1592,10577,6701,4876,4238,4336,4886,4777,4764,3666,3115,3231,2235,1609,912,466
E07000210,female,2076,1094,2573,1920,1980,2272,2934,3196,3519,3436,2966,2594,2846,2184,1686,1209,840
E07000210,male,2162,1012,2854,2029,1909,2143,2608,3028,3412,3460,2938,2434,2518,1875,1380,889,427
E07000211,female,3638,1729,4472,3820,4692,5572,5675,5424,5447,5207,4137,3596,3788,2740,2109,1625,1209
E07000211,male,3847,1747,4543,3825,4393,4919,5358,5444,5418,5177,4039,3286,3403,2322,1640,989,589
E07000212,female,1853,813,6061,3681,3191,2749,2707,2877,2916,2893,2283,1935,2057,1508,1258,933,615
E07000212,male,1978,872,5378,3817,3022,2552,2673,2794,2839,2811,2305,1810,1875,1383,940,641,319
E07000213,female,2189,1056,3107,2588,3259,3655,3723,3566,3732,3492,2803,2369,2489,2004,1601,1015,654
E07000213,male,2534,1166,3319,2588,2953,3355,3523,3422,3511,3613,2903,2294,2270,1643,1331,716,316
E07000214,female,2168,1071,2761,2214,2359,2816,3033,3457,3444,3315,2673,2201,2400,1862,1469,1131,631
E07000214,male,2363,1129,3018,2333,2317,2639,2959,3290,3540,3323,2643,2109,2172,1680,1182,639,310
E07000215,female,2224,1022,2697,2117,2611,2891,3002,3188,3508,3289,2699,2364,2596,1970,1386,983,758
E07000215,male,2206,1053,2845,2044,2328,2499,2848,2973,3351,3310,2604,2206,2340,1578,1198,663,465
E07000216,female,3246,1711,3556,2335,2835,3875,4484,4977,4718,4492,3820,3396,3821,3085,2319,1751,1327
E07000216,male,3731,1848,4665,2674,2534,3204,3844,4683,4771,4310,3723,3086,3315,2608,1852,1132,603
E07000217,female,2588,1145,2730,2543,2817,3752,3850,3710,3611,3272,2715,2259,2327,1709,1367,974,703
E07000217,male,2751,1140,3136,2443,2913,3363,4107,3913,3622,3264,2765,2362,2148,1525,1112,683,392
E07000218,female,1431,645,2091,1878,1935,2006,1809,2296,2546,2535,2159,1935,2034,1486,1067,631,465
E07000218,male,1473,736,2324,1954,1944,1785,1701,2238,2465,2496,2195,1826,1899,1428,871,459,185
E07000219,female,3055,1386,4583,4144,4530,4316,3986,4131,4825,4503,3805,3536,3604,2715,1960,1171,623
E07000219,male,3079,1408,4707,3902,4148,4185,3841,4141,4677,4488,3760,3324,3327,2448,1455,740,267
E07000220,female,2792,1248,3419,3151,3796,3933,3640,3701,3847,3749,2895,2623,2789,2325,1655,1017,742
E07000220,male,2922,1431,3840,3205,3504,3712,3622,3891,3950,3812,2957,2536,2612,2118,1388,695,384
E07000221,female,2832,1329,3970,3217,3534,3683,3664,4771,5186,5252,4530,4129,4653,3696,2591,1712,1274
E07000221,male,3018,1402,4301,3507,3372,3323,3385,4169,4775,4936,4326,4017,4283,3270,2242,1183,570
E07000222,female,3020,1429,7920,5220,4044,4260,4462,4643,4842,4700,3744,3541,3688,2933,2175,1473,1089
E07000222,male,3147,1435,8668,6145,4816,4208,4281,4600,4789,4623,3879,3233,3424,2492,1749,978,500
E07000223,female,1356,590,1758,1506,1772,2112,2133,2369,2386,2251,2022,1949,2272,1590,1343,830,473
E07000223,male,1539,715,2012,1523,1651,1749,1950,2234,2301,2255,1826,1732,1787,1416,962,543,289
E07000224,female,3061,1472,4645,3689,4276,4266,4336,5024,5663,6113,5795,5790,6838,4933,3937,2493,1794
E07000224,male,3373,1536,4831,4009,4001,3948,4006,4516,5503,5494,5035,5017,5954,4447,3021,1773,901
E07000225,female,2521,1150,4219,2633,2693,3150,3244,3964,4383,4803,4581,4171,4771,3575,2699,1892,1337
E07000225,male,2646,1219,4395,2858,2640,2743,2872,3433,4243,4422,4112,3891,4031,3176,2133,1311,647
E07000226,female,2807,1244,3569,3676,4436,4725,4215,3787,3586,3424,3047,2270,2218,1362,1133,934,604
E07000226,male,2947,1342,4138,3549,4165,4657,4283,3940,3856,3506,2855,2257,1849,1238,820,516,298
E07000227,female,3543,1640,4072,3525,4032,4360,4683,5184,5751,5783,4784,4459,4598,3491,2595,1757,1218
E07000227,male,3585,1735,4404,3549,3771,3792,4230,4860,5474,5512,4649,4023,4277,3041,2096,1189,583
E07000228,female,3764,1670,4080,3653,4601,5250,5424,5823,5759,5342,4592,4122,4403,3321,2360,1778,1127
E07000228,male,3921,1903,4638,3486,3993,4750,5105,5488,5708,5362,4335,3813,3919,2800,1875,1157,604
E07000229,female,2419,1066,3381,2756,3241,3701,3740,4018,4134,4183,3366,3167,3564,2628,2151,1503,1122
E07000229,male,2543,1199,3566,2691,3038,3351,3479,3822,4132,3887,3252,2732,3179,2149,1516,919,515
E07000234,female,2364,1071,2744,2672,2760,3045,3229,3552,3905,3709,3074,2911,3020,2471,1726,1229,936
E07000234,male,2489,1123,3259,2664,2844,2786,2885,3420,3739,3550,3055,2838,2877,2067,1499,841,433
E07000235,female,1728,872,2080,1769,1849,1942,2187,2542,3126,3270,2935,2868,3039,2320,1682,1124,859
E07000235,male,1846,947,2324,1882,1702,1635,1954,2439,2914,3139,2910,2729,2950,2118,1467,855,396
E07000236,female,2099,901,2800,2633,2884,3283,2690,2802,2880,2709,2623,2539,2290,1531,1035,637,453
E07000236,male,2181,972,3122,2609,2957,2969,2852,2798,2760,2674,2409,2304,2303,1462,857,407,188
E07000237,female,2310,967,5292,3731,3333,3221,2996,3293,3488,3184,2687,2492,2411,1875,1368,955,594
E07000237,male,2276,1137,4887,3824,3321,3212,2957,3190,3431,3389,2662,2315,2251,1550,1056,582,237
E07000238,female,2832,1331,3801,3044,3572,3691,3682,4459,5176,5154,4605,4428,4635,3347,2396,1529,1235
E07000238,male,2942,1387,4058,3254,3294,3332,3380,4046,4866,5029,4371,4205,4468,3212,2062,1167,558
E07000239,female,2090,978,3155,2662,2967,2768,2748,3379,3877,3728,3178,3265,3610,2804,1868,1092,788
E07000239,male,2196,1100,3402,2769,2784,2691,2683,3258,3720,3594,3058,3044,3486,2579,1545,824,345
E07000240,female,4183,1886,4175,3733,4488,5436,6034,5966,5500,4837,3946,3322,3588,2582,2092,1406,1044
E07000240,male,4503,1945,4497,3669,4122,4587,5679,5835,5467,4883,3733,3104,3025,2143,1697,1077,540
E07000241,female,2721,1312,7955,4833,4359,4262,3821,3716,3627,3806,3017,2468,2466,1922,1635,1170,902
E07000241,male,2890,1229,7739,5390,4371,4117,3885,3472,3708,3593,3107,2372,2217,1570,1169,838,410
E07000242,female,3916,1799,4670,4232,4809,4977,5478,5847,6051,5635,4421,3705,3921,2785,2155,1495,922
E07000242,male,3960,1890,4977,3909,4263,4538,5126,5705,5749,5606,4492,3525,3542,2430,1739,983,477
E07000243,female,1990,935,2950,2893,3623,3406,2918,2780,3188,3010,2429,1849,1772,1333,1162,856,524
E07000243,male,2273,1054,3357,2961,3277,3254,2847,2632,2996,3073,2485,1845,1668,1123,816,494,228
E07000244,female,5729,2693,7398,5776,6291,6283,6559,7940,9301,9624,9016,8887,9899,7130,5222,3618,2489
E07000244,male,5755,2760,7999,5962,5888,5758,6189,7504,8744,9051,8554,8149,9259,6432,4442,2549,1291
E07000245,female,3819,1792,5531,5182,5700,5503,4641,5151,6166,5995,5163,4860,5561,4029,2901,1871,1517
E07000245,male,4018,1848,6526,6211,6477,6056,5020,5203,5986,5977,4926,4515,4922,3503,2498,1433,754
E07000246,female,3376,1578,4615,3932,4334,4371,4172,4911,5666,6042,5499,5376,5497,4186,2986,2139,1743
E07000246,male,3507,1686,4888,3994,4221,4037,3806,4411,5292,5567,5204,5094,5186,3720,2496,1459,798
E08000001,female,7183,3248,10356,8978,10051,9460,8582,9480,10055,9525,8028,6912,7319,5270,3770,2239,1319
