ltla,sex,12-15,16-17,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
E06000031,male,4534,2335,8130,7726,7743,7050,6702,6672,6039,5114,4344,4410,2925,2366,1693,925,407
E06000032,female,5226,2732,9942,8878,9072,7477,6613,6750,6490,5186,4292,3833,3009,2899,2144,1262,829
E06000032,male,5387,2725,10413,9524,9554,7930,6986,6559,6506,5297,4239,3658,2719,2509,1718,886,372
E06000033,female,3728,2085,6677,5550,6050,6007,6427,6694,6163,5191,4800,5338,4100,3259,2715,2061,1530
E06000033,male,3966,2093,6863,5278,5780,5987,6355,6444,6447,5349,4678,4891,3531,2823,2005,1231,583
E06000034,female,3791,1993,6611,6084,6568,6316,6181,6112,5435,4313,3875,4009,2804,2265,1620,1161,678
E06000034,male,3942,2059,6750,5496,5885,5924,6142,6306,5630,4577,3958,3888,2450,1834,1220,673,276
E06000035,female,6330,3390,13215,9617,9217,8790,9084,9982,9696,8324,6938,7354,5268,4208,3021,1959,1236
E06000035,male,6671,3720,13369,9872,9052,8715,9166,9962,9626,8063,6919,7037,4881,3617,2283,1130,472
E06000036,female,2732,1536,4250,3907,4433,4739,4563,4690,4443,3647,2921,2751,1967,1648,1198,811,531
E06000036,male,2973,1754,4523,3904,4149,4187,4601,4625,4527,3712,2947,2602,1736,1373,945,511,225
E06000037,female,3903,2098,5049,4134,4572,5140,6038,6258,6026,5063,4604,4673,3511,2580,2031,1272,861
E06000037,male,4143,2073,5672,4226,4436,4704,5765,6332,6164,5276,4447,4429,3220,2355,1567,858,401
E06000038,female,3138,1660,9724,6752,7217,6351,5251,5126,4653,3700,3073,3006,2352,1914,1574,1097,711
E06000038,male,3242,1563,9351,6908,7601,6889,5899,5390,4812,4030,3103,2817,2038,1723,1153,736,324
E06000039,female,3592,1709,5466,5744,7295,6458,5119,4685,4179,3523,2780,2264,1604,1405,1186,713,475
E06000039,male,3775,1819,5761,5288,6798,7037,5774,4896,4245,3446,3069,2123,1487,1214,827,401,217
E06000040,female,3516,1786,4407,4115,5015,5129,5664,5850,5403,4421,3857,4128,3251,2722,2131,1498,1092
E06000040,male,4012,2219,4617,4388,4499,5093,5616,5703,5655,4404,3757,3879,2900,2232,1652,934,468
E06000041,female,3872,1908,5111,4138,4965,5954,6322,6377,6267,5035,4255,4613,3450,2734,2085,1303,930
E06000041,male,4027,2118,5606,4336,4260,5497,6109,6284,6172,5296,4152,4111,3156,2420,1687,838,384
E06000042,female,6149,3089,8968,9281,10925,10616,9803,9414,8695,7580,6852,6242,4096,3223,2310,1523,1050
E06000042,male,6476,3287,9680,8410,10595,10687,10053,9322,8513,7562,6452,5712,3746,2627,1638,901,425
E06000043,female,5168,2669,20596,11964,10362,10070,10194,10339,9555,6995,5811,5671,4370,3663,3050,2281,1673
E06000043,male,5507,2897,20055,12943,11773,10306,10763,10762,9478,7071,5816,5941,3982,3110,2279,1367,691
E06000044,female,4000,2115,14336,8320,7535,6156,6404,6754,6631,5455,4389,4722,3396,2998,2311,1675,1239
E06000044,male,4307,2316,17264,8916,8121,6608,6676,6921,6678,5640,4309,4521,3231,2435,1706,925,510
E06000045,female,4278,2283,20135,10203,9213,7729,6767,6828,6956,5916,5185,5129,3964,3204,2721,1932,1256
E06000045,male,4542,2477,22295,11337,10014,8374,7669,7088,7264,6126,5050,4910,3545,2643,1877,1151,518
E06000046,female,2744,1558,4613,3275,3287,3211,4207,5251,5205,5055,5050,5845,4615,3440,2728,1943,1459
E06000046,male,2923,1662,5291,3452,3276,3240,3809,4687,5002,4756,4681,5618,4398,3132,2119,1146,628
E06000047,female,10095,5631,25154,15332,15126,14270,16276,19146,19709,18163,16324,17150,12840,10554,7747,4781,2829
E06000047,male,10617,5959,26155,14888,15136,13478,15709,18757,19270,16988,15805,16354,11993,9094,5872,2974,1240
E06000049,female,7968,4246,12745,9315,10232,10670,13250,15080,15059,12558,11646,12975,10063,8134,6161,4319,2962
E06000049,male,8175,4550,13735,9475,9484,10189,12492,14083,14699,12448,11331,12460,9334,7103,4802,2693,1238
E06000050,female,6889,3697,14092,9487,9706,9587,11361,12781,13059,11283,10190,11057,8382,7001,5262,3428,2263
E06000050,male,7100,3963,13991,9149,9129,8944,10821,12089,12460,10717,9944,10553,7906,6074,3872,2184,931
E06000051,female,6795,3695,10434,7802,7880,7891,9862,11558,11963,10730,10560,11533,9200,7132,5300,3639,2620
E06000051,male,6799,3835,12207,9242,8230,8026,9582,11564,12131,10470,10023,10784,8533,6362,4281,2345,991
E06000052,female,11056,6149,21059,13316,14298,14489,17687,20312,20419,19719,19227,21968,16584,12289,9497,6614,4378
E06000052,male,11701,6514,22057,13657,13367,13647,15947,18403,19331,18180,17759,20836,15337,10942,7566,4116,1817
E06000053,female,39,14,89,66,71,67,82,76,87,69,75,81,74,47,41,26,22
E06000053,male,40,15,74,89,68,67,57,80,83,89,88,93,72,51,26,29,10
E06000054,female,11161,5934,16152,12641,13435,13963,17111,19124,18563,16052,14801,15734,12297,9520,7473,5204,3575
E06000054,male,11236,5974,18723,14896,13851,13268,15952,18282,18311,15865,14136,15027,11241,8479,5927,3276,1475
E06000055,female,3732,2063,6397,5050,5811,5683,5741,6110,6003,5057,4390,4477,3365,2754,2341,1599,1010
E06000055,male,4117,2285,7008,4939,5325,5270,5634,6216,5873,5005,4225,4405,3136,2445,1680,1028,429
E06000056,female,5967,2978,9104,8476,9117,9303,9930,10547,10513,8724,7777,7908,5923,4471,3344,2067,1259
E06000056,male,6229,3296,10250,8450,8361,8759,9523,10288,10446,8821,7423,7710,5471,4112,2743,1435,624
E06000057,female,6513,3483,10394,8173,8464,8467,9847,11712,13003,12468,11446,12283,8866,7163,5293,3427,2218
E06000057,male,6751,3697,11614,8216,7712,8151,9365,10847,12108,11677,10804,11446,8494,6146,4240,2209,942
E06000058,female,7127,3985,18428,11630,13076,11805,12147,13081,13145,11533,10883,12353,9428,8068,7092,5285,3731
E06000058,male,7613,4127,18783,12420,13360,12789,12799,13686,13316,11202,10126,11514,8722,6971,5242,3168,1729
E06000059,female,7617,4306,10914,7991,8318,8626,10987,13100,14285,13472,13576,16019,12402,9675,7969,5519,3807
E06000059,male,8269,4522,13007,9241,7664,8396,10426,12494,13653,12691,12251,14699,11582,8702,6295,3776,1723
E06000060,female,12612,6428,18445,14629,15862,17354,19001,20824,19652,16701,14564,15099,11820,9759,7608,5071,3440
E06000060,male,13272,6911,19262,13866,14452,16280,18631,19903,19965,16783,14113,14033,10668,8251,5882,3079,1391
E07000008,female,2057,1123,11838,4751,4500,4152,3546,3374,3237,2813,2533,2286,1780,1531,1286,1025,782
E07000008,male,2153,1190,13451,6994,5337,4553,3685,3744,3409,2808,2368,2166,1576,1249,986,611,326
E07000009,female,1797,961,2666,2491,2945,3000,3260,3344,3228,2700,2534,2708,2045,1541,1230,911,543
E07000009,male,2035,1080,2840,2337,2584,2917,3220,3362,3153,2609,2387,2658,1980,1440,1003,532,232
E07000010,female,2060,1130,3667,2910,2946,2543,3129,3541,3610,3121,3243,3415,2565,2102,1730,1178,704
E07000010,male,2096,1210,3813,3067,2781,2635,3053,3475,3564,3132,3094,3339,2472,1920,1337,705,321
E07000011,female,3773,2020,5890,5214,5484,5597,6098,6803,6641,5569,5201,5512,4101,3134,2211,1501,1084
E07000011,male,4007,2184,6267,5579,5373,5481,6190,6814,6614,5767,4897,5507,3925,2825,1814,951,450
E07000012,female,3594,1830,4641,3920,4740,5482,5895,6130,5826,4858,4393,4703,3445,2758,2095,1496,993
E07000012,male,3719,1906,4943,4121,4469,5203,5914,5822,5763,4932,4196,4493,3270,2427,1740,1015,458
E07000026,female,1976,1060,3249,2385,2539,2462,3110,3865,3786,3542,3291,3596,2688,2231,1672,1129,701
E07000026,male,2087,1169,3711,2519,2420,2357,2851,3684,3710,3397,3243,3578,2666,2004,1302,656,278
E07000027,female,1436,782,2633,1996,1881,1753,2266,2626,2532,2288,2098,2240,1804,1439,985,644,427
E07000027,male,1444,841,2807,2126,1867,1716,2002,2562,2646,2231,2043,2214,1767,1282,775,383,171
E07000028,female,2151,1140,4847,3049,3335,2960,3488,3978,4108,3748,3339,3495,2678,2230,1759,1203,729
E07000028,male,2150,1103,4476,2960,3213,2952,3557,3740,4044,3724,3297,3383,2479,1899,1293,690,329
E07000029,female,1326,787,2328,1989,1949,1823,2256,2601,2779,2542,2244,2310,1747,1503,1116,675,419
E07000029,male,1437,757,2883,2011,1909,1777,2076,2626,2859,2674,2313,2479,1819,1377,857,409,168
E07000030,female,1040,578,1591,1104,1231,1281,1633,2109,2168,1974,1960,2041,1576,1312,949,709,465
E07000030,male,1056,610,1884,1305,1206,1135,1475,1986,2117,1929,1987,2084,1558,1197,747,408,171
E07000031,female,2010,1067,2987,2103,2425,2514,3267,3997,4250,3944,3753,4403,3318,2719,2198,1575,990
E07000031,male,2225,1249,3607,2245,2301,2370,2927,3689,3996,3774,3570,4438,3218,2449,1637,965,401
E07000032,female,2595,1460,4591,3391,3558,3550,4318,4978,4799,4177,3969,4454,3320,2435,1816,1259,928
E07000032,male,2721,1427,4618,3238,3268,3273,4312,4842,4837,4259,3935,4356,3158,2151,1404,784,345
E07000033,female,1629,885,3045,2422,2425,2077,2689,3143,2875,2570,2259,2412,1993,1447,1133,716,518
E07000033,male,1688,924,3244,2270,2357,2183,2574,3144,2889,2555,2313,2400,1922,1272,841,418,142
E07000034,female,1985,1153,4276,3159,3026,3078,3548,4017,3946,3456,3107,3462,2595,2124,1593,1134,789
E07000034,male,2120,1307,4376,3092,3118,2866,3499,3938,3949,3532,3167,3188,2446,1716,1194,662,286
E07000035,female,1554,809,2087,1402,1389,1627,2270,2879,3001,2688,2747,2953,2241,1767,1356,913,611
E07000035,male,1596,919,2431,1636,1399,1460,2147,2867,2938,2713,2563,2919,2154,1496,1060,506,260
E07000036,female,2257,1298,4458,3755,3593,3383,3991,4693,4375,3549,3247,3565,2719,2255,1841,1114,803
E07000036,male,2420,1332,4576,3492,3170,3136,3896,4444,4481,3625,3180,3293,2582,1964,1342,658,326
E07000037,female,2023,1108,3627,2392,2483,2500,3081,3741,3791,3262,2861,3074,2360,1738,1288,854,543
E07000037,male,1934,1177,3753,2621,2311,2294,2980,3656,3793,3290,2953,3053,2117,1441,972,480,220
E07000038,female,2031,1076,3516,2550,2535,2626,3318,3875,3813,3635,3348,3832,3124,2363,1670,1028,652
E07000038,male,2000,1156,3783,2504,2493,2330,3148,3700,3737,3552,3259,3632,2859,2132,1339,704,322
E07000039,female,2260,1217,3498,2993,3194,3229,3674,4057,3797,3105,2960,3027,2154,1606,1262,801,440
E07000039,male,2398,1406,3698,2790,2979,2990,3697,4055,3713,3127,2864,2949,2173,1414,904,493,190
E07000040,female,2659,1448,3895,2872,3003,3234,4078,4942,5055,4835,5061,6107,4921,4079,3342,2440,1754
E07000040,male,2828,1588,4685,3232,2797,2974,3740,4566,4540,4465,4477,5589,4503,3531,2560,1578,822
E07000041,female,2024,1163,11735,4818,4258,3645,3533,3830,3740,3188,2994,3032,2436,1978,1663,1368,969
E07000041,male,2140,1085,11412,5653,4580,3833,3715,3744,3611,3102,2656,2733,2001,1575,1146,684,300
E07000042,female,1761,979,2557,2027,2108,2120,2578,2996,3147,2778,2716,2823,2182,1704,1298,953,632
E07000042,male,1911,1016,2785,1874,2024,1825,2473,2811,2898,2608,2597,2855,2166,1525,1007,630,268
E07000043,female,1884,1031,3037,2397,2348,2394,2884,3485,3565,3316,3201,3572,2995,2201,1723,1209,873
E07000043,male,2024,1058,3553,2618,2225,2331,2782,3221,3460,3126,2926,3473,2638,1998,1346,794,332
E07000044,female,1785,939,2273,1648,1884,2049,2492,3341,3569,3361,3411,3818,2804,2068,1667,1127,721
E07000044,male,1835,954,2987,1916,1714,1770,2218,2826,3184,3117,3131,3542,2607,1892,1304,734,370
E07000045,female,2512,1355,3975,3156,3145,3298,3976,4849,5229,4675,4704,5308,3999,3056,2443,1899,1406
E07000045,male,2697,1524,4380,3178,2922,3088,3594,4447,4905,4302,4314,4889,3767,2658,1891,1073,551
E07000046,female,1348,692,1988,1615,1489,1668,1968,2337,2523,2603,2583,2884,2158,1580,1190,816,559
E07000046,male,1431,702,2284,1577,1385,1524,1761,2281,2431,2341,2427,2766,2139,1441,1018,524,199
E07000047,female,1090,612,1514,1196,1189,1333,1642,1981,2300,2095,2116,2340,1772,1286,1021,729,563
E07000047,male,1136,643,1688,1250,1165,1180,1465,1923,2151,2055,1912,2262,1750,1198,819,438,204
E07000061,female,1993,1131,3989,2772,3067,2974,3178,3435,3512,3177,3142,3677,2733,2477,2123,1710,1249
E07000061,male,2122,1247,4347,2792,2982,2789,3045,3298,3387,2982,2654,3310,2468,2015,1497,990,563
E07000062,female,1925,1085,3842,2965,2788,2583,2929,3481,3453,3139,2794,2977,2023,1604,1221,942,741
E07000062,male,1967,1119,3851,2768,2822,2542,3046,3459,3308,2837,2599,2822,1982,1386,934,528,277
E07000063,female,2117,1108,3225,2349,2480,2746,3314,3796,3845,3426,3387,3786,2996,2468,2023,1502,1145
E07000063,male,2294,1203,3528,2415,2483,2368,2937,3659,3791,3303,3130,3482,2583,2026,1556,933,451
E07000064,female,1813,994,2776,1853,1868,2009,2522,3235,3527,3391,3530,4498,3461,2837,2225,1726,1263
E07000064,male,1849,1084,3094,1842,1673,1747,2343,3033,3381,3090,3179,4064,3069,2386,1698,1106,570
E07000065,female,3412,1885,4828,3377,3616,3994,5172,6122,6305,5627,5433,6382,4908,3772,3070,2057,1552
E07000065,male,3566,1936,5223,3373,3417,3314,4627,5630,6053,5482,4897,5693,4480,3250,2370,1327,642
E07000066,female,4029,2292,7077,6245,6294,6133,6341,6771,6608,5560,4870,5117,3805,3262,2623,1607,959
E07000066,male,4321,2268,7282,5904,5735,5799,6045,6578,6209,5410,4487,4722,3219,2570,1876,972,394
E07000067,female,3269,1698,5245,4471,4559,4655,5365,5937,5717,4831,4536,5005,3450,2629,2008,1511,1076
E07000067,male,3611,1894,5468,4211,4400,4227,5326,5763,5521,4701,4355,4514,3333,2333,1582,917,393
E07000068,female,1724,967,2674,2155,2391,2424,2682,2979,3086,2482,2077,2278,1775,1637,1352,947,606
E07000068,male,1727,959,2785,2277,2070,2397,2401,2878,2986,2393,2003,2126,1575,1270,1010,582,282
E07000069,female,1916,1037,3317,2282,2188,2261,2827,3313,3286,2880,3045,3709,2836,2307,1602,978,605
E07000069,male,1950,1113,3646,2413,2098,2085,2637,3200,3250,2903,2690,3312,2522,1909,1259,642,284
E07000070,female,3800,1862,6535,5435,5627,5562,6159,6563,6291,5357,4812,5430,3886,3198,2455,1656,1070
E07000070,male,3992,2048,6863,5468,5569,5454,6158,6288,6085,5337,4537,4938,3517,2691,2091,1040,480
E07000071,female,3760,1971,9607,6661,6155,5924,6094,6603,6059,5169,4864,5451,3840,3006,2391,1559,1063
E07000071,male,3909,2052,10856,6847,6173,5964,6197,6354,5967,4942,4493,4777,3522,2665,1876,1014,430
E07000072,female,2696,1450,4626,3912,4071,4329,4637,5119,5073,4198,3709,3938,3023,2451,2023,1460,991
E07000072,male,2759,1561,5039,3661,3610,3903,4231,4758,4776,3989,3412,3701,2720,2046,1529,937,408
E07000073,female,1826,957,3277,3065,3430,2952,2894,3046,2967,2639,2151,1973,1531,1431,1327,813,450
E07000073,male,1910,1115,3491,2810,3101,2897,2737,2844,2858,2558,2052,1780,1271,1041,820,505,172
E07000074,female,1345,736,1954,1415,1402,1626,2146,2653,2416,2349,2229,2602,1841,1403,932,645,442
E07000074,male,1417,813,2208,1489,1219,1482,1936,2406,2496,2370,2181,2497,1799,1294,856,393,173
E07000075,female,1903,1042,3031,2061,2065,2454,2965,3436,3275,2806,2685,3131,2395,1952,1485,1017,556
E07000075,male,1903,1083,3314,2206,1953,2211,2868,3214,3208,2851,2520,2910,2103,1664,1232,594,233
E07000076,female,2706,1604,4699,3237,3076,3165,4025,4805,5103,4903,5039,6669,5108,4075,3154,2183,1521
E07000076,male,2915,1718,5113,3176,2780,2864,3578,4520,4790,4489,4574,5769,4739,3715,2526,1436,627
E07000077,female,2066,1102,2681,2076,2261,2612,3221,3589,3470,2885,2419,2574,1922,1520,1163,873,622
E07000077,male,2226,1179,2996,2083,1993,2443,2959,3423,3344,2909,2418,2615,1863,1293,990,522,266
E07000078,female,2502,1400,6010,4252,4049,3617,3673,3868,4147,3364,3111,3293,2568,2113,1774,1316,960
E07000078,male,2392,1351,5437,4179,4424,3922,3786,4089,3940,3375,2923,2955,2197,1818,1239,790,415
E07000079,female,1760,957,2917,1782,1890,2218,2873,3376,3561,3158,3055,3247,2595,2016,1701,1163,782
E07000079,male,1862,988,3190,1785,1814,1941,2754,3289,3220,2965,2904,3042,2399,1807,1253,719,334
E07000080,female,1694,1108,3243,1943,1987,1976,2645,3310,3365,3069,3057,3277,2450,1818,1390,944,677
E07000080,male,1810,1152,3529,2052,1846,1865,2529,3224,3283,2935,2901,3145,2399,1745,1065,566,275
E07000081,female,2785,1518,5362,4757,4555,3904,4189,4729,4560,3841,3217,3250,2584,1955,1589,1106,726
E07000081,male,2858,1630,5805,4254,4475,4120,4310,4711,4540,3761,3078,3037,2337,1738,1145,674,301
E07000082,female,2642,1355,3682,2866,2879,3148,4167,4651,4716,4152,3837,4202,3103,2432,1894,1238,827
E07000082,male,2763,1475,4082,2781,2743,3150,4069,4562,4451,4086,3787,3917,2895,2152,1439,805,307
E07000083,female,1761,926,2662,2451,2520,2552,2888,3281,3328,2971,2773,2980,2391,1910,1457,980,683
E07000083,male,1930,992,2792,2298,2346,2455,2907,3377,3215,2814,2611,2735,2199,1661,1095,638,267
E07000084,female,3780,2024,5838,5546,6289,6025,6515,6837,6643,5282,4585,4960,3617,2745,2019,1275,853
E07000084,male,3954,2163,6157,5206,5793,5882,6407,6842,6697,5529,4493,4579,3284,2433,1598,850,431
E07000085,female,2705,1493,3923,2646,2779,3377,4154,4878,4984,4277,3667,4235,3213,2601,1938,1402,973
E07000085,male,2834,1533,4404,2792,2528,2775,3813,4389,4680,4232,3629,3922,2946,2182,1572,864,406
E07000086,female,2740,1454,4597,4059,4186,4343,4564,4767,4952,4120,3760,3874,2894,2445,1805,1243,806
E07000086,male,2921,1629,4757,3981,3773,4060,4352,4620,4619,4236,3582,3689,2638,2056,1403,801,335
E07000087,female,2410,1339,3858,2950,3101,3159,4014,4559,4556,3851,3578,4038,3276,2572,2059,1374,886
E07000087,male,2588,1442,4705,3219,2958,2991,3694,4185,4421,3985,3204,3756,2863,2260,1646,915,368
E07000088,female,1911,944,3249,2646,2677,2373,2840,3028,3096,2701,2356,2673,1967,1571,1336,821,557
E07000088,male,1874,1046,3733,2855,2713,2498,2694,2876,3079,2811,2252,2553,1705,1392,954,530,227
E07000089,female,2178,1156,2728,2195,2555,3199,3828,3752,3642,2942,2600,2960,2302,1805,1239,865,561
E07000089,male,2359,1230,3152,2804,2523,2994,3718,3724,3753,2926,2373,2648,1991,1577,1021,559,266
E07000090,female,2581,1484,4725,3467,3321,3073,3862,4655,4720,4321,3770,4370,3401,2920,2350,1562,996
E07000090,male,2767,1561,5035,3440,3150,2855,3394,4091,4476,4119,3665,3916,3023,2381,1862,1028,452
E07000091,female,3580,1886,5583,4045,4139,4459,5704,6435,6987,6347,6295,7416,5819,4856,3984,2845,2274
E07000091,male,3741,2115,5989,4118,3690,3967,4972,5968,6525,5960,5858,6731,5378,4081,3211,1912,973
E07000092,female,1896,1112,3845,3636,3676,3575,3609,3625,3367,2574,2241,2126,1625,1281,945,683,469
E07000092,male,2095,1089,4095,3695,3696,3464,3713,3687,3445,2726,2086,2118,1584,1125,672,389,177
E07000093,female,2673,1431,3991,3219,3246,3610,4432,4765,4880,4018,3722,4177,3162,2388,1847,1265,837
E07000093,male,2771,1337,4297,3155,2990,3300,4144,4583,4760,4131,3462,3866,2918,2208,1476,780,358
E07000094,female,2611,1457,6370,2982,3136,3723,4262,4401,4531,3911,3482,3822,2947,2429,1970,1464,1020
E07000094,male,2972,1702,5576,2981,2934,3327,4048,4272,4447,3777,3377,3579,2720,2093,1487,888,397
E07000095,female,2098,1157,3623,3168,3430,3229,3443,3857,3555,3017,2433,2594,2065,1867,1457,927,521
E07000095,male,2411,1243,3806,3073,2966,3031,3094,3560,3339,2807,2226,2416,1827,1468,1052,581,220
E07000096,female,3399,1847,5207,4805,5239,5297,5454,5612,5760,4868,4023,4038,2909,2492,2177,1510,919
E07000096,male,3458,1782,5511,4761,4890,5092,5487,5594,5516,4853,4064,3685,2609,2024,1594,954,442
E07000098,female,2358,1253,3749,3283,3504,3527,3797,3952,3959,3108,2747,2851,2203,1781,1548,1101,809
E07000098,male,2559,1311,3713,3068,3061,3333,3355,3586,3648,3049,2499,2545,1840,1498,1095,724,328
E07000099,female,2894,1544,4208,3797,4491,4671,5052,5024,4880,3993,3528,3774,2812,2429,2046,1319,917
E07000099,male,2948,1533,4443,3725,4031,4503,4832,4960,4952,4025,3400,3517,2718,2008,1559,827,387
E07000102,female,2148,1162,3043,2568,2984,3282,3427,3534,3587,2854,2456,2568,1907,1696,1393,959,676
