catchment_year,msoa,trust_code,patients_from_msoa_to_trust,total_patients_of_msoa
2013,E02000470,RQW,11,3168
2013,E02000470,RAL,12,3168
2013,E02000470,RQX,16,3168
2013,E02000470,RRV,29,3168
2013,E02000470,RAJ,32,3168
2013,E02000470,RQ8,129,3168
2013,E02000470,RDD,84,3168
2013,E02000470,RP4,21,3168
2013,E02000470,RJ1,20,3168
2013,E02000470,RAN,17,3168
2013,E02000470,RP6,29,3168
2013,E02000470,RJZ,8,3168
2013,E02000471,RF4,2100,2745
2013,E02000471,R1H,238,2745
2013,E02000471,RQW,12,2745
2013,E02000471,RAN,15,2745
2013,E02000471,RJ1,22,2745
2013,E02000471,RRV,30,2745
2013,E02000471,RP4,24,2745
2013,E02000471,RDD,39,2745
2013,E02000471,RQ8,132,2745
2013,E02000471,RP6,34,2745
2013,E02000471,RYJ,9,2745
2013,E02000471,RAJ,9,2745
2013,E02000471,RJZ,8,2745
2013,E02000471,RT3,8,2745
2013,E02000472,RF4,2632,3325
2013,E02000472,R1H,308,3325
2013,E02000472,RAL,13,3325
2013,E02000472,RQX,15,3325
2013,E02000472,RRV,37,3325
2013,E02000472,RDD,22,3325
2013,E02000472,RP4,23,3325
2013,E02000472,RQ8,117,3325
2013,E02000472,RP6,32,3325
2013,E02000472,RJ1,18,3325
2013,E02000472,RAN,23,3325
2013,E02000472,RQW,8,3325
2013,E02000472,RT3,8,3325
2013,E02000473,RF4,2685,3469
2013,E02000473,R1H,279,3469
2013,E02000473,RAN,10,3469
2013,E02000473,RQW,12,3469
2013,E02000473,RAL,15,3469
2013,E02000473,RJ1,32,3469
2013,E02000473,RRV,46,3469
2013,E02000473,RAJ,25,3469
2013,E02000473,RQ8,117,3469
2013,E02000473,RDD,81,3469
2013,E02000473,RP6,36,3469
2013,E02000473,RP4,25,3469
2013,E02000473,RQX,15,3469
2013,E02000473,RT3,12,3469
2013,E02000473,RYJ,9,3469
2013,E02000473,RJZ,8,3469
2013,E02000473,R1K,8,3469
2013,E02000474,RF4,2582,3226
2013,E02000474,R1H,276,3226
2013,E02000474,RDE,11,3226
2013,E02000474,RAN,15,3226
2013,E02000474,RRV,29,3226
2013,E02000474,RQX,24,3226
2013,E02000474,RDD,26,3226
2013,E02000474,RP4,30,3226
2013,E02000474,RQ8,95,3226
2013,E02000474,RP6,22,3226
2013,E02000474,RAL,18,3226
2013,E02000474,RJ1,18,3226
2013,E02000474,R1K,8,3226
2013,E02000474,RQW,8,3226
2013,E02000474,RJZ,8,3226
2013,E02000475,RF4,2620,3429
2013,E02000475,R1H,280,3429
2013,E02000475,RQW,13,3429
2013,E02000475,RYJ,14,3429
2013,E02000475,RAN,15,3429
2013,E02000475,RJ1,23,3429
2013,E02000475,RRV,44,3429
2013,E02000475,RQ8,137,3429
2013,E02000475,RDD,65,3429
2013,E02000475,RP6,56,3429
2013,E02000475,RP4,19,3429
2013,E02000475,RQX,18,3429
2013,E02000475,RAJ,23,3429
2013,E02000475,RAL,9,3429
2013,E02000475,RJZ,9,3429
2013,E02000475,R1K,8,3429
2013,E02000475,RDE,8,3429
2013,E02000476,RF4,2671,3429
2013,E02000476,R1H,310,3429
2013,E02000476,RQM,10,3429
2013,E02000476,RAJ,11,3429
2013,E02000476,RYJ,14,3429
2013,E02000476,RAL,15,3429
2013,E02000476,RJ1,31,3429
2013,E02000476,RRV,33,3429
2013,E02000476,RP4,24,3429
2013,E02000476,RQX,26,3429
2013,E02000476,RDD,39,3429
2013,E02000476,RQ8,130,3429
2013,E02000476,RP6,20,3429
2013,E02000476,RAN,11,3429
2013,E02000476,RT3,11,3429
2013,E02000476,RJZ,9,3429
2013,E02000477,RF4,2646,3454
2013,E02000477,R1H,292,3454
2013,E02000477,RQW,12,3454
2013,E02000477,RT3,13,3454
2013,E02000477,RQX,14,3454
2013,E02000477,RAN,15,3454
2013,E02000477,RJ1,33,3454
2013,E02000477,RRV,54,3454
2013,E02000477,RAJ,22,3454
2013,E02000477,RQ8,117,3454
2013,E02000477,RDD,71,3454
2013,E02000477,RAL,18,3454
2013,E02000477,RP4,17,3454
2013,E02000477,RP6,54,3454
2013,E02000478,RF4,1519,2051
2013,E02000478,R1H,178,2051
2013,E02000478,RP4,10,2051
2013,E02000478,RAJ,12,2051
2013,E02000478,RJ1,24,2051
2013,E02000478,RRV,32,2051
2013,E02000478,RDD,44,2051
2013,E02000478,RQ8,88,2051
2013,E02000478,RP6,41,2051
2013,E02000478,RAN,18,2051
2013,E02000478,RAL,9,2051
2013,E02000478,RJZ,8,2051
2013,E02000479,RF4,2538,3174
2013,E02000479,R1H,258,3174
2013,E02000479,RAN,10,3174
2013,E02000479,RAL,13,3174
2013,E02000479,RYJ,14,3174
2013,E02000479,RAJ,16,3174
2013,E02000479,RJ1,31,3174
2013,E02000479,RRV,33,3174
2013,E02000479,RDD,35,3174
2013,E02000479,RQ8,96,3174
2013,E02000479,RP6,30,3174
2013,E02000479,RP4,17,3174
2013,E02000479,RQX,14,3174
2013,E02000479,RJZ,8,3174
2013,E02000480,RF4,3136,3951
2013,E02000480,R1H,368,3951
2013,E02000480,RJZ,10,3951
2013,E02000480,RYJ,11,3951
2013,E02000480,RJ1,30,3951
2013,E02000480,RQX,36,3951
2013,E02000480,RP4,39,3951
2013,E02000480,RDD,45,3951
2013,E02000480,RQ8,102,3951
2013,E02000480,RP6,35,3951
2013,E02000480,RAL,19,3951
2013,E02000480,RRV,30,3951
2013,E02000480,RAJ,10,3951
2013,E02000480,RAN,9,3951
2013,E02000480,R1K,9,3951
2013,E02000481,RF4,2335,3139
2013,E02000481,R1H,239,3139
2013,E02000481,RDD,196,3139
2013,E02000481,RJZ,11,3139
2013,E02000481,RJ1,23,3139
2013,E02000481,RRV,25,3139
2013,E02000481,RP4,22,3139
2013,E02000481,RQ8,120,3139
2013,E02000481,RP6,27,3139
2013,E02000481,RAJ,23,3139
2013,E02000481,RT3,11,3139
2013,E02000481,RQX,11,3139
2013,E02000481,RAN,8,3139
2013,E02000481,RAL,8,3139
2013,E02000481,RQW,8,3139
2013,E02000482,RF4,1624,2194
2013,E02000482,R1H,152,2194
2013,E02000482,RT3,10,2194
2013,E02000482,RJ1,14,2194
2013,E02000482,RAL,16,2194
2013,E02000482,RRV,24,2194
2013,E02000482,RQ8,85,2194
2013,E02000482,RDD,105,2194
2013,E02000482,RP6,37,2194
2013,E02000482,RAN,18,2194
2013,E02000482,RP4,17,2194
2013,E02000482,RAJ,24,2194
2013,E02000482,RPY,8,2194
2013,E02000483,RF4,2396,3012
2013,E02000483,R1H,255,3012
2013,E02000483,RAL,11,3012
2013,E02000483,RQX,12,3012
2013,E02000483,RAJ,14,3012
2013,E02000483,RRV,25,3012
2013,E02000483,RQ8,83,3012
2013,E02000483,RDD,56,3012
2013,E02000483,RAN,19,3012
2013,E02000483,RJ1,18,3012
2013,E02000483,RP6,25,3012
2013,E02000483,RP4,14,3012
2013,E02000484,RF4,2464,3177
2013,E02000484,R1H,266,3177
2013,E02000484,RYJ,14,3177
2013,E02000484,RAJ,16,3177
2013,E02000484,RJ1,24,3177
2013,E02000484,RRV,29,3177
2013,E02000484,RP4,28,3177
2013,E02000484,RQ8,128,3177
2013,E02000484,RDD,62,3177
2013,E02000484,RP6,37,3177
2013,E02000484,RQX,20,3177
2013,E02000484,RAN,16,3177
2013,E02000485,RF4,2367,3137
2013,E02000485,R1H,293,3137
2013,E02000485,RAL,16,3137
2013,E02000485,RJ1,24,3137
2013,E02000485,RRV,35,3137
2013,E02000485,RAJ,23,3137
2013,E02000485,RQ8,103,3137
2013,E02000485,RDD,93,3137
2013,E02000485,RQX,21,3137
2013,E02000485,RAN,19,3137
2013,E02000485,RP4,24,3137
2013,E02000485,RP6,21,3137
2013,E02000485,RQW,8,3137
2013,E02000485,RYJ,8,3137
2013,E02000485,R1K,8,3137
2013,E02000486,RF4,2135,2654
2013,E02000486,R1H,200,2654
2013,E02000486,RYJ,12,2654
2013,E02000486,RQX,16,2654
2013,E02000486,RRV,25,2654
2013,E02000486,RDD,28,2654
2013,E02000486,RQ8,73,2654
2013,E02000486,RP6,32,2654
2013,E02000486,RJ1,20,2654
2013,E02000486,RP4,17,2654
2013,E02000486,RAN,9,2654
2013,E02000486,RAL,8,2654
2013,E02000487,RF4,1971,2661
2013,E02000487,R1H,178,2661
2013,E02000487,RDD,146,2661
2013,E02000487,RAL,10,2661
2013,E02000487,RAN,12,2661
2013,E02000487,RAJ,16,2661
2013,E02000487,RJ1,30,2661
2013,E02000487,RRV,35,2661
2013,E02000487,RQ8,113,2661
2013,E02000487,RP6,47,2661
2013,E02000487,RP4,10,2661
2013,E02000487,RQM,10,2661
2013,E02000487,RQW,8,2661
2013,E02000487,RQX,8,2661
2013,E02000487,R1K,8,2661
2013,E02000488,RF4,2073,2646
2013,E02000488,R1H,213,2646
2013,E02000488,RN7,10,2646
2013,E02000488,RAN,11,2646
2013,E02000488,RAL,13,2646
2013,E02000488,RJ1,28,2646
2013,E02000488,RRV,25,2646
2013,E02000488,RDD,46,2646
2013,E02000488,RQ8,82,2646
2013,E02000488,RP6,40,2646
2013,E02000488,RP4,17,2646
2013,E02000488,RAJ,13,2646
2013,E02000488,RQX,10,2646
2013,E02000489,RF4,2341,2914
2013,E02000489,R1H,260,2914
2013,E02000489,RAJ,12,2914
2013,E02000489,RAL,13,2914
2013,E02000489,RQX,15,2914
2013,E02000489,RP4,16,2914
2013,E02000489,RJ1,22,2914
2013,E02000489,RRV,30,2914
2013,E02000489,RDD,23,2914
2013,E02000489,RQ8,74,2914
2013,E02000489,RP6,24,2914
2013,E02000489,RAN,12,2914
2013,E02000489,RT3,8,2914
2013,E02000489,RYJ,8,2914
2013,E02000490,RF4,2382,3042
2013,E02000490,R1H,299,3042
2013,E02000490,RDE,10,3042
2013,E02000490,RAN,15,3042
2013,E02000490,RRV,27,3042
2013,E02000490,RP4,22,3042
2013,E02000490,RDD,40,3042
2013,E02000490,RQ8,82,3042
2013,E02000490,RP6,39,3042
2013,E02000490,RJ1,17,3042
2013,E02000490,RQX,17,3042
2013,E02000490,RT3,10,3042
2013,E02000490,RAL,9,3042
2013,E02000490,RAJ,9,3042
2013,E02000490,RJZ,8,3042
2013,E02000490,RN7,8,3042
2013,E02000491,RF4,2746,3519
2013,E02000491,R1H,315,3519
2013,E02000491,RN7,12,3519
2013,E02000491,RAL,13,3519
2013,E02000491,RJZ,16,3519
2013,E02000491,RJ1,28,3519
2013,E02000491,RRV,32,3519
2013,E02000491,RQX,26,3519
2013,E02000491,RP4,25,3519
2013,E02000491,RQ8,104,3519
2013,E02000491,RDD,62,3519
2013,E02000491,RP6,35,3519
2013,E02000491,RAJ,18,3519
2013,E02000491,RAN,17,3519
2013,E02000491,RYJ,13,3519
2013,E02000491,RT3,9,3519
2013,E02000492,RF4,1712,2321
2013,E02000492,R1H,190,2321
2013,E02000492,RJ1,10,2321
2013,E02000492,RAJ,11,2321
2013,E02000492,RAN,14,2321
2013,E02000492,RQX,15,2321
2013,E02000492,RRV,27,2321
2013,E02000492,RN7,38,2321
2013,E02000492,RQ8,60,2321
2013,E02000492,RDD,93,2321
2013,E02000492,RP6,53,2321
2013,E02000492,RP4,20,2321
2013,E02000492,RJZ,8,2321
2013,E02000492,RAL,8,2321
2013,E02000493,RF4,1792,2345
2013,E02000493,R1H,213,2345
2013,E02000493,RP4,10,2345
2013,E02000493,RQX,11,2345
2013,E02000493,RAL,14,2345
2013,E02000493,RRV,25,2345
2013,E02000493,RN7,32,2345
2013,E02000493,RQ8,51,2345
2013,E02000493,RDD,69,2345
2013,E02000493,RP6,26,2345
2013,E02000493,RJ1,20,2345
2013,E02000493,RAJ,14,2345
2013,E02000493,RAN,9,2345
2013,E02000493,RJZ,9,2345
2013,E02000493,RYJ,8,2345
2013,E02000494,RAS,1164,3248
2013,E02000494,RWG,845,3248
2013,E02000494,RYJ,169,3248
2013,E02000494,R1K,456,3248
2013,E02000494,RT3,214,3248
2013,E02000494,R1H,10,3248
2013,E02000494,RP4,13,3248
2013,E02000494,RJ1,23,3248
2013,E02000494,RRV,60,3248
2013,E02000494,RQM,26,3248
2013,E02000494,RAN,50,3248
2013,E02000494,RWH,46,3248
2013,E02000494,RAL,68,3248
2013,E02000494,RP6,31,3248
2013,E02000494,RDU,10,3248
2013,E02000494,RJZ,9,3248
2013,E02000495,RAS,1589,4381
2013,E02000495,RWG,1013,4381
2013,E02000495,R1K,790,4381
2013,E02000495,RXQ,12,4381
2013,E02000495,R1H,15,4381
2013,E02000495,RJ1,31,4381
2013,E02000495,RRV,80,4381
2013,E02000495,RP4,24,4381
2013,E02000495,RAN,48,4381
2013,E02000495,RQM,55,4381
2013,E02000495,RWH,59,4381
2013,E02000495,RYJ,174,4381
2013,E02000495,RAL,122,4381
2013,E02000495,RT3,215,4381
2013,E02000495,RP6,62,4381
2013,E02000495,RDU,9,4381
2013,E02000496,RAS,2386,3679
2013,E02000496,R1K,271,3679
2013,E02000496,RT3,273,3679
2013,E02000496,RJ1,14,3679
2013,E02000496,RRV,26,3679
2013,E02000496,RAN,27,3679
2013,E02000496,RWH,57,3679
2013,E02000496,RWG,148,3679
2013,E02000496,RYJ,156,3679
2013,E02000496,RQM,65,3679
2013,E02000496,RDU,74,3679
2013,E02000496,RAL,72,3679
2013,E02000496,RP4,19,3679
2013,E02000496,RXQ,14,3679
2013,E02000496,RP6,9,3679
2013,E02000497,RAS,1740,3805
2013,E02000497,R1K,924,3805
2013,E02000497,RYJ,209,3805
2013,E02000497,RWG,298,3805
2013,E02000497,RDU,11,3805
2013,E02000497,RJ1,13,3805
2013,E02000497,RRV,56,3805
2013,E02000497,RP4,23,3805
2013,E02000497,RAN,38,3805
2013,E02000497,RQM,47,3805
2013,E02000497,RAL,101,3805
2013,E02000497,RT3,153,3805
2013,E02000497,RP6,58,3805
2013,E02000497,RWH,47,3805
2013,E02000497,RXQ,9,3805
2013,E02000498,RAS,1603,2544
2013,E02000498,RYJ,150,2544
2013,E02000498,R1K,273,2544
2013,E02000498,RJ1,10,2544
2013,E02000498,RXQ,14,2544
2013,E02000498,RRV,33,2544
2013,E02000498,RP4,22,2544
2013,E02000498,RAN,29,2544
2013,E02000498,RWH,27,2544
2013,E02000498,RQM,40,2544
2013,E02000498,RWG,51,2544
2013,E02000498,RAL,65,2544
2013,E02000498,RT3,123,2544
2013,E02000498,RP6,23,2544
2013,E02000498,RDU,21,2544
2013,E02000499,RAS,1406,3036
2013,E02000499,R1K,861,3036
2013,E02000499,RYJ,191,3036
2013,E02000499,RT3,153,3036
2013,E02000499,RDU,12,3036
2013,E02000499,RP4,14,3036
2013,E02000499,RRV,41,3036
2013,E02000499,RAN,28,3036
2013,E02000499,RWH,31,3036
2013,E02000499,RQM,38,3036
2013,E02000499,RWG,69,3036
2013,E02000499,RAL,75,3036
2013,E02000499,RP6,54,3036
2013,E02000499,R1H,8,3036
2013,E02000500,RAS,1875,3098
2013,E02000500,RYJ,170,3098
2013,E02000500,RT3,167,3098
2013,E02000500,R1K,441,3098
2013,E02000500,RP4,12,3098
2013,E02000500,RJ1,15,3098
2013,E02000500,RRV,33,3098
2013,E02000500,RAN,22,3098
2013,E02000500,RDU,28,3098
2013,E02000500,RWH,39,3098
2013,E02000500,RQM,43,3098
2013,E02000500,RWG,78,3098
2013,E02000500,RAL,69,3098
2013,E02000500,RP6,21,3098
2013,E02000500,RXQ,9,3098
2013,E02000500,R1H,8,3098
2013,E02000501,RAS,1931,3370
2013,E02000501,RYJ,248,3370
2013,E02000501,R1K,605,3370
2013,E02000501,RRV,25,3370
2013,E02000501,RP4,22,3370
2013,E02000501,RAN,23,3370
2013,E02000501,RWH,43,3370
2013,E02000501,RQM,48,3370
2013,E02000501,RWG,58,3370
2013,E02000501,RAL,60,3370
2013,E02000501,RT3,159,3370
2013,E02000501,RP6,38,3370
2013,E02000501,RJ1,20,3370
2013,E02000501,RDU,19,3370
2013,E02000501,RXQ,8,3370
2013,E02000502,RAS,2193,3377
2013,E02000502,RYJ,239,3377
2013,E02000502,R1K,383,3377
2013,E02000502,R1H,11,3377
2013,E02000502,RAN,14,3377
2013,E02000502,RP6,16,3377
2013,E02000502,RRV,34,3377
2013,E02000502,RP4,23,3377
2013,E02000502,RWH,28,3377
2013,E02000502,RDU,31,3377
2013,E02000502,RQM,49,3377
2013,E02000502,RWG,51,3377
2013,E02000502,RAL,61,3377
2013,E02000502,RT3,144,3377
2013,E02000502,RJ1,20,3377
2013,E02000502,RXQ,11,3377
2013,E02000503,RAS,2107,3429
2013,E02000503,RYJ,221,3429
2013,E02000503,R1K,480,3429
2013,E02000503,R1H,11,3429
2013,E02000503,RRV,40,3429
2013,E02000503,RP4,24,3429
2013,E02000503,RWH,50,3429
2013,E02000503,RWG,56,3429
2013,E02000503,RQM,64,3429
2013,E02000503,RAL,63,3429
2013,E02000503,RT3,152,3429
2013,E02000503,RP6,22,3429
2013,E02000503,RJ1,21,3429
2013,E02000503,RDU,18,3429
2013,E02000503,RAN,24,3429
2013,E02000503,RJZ,11,3429
2013,E02000503,RXQ,8,3429
2013,E02000504,RAS,1877,2803
2013,E02000504,RYJ,170,2803
2013,E02000504,R1K,249,2803
2013,E02000504,RJ1,12,2803
2013,E02000504,RP6,13,2803
2013,E02000504,RRV,50,2803
2013,E02000504,RAN,22,2803
2013,E02000504,RWG,29,2803
2013,E02000504,RQM,36,2803
2013,E02000504,RDU,35,2803
2013,E02000504,RWH,42,2803
2013,E02000504,RAL,49,2803
2013,E02000504,RT3,140,2803
2013,E02000504,RP4,17,2803
2013,E02000504,RXQ,12,2803
2013,E02000506,RAS,1919,2966
2013,E02000506,RYJ,196,2966
2013,E02000506,RT3,182,2966
2013,E02000506,R1K,274,2966
2013,E02000506,RXQ,10,2966
2013,E02000506,RP4,11,2966
2013,E02000506,RP6,12,2966
2013,E02000506,RJ1,15,2966
2013,E02000506,RRV,46,2966
2013,E02000506,RAN,31,2966
2013,E02000506,RDU,40,2966
2013,E02000506,RWH,44,2966
2013,E02000506,RQM,47,2966
2013,E02000506,RAL,51,2966
2013,E02000506,RWG,15,2966
2013,E02000506,RPY,8,2966
2013,E02000507,RAS,2133,3134
2013,E02000507,RYJ,192,3134
2013,E02000507,R1K,294,3134
2013,E02000507,R1H,10,3134
2013,E02000507,RP6,11,3134
2013,E02000507,RWG,12,3134
2013,E02000507,RXQ,14,3134
2013,E02000507,RRV,27,3134
2013,E02000507,RAN,25,3134
2013,E02000507,RWH,30,3134
2013,E02000507,RAL,43,3134
2013,E02000507,RDU,46,3134
2013,E02000507,RQM,74,3134
2013,E02000507,RT3,136,3134
2013,E02000507,RP4,19,3134
2013,E02000507,RJ1,18,3134
2013,E02000508,RAS,2190,3077
2013,E02000508,RYJ,164,3077
2013,E02000508,R1K,186,3077
2013,E02000508,RXQ,11,3077
2013,E02000508,RJZ,14,3077
2013,E02000508,RRV,23,3077
2013,E02000508,RP4,22,3077
2013,E02000508,RWH,26,3077
2013,E02000508,RAL,31,3077
2013,E02000508,RDU,60,3077
2013,E02000508,RT3,148,3077
2013,E02000508,R1H,19,3077
2013,E02000508,RQM,60,3077
2013,E02000508,RJ1,19,3077
2013,E02000508,RP6,11,3077
2013,E02000508,RAN,8,3077
2013,E02000509,RAS,2161,3087
2013,E02000509,RYJ,188,3087
2013,E02000509,R1K,201,3087
2013,E02000509,R1H,11,3087
2013,E02000509,RJ1,13,3087
2013,E02000509,RWG,14,3087
2013,E02000509,RRV,30,3087
2013,E02000509,RAL,24,3087
2013,E02000509,RWH,26,3087
2013,E02000509,RQM,52,3087
2013,E02000509,RDU,89,3087
2013,E02000509,RT3,140,3087
2013,E02000509,RP4,24,3087
2013,E02000509,RJZ,13,3087
2013,E02000509,RTH,11,3087
2013,E02000509,RP6,9,3087
2013,E02000510,RAS,2475,3489
2013,E02000510,RYJ,202,3489
2013,E02000510,R1K,265,3489
2013,E02000510,R1H,11,3489
2013,E02000510,RJ1,16,3489
2013,E02000510,RRV,35,3489
2013,E02000510,RAN,23,3489
2013,E02000510,RP4,27,3489
2013,E02000510,RWH,40,3489
2013,E02000510,RAL,46,3489
2013,E02000510,RQM,73,3489
2013,E02000510,RDU,53,3489
2013,E02000510,RT3,145,3489
2013,E02000510,RWG,9,3489
2013,E02000510,RXQ,9,3489
2013,E02000510,RJZ,8,3489
2013,E02000511,RAS,2708,3928
2013,E02000511,RYJ,258,3928
2013,E02000511,R1K,398,3928
2013,E02000511,RXQ,10,3928
2013,E02000511,RJ1,16,3928
2013,E02000511,RRV,22,3928
2013,E02000511,RP4,28,3928
2013,E02000511,RDU,36,3928
2013,E02000511,RWH,40,3928
2013,E02000511,RAL,43,3928
2013,E02000511,RQM,90,3928
2013,E02000511,RT3,164,3928
2013,E02000511,RP6,29,3928
2013,E02000511,RAN,21,3928
2013,E02000512,RAS,2506,3520
2013,E02000512,RYJ,200,3520
2013,E02000512,R1K,285,3520
2013,E02000512,RXQ,10,3520
2013,E02000512,R1H,12,3520
2013,E02000512,RJ1,15,3520
2013,E02000512,RRV,25,3520
2013,E02000512,RWH,24,3520
2013,E02000512,RP4,28,3520
2013,E02000512,RAL,34,3520
2013,E02000512,RQM,80,3520
2013,E02000512,RDU,54,3520
2013,E02000512,RT3,139,3520
2013,E02000512,RAN,18,3520
2013,E02000512,RP6,15,3520
2013,E02000512,RJZ,9,3520
2013,E02000513,RAS,2404,3849
2013,E02000513,RYJ,278,3849
2013,E02000513,R1K,618,3849
2013,E02000513,RAN,16,3849
2013,E02000513,RP4,22,3849
2013,E02000513,RAL,41,3849
2013,E02000513,RDU,45,3849
2013,E02000513,RQM,136,3849
2013,E02000513,RT3,135,3849
2013,E02000513,RP6,23,3849
2013,E02000513,RWH,19,3849
2013,E02000513,RJ1,17,3849
2013,E02000513,RRV,17,3849
2013,E02000514,RAS,2805,4244
2013,E02000514,RYJ,272,4244
2013,E02000514,R1K,573,4244
2013,E02000514,RJZ,12,4244
2013,E02000514,RRV,26,4244
2013,E02000514,RDU,32,4244
2013,E02000514,RP4,39,4244
2013,E02000514,RAL,41,4244
2013,E02000514,RQM,132,4244
2013,E02000514,RT3,149,4244
2013,E02000514,RP6,45,4244
2013,E02000514,RWH,19,4244
2013,E02000514,RJ1,17,4244
2013,E02000514,RAN,12,4244
2013,E02000514,RTK,9,4244
2013,E02000514,R1H,8,4244
2013,E02000515,RAS,3172,4370
2013,E02000515,RYJ,229,4370
2013,E02000515,R1K,283,4370
2013,E02000515,RJZ,11,4370
2013,E02000515,RJ1,14,4370
2013,E02000515,RRV,35,4370
2013,E02000515,RP4,29,4370
2013,E02000515,RWH,39,4370
2013,E02000515,RAL,43,4370
2013,E02000515,RQM,107,4370
2013,E02000515,RDU,91,4370
2013,E02000515,RT3,181,4370
2013,E02000515,RAN,17,4370
2013,E02000515,RTK,14,4370
2013,E02000515,RTH,9,4370
2013,E02000515,RWG,9,4370
2013,E02000516,RAS,1773,3570
2013,E02000516,R1K,948,3570
2013,E02000516,RYJ,300,3570
2013,E02000516,R1H,13,3570
2013,E02000516,RRV,31,3570
2013,E02000516,RDU,23,3570
2013,E02000516,RWH,25,3570
2013,E02000516,RAL,29,3570
2013,E02000516,RAN,28,3570
2013,E02000516,RP4,32,3570
2013,E02000516,RQM,126,3570
2013,E02000516,RP6,46,3570
2013,E02000516,RT3,126,3570
2013,E02000516,RJ1,13,3570
2013,E02000516,RTK,8,3570
2013,E02000517,RAS,2920,4107
2013,E02000517,RYJ,227,4107
2013,E02000517,R1K,352,4107
2013,E02000517,RTK,11,4107
2013,E02000517,RJZ,12,4107
2013,E02000517,R1H,13,4107
2013,E02000517,RRV,33,4107
2013,E02000517,RWH,27,4107
2013,E02000517,RP4,30,4107
2013,E02000517,RDU,38,4107
2013,E02000517,RAL,46,4107
2013,E02000517,RQM,123,4107
2013,E02000517,RT3,152,4107
2013,E02000517,RP6,22,4107
2013,E02000517,RAN,21,4107
2013,E02000517,RJ1,13,4107
2013,E02000517,RXQ,9,4107
2013,E02000518,RAS,2710,3737
2013,E02000518,RYJ,197,3737
2013,E02000518,R1K,252,3737
2013,E02000518,RTH,11,3737
2013,E02000518,RTK,12,3737
2013,E02000518,RJ1,14,3737
2013,E02000518,RRV,29,3737
2013,E02000518,RP4,31,3737
2013,E02000518,RWH,34,3737
2013,E02000518,RAL,47,3737
2013,E02000518,RQM,92,3737
2013,E02000518,RDU,73,3737
2013,E02000518,RT3,157,3737
2013,E02000518,RAN,19,3737
2013,E02000519,RAS,2586,3884
2013,E02000519,RYJ,238,3884
2013,E02000519,R1K,501,3884
2013,E02000519,R1H,11,3884
2013,E02000519,RWH,24,3884
2013,E02000519,RP4,27,3884
2013,E02000519,RDU,32,3884
2013,E02000519,RAL,34,3884
2013,E02000519,RQM,100,3884
2013,E02000519,RT3,156,3884
2013,E02000519,RP6,25,3884
2013,E02000519,RAN,20,3884
2013,E02000519,RJ1,17,3884
2013,E02000519,RRV,32,3884
2013,E02000519,RJZ,9,3884
2013,E02000520,RAS,3517,5148
2013,E02000520,RYJ,365,5148
2013,E02000520,R1K,535,5148
2013,E02000520,RXQ,10,5148
2013,E02000520,RJZ,12,5148
2013,E02000520,RTK,13,5148
2013,E02000520,R1H,16,5148
2013,E02000520,RRV,32,5148
2013,E02000520,RWH,25,5148
2013,E02000520,RAL,50,5148
2013,E02000520,RP4,46,5148
2013,E02000520,RQM,148,5148
2013,E02000520,RT3,188,5148
2013,E02000520,RP6,33,5148
2013,E02000520,RJ1,21,5148
2013,E02000520,RAN,18,5148
2013,E02000520,RDU,50,5148
2013,E02000520,RTH,8,5148
2013,E02000521,RAS,2992,4200
2013,E02000521,RYJ,255,4200
2013,E02000521,R1K,305,4200
2013,E02000521,RWH,33,4200
2013,E02000521,RAL,49,4200
2013,E02000521,RP4,56,4200
2013,E02000521,RQM,150,4200
2013,E02000521,RDU,61,4200
2013,E02000521,RT3,144,4200
2013,E02000521,RRV,20,4200
2013,E02000521,RAN,19,4200
2013,E02000521,RJ1,17,4200
2013,E02000521,RTK,20,4200
2013,E02000521,RP6,9,4200
2013,E02000522,RAS,2707,3797
2013,E02000522,RYJ,222,3797
2013,E02000522,R1K,255,3797
2013,E02000522,RAN,12,3797
2013,E02000522,RP6,13,3797
2013,E02000522,RRV,33,3797
2013,E02000522,RP4,23,3797
2013,E02000522,RWH,28,3797
2013,E02000522,RAL,37,3797
2013,E02000522,RQM,121,3797
2013,E02000522,RDU,77,3797
2013,E02000522,RT3,169,3797
2013,E02000522,RJ1,17,3797
2013,E02000522,RXQ,9,3797
2013,E02000522,RTK,8,3797
2013,E02000523,RAS,2661,3915
2013,E02000523,RYJ,279,3915
2013,E02000523,R1K,382,3915
2013,E02000523,R1H,11,3915
2013,E02000523,RWH,15,3915
2013,E02000523,RJ1,22,3915
2013,E02000523,RRV,25,3915
2013,E02000523,RAL,23,3915
2013,E02000523,RP4,36,3915
2013,E02000523,RDU,52,3915
2013,E02000523,RQM,134,3915
2013,E02000523,RT3,135,3915
2013,E02000523,RAN,21,3915
2013,E02000523,RTK,19,3915
2013,E02000523,RP6,15,3915
2013,E02000523,RTH,8,3915
2013,E02000524,RAS,2318,3292
2013,E02000524,RYJ,167,3292
2013,E02000524,R1K,186,3292
2013,E02000524,RJZ,10,3292
2013,E02000524,RJ1,11,3292
2013,E02000524,RAN,14,3292
2013,E02000524,RP4,26,3292
2013,E02000524,RWH,25,3292
2013,E02000524,RAL,33,3292
2013,E02000524,RTK,52,3292
2013,E02000524,RQM,150,3292
2013,E02000524,RDU,80,3292
2013,E02000524,RT3,130,3292
2013,E02000524,RRV,11,3292
2013,E02000524,RP6,8,3292
2013,E02000525,RAS,2316,3664
2013,E02000525,RYJ,243,3664
