catchment_year,msoa,trust_code,patients_from_msoa_to_trust,total_patients_of_msoa
2012,E02006866,RCU,10,2736
2012,E02005895,RCU,12,3078
2012,E02004029,RCU,12,2746
2012,E02002482,RCU,12,3051
2012,E02005496,RCU,12,2456
2012,E02005455,RCU,13,4921
2012,E02004100,RCU,13,3050
2012,E02002742,RCU,13,1791
2012,E02005501,RCU,13,2712
2012,E02005431,RCU,13,3390
2012,E02004054,RCU,14,3267
2012,E02002471,RCU,14,3903
2012,E02002329,RCU,15,3728
2012,E02002479,RCU,15,3643
2012,E02002477,RCU,16,2517
2012,E02005428,RCU,16,4027
2012,E02002734,RCU,17,1843
2012,E02002725,RCU,17,2708
2012,E02002324,RCU,18,2539
2012,E02004050,RCU,18,3002
2012,E02004051,RCU,19,3894
2012,E02002720,RCU,19,2885
2012,E02004103,RCU,20,3114
2012,E02005492,RCU,22,3291
2012,E02005493,RCU,22,3643
2012,E02002760,RCU,22,2294
2012,E02002737,RCU,22,2523
2012,E02005495,RCU,21,4400
2012,E02005427,RCU,21,2690
2012,E02002739,RCU,21,2174
2012,E02004102,RCU,21,3736
2012,E02002723,RCU,23,3583
2012,E02002752,RCU,23,2343
2012,E02002770,RCU,23,2659
2012,E02002733,RCU,24,2065
2012,E02002724,RCU,24,3858
2012,E02002761,RCU,24,2393
2012,E02002753,RCU,24,3469
2012,E02002732,RCU,26,2315
2012,E02002767,RCU,26,2516
2012,E02002755,RCU,26,2906
2012,E02002757,RCU,25,2264
2012,E02002746,RCU,25,3116
2012,E02002749,RCU,27,4279
2012,E02004049,RCU,27,3223
2012,E02002771,RCU,27,2804
2012,E02002747,RCU,27,2737
2012,E02002748,RCU,27,2787
2012,E02002475,RCU,27,2542
2012,E02002764,RCU,27,2333
2012,E02002745,RCU,28,2703
2012,E02004117,RCU,28,2973
2012,E02004112,RCU,28,2401
2012,E02004052,RCU,28,3077
2012,E02004061,RCU,29,2904
2012,E02002726,RCU,29,3484
2012,E02002740,RCU,29,2042
2012,E02002762,RCU,30,2662
2012,E02002741,RCU,30,2851
2012,E02004111,RCU,31,2254
2012,E02002754,RCU,32,2984
2012,E02001558,RCU,32,2426
2012,E02001577,RCU,33,2572
2012,E02002736,RCU,33,2011
2012,E02002766,RCU,33,3504
2012,E02002751,RCU,33,2429
2012,E02002735,RCU,35,1868
2012,E02002729,RCU,35,2106
2012,E02005426,RCU,36,3884
2012,E02004062,RCU,36,3135
2012,E02004048,RCU,36,2771
2012,E02001546,RCU,36,3085
2012,E02005424,RCU,34,3535
2012,E02002731,RCU,34,2176
2012,E02004114,RCU,34,2813
2012,E02004070,RCU,34,2452
2012,E02002768,RCU,39,2816
2012,E02001601,RCU,39,2225
2012,E02004059,RCU,39,3075
2012,E02004073,RCU,37,3611
2012,E02002758,RCU,37,2399
2012,E02002763,RCU,37,3045
2012,E02001559,RCU,38,2824
2012,E02004063,RCU,40,3057
2012,E02001555,RCU,40,2447
2012,E02005839,RCU,42,2563
2012,E02001571,RCU,42,2410
2012,E02004072,RCU,42,3330
2012,E02002728,RCU,42,2804
2012,E02002744,RCU,43,2799
2012,E02001549,RCU,43,2304
2012,E02005837,RCU,41,2727
2012,E02002730,RCU,41,2791
2012,E02004046,RCU,46,2510
2012,E02001565,RCU,46,2566
2012,E02004067,RCU,47,2772
2012,E02001562,RCU,47,2577
2012,E02001563,RCU,47,3045
2012,E02001551,RCU,47,2266
2012,E02001576,RCU,51,2195
2012,E02004065,RCU,45,3047
2012,E02001564,RCU,45,2785
2012,E02001545,RCU,45,3188
2012,E02005849,RCU,44,3297
2012,E02004071,RCU,44,1961
2012,E02001581,RCU,50,2717
2012,E02002327,RCU,50,3734
2012,E02004064,RCU,50,3617
2012,E02001554,RCU,48,2233
2012,E02004055,RCU,48,2997
2012,E02001524,RCU,53,2496
2012,E02001523,RCU,53,3299
2012,E02004057,RCU,54,3172
2012,E02005847,RCU,60,2812
2012,E02001509,RCU,60,3229
2012,E02001568,RCU,60,2830
2012,E02004115,RCU,52,3379
2012,E02005848,RCU,52,2708
2012,E02001539,RCU,52,2546
2012,E02001583,RCU,52,2584
2012,E02001510,RCU,52,2844
2012,E02004066,RCU,73,4535
2012,E02004110,RCU,126,2781
2012,E02004060,RCU,69,3387
2012,E02006872,RCU,125,4893
2012,E02006804,RCU,116,3176
2012,E02001594,RCU,101,3820
2012,E02001560,RCU,98,4169
2012,E02001584,RCU,104,2812
2012,E02001585,RCU,71,3088
2012,E02001556,RCU,87,3759
2012,E02001561,RCU,63,2790
2012,E02001609,RCU,80,3753
2012,E02001589,RCU,97,3458
2012,E02001595,RCU,86,3877
2012,E02001578,RCU,111,4633
2012,E02001567,RCU,80,3815
2012,E02001599,RCU,70,2701
2012,E02001536,RCU,106,3797
2012,E02005844,RCU,62,2973
2012,E02001582,RCU,72,3233
2012,E02001575,RCU,73,3349
2012,E02005840,RCU,96,3537
2012,E02005842,RCU,69,3161
2012,E02001520,RCU,94,5012
2012,E02004106,RCU,106,2703
2012,E02001572,RCU,70,3033
2012,E02001569,RCU,73,4334
2012,E02001580,RCU,63,3942
2012,E02001535,RCU,93,2415
2012,E02001603,RCU,62,2853
2012,E02001598,RCU,94,4423
2012,E02006903,RCU,94,4864
2012,E02001573,RCU,71,3571
2012,E02001591,RCU,128,3935
2012,E02001579,RCU,81,4446
2012,E02001544,RCU,98,3435
2012,E02001521,RCU,129,5390
2012,E02001574,RCU,63,2574
2012,E02001592,RCU,108,3804
2012,E02001515,RCU,114,4796
2012,E02001511,RCU,61,3119
2012,E02001600,RCU,144,4915
2012,E02001593,RCU,119,3603
2012,E02001552,RCU,78,3358
2012,E02004108,RCU,119,3061
2012,E02004116,RCU,62,3628
2012,E02004069,RCU,98,2306
2012,E02002756,RCU,58,3462
2012,E02001514,RCU,88,3736
2012,E02004109,RCU,95,2568
2012,E02004056,RCU,71,3494
2012,E02001542,RCU,69,3306
2012,E02001527,RCU,58,3001
2012,E02004058,RCU,71,3480
2012,E02005843,RCU,70,2673
2012,E02001533,RCU,81,3769
2012,E02001530,RCU,75,3367
2012,E02001529,RCU,86,4800
2012,E02001528,RCU,102,5200
2012,E02001543,RCU,58,3549
2012,E02001525,RCU,86,3291
2012,E02001522,RCU,115,4713
2012,E02001516,RCU,73,2761
2012,E02005846,RCU,78,3337
2012,E02001590,RCU,106,3579
2012,E02001566,RCU,68,3098
2012,E02005836,RCU,77,3234
2012,E02005835,RCU,95,4095
2012,E02001547,RCU,105,4367
2012,E02001548,RCU,84,3503
2012,E02001550,RCU,73,2923
2012,E02001517,RCU,87,3716
2012,E02001608,RCU,139,3083
2012,E02001586,RCU,71,3930
2012,E02001610,RCU,135,3825
2012,E02001596,RCU,96,4016
2012,E02001538,RCU,94,3735
2012,E02001531,RCU,76,3448
2012,E02001526,RCU,75,3173
2012,E02001534,RCU,114,4515
2012,E02001588,RCU,78,3416
2012,E02004113,RCU,64,4038
2012,E02001537,RCU,115,3735
2012,E02001605,RCU,83,3095
2012,E02001597,RCU,114,4479
2012,E02001570,RCU,69,3197
2012,E02001541,RCU,91,4761
2012,E02001607,RCU,164,4092
2012,E02001519,RCU,75,3353
2012,E02001602,RCU,90,3865
2012,E02001513,RCU,61,3476
2012,E02001604,RCU,156,3520
2012,E02001518,RCU,110,4767
2012,E02001553,RCU,87,4089
2012,E02004045,RCU,70,3220
2012,E02001606,RCU,90,3937
2012,E02001540,RCU,97,4885
2012,E02001557,RCU,68,3855
2012,E02001512,RCU,68,3777
2012,E02001532,RCU,129,4134
2012,E02005838,RCU,78,3413
2012,E02004047,RCU,50,2604
2012,E02001587,RCU,61,2732
2012,E02005893,RCU,36,4981
2012,E02002738,RCU,29,2346
2012,E02002759,RCU,26,3625
2012,E02002727,RCU,21,2599
2012,E02005497,RCU,20,3223
2012,E02005425,RCU,19,2501
2012,E02002769,RCU,17,2185
2012,E02002765,RCU,16,2598
2012,E02005894,RCU,15,4140
2012,E02002743,RCU,15,2192
2012,E02005445,RCU,12,4809
2012,E02005889,RCU,11,4422
2012,E02004053,RCU,11,3108
2012,E02002474,RCU,10,2717
2012,E02005429,RCU,9,3458
2012,E02002467,RCU,9,3591
2012,E02002478,RCU,9,2299
2012,E02002282,RCU,9,2901
2012,E02002463,RCU,9,4043
2012,E02005453,RCU,9,4024
2012,E02005498,RCU,9,2898
2012,E02005432,RCU,9,2803
2012,E02005897,RCU,9,3398
2012,E02002878,RCU,9,3096
2012,E02002721,RCU,9,2763
2012,E02002481,RCU,9,2361
2012,E02005899,RCU,8,4588
2012,E02005502,RCU,8,3477
2012,E02002470,RCU,8,2372
2012,E02004031,RCU,8,3159
2012,E02004097,RCU,8,2762
2012,E02005456,RCU,8,4554
2012,E02002468,RCU,8,2270
2012,E02005883,RCU,8,3272
2012,E02002233,RCU,8,3415
2012,E02005822,RCU,8,3954
2012,E02005448,RCU,8,3227
2012,E02002464,RCU,8,3280
2012,E02002220,RCU,8,3690
2012,E02002217,RCU,8,3639
2012,E02002466,RCU,8,3645
2012,E02005439,RCU,8,4910
2012,E02005444,RCU,8,4499
2012,E02005826,RCU,8,2704
2012,E02005504,RCX,1825,3452
2012,E02005466,RCX,1388,2992
2012,E02005569,RCX,1669,3106
2012,E02005578,RCX,1048,2316
2012,E02005580,RCX,1447,3404
2012,E02005510,RCX,697,2690
2012,E02005474,RCX,836,2968
2012,E02005514,RCX,753,2520
2012,E02005506,RCX,850,2640
2012,E02003732,RCX,739,3510
2012,E02005571,RCX,613,2304
2012,E02005566,RCX,3376,4457
2012,E02005509,RCX,2894,3748
2012,E02005472,RCX,3573,4863
2012,E02005552,RCX,2335,3069
2012,E02005564,RCX,3680,4766
2012,E02003742,RCX,2129,2870
2012,E02003745,RCX,2872,4248
2012,E02005563,RCX,2507,3153
2012,E02003744,RCX,4448,5629
2012,E02005551,RCX,2423,2923
2012,E02005562,RCX,2758,3278
2012,E02005560,RCX,3362,3821
2012,E02005554,RCX,2918,3433
2012,E02005555,RCX,2393,2834
2012,E02005561,RCX,3970,4570
2012,E02005565,RCX,2561,3051
2012,E02005557,RCX,2656,3005
2012,E02005559,RCX,2886,3304
2012,E02005568,RCX,2539,3116
2012,E02005567,RCX,4051,4840
2012,E02005556,RCX,2891,3350
2012,E02003743,RCX,3659,4529
2012,E02005553,RCX,3694,4379
2012,E02005558,RCX,2502,2976
2012,E02005467,RCX,382,3356
2012,E02005577,RCX,256,2189
2012,E02003735,RCX,142,2672
2012,E02003734,RCX,223,3972
2012,E02005594,RCX,11,3365
2012,E02005574,RCX,11,2458
2012,E02005572,RCX,11,3035
2012,E02005418,RCX,11,4287
2012,E02003255,RCX,11,3377
2012,E02005598,RCX,10,2683
2012,E02003249,RCX,10,4016
2012,E02003749,RCX,10,2148
2012,E02005605,RCX,10,3319
2012,E02005597,RCX,12,4372
2012,E02005592,RCX,12,2377
2012,E02003252,RCX,12,3613
2012,E02005579,RCX,12,4632
2012,E02005422,RCX,12,2378
2012,E02005519,RCX,12,3031
2012,E02005586,RCX,12,3154
2012,E02005588,RCX,14,3922
2012,E02005575,RCX,15,2424
2012,E02003241,RCX,15,2149
2012,E02005589,RCX,15,3863
2012,E02005590,RCX,17,3675
2012,E02005417,RCX,18,3362
2012,E02005518,RCX,18,3791
2012,E02005475,RCX,19,2401
2012,E02006238,RCX,21,3854
2012,E02005473,RCX,23,3645
2012,E02005570,RCX,23,2925
2012,E02003747,RCX,23,4160
2012,E02005521,RCX,24,2757
2012,E02005465,RCX,25,3323
2012,E02005471,RCX,27,3919
2012,E02005508,RCX,27,2243
2012,E02005470,RCX,33,4215
2012,E02005512,RCX,38,2911
2012,E02003738,RCX,54,2067
2012,E02005573,RCX,60,2278
2012,E02003752,RCX,62,4238
2012,E02005505,RCX,102,2572
2012,E02005468,RCX,123,3000
2012,E02003746,RCX,113,3386
2012,E02003737,RCX,147,3950
2012,E02005507,RCX,129,4224
2012,E02003736,RCX,125,3397
2012,E02005511,RCX,87,2909
2012,E02003750,RCX,117,3310
2012,E02003748,RCX,131,3560
2012,E02003733,RCX,136,3007
2012,E02003751,RCX,72,2780
2012,E02005503,RCX,83,2590
2012,E02005423,RCX,22,3994
2012,E02006239,RCX,20,1593
2012,E02006864,RCX,12,3136
2012,E02005603,RCX,9,2854
2012,E02005483,RCX,9,3231
2012,E02005441,RCX,9,3145
2012,E02005419,RCX,9,3566
2012,E02005469,RCX,9,2923
2012,E02006240,RCX,9,2220
2012,E02003776,RCX,8,2323
2012,E02005513,RCX,8,3309
2012,E02005587,RCX,8,3720
2012,E02003253,RCX,8,3202
2012,E02003257,RCX,8,3427
2012,E02005585,RCX,8,3828
2012,E02006651,RD1,1036,2080
2012,E02006052,RD1,1338,2311
2012,E02006690,RD1,1185,2132
2012,E02006656,RD1,1059,1783
2012,E02006652,RD1,1599,2728
2012,E02002985,RD1,1181,1976
2012,E02006691,RD1,2538,4511
2012,E02006056,RD1,1052,2203
2012,E02006055,RD1,1203,2727
2012,E02006054,RD1,904,1870
2012,E02006639,RD1,888,2643
2012,E02006694,RD1,654,2396
2012,E02006648,RD1,617,1855
2012,E02006059,RD1,312,1559
2012,E02006693,RD1,603,2171
2012,E02006638,RD1,657,2420
2012,E02006637,RD1,733,3517
2012,E02003005,RD1,573,2038
2012,E02006655,RD1,563,2085
2012,E02006695,RD1,458,2264
2012,E02006051,RD1,521,1658
2012,E02003113,RD1,969,3331
2012,E02003004,RD1,790,2223
2012,E02006049,RD1,1668,2265
2012,E02006687,RD1,1557,2250
2012,E02006679,RD1,2234,3223
2012,E02006660,RD1,2893,4177
2012,E02006682,RD1,2217,3025
2012,E02006047,RD1,1749,2351
2012,E02006659,RD1,1837,2604
2012,E02006678,RD1,1738,2492
2012,E02006680,RD1,2116,2898
2012,E02002999,RD1,1585,1986
2012,E02002991,RD1,2139,2720
2012,E02002987,RD1,1212,1879
2012,E02003000,RD1,2283,3056
2012,E02003008,RD1,1388,1796
2012,E02002996,RD1,1861,2353
2012,E02006689,RD1,1233,1862
2012,E02003003,RD1,1445,1832
2012,E02002994,RD1,2312,2941
2012,E02006053,RD1,2100,2869
2012,E02003001,RD1,1274,1595
2012,E02006684,RD1,1554,2211
2012,E02006683,RD1,1527,2264
2012,E02003007,RD1,2087,2782
2012,E02006688,RD1,1283,1845
2012,E02006048,RD1,1668,2129
2012,E02006681,RD1,1405,1844
2012,E02002990,RD1,1296,1678
2012,E02006050,RD1,1930,2599
2012,E02002992,RD1,1427,1784
2012,E02006653,RD1,1755,2883
2012,E02003009,RD1,1350,1824
2012,E02003006,RD1,1999,2581
2012,E02006685,RD1,1728,2511
2012,E02002986,RD1,1319,2089
2012,E02006686,RD1,1256,1738
2012,E02006654,RD1,1997,3264
2012,E02003010,RD1,1402,1806
2012,E02002993,RD1,1116,1409
2012,E02002998,RD1,1365,1673
2012,E02003011,RD1,1351,1681
2012,E02002989,RD1,1647,2005
2012,E02002995,RD1,1793,2206
2012,E02003002,RD1,1392,1738
2012,E02002988,RD1,1405,1742
2012,E02002997,RD1,1252,1565
2012,E02006075,RD1,98,1540
2012,E02006645,RD1,326,2127
2012,E02003121,RD1,337,3422
2012,E02006657,RD1,489,3093
2012,E02006658,RD1,397,2301
2012,E02006647,RD1,175,1734
2012,E02003119,RD1,196,3347
2012,E02006641,RD1,266,2161
2012,E02006692,RD1,510,2613
2012,E02006062,RD1,11,2856
2012,E02003041,RD1,11,1663
2012,E02003080,RD1,11,3872
2012,E02003037,RD1,11,2054
2012,E02006889,RD1,11,3211
2012,E02003023,RD1,11,2413
2012,E02003079,RD1,11,3776
2012,E02003220,RD1,11,3535
2012,E02003053,RD1,11,2932
2012,E02003112,RD1,11,2310
2012,E02006845,RD1,10,3322
2012,E02003236,RD1,10,3662
2012,E02003076,RD1,10,3560
2012,E02003098,RD1,10,2678
2012,E02003105,RD1,10,2259
2012,E02003036,RD1,10,2182
2012,E02003102,RD1,10,2066
2012,E02006084,RD1,10,2123
2012,E02004258,RD1,10,4485
2012,E02006083,RD1,10,2076
2012,E02003024,RD1,10,3091
2012,E02003052,RD1,10,2412
2012,E02003095,RD1,10,2086
2012,E02006646,RD1,10,2104
2012,E02003039,RD1,10,3242
2012,E02006077,RD1,10,1724
2012,E02004257,RD1,10,2937
2012,E02003059,RD1,12,2420
2012,E02003043,RD1,12,2408
2012,E02003106,RD1,12,3079
2012,E02003062,RD1,12,2721
2012,E02004665,RD1,12,2673
2012,E02006643,RD1,12,5826
2012,E02003078,RD1,12,2789
2012,E02006644,RD1,13,2341
2012,E02006063,RD1,13,1550
2012,E02003027,RD1,13,3288
2012,E02003101,RD1,13,2887
2012,E02003064,RD1,13,3081
2012,E02003075,RD1,13,1876
2012,E02003056,RD1,13,3279
2012,E02006082,RD1,13,2445
2012,E02004256,RD1,13,3443
2012,E02003115,RD1,13,3325
2012,E02006072,RD1,14,521
2012,E02003111,RD1,14,2206
2012,E02003048,RD1,14,2185
2012,E02006890,RD1,14,3411
2012,E02003070,RD1,15,4447
2012,E02003038,RD1,15,2481
2012,E02003033,RD1,15,2016
2012,E02003114,RD1,15,2568
2012,E02003055,RD1,16,3583
2012,E02003100,RD1,17,4021
2012,E02003063,RD1,17,2734
2012,E02003054,RD1,18,2270
2012,E02003044,RD1,18,2040
2012,E02003092,RD1,18,2393
2012,E02006635,RD1,18,2659
2012,E02003097,RD1,18,2074
2012,E02003110,RD1,20,2808
2012,E02003058,RD1,20,3829
2012,E02003034,RD1,22,4192
2012,E02003040,RD1,22,3545
2012,E02003047,RD1,21,3494
2012,E02006649,RD1,24,2322
2012,E02006079,RD1,26,2688
2012,E02003046,RD1,28,3195
2012,E02006636,RD1,30,2237
2012,E02003049,RD1,31,2821
2012,E02006060,RD1,33,1535
2012,E02003088,RD1,35,3231
2012,E02003116,RD1,40,2860
2012,E02006057,RD1,40,1396
2012,E02006642,RD1,43,1884
2012,E02006076,RD1,46,2788
2012,E02006061,RD1,46,2852
2012,E02006058,RD1,47,1252
2012,E02003117,RD1,48,3070
2012,E02003108,RD1,61,3059
2012,E02006650,RD1,58,3550
2012,E02003060,RD1,66,4589
2012,E02003120,RD1,65,3071
2012,E02006665,RD1,86,2313
2012,E02003118,RD1,99,3167
2012,E02004625,RD1,95,2810
2012,E02003077,RD1,87,2342
2012,E02006634,RD1,10,2521
2012,E02003050,RD1,10,3427
2012,E02006086,RD1,10,2532
2012,E02003084,RD1,9,4867
2012,E02003099,RD1,9,2404
2012,E02003081,RD1,9,4002
2012,E02003028,RD1,9,2604
2012,E02003085,RD1,9,3910
2012,E02006846,RD1,9,2898
2012,E02003233,RD1,9,3251
2012,E02003012,RD1,9,4214
2012,E02003068,RD1,9,2426
2012,E02004270,RD1,9,3079
2012,E02003022,RD1,9,2032
2012,E02003090,RD1,9,2429
2012,E02003013,RD1,9,4890
2012,E02003082,RD1,9,4295
2012,E02003021,RD1,9,2140
2012,E02006078,RD1,9,961
2012,E02004663,RD1,8,2040
2012,E02003107,RD1,8,3708
2012,E02006065,RD1,8,1888
2012,E02003103,RD1,8,2136
2012,E02004269,RD1,8,3928
2012,E02006091,RD1,8,3512
2012,E02006095,RD1,8,2853
2012,E02003017,RD1,8,2377
2012,E02003072,RD1,8,3641
2012,E02003096,RD1,8,2007
2012,E02003032,RD1,8,2789
2012,E02006094,RD1,8,1992
2012,E02006064,RD1,8,2249
2012,E02003235,RD1,8,2530
2012,E02006080,RD1,8,2593
2012,E02003029,RD1,8,2424
2012,E02006676,RD1,8,2050
2012,E02003653,RD8,956,2254
2012,E02003654,RD8,1010,1827
2012,E02003657,RD8,838,2028
2012,E02003459,RD8,1709,3030
2012,E02003652,RD8,953,2398
2012,E02003638,RD8,682,2957
2012,E02003607,RD8,635,2931
2012,E02003605,RD8,831,2631
2012,E02003656,RD8,583,2205
2012,E02003641,RD8,395,1850
2012,E02003465,RD8,1743,2200
2012,E02003471,RD8,1795,2298
2012,E02003460,RD8,2193,3347
2012,E02003482,RD8,1592,2150
2012,E02003468,RD8,2209,2821
2012,E02003483,RD8,2592,3262
2012,E02003477,RD8,2853,3613
2012,E02003469,RD8,1534,1976
2012,E02003464,RD8,1962,2479
2012,E02003463,RD8,1844,2344
2012,E02003462,RD8,2009,2598
2012,E02003478,RD8,1706,2166
2012,E02003473,RD8,1410,1814
2012,E02005688,RD8,1990,2974
2012,E02003474,RD8,2200,2791
2012,E02003461,RD8,2130,2674
2012,E02003486,RD8,2198,2742
2012,E02003484,RD8,1985,2445
2012,E02003476,RD8,2750,3355
2012,E02003487,RD8,2405,2988
2012,E02003470,RD8,1931,2357
2012,E02003480,RD8,2093,2604
2012,E02003479,RD8,2153,2631
2012,E02003466,RD8,2072,2574
2012,E02003490,RD8,2615,3194
2012,E02003467,RD8,2067,2557
2012,E02003485,RD8,2734,3353
2012,E02003489,RD8,2236,2770
2012,E02003488,RD8,2571,3177
2012,E02003475,RD8,3876,4810
2012,E02003481,RD8,2613,3221
2012,E02003472,RD8,2260,2760
2012,E02003640,RD8,431,2298
2012,E02003639,RD8,696,3909
2012,E02003658,RD8,180,2341
2012,E02003635,RD8,106,1913
2012,E02003655,RD8,592,2984
2012,E02003637,RD8,368,3760
2012,E02005683,RD8,368,4554
2012,E02005685,RD8,143,2757
2012,E02003643,RD8,634,3701
2012,E02004857,RD8,11,1805
2012,E02005695,RD8,11,2908
2012,E02005636,RD8,11,4274
2012,E02003665,RD8,11,1840
2012,E02003669,RD8,10,2521
2012,E02005627,RD8,10,2582
2012,E02005675,RD8,10,2233
2012,E02005634,RD8,10,3446
2012,E02003663,RD8,10,2156
2012,E02003681,RD8,10,2922
2012,E02005671,RD8,10,2361
2012,E02005670,RD8,10,3392
2012,E02003696,RD8,10,2895
2012,E02005700,RD8,10,3512
2012,E02005666,RD8,12,3363
2012,E02005650,RD8,12,2179
2012,E02003648,RD8,12,2086
2012,E02003651,RD8,12,2452
2012,E02003672,RD8,13,3098
2012,E02005638,RD8,13,3452
2012,E02003668,RD8,13,2858
2012,E02003621,RD8,13,3166
2012,E02005653,RD8,13,3172
2012,E02003263,RD8,13,4511
2012,E02005654,RD8,13,3069
2012,E02003666,RD8,13,2388
2012,E02003620,RD8,13,3366
2012,E02003636,RD8,14,2483
2012,E02003270,RD8,14,3410
2012,E02005665,RD8,14,2597
2012,E02003647,RD8,14,3263
2012,E02005691,RD8,15,1953
2012,E02005672,RD8,15,2646
2012,E02005668,RD8,15,2429
2012,E02003667,RD8,15,3114
2012,E02003662,RD8,16,2066
2012,E02005676,RD8,17,2311
2012,E02003628,RD8,18,3532
2012,E02005660,RD8,18,2519
2012,E02003266,RD8,18,3723
2012,E02005681,RD8,18,2757
2012,E02003619,RD8,19,3948
2012,E02003625,RD8,19,3461
2012,E02005689,RD8,20,2296
2012,E02005680,RD8,20,2588
2012,E02003664,RD8,20,2435
2012,E02003661,RD8,20,1854
2012,E02003632,RD8,22,2509
2012,E02005679,RD8,22,2854
2012,E02003624,RD8,22,2106
2012,E02005677,RD8,23,2878
2012,E02003622,RD8,24,3799
2012,E02003629,RD8,24,4245
2012,E02003627,RD8,25,3670
2012,E02003618,RD8,25,3323
2012,E02005690,RD8,28,1842
2012,E02005682,RD8,28,2184
2012,E02003631,RD8,30,2286
2012,E02005678,RD8,30,3435
2012,E02003650,RD8,31,2667
2012,E02003633,RD8,31,3259
2012,E02003630,RD8,35,4026
2012,E02003615,RD8,36,3018
2012,E02003610,RD8,37,2489
2012,E02005687,RD8,42,1791
2012,E02003634,RD8,43,3902
2012,E02003623,RD8,41,2878
2012,E02003606,RD8,45,2746
2012,E02005931,RD8,44,2624
2012,E02003659,RD8,54,2733
2012,E02003613,RD8,57,2260
2012,E02005701,RD8,52,4259
2012,E02005684,RD8,59,2603
2012,E02003617,RD8,63,3152
2012,E02003660,RD8,76,3096
2012,E02003614,RD8,71,2600
2012,E02003646,RD8,21,3529
2012,E02003649,RD8,20,2514
2012,E02003670,RD8,19,2804
2012,E02003642,RD8,19,3396
2012,E02003644,RD8,17,3279
2012,E02003258,RD8,15,3011
2012,E02003616,RD8,14,2079
2012,E02003645,RD8,11,2731
2012,E02005674,RD8,10,3120
2012,E02003609,RD8,10,3844
2012,E02003267,RD8,10,4797
2012,E02003264,RD8,10,3244
2012,E02003262,RD8,10,4047
2012,E02003260,RD8,9,3317
2012,E02003273,RD8,9,3690
2012,E02005623,RD8,9,2787
2012,E02003673,RD8,9,2703
2012,E02003611,RD8,9,3133
2012,E02005694,RD8,9,2543
2012,E02003710,RD8,9,2905
2012,E02005932,RD8,8,1835
2012,E02003268,RD8,8,4105
2012,E02005628,RD8,8,2579
2012,E02005656,RD8,8,2280
2012,E02003259,RD8,8,2355
2012,E02005667,RD8,8,2554
2012,E02005635,RD8,8,3180
2012,E02004870,RD8,8,3630
2012,E02003265,RD8,8,2855
2012,E02003675,RD8,8,2812
2012,E02006263,RDE,1167,2307
2012,E02006265,RDE,1240,2399
2012,E02004555,RDE,1085,1960
2012,E02006268,RDE,1382,2791
2012,E02004448,RDE,1242,2248
2012,E02006270,RDE,1953,3702
2012,E02004447,RDE,792,1944
2012,E02006269,RDE,938,2217
2012,E02006287,RDE,908,2287
2012,E02006261,RDE,961,2468
2012,E02006227,RDE,521,2162
2012,E02004446,RDE,526,2329
2012,E02006235,RDE,1977,2629
2012,E02004451,RDE,2024,2830
2012,E02004459,RDE,1999,3044
2012,E02004520,RDE,2988,3920
2012,E02004449,RDE,1833,2820
2012,E02004525,RDE,2124,2839
2012,E02006267,RDE,2063,2502
2012,E02006295,RDE,3238,3532
2012,E02006290,RDE,2557,2938
2012,E02006257,RDE,2489,2704
2012,E02006253,RDE,2429,2678
2012,E02006288,RDE,2297,2647
2012,E02006296,RDE,3741,4167
2012,E02006291,RDE,2068,2342
2012,E02006247,RDE,2890,3162
2012,E02006248,RDE,2600,2879
2012,E02006294,RDE,2708,3011
2012,E02006245,RDE,2752,3051
2012,E02006236,RDE,3091,3465
2012,E02006246,RDE,2473,2700
2012,E02006230,RDE,3146,3601
2012,E02006254,RDE,3045,3310
2012,E02006289,RDE,2386,2780
2012,E02006260,RDE,3045,3318
2012,E02006301,RDE,2069,2277
2012,E02006256,RDE,3084,3361
2012,E02006271,RDE,2567,3204
2012,E02006237,RDE,2200,2481
2012,E02006292,RDE,1788,2044
2012,E02006272,RDE,2346,2618
2012,E02004573,RDE,2116,2456
2012,E02004512,RDE,3065,3507
2012,E02004586,RDE,3137,3592
2012,E02004506,RDE,1965,2300
2012,E02004585,RDE,2982,3475
2012,E02004582,RDE,2553,2976
2012,E02006300,RDE,2746,3019
2012,E02004518,RDE,1831,2152
2012,E02004508,RDE,1807,2125
2012,E02004583,RDE,3063,3566
2012,E02006249,RDE,2516,2785
2012,E02006231,RDE,2569,2850
2012,E02006293,RDE,2957,3505
2012,E02004519,RDE,2341,2709
2012,E02004514,RDE,1806,2113
2012,E02004589,RDE,2920,3327
2012,E02004517,RDE,2703,3114
2012,E02006255,RDE,2351,2569
2012,E02006299,RDE,2909,3229
2012,E02004507,RDE,2862,3268
2012,E02004526,RDE,2308,2780
2012,E02004590,RDE,3322,3885
2012,E02004587,RDE,3042,3535
2012,E02004576,RDE,2796,3308
2012,E02004522,RDE,2088,2518
2012,E02004581,RDE,2600,3053
2012,E02004578,RDE,2725,3212
2012,E02004577,RDE,1487,1749
2012,E02004579,RDE,2331,2751
2012,E02004521,RDE,2880,3345
2012,E02004509,RDE,3019,3549
2012,E02004524,RDE,2153,2643
2012,E02004523,RDE,2946,3473
2012,E02006258,RDE,3078,3358
2012,E02006922,RDE,4382,5052
2012,E02006298,RDE,2802,3088
2012,E02004515,RDE,1874,2293
2012,E02006252,RDE,2980,3250
2012,E02004575,RDE,3226,3803
