year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2017,E02003971,E07000026,7901,118863,2718,3275,0.8299236641221374,6557.226870229008,female,0-4,167,0.021136564991773195,0.017541735464928106,0.022866661618838494,0.0004833226794514655
2017,E02003971,E07000026,7901,118863,2718,3275,0.8299236641221374,6557.226870229008,male,0-4,135,0.01708644475382863,0.014180444836917928,0.022866661618838494,0.0003907099504547775
2017,E02003970,E07000026,8044,118863,2716,3282,0.8275441803778184,6656.765386959171,female,0-4,177,0.02200397812033814,0.018209264038646675,0.022849835524932065,0.0005027872809439303
2017,E02003970,E07000026,8044,118863,2716,3282,0.8275441803778184,6656.765386959171,male,0-4,168,0.0208851317752362,0.01728336925702057,0.022849835524932065,0.0004772218259806796
2017,E02004008,E07000030,6304,118863,1575,2671,0.5896667914638712,3717.2594533882443,female,0-4,119,0.018876903553299493,0.011131083151047062,0.013250548951313697,0.0002501293345822224
2017,E02004008,E07000030,6304,118863,1575,2671,0.5896667914638712,3717.2594533882443,male,0-4,86,0.01364213197969543,0.008044312193193674,0.013250548951313697,0.00018076573759723635
2017,E02004006,E07000029,8729,118863,3082,3710,0.8307277628032345,7251.422641509434,female,0-4,176,0.02016267613701455,0.01674969483942826,0.025929010709808773,0.000522798245495056
2017,E02004006,E07000029,8729,118863,3082,3710,0.8307277628032345,7251.422641509434,male,0-4,238,0.0272654370489174,0.022650155521499574,0.025929010709808773,0.0007069658092489962
2017,E02004012,E07000030,5491,118863,1616,2259,0.715360779105799,3928.0460380699424,female,0-4,101,0.018393735203059553,0.013158156745526443,0.013595483876395514,0.0002500717303798847
2017,E02004012,E07000030,5491,118863,1616,2259,0.715360779105799,3928.0460380699424,male,0-4,99,0.018029502822800948,0.012897599186209089,0.013595483876395514,0.0002451198149268177
2017,E02004013,E07000030,9804,118863,2765,4382,0.6309904153354633,6186.230031948882,female,0-4,179,0.018257853937168503,0.011520530838948178,0.023262074825639602,0.0004247155644420123
2017,E02004013,E07000030,9804,118863,2765,4382,0.6309904153354633,6186.230031948882,male,0-4,255,0.026009791921664627,0.016411929407440143,0.023262074825639602,0.000605041725881079
2017,E02004014,E07000030,7705,118863,1641,3440,0.4770348837209302,3675.553779069767,female,0-4,191,0.024789097988319273,0.01182526447640463,0.013805810050225891,0.00034223357814317266
2017,E02004014,E07000030,7705,118863,1641,3440,0.4770348837209302,3675.553779069767,male,0-4,171,0.022193380921479558,0.010587016887252313,0.013805810050225891,0.000306397601374254
2017,E02003984,E07000027,6540,118863,151,3585,0.04211994421199442,275.4644351464435,female,0-4,234,0.03577981651376147,0.00150704387547503,0.0012703700899354719,4.545360872246184e-05
2017,E02003984,E07000027,6540,118863,151,3585,0.04211994421199442,275.4644351464435,male,0-4,260,0.039755351681957186,0.0016744931949722553,0.0012703700899354719,5.050400969162426e-05
2017,E02004017,E07000031,8657,118863,178,3826,0.0465237846314689,402.7564035546262,female,0-4,207,0.023911285664779947,0.0011124435045297518,0.0014975223576722781,3.5807684883696615e-05
2017,E02004017,E07000031,8657,118863,178,3826,0.0465237846314689,402.7564035546262,male,0-4,270,0.03118863347579993,0.0014510132667779371,0.0014975223576722781,4.670567593525645e-05
2017,E02003982,E07000027,7596,118863,138,3807,0.036249014972419225,275.3475177304964,female,0-4,186,0.02448657187993681,0.000887614110699049,0.0011610004795436764,2.8428921694987337e-05
2017,E02003982,E07000027,7596,118863,138,3807,0.036249014972419225,275.3475177304964,male,0-4,215,0.028304370721432333,0.001026005558066105,0.0011610004795436764,3.286138798076493e-05
2017,E02003981,E07000027,6540,118863,107,3175,0.033700787401574804,220.40314960629922,female,0-4,177,0.02706422018348624,0.0009120855305930797,0.0009001960239940099,2.4363103401672746e-05
2017,E02003981,E07000027,6540,118863,107,3175,0.033700787401574804,220.40314960629922,male,0-4,189,0.02889908256880734,0.0009739218377519325,0.0009001960239940099,2.6014839225514967e-05
2017,E02004021,E07000031,5316,118863,85,2403,0.03537245110278818,188.03995006242195,female,0-4,84,0.01580135440180587,0.0005589326359357049,0.000715108991023279,1.1299690603076642e-05
2017,E02004021,E07000031,5316,118863,85,2403,0.03537245110278818,188.03995006242195,male,0-4,94,0.017682468021068473,0.0006254722354518602,0.000715108991023279,1.2644891865347672e-05
2017,E02004023,E07000031,6089,118863,125,2723,0.04590525156077855,279.51707675358057,female,0-4,105,0.01724421087206438,0.0007915998380492277,0.0010516308691518807,1.8134544467227373e-05
2017,E02004023,E07000031,6089,118863,125,2723,0.04590525156077855,279.51707675358057,male,0-4,99,0.0162588273936607,0.000746365561589272,0.0010516308691518807,1.709828478338581e-05
2017,E02004024,E07000031,7260,118863,113,3330,0.03393393393393394,246.36036036036037,female,0-4,109,0.015013774104683195,0.0005094764185673276,0.0009506743057133001,1.4273209273106021e-05
2017,E02004024,E07000031,7260,118863,113,3330,0.03393393393393394,246.36036036036037,male,0-4,148,0.020385674931129475,0.0006917661463116009,0.0009506743057133001,1.9380137361648542e-05
2017,E02004020,E07000031,8665,118863,195,3753,0.05195843325339728,450.2198241406874,female,0-4,210,0.024235429890363532,0.001259234966325843,0.001640544155876934,3.975929287180106e-05
2017,E02004020,E07000031,8665,118863,195,3753,0.05195843325339728,450.2198241406874,male,0-4,206,0.023773802654356607,0.001235249538395827,0.001640544155876934,3.900197300757627e-05
2017,E02005221,E07000121,9891,118863,26,4512,0.00576241134751773,56.99601063829787,female,0-4,189,0.01910828025477707,0.00011010977097167636,0.0002187392207835912,4.179730333444418e-06
2017,E02005221,E07000121,9891,118863,26,4512,0.00576241134751773,56.99601063829787,male,0-4,223,0.02254574866039834,0.00012991787791896207,0.0002187392207835912,4.931639493958228e-06
2017,E02003978,E07000027,5688,118863,81,2721,0.029768467475192944,169.32304299889748,female,0-4,129,0.02267932489451477,0.0006751287454816965,0.0006814568032104187,1.54549802415865e-05
2017,E02003978,E07000027,5688,118863,81,2721,0.029768467475192944,169.32304299889748,male,0-4,141,0.024789029535864978,0.0007379314194799939,0.0006814568032104187,1.68926528221992e-05
2017,E02005742,E07000163,7481,118863,17,3494,0.004865483686319404,36.39868345735547,female,0-4,148,0.019783451410239274,9.62560600956118e-05,0.00014302179820465579,2.8294647953868544e-06
2017,E02005742,E07000163,7481,118863,17,3494,0.004865483686319404,36.39868345735547,male,0-4,139,0.018580403689346343,9.040265103574351e-05,0.00014302179820465579,2.6574027470187343e-06
2017,E02005236,E07000121,13479,118863,9,6575,0.0013688212927756654,18.450342205323192,female,0-4,432,0.03204985533051413,4.38705244067874e-05,7.57174225789354e-05,2.426732439654284e-06
2017,E02005236,E07000121,13479,118863,9,6575,0.0013688212927756654,18.450342205323192,male,0-4,492,0.036501224126418874,4.996365279661899e-05,7.57174225789354e-05,2.7637786118284903e-06
2017,E02003980,E07000027,6575,118863,135,3717,0.03631961259079903,238.80145278450362,female,0-4,243,0.036958174904942964,0.0013423065946105192,0.0011357613386840312,4.197566620535659e-05
2017,E02003980,E07000027,6575,118863,135,3717,0.03631961259079903,238.80145278450362,male,0-4,209,0.03178707224334601,0.001154494149274068,0.0011357613386840312,3.6102527723948675e-05
2017,E02004027,E07000031,7939,118863,211,4074,0.05179185076092293,411.17550319096716,female,0-4,114,0.014359491119788386,0.0007437046210788782,0.0017751529071283747,2.5490292406176436e-05
2017,E02004027,E07000031,7939,118863,211,4074,0.05179185076092293,411.17550319096716,male,0-4,146,0.01839022546920267,0.0009524638129606685,0.0017751529071283747,3.26454622044014e-05
2017,E02003986,E07000027,6258,118863,112,3236,0.034610630407911,216.59332509270703,female,0-4,181,0.028922978587408117,0.001001042522184706,0.0009422612587600851,2.725300221086216e-05
2017,E02003986,E07000027,6258,118863,112,3236,0.034610630407911,216.59332509270703,male,0-4,139,0.022211569191434962,0.0007687564120644981,0.0009422612587600851,2.0929101145358232e-05
2017,E02004016,E07000031,8318,118863,163,3537,0.04608425219112242,383.3288097257563,female,0-4,165,0.01983649915845155,0.000914150229807069,0.0013713266533740525,2.7202320005616574e-05
2017,E02004016,E07000031,8318,118863,163,3537,0.04608425219112242,383.3288097257563,male,0-4,200,0.024044241404183698,0.001108060884614629,0.0013713266533740525,3.297250909771706e-05
2017,E02003979,E07000027,7385,118863,164,3865,0.04243208279430789,313.3609314359638,female,0-4,156,0.02112389979688558,0.0008963310651201126,0.0013797397003272676,2.914548317549814e-05
2017,E02003979,E07000027,7385,118863,164,3865,0.04243208279430789,313.3609314359638,male,0-4,131,0.017738659444820584,0.0007526882662226587,0.0013797397003272676,2.4474732666604208e-05
2017,E02004019,E07000031,7951,118863,186,3508,0.053021664766248575,421.5752565564424,female,0-4,133,0.016727455665953968,0.0008869175467124965,0.0015648267332979986,2.6175569806141845e-05
2017,E02004019,E07000031,7951,118863,186,3508,0.053021664766248575,421.5752565564424,male,0-4,166,0.020877876996604202,0.0011069797951449207,0.0015648267332979986,3.267026005879358e-05
2017,E02003983,E07000027,7516,118863,110,3885,0.028314028314028315,212.8082368082368,female,0-4,247,0.032863225119744544,0.0009304902865307336,0.0009254351648536551,3.0412784156313572e-05
2017,E02003983,E07000027,7516,118863,110,3885,0.028314028314028315,212.8082368082368,male,0-4,235,0.03126663118680149,0.0008852842807073781,0.0009254351648536551,2.8935239986776067e-05
2017,E02004022,E07000031,5495,118863,73,2348,0.031090289608177172,170.84114139693355,female,0-4,86,0.01565059144676979,0.00048658142061933334,0.0006141524275846983,9.611848730169981e-06
2017,E02004022,E07000031,5495,118863,73,2348,0.031090289608177172,170.84114139693355,male,0-4,108,0.019654231119199273,0.0006110557375219536,0.0006141524275846983,1.2070693754166956e-05
2017,E02004007,E07000029,9985,118863,1140,5271,0.21627774615822423,2159.533295389869,female,0-4,249,0.024937406109163746,0.005393405988322267,0.009590873526665152,0.0002391715080760764
2017,E02004007,E07000029,9985,118863,1140,5271,0.21627774615822423,2159.533295389869,male,0-4,222,0.022233350025037558,0.004808578832962021,0.009590873526665152,0.00021323724816421272
2017,E02003977,E07000027,6296,118863,78,2830,0.02756183745583039,173.52932862190812,female,0-4,136,0.021601016518424398,0.0005953637061615205,0.0006562176623507736,1.4174968564120903e-05
2017,E02003977,E07000027,6296,118863,78,2830,0.02756183745583039,173.52932862190812,male,0-4,175,0.027795425667090215,0.0007660930042519565,0.0006562176623507736,1.8239849255302634e-05
2017,E02004018,E07000031,8389,118863,223,3522,0.06331629755820556,531.1604202157864,female,0-4,193,0.02300631779711527,0.0014566748633607907,0.0018761094705669551,4.316237070204105e-05
2017,E02004018,E07000031,8389,118863,223,3522,0.06331629755820556,531.1604202157864,male,0-4,214,0.02550959589939206,0.001615173164555488,0.0018761094705669551,4.785879445718541e-05
2017,E02004028,E07000031,7693,118863,86,3557,0.02417767781838628,185.99887545684567,female,0-4,147,0.01910828025477707,0.0004619938436634321,0.0007235220379764939,1.3825261872162304e-05
2017,E02004028,E07000031,7693,118863,86,3557,0.02417767781838628,185.99887545684567,male,0-4,129,0.016768490835824774,0.00040542316892913427,0.0007235220379764939,1.2132372663326103e-05
2017,E02004026,E07000031,8137,118863,147,3789,0.038796516231195566,315.6872525732383,female,0-4,184,0.022612756544180903,0.0008772961762983882,0.0012367179021226117,2.7965600834528764e-05
2017,E02004026,E07000031,8137,118863,147,3789,0.038796516231195566,315.6872525732383,male,0-4,203,0.024947769448199583,0.0009678865423291999,0.0012367179021226117,3.0853353094615975e-05
2017,E02005222,E07000121,6065,118863,21,2651,0.007921539041870993,48.04413428894757,female,0-4,115,0.018961253091508656,0.00015020230664718288,0.00017667398601751598,3.349960163563782e-06
2017,E02005222,E07000121,6065,118863,21,2651,0.007921539041870993,48.04413428894757,male,0-4,138,0.02275350370981039,0.00018024276797661947,0.00017667398601751598,4.019952196276539e-06
