year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor,msoa_frac_tp,ag_msoa_frac_tp
2017,E02004261,E06000059,10464,81490,3225,5119,0.6300058605196327,6592.3813244774365,female,0-4,315,0.030103211009174312,0.018965199356238943,0.0395754080255246,0.0011913468585665376
2017,E02004261,E06000059,10464,81490,3225,5119,0.6300058605196327,6592.3813244774365,male,0-4,285,0.02723623853211009,0.017158989893739995,0.0395754080255246,0.001077885252988772
2017,E02004266,E06000059,8921,81490,2618,3737,0.7005619480867006,6249.713138881456,female,0-4,253,0.02836004932182491,0.01986797140073257,0.03212664130568168,0.0009111131319737098
2017,E02004266,E06000059,8921,81490,2618,3737,0.7005619480867006,6249.713138881456,male,0-4,229,0.025669767963232823,0.017983262651255962,0.03212664130568168,0.0008246834277548598
2017,E02004260,E06000059,9424,81490,2157,3955,0.5453855878634639,5139.713780025284,female,0-4,249,0.026421901528013582,0.014410124297326243,0.026469505460792735,0.0006993746667802834
2017,E02004260,E06000059,9424,81490,2157,3955,0.5453855878634639,5139.713780025284,male,0-4,257,0.027270797962648557,0.014873100178364837,0.026469505460792735,0.0007218445355925014
2017,E02004243,E06000059,6421,81490,19,2625,0.007238095238095238,46.475809523809524,female,0-4,167,0.02600840990499922,0.0001882513478838039,0.00023315744263099767,6.064054340348327e-06
2017,E02004243,E06000059,6421,81490,19,2625,0.007238095238095238,46.475809523809524,male,0-4,129,0.020090328609250894,0.00014541571183838742,0.00023315744263099767,4.684209640149307e-06
2017,E02004265,E06000059,8784,81490,728,4298,0.16938110749185667,1487.843648208469,female,0-4,210,0.02390710382513661,0.004049411722824442,0.008933611486071911,0.00021357677733095415
2017,E02004265,E06000059,8784,81490,728,4298,0.16938110749185667,1487.843648208469,male,0-4,233,0.026525500910746812,0.004492918721038548,0.008933611486071911,0.00023696851961005865
2017,E02004800,E07000091,7598,81490,9,3741,0.0024057738572574178,18.27906976744186,female,0-4,73,0.009607791524085285,2.311417367462378e-05,0.0001104429991409989,1.0611133110414476e-06
2017,E02004800,E07000091,7598,81490,9,3741,0.0024057738572574178,18.27906976744186,male,0-4,75,0.009871018689128718,2.3747438706805257e-05,0.0001104429991409989,1.090184908604227e-06
2017,E02004790,E07000091,7984,81490,16,4008,0.003992015968063872,31.872255489021953,female,0-4,231,0.028932865731462927,0.00011550046200184801,0.00019634310958399804,5.680768826891728e-06
2017,E02004790,E07000091,7984,81490,16,4008,0.003992015968063872,31.872255489021953,male,0-4,225,0.028181362725450902,0.0001125004500018,0.00019634310958399804,5.533216389829604e-06
2017,E02004268,E06000059,9798,81490,675,4935,0.13677811550151975,1340.1519756838904,female,0-4,163,0.01663604817309655,0.002275447318508647,0.008283224935574917,0.0001378001290568189
2017,E02004268,E06000059,9798,81490,675,4935,0.13677811550151975,1340.1519756838904,male,0-4,190,0.019391712594407022,0.002652361905010079,0.008283224935574917,0.0001606259173054944
2017,E02004263,E06000059,5854,81490,635,2759,0.2301558535701341,1347.332366799565,female,0-4,108,0.018448923812777587,0.004246127807580199,0.007792367161614922,0.00014376078808582362
2017,E02004263,E06000059,5854,81490,635,2759,0.2301558535701341,1347.332366799565,male,0-4,127,0.02169456781687735,0.004993131773728567,0.007792367161614922,0.00016905203784166298
2017,E02004788,E07000091,7258,81490,14,3261,0.004293161606869059,31.15976694265563,female,0-4,129,0.017773491319922844,7.630447055471323e-05,0.00017180022088599827,3.0534897346781175e-06
2017,E02004788,E07000091,7258,81490,14,3261,0.004293161606869059,31.15976694265563,male,0-4,136,0.018737944337283,8.044502322047286e-05,0.00017180022088599827,3.21918297609476e-06
2017,E02004267,E06000059,5007,81490,409,2343,0.17456252667520272,874.03457106274,female,0-4,80,0.01597763131615738,0.002789095692833277,0.005019020738740949,8.019206293175075e-05
2017,E02004267,E06000059,5007,81490,409,2343,0.17456252667520272,874.03457106274,male,0-4,62,0.01238266427002197,0.0021615491619457897,0.005019020738740949,6.214884877210683e-05
2017,E02004237,E06000058,8119,81490,16,3972,0.004028197381671702,32.70493454179255,female,0-4,158,0.019460524695159503,7.839083462299901e-05,0.00019634310958399804,3.8209399327838025e-06
2017,E02004237,E06000058,8119,81490,16,3972,0.004028197381671702,32.70493454179255,male,0-4,169,0.02081537135115162,8.384842437523312e-05,0.00019634310958399804,4.086954738230776e-06
2017,E02003187,E06000058,9610,81490,23,4278,0.005376344086021506,51.66666666666667,female,0-4,260,0.027055150884495317,0.0001454578004542759,0.00028224322002699717,7.636132903956218e-06
2017,E02003187,E06000058,9610,81490,23,4278,0.005376344086021506,51.66666666666667,male,0-4,357,0.03714880332986473,0.00019972474908529426,0.00028224322002699717,1.0484997871970655e-05
2017,E02004245,E06000059,7789,81490,14,3643,0.0038429865495470767,29.933022234422182,female,0-4,215,0.027603029913981256,0.00010607807268617557,0.00017180022088599827,4.7422066363447975e-06
2017,E02004245,E06000059,7789,81490,14,3643,0.0038429865495470767,29.933022234422182,male,0-4,186,0.023879830530234947,9.176986753315654e-05,0.00017180022088599827,4.102560159814569e-06
2017,E02003206,E06000058,9978,81490,30,4351,0.006894966674327741,68.7979774764422,female,0-4,269,0.02695931048306274,0.0001858835473435721,0.00036814333046999634,9.924890348409403e-06
2017,E02003206,E06000058,9978,81490,30,4351,0.006894966674327741,68.7979774764422,male,0-4,266,0.026658649027861296,0.00018381049662970325,0.00036814333046999634,9.814203838947587e-06
2017,E02003182,E06000058,6714,81490,14,3054,0.0045841519318926,30.777996070726918,female,0-4,219,0.03261840929401251,0.000149527743980411,0.00017180022088599827,5.603849921661248e-06
2017,E02003182,E06000058,6714,81490,14,3054,0.0045841519318926,30.777996070726918,male,0-4,206,0.030682156687518617,0.00014065166785371994,0.00017180022088599827,5.2712012961745075e-06
2017,E02003181,E06000058,8816,81490,18,3722,0.004836109618484685,42.63514239656099,female,0-4,321,0.03641107078039928,0.00017608792962041562,0.0002208859982819978,8.042695717844974e-06
2017,E02003181,E06000058,8816,81490,18,3722,0.004836109618484685,42.63514239656099,male,0-4,281,0.03187386569872958,0.00015414550848391522,0.0002208859982819978,7.040490643970211e-06
2017,E02003174,E06000058,8101,81490,25,4278,0.00584385226741468,47.341047218326324,female,0-4,244,0.030119738303913096,0.00017601530098125933,0.0003067861087249969,9.240317310072738e-06
2017,E02003174,E06000058,8101,81490,25,4278,0.00584385226741468,47.341047218326324,male,0-4,215,0.02653993334156277,0.00015509544963512604,0.0003067861087249969,8.142082875678846e-06
2017,E02004240,E06000058,6326,81490,14,3048,0.004593175853018373,29.056430446194224,female,0-4,166,0.026240910527979767,0.00012052911659833226,0.00017180022088599827,4.508194224956641e-06
2017,E02004240,E06000058,6326,81490,14,3048,0.004593175853018373,29.056430446194224,male,0-4,182,0.02877015491621878,0.00013214638084877394,0.00017180022088599827,4.942718969530775e-06
2017,E02003198,E06000058,7305,81490,22,3482,0.006318207926479035,46.15450890292935,female,0-4,232,0.03175906913073238,0.00020066040231938895,0.0002699717756779973,8.57405228710409e-06
2017,E02003198,E06000058,7305,81490,22,3482,0.006318207926479035,46.15450890292935,male,0-4,277,0.037919233401779606,0.0002395816010451325,0.0002699717756779973,1.0237122773826865e-05
2017,E02003200,E06000058,10364,81490,42,5085,0.008259587020648967,85.6023598820059,female,0-4,296,0.028560401389424932,0.0002358971206206189,0.0005154006626579948,1.4720049801887926e-05
2017,E02003200,E06000058,10364,81490,42,5085,0.008259587020648967,85.6023598820059,male,0-4,345,0.03328830567348514,0.00027494765748011326,0.0005154006626579948,1.715681480287613e-05
2017,E02004238,E06000058,7338,81490,14,4084,0.0034280117531831538,25.154750244857983,female,0-4,85,0.01158353774870537,3.970850354600274e-05,0.00017180022088599827,1.9900543438688816e-06
2017,E02004238,E06000058,7338,81490,14,4084,0.0034280117531831538,25.154750244857983,male,0-4,110,0.014990460615971654,5.138747517718001e-05,0.00017180022088599827,2.5753644450067877e-06
2017,E02003204,E06000058,9063,81490,23,4606,0.00499348675640469,45.255970473295704,female,0-4,246,0.027143330023171135,0.00013553985899542688,0.00028224322002699717,7.66102086799529e-06
2017,E02003204,E06000058,9063,81490,23,4606,0.00499348675640469,45.255970473295704,male,0-4,231,0.025488248924197286,0.00012727523344692522,0.00028224322002699717,7.193885449215089e-06
2017,E02004250,E06000059,7851,81490,30,4596,0.006527415143603133,51.246736292428196,female,0-4,157,0.019997452553814802,0.0001305316746332559,0.00036814333046999634,7.361928784077115e-06
2017,E02004250,E06000059,7851,81490,30,4596,0.006527415143603133,51.246736292428196,male,0-4,159,0.020252197172334733,0.0001321944985139343,0.00036814333046999634,7.455711316358351e-06
2017,E02004242,E06000058,6405,81490,13,3550,0.0036619718309859155,23.45492957746479,female,0-4,88,0.013739266198282592,5.03128057965278e-05,0.0001595287765369984,2.191808327128159e-06
2017,E02004242,E06000058,6405,81490,13,3550,0.0036619718309859155,23.45492957746479,male,0-4,95,0.01483216237314598,5.431496080306979e-05,0.0001595287765369984,2.366156716786081e-06
2017,E02004248,E06000059,7635,81490,25,4402,0.005679236710586098,43.360972285324856,female,0-4,115,0.015062213490504257,8.554187579795694e-05,0.0003067861087249969,4.620877865536954e-06
2017,E02004248,E06000059,7635,81490,25,4402,0.005679236710586098,43.360972285324856,male,0-4,142,0.01859855926653569,0.00010562562055052074,0.0003067861087249969,5.705779625271717e-06
