year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2017,E02003935,E06000052,10452,11,3707,0.002967359050445104,31.014836795252226,female,0-4,368,0.035208572522005356,0.0001044764763264254
2017,E02003935,E06000052,10452,11,3707,0.002967359050445104,31.014836795252226,male,0-4,356,0.03406046689628779,0.00010106963470708544
2017,E02006111,E07000246,10642,11,548,0.020072992700729927,213.6167883211679,female,0-4,216,0.020296936666040218,0.0004074202615446029
2017,E02006111,E07000246,10642,11,548,0.020072992700729927,213.6167883211679,male,0-4,211,0.01982710016914114,0.00039798923697181117
2017,E02003107,E06000025,11019,8,4245,0.001884570082449941,20.7660777385159,female,0-4,328,0.029766766494237228,5.6097557586312796e-05
2017,E02003107,E06000025,11019,8,4245,0.001884570082449941,20.7660777385159,male,0-4,328,0.029766766494237228,5.6097557586312796e-05
2017,E02006117,E07000246,5505,8,576,0.013888888888888888,76.45833333333333,female,0-4,76,0.013805631244323342,0.00019174487839337972
2017,E02006117,E07000246,5505,8,576,0.013888888888888888,76.45833333333333,male,0-4,84,0.015258855585831062,0.00021192854980320918
2017,E02004235,E07000047,6387,19,2310,0.008225108225108226,52.53376623376624,female,0-4,134,0.02098011586034132,0.00017256372352661694
2017,E02004235,E07000047,6387,19,2310,0.008225108225108226,52.53376623376624,male,0-4,113,0.017692187255362455,0.00014552015491423666
2017,E02003125,E06000026,6094,9,2433,0.0036991368680641184,22.54254007398274,female,0-4,164,0.026911716442402363,9.955012247497792e-05
2017,E02003125,E06000026,6094,9,2433,0.0036991368680641184,22.54254007398274,male,0-4,176,0.02888086642599278,0.00010683427777802508
2017,E02004200,E07000044,5149,407,1982,0.2053481331987891,1057.3375378405651,female,0-4,75,0.014565935133035541,0.0029910875878635043
2017,E02004200,E07000044,5149,407,1982,0.2053481331987891,1057.3375378405651,male,0-4,87,0.016896484754321227,0.0034696616019216646
2017,E02004215,E07000045,5797,2317,2644,0.8763237518910741,5080.048789712557,female,0-4,124,0.0213903743315508,0.018744893088579125
2017,E02004215,E07000045,5797,2317,2644,0.8763237518910741,5080.048789712557,male,0-4,123,0.021217871312747973,0.018593724595929294
2017,E02004189,E07000044,6124,13,2052,0.006335282651072124,38.79727095516569,female,0-4,137,0.022370999346832135,0.00014172660404913144
2017,E02004189,E07000044,6124,13,2052,0.006335282651072124,38.79727095516569,male,0-4,139,0.02269758327890268,0.0001437956055680969
2017,E02004232,E07000047,6664,17,2377,0.00715187210769878,47.660075725704665,female,0-4,131,0.019657863145258102,0.00014059052312553124
2017,E02004232,E07000047,6664,17,2377,0.00715187210769878,47.660075725704665,male,0-4,111,0.016656662665066026,0.00011912632112163332
2017,E02004195,E07000044,5515,1824,2164,0.8428835489833642,4648.502772643254,female,0-4,127,0.023028105167724387,0.01941001101013368
2017,E02004195,E07000044,5515,1824,2164,0.8428835489833642,4648.502772643254,male,0-4,107,0.01940163191296464,0.016353316362868534
2017,E02004206,E07000045,6679,1614,3241,0.497994446158593,3326.1049058932426,female,0-4,139,0.020811498727354393,0.010364010782459115
2017,E02004206,E07000045,6679,1614,3241,0.497994446158593,3326.1049058932426,male,0-4,118,0.017667315466387185,0.008798224980792631
2017,E02003897,E06000052,5611,8,1704,0.004694835680751174,26.342723004694836,female,0-4,121,0.021564783461058636,0.00010124311484065087
2017,E02003897,E06000052,5611,8,1704,0.004694835680751174,26.342723004694836,male,0-4,147,0.026198538584922475,0.0001229978337320304
2017,E02004201,E07000045,5350,77,2190,0.03515981735159817,188.1050228310502,female,0-4,115,0.02149532710280374,0.0007557717748474373
2017,E02004201,E07000045,5350,77,2190,0.03515981735159817,188.1050228310502,male,0-4,92,0.017196261682242992,0.0006046174198779499
2017,E02004219,E07000045,5539,1984,2332,0.8507718696397941,4712.42538593482,female,0-4,116,0.020942408376963352,0.017817211929629196
2017,E02004219,E07000045,5539,1984,2332,0.8507718696397941,4712.42538593482,male,0-4,108,0.019498104350965877,0.016588438693103044
2017,E02004145,E07000040,6071,10,2620,0.003816793893129771,23.171755725190838,female,0-4,96,0.015812880909240653,6.035450728717806e-05
2017,E02004145,E07000040,6071,10,2620,0.003816793893129771,23.171755725190838,male,0-4,106,0.01746005600395322,6.664143512959245e-05
2017,E02004141,E07000040,6141,11,2280,0.004824561403508772,29.62763157894737,female,0-4,111,0.0180752320468979,8.720506689292847e-05
2017,E02004141,E07000040,6141,11,2280,0.004824561403508772,29.62763157894737,male,0-4,143,0.02328610975411171,0.0001123452663575565
2017,E02003133,E06000026,7337,11,2608,0.004217791411042945,30.945935582822084,female,0-4,195,0.026577620280768707,0.00011209885854618703
2017,E02003133,E06000026,7337,11,2608,0.004217791411042945,30.945935582822084,male,0-4,210,0.028622052610058606,0.00012072184766512449
2017,E02004203,E07000045,5913,673,2376,0.28324915824915825,1674.8522727272727,female,0-4,100,0.01691188905800778,0.004790278340083853
2017,E02004203,E07000045,5913,673,2376,0.28324915824915825,1674.8522727272727,male,0-4,106,0.017926602401488245,0.005077695040488884
2017,E02003145,E06000026,7019,15,2492,0.006019261637239166,42.2491974317817,female,0-4,176,0.025074796979626727,0.00015093176352102766
2017,E02003145,E06000026,7019,15,2492,0.006019261637239166,42.2491974317817,male,0-4,196,0.027924205727311583,0.0001680831002847808
2017,E02004152,E07000041,9520,15,2204,0.006805807622504537,64.7912885662432,female,0-4,97,0.010189075630252101,6.934488859064497e-05
2017,E02004152,E07000041,9520,15,2204,0.006805807622504537,64.7912885662432,male,0-4,111,0.011659663865546219,7.935342921197518e-05
2017,E02004190,E07000044,8044,865,2915,0.2967409948542024,2386.984562607204,female,0-4,141,0.017528592739930383,0.005201452048041092
2017,E02004190,E07000044,8044,865,2915,0.2967409948542024,2386.984562607204,male,0-4,157,0.019517652909000496,0.005791687741435825
2017,E02004211,E07000045,6584,2251,2784,0.8085488505747126,5323.485632183908,female,0-4,94,0.014277035236938032,0.011543680430440916
2017,E02004211,E07000045,6584,2251,2784,0.8085488505747126,5323.485632183908,male,0-4,123,0.018681652490886998,0.015105028648342898
2017,E02004199,E07000044,5586,1237,2250,0.5497777777777778,3071.058666666667,female,0-4,92,0.016469745793054064,0.009054700242670168
2017,E02004199,E07000044,5586,1237,2250,0.5497777777777778,3071.058666666667,male,0-4,89,0.01593268886501969,0.008759438278235271
2017,E02004156,E07000041,11277,38,3503,0.010847844704538966,122.33114473308592,female,0-4,199,0.017646537199609826,0.0001914268951142373
2017,E02004156,E07000041,11277,38,3503,0.010847844704538966,122.33114473308592,male,0-4,246,0.02181431231710561,0.00023663827235227325
2017,E02003143,E06000026,7529,12,2741,0.004377964246625319,32.961692812842024,female,0-4,224,0.029751627042103865,0.0001302515594692617
2017,E02003143,E06000026,7529,12,2741,0.004377964246625319,32.961692812842024,male,0-4,237,0.031478283968654534,0.0001378108017598885
2017,E02003148,E06000026,10259,10,3314,0.0030175015087507543,30.95654797827399,female,0-4,191,0.018617799005751046,5.617923658947208e-05
2017,E02003148,E06000026,10259,10,3314,0.0030175015087507543,30.95654797827399,male,0-4,213,0.020762257529973682,6.265014342176729e-05
2017,E02003137,E06000026,7990,13,2761,0.004708438971387179,37.62042738138356,female,0-4,158,0.019774718397997496,9.310805475333845e-05
2017,E02003137,E06000026,7990,13,2761,0.004708438971387179,37.62042738138356,male,0-4,181,0.022653316645807258,0.00010666175892629278
2017,E02004157,E07000041,6606,12,2303,0.005210594876248371,34.421189752496744,female,0-4,168,0.025431425976385105,0.00013251285788824197
