year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2017,E02001299,E08000010,8944,8,3884,0.0020597322348094747,18.422245108135943,female,0-4,237,0.026498211091234347,5.457921954940133e-05
2017,E02001299,E08000010,8944,8,3884,0.0020597322348094747,18.422245108135943,male,0-4,254,0.028398926654740607,5.849418466475923e-05
2017,E02001017,E08000001,10998,8,4631,0.0017274886633556468,18.9989203195854,female,0-4,316,0.0287324968176032,4.9635062522311725e-05
2017,E02001017,E08000001,10998,8,4631,0.0017274886633556468,18.9989203195854,male,0-4,356,0.03236952173122386,5.591798182893346e-05
2017,E02003971,E07000026,7901,27,3275,0.008244274809160306,65.13801526717558,female,0-4,167,0.021136564991773195,0.00017425565031385537
2017,E02003971,E07000026,7901,27,3275,0.008244274809160306,65.13801526717558,male,0-4,135,0.01708644475382863,0.00014086534606209866
2017,E02003970,E07000026,8044,35,3282,0.010664229128580133,85.7830591102986,female,0-4,177,0.02200397812033814,0.00023465546441554992
2017,E02003970,E07000026,8044,35,3282,0.010664229128580133,85.7830591102986,male,0-4,168,0.0208851317752362,0.00022272383063170838
2017,E02004008,E07000030,6304,93,2671,0.03481842006739049,219.49532010482966,female,0-4,119,0.018876903553299493,0.000657263957490398
2017,E02004008,E07000030,6304,93,2671,0.03481842006739049,219.49532010482966,male,0-4,86,0.01364213197969543,0.000474997481883817
2017,E02004006,E07000029,8729,80,3710,0.0215633423180593,188.22641509433964,female,0-4,176,0.02016267613701455,0.0004347746875906103
2017,E02004006,E07000029,8729,80,3710,0.0215633423180593,188.22641509433964,male,0-4,238,0.0272654370489174,0.0005879339525373025
2017,E02004012,E07000030,5491,211,2259,0.0934041611332448,512.8822487826473,female,0-4,101,0.018393735203059553,0.0017180514067488119
2017,E02004012,E07000030,5491,211,2259,0.0934041611332448,512.8822487826473,male,0-4,99,0.018029502822800948,0.0016840305868131918
2017,E02004013,E07000030,9804,856,4382,0.1953445915107257,1915.1583751711548,female,0-4,179,0.018257853937168503,0.003566573019218676
2017,E02004013,E07000030,9804,856,4382,0.1953445915107257,1915.1583751711548,male,0-4,255,0.026009791921664627,0.00508087217821655
2017,E02005235,E07000121,5935,1281,1545,0.829126213592233,4920.864077669903,female,0-4,112,0.018871103622577927,0.015646526692894708
2017,E02005235,E07000121,5935,1281,1545,0.829126213592233,4920.864077669903,male,0-4,114,0.019208087615838247,0.01592592895526783
2017,E02005304,E07000127,8680,11,3938,0.002793296089385475,24.245810055865924,female,0-4,186,0.02142857142857143,5.985634477254589e-05
2017,E02005304,E07000127,8680,11,3938,0.002793296089385475,24.245810055865924,male,0-4,196,0.02258064516129032,6.30744278248333e-05
2017,E02002642,E06000009,7029,14,4373,0.003201463526183398,22.503087125543104,female,0-4,186,0.026461801109688432,8.471649108978688e-05
2017,E02002642,E06000009,7029,14,4373,0.003201463526183398,22.503087125543104,male,0-4,213,0.030303030303030304,9.701404624798175e-05
2017,E02004014,E07000030,7705,1284,3440,0.3732558139534884,2875.936046511628,female,0-4,191,0.024789097988319273,0.009252674946802892
2017,E02004014,E07000030,7705,1284,3440,0.3732558139534884,2875.936046511628,male,0-4,171,0.022193380921479558,0.008283808460226673
2017,E02005224,E07000121,5229,2376,2858,0.8313505948215535,4347.132260321903,female,0-4,101,0.019315356664754254,0.016057833252433908
2017,E02005224,E07000121,5229,2376,2858,0.8313505948215535,4347.132260321903,male,0-4,103,0.01969783897494741,0.01637581014852171
2017,E02005321,E07000128,6399,24,3081,0.007789678675754625,49.84615384615385,female,0-4,148,0.023128613845913425,0.00018016447007527498
2017,E02005321,E07000128,6399,24,3081,0.007789678675754625,49.84615384615385,male,0-4,184,0.028754492889513986,0.0002239882600935851
2017,E02002640,E06000009,6747,11,3776,0.002913135593220339,19.654925847457626,female,0-4,307,0.045501704461242035,0.00013255263481823685
2017,E02002640,E06000009,6747,11,3776,0.002913135593220339,19.654925847457626,male,0-4,332,0.049207054987401806,0.0001433468233213506
2017,E02002637,E06000009,6124,9,3086,0.002916396629941672,17.8600129617628,female,0-4,198,0.03233180927498367,9.429237960947928e-05
2017,E02002637,E06000009,6124,9,3086,0.002916396629941672,17.8600129617628,male,0-4,174,0.028412802090137166,8.286300026287572e-05
2017,E02005320,E07000128,5975,34,2767,0.012287676183592338,73.41886519696422,female,0-4,151,0.025271966527196654,0.0003105337412087771
2017,E02005320,E07000128,5975,34,2767,0.012287676183592338,73.41886519696422,male,0-4,145,0.024267782426778243,0.00029819465215412367
2017,E02003984,E07000027,6540,2993,3585,0.8348675034867503,5460.033472803347,female,0-4,234,0.03577981651376147,0.02987140608805804
2017,E02003984,E07000027,6540,2993,3585,0.8348675034867503,5460.033472803347,male,0-4,260,0.039755351681957186,0.03319045120895338
2017,E02004017,E07000031,8657,3056,3826,0.7987454260324098,6914.739153162572,female,0-4,207,0.023911285664779947,0.01909903005529731
2017,E02004017,E07000031,8657,3056,3826,0.7987454260324098,6914.739153162572,male,0-4,270,0.03118863347579993,0.024911778332996494
2017,E02003982,E07000027,7596,3073,3807,0.807197268190176,6131.470449172577,female,0-4,186,0.02448657187993681,0.019765493928827375
2017,E02003982,E07000027,7596,3073,3807,0.807197268190176,6131.470449172577,male,0-4,215,0.028304370721432333,0.02284721072418218
2017,E02003981,E07000027,6540,2604,3175,0.8201574803149606,5363.829921259842,female,0-4,177,0.02706422018348624,0.022196922632377377
2017,E02003981,E07000027,6540,2604,3175,0.8201574803149606,5363.829921259842,male,0-4,189,0.02889908256880734,0.02370179874304703
2017,E02002649,E06000009,8160,8,4302,0.0018596001859600185,15.17433751743375,female,0-4,210,0.025735294117647058,4.785735772691224e-05
2017,E02002649,E06000009,8160,8,4302,0.0018596001859600185,15.17433751743375,male,0-4,221,0.027083333333333334,5.036417170308384e-05
2017,E02002651,E06000009,8022,13,4111,0.0031622476283142786,25.367550474337143,female,0-4,204,0.025430067314884067,8.04161700543646e-05
2017,E02002651,E06000009,8022,13,4111,0.0031622476283142786,25.367550474337143,male,0-4,198,0.02468212415856395,7.805098858217741e-05
2017,E02004021,E07000031,5316,1811,2403,0.7536412817311694,4006.3570536828965,female,0-4,84,0.01580135440180587,0.011908552984465432
2017,E02004021,E07000031,5316,1811,2403,0.7536412817311694,4006.3570536828965,male,0-4,94,0.017682468021068473,0.01332623786356846
2017,E02005211,E07000119,9100,17,4168,0.004078694817658349,37.11612284069098,female,0-4,178,0.01956043956043956,7.978106346628419e-05
2017,E02005211,E07000119,9100,17,4168,0.004078694817658349,37.11612284069098,male,0-4,193,0.021208791208791208,8.650418679209465e-05
2017,E02005208,E07000119,10072,14,5176,0.002704791344667697,27.242658423493044,female,0-4,177,0.017573471008737095,4.753257228020079e-05
2017,E02005208,E07000119,10072,14,5176,0.002704791344667697,27.242658423493044,male,0-4,179,0.01777204130262113,4.806966349240645e-05
2017,E02005206,E07000119,7116,15,3380,0.004437869822485207,31.579881656804734,female,0-4,188,0.026419336706014616,0.000117245577097698
2017,E02005206,E07000119,7116,15,3380,0.004437869822485207,31.579881656804734,male,0-4,198,0.02782462057335582,0.00012348204396459684
2017,E02004023,E07000031,6089,2041,2723,0.7495409474843923,4563.954829232464,female,0-4,105,0.01724421087206438,0.012925242155667793
2017,E02004023,E07000031,6089,2041,2723,0.7495409474843923,4563.954829232464,male,0-4,99,0.0162588273936607,0.012186656889629634
2017,E02005205,E07000119,6854,16,2953,0.005418218760582459,37.13647138503217,female,0-4,157,0.022906332068864898,0.0001241115181516554
