msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02006157,E07000194,7332,102831,25,3246,0.007701786814540973,56.469500924214415,female,0-4,171,0.023322422258592473,0.0001796243242343844
E02006157,E07000194,7332,102831,25,3246,0.007701786814540973,56.469500924214415,male,0-4,178,0.024277141298417893,0.00018697736674690307
E02006153,E07000194,7206,102831,13,3147,0.004130918334922148,29.767397521449,female,0-4,122,0.016930335831251735,6.99378347017072e-05
E02006153,E07000194,7206,102831,13,3147,0.004130918334922148,29.767397521449,male,0-4,178,0.02470163752428532,0.00010204044735167116
E02006220,E07000199,7507,77010,41,3446,0.011897852582704585,89.31717933836332,female,0-4,190,0.025309710936459305,0.0003011312096328588
E02006220,E07000199,7507,77010,41,3446,0.011897852582704585,89.31717933836332,male,0-4,234,0.031170907153323563,0.0003708668581794156
E02006468,E07000218,10511,63193,2221,4447,0.49943782325163033,5249.5909601978865,female,0-4,225,0.021406145942346112,0.010691038933652062
E02006468,E07000218,10511,63193,2221,4447,0.49943782325163033,5249.5909601978865,male,0-4,245,0.023308914470554658,0.011641353505532246
E02006217,E07000199,8820,77010,30,4127,0.00726920281075842,64.11436879088927,female,0-4,176,0.019954648526077097,0.000145054387153456
E02006217,E07000199,8820,77010,30,4127,0.00726920281075842,64.11436879088927,male,0-4,181,0.020521541950113378,0.000149175250424861
E02006492,E07000220,12366,105291,579,5007,0.11563810665068903,1429.9808268424206,female,0-4,404,0.0326702248099628,0.0037779229408764657
E02006492,E07000220,12366,105291,579,5007,0.11563810665068903,1429.9808268424206,male,0-4,415,0.03355976063399644,0.0038807871793656756
E02005383,E07000132,9121,109881,847,3909,0.2166794576618061,1976.3333333333335,female,0-4,238,0.026093630084420567,0.005653953615120036
E02005383,E07000132,9121,109881,847,3909,0.2166794576618061,1976.3333333333335,male,0-4,260,0.028505646310711546,0.006176587982904241
E02002105,E08000029,8079,212166,11,2971,0.003702457085156513,29.912150790979467,female,0-4,166,0.02054709741304617,7.607474639633385e-05
E02002105,E08000029,8079,212166,11,2971,0.003702457085156513,29.912150790979467,male,0-4,228,0.028221314519123655,0.00010448820589375974
