year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
2016,E06000008,148462,40,67205,0.0005951938099843762,88.36366341790045,female,0-4,5357,0.03608330751303364,2.1476561275520357e-05
2016,E06000008,148462,40,67205,0.0005951938099843762,88.36366341790045,male,0-4,5675,0.03822526976600073,2.2751443949706556e-05
2016,E06000009,139983,250,74625,0.0033500837520938024,468.95477386934675,female,0-4,4194,0.02996078095197274,0.00010037112546724536
2016,E06000009,139983,250,74625,0.0033500837520938024,468.95477386934675,male,0-4,4355,0.031110920611788575,0.00010422418965423308
2016,E07000026,97099,266,43813,0.006071257389359323,589.5130212494008,female,0-4,2366,0.024366883284070898,0.00014793762019407159
2016,E07000026,97099,266,43813,0.006071257389359323,589.5130212494008,male,0-4,2325,0.023944633827330867,0.0001453740350596857
2016,E07000027,67532,28603,34632,0.8259124509124509,55775.519635019635,female,0-4,1867,0.027646152934904935,0.02283330192876778
2016,E07000027,67532,28603,34632,0.8259124509124509,55775.519635019635,male,0-4,1890,0.027986732215838417,0.023114590597413553
2016,E07000028,108388,128,49691,0.002575919180535711,279.19872813990463,female,0-4,3015,0.02781673247961029,7.165365473405883e-05
2016,E07000028,108388,128,49691,0.002575919180535711,279.19872813990463,male,0-4,3188,0.029412850131010814,7.576512480669305e-05
2016,E07000029,69306,3696,32783,0.11274135985114236,7813.652685843273,female,0-4,1805,0.026043921161227022,0.0029362270875726774
2016,E07000029,69306,3696,32783,0.11274135985114236,7813.652685843273,male,0-4,1918,0.027674371627276137,0.003120046290284983
2016,E07000030,52642,3110,23246,0.13378645788522756,7042.786715994149,female,0-4,1077,0.020458949128072643,0.0027371303358989037
2016,E07000030,52642,3110,23246,0.13378645788522756,7042.786715994149,male,0-4,1215,0.02308043007484518,0.003087848986181214
2016,E07000031,103826,36858,47050,0.7833793836344315,81335.14788522848,female,0-4,2003,0.01929189220426483,0.015112870624118875
2016,E07000031,103826,36858,47050,0.7833793836344315,81335.14788522848,male,0-4,2238,0.021555294434919964,0.01688597326848629
2016,E07000117,87496,9,42651,0.00021101498206372652,18.462966870647815,female,0-4,2949,0.03370439791533327,7.112132921572752e-06
2016,E07000117,87496,9,42651,0.00021101498206372652,18.462966870647815,male,0-4,2964,0.033875834323854805,7.148308572241993e-06
2016,E07000118,114266,41,46590,0.0008800171710667525,100.55604206911354,female,0-4,3221,0.0281886125356624,2.4806463059930426e-05
2016,E07000118,114266,41,46590,0.0008800171710667525,100.55604206911354,male,0-4,3350,0.029317557278630564,2.579995381892795e-05
2016,E07000119,78153,155,37812,0.004099227758383582,320.3669470009521,female,0-4,1669,0.021355546172251865,8.75412476647371e-05
2016,E07000119,78153,155,37812,0.004099227758383582,320.3669470009521,male,0-4,1743,0.022302406817396644,9.142264510463556e-05
2016,E07000120,80392,13,38022,0.0003419073168165799,27.48661301351849,female,0-4,2765,0.034393969549208876,1.175954984324116e-05
2016,E07000120,80392,13,38022,0.0003419073168165799,27.48661301351849,male,0-4,2722,0.033859090456761866,1.1576670767921315e-05
2016,E07000121,141723,50855,61488,0.8270719489981785,117215.11782786885,female,0-4,3810,0.026883427531169957,0.022234528803956027
2016,E07000121,141723,50855,61488,0.8270719489981785,117215.11782786885,male,0-4,3984,0.028111174615270632,0.02324996397768
2016,E07000122,90515,8,43175,0.00018529241459177764,16.771742906774755,female,0-4,3077,0.033994365574766615,6.298898079864109e-06
2016,E07000122,90515,8,43175,0.00018529241459177764,16.771742906774755,male,0-4,3257,0.035982986245373695,6.667374405628015e-06
2016,E07000123,141023,234,58878,0.003974319779883827,560.470498318557,female,0-4,4530,0.032122419747133445,0.0001276647681787633
2016,E07000123,141023,234,58878,0.003974319779883827,560.470498318557,male,0-4,4714,0.03342717145430178,0.0001328502686963996
2016,E07000124,58864,24,23393,0.001025947933142393,60.39139913649382,female,0-4,1228,0.020861647186735527,2.140296381317713e-05
2016,E07000124,58864,24,23393,0.001025947933142393,60.39139913649382,male,0-4,1324,0.022492525142701822,2.307615968130824e-05
2016,E07000125,69787,8,31517,0.0002538312656661484,17.7141225370435,female,0-4,2067,0.029618696891971285,7.518151319471087e-06
2016,E07000125,69787,8,31517,0.0002538312656661484,17.7141225370435,male,0-4,2164,0.031008640577758036,7.870962484439009e-06
2016,E07000126,110136,36,45393,0.000793073821954927,87.34597845482784,female,0-4,2988,0.027130093702331663,2.1516167102503467e-05
