ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000033,180606,67,73532,0.0009111679268889735,164.56239460370995,female,0-4,5662,0.03135001052013776,2.856512409358143e-05
E06000033,180606,67,73532,0.0009111679268889735,164.56239460370995,male,0-4,5802,0.03212517856549616,2.9271432354461225e-05
E06000034,168428,230,63466,0.0036239876469290645,610.3809913969685,female,0-4,6217,0.03691191488351105,0.00013376832356234113
E06000034,168428,230,63466,0.0036239876469290645,610.3809913969685,male,0-4,6730,0.03995772674377182,0.0001448063081187962
E07000008,124635,8,37544,0.00021308331557639036,26.557639036863414,female,0-4,3400,0.027279656597264012,5.812839675530367e-06
E07000008,124635,8,37544,0.00021308331557639036,26.557639036863414,male,0-4,3556,0.028531311429373773,6.079546437113525e-06
E07000066,183768,103,71636,0.0014378245574850634,264.2261432799151,female,0-4,6305,0.03430956423316355,4.9331134011053745e-05
E07000066,183768,103,71636,0.0014378245574850634,264.2261432799151,male,0-4,6448,0.03508771929824561,5.0449984473160115e-05
E07000067,151233,8,53807,0.0001486795398368242,22.485252848142434,female,0-4,4140,0.027374977683442107,4.070099085017504e-06
E07000067,151233,8,53807,0.0001486795398368242,22.485252848142434,male,0-4,4527,0.029933942988633434,4.450564869051749e-06
E07000068,76769,46,29488,0.0015599565925122083,119.75630765056972,female,0-4,2087,0.027185452461279944,4.2408125787400886e-05
E07000068,76769,46,29488,0.0015599565925122083,119.75630765056972,male,0-4,2367,0.030832758014302648,4.809776412974504e-05
E07000069,89752,41,36709,0.0011168923152360456,100.24331907706556,female,0-4,2124,0.02366521080310188,2.6431492084425536e-05
E07000069,89752,41,36709,0.0011168923152360456,100.24331907706556,male,0-4,2344,0.02611640966218023,2.916921725324551e-05
E07000070,174197,37,57800,0.0006401384083044982,111.51019031141868,female,0-4,4838,0.02777315338381258,1.7778662200710473e-05
E07000070,174197,37,57800,0.0006401384083044982,111.51019031141868,male,0-4,5317,0.030522913712635696,1.9538889400822157e-05
E07000071,187633,8,71809,0.00011140664819173084,20.903563620159034,female,0-4,5859,0.031225850463404627,3.4787673370641145e-06
E07000071,187633,8,71809,0.00011140664819173084,20.903563620159034,male,0-4,5882,0.031348430180192184,3.492423532447708e-06
E07000072,129923,303,49588,0.006110349278051141,793.8749092522385,female,0-4,3973,0.0305796510240681,0.00018685234855797038
E07000072,129923,303,49588,0.006110349278051141,793.8749092522385,male,0-4,4136,0.031834240280781696,0.000194518327116981
E07000073,85867,61,33287,0.0018325472406645236,157.35533391414066,female,0-4,3226,0.03756972993117263,6.884830491788176e-05
E07000073,85867,61,33287,0.0018325472406645236,157.35533391414066,male,0-4,3477,0.040492855229599264,7.420507011763015e-05
E07000074,63418,22,21593,0.0010188487009679063,64.61334691798268,female,0-4,1453,0.022911476237030496,2.3343327801355575e-05
E07000074,63418,22,21593,0.0010188487009679063,64.61334691798268,male,0-4,1584,0.024977135828944463,2.5447922393219014e-05
E07000095,96881,65,40736,0.0015956402199528673,154.58722014925374,female,0-4,3151,0.03252443719614785,5.1897300121504574e-05
E07000095,96881,65,40736,0.0015956402199528673,154.58722014925374,male,0-4,3274,0.03379403598228755,5.392312300787242e-05
E07000106,162502,8,60699,0.00013179788793884578,21.417420385838316,female,0-4,3622,0.022288956443613003,2.9376373836291212e-06
E07000106,162502,8,60699,0.00013179788793884578,21.417420385838316,male,0-4,3942,0.024258162976455673,3.1971746455731625e-06
E08000006,248121,13,117133,0.00011098494873349099,27.537696464702517,female,0-4,8720,0.03514414338165653,3.900470951495606e-06
E08000006,248121,13,117133,0.00011098494873349099,27.537696464702517,male,0-4,8917,0.03593811084108157,3.988589389275955e-06
E09000001,7246,95,2309,0.0411433521004764,298.124729320052,female,0-4,174,0.024013248688931826,0.0009879855458850254
E09000001,7246,95,2309,0.0411433521004764,298.124729320052,male,0-4,189,0.026083356334529396,0.0010731567136337344
E09000002,208182,1465,84836,0.01726861238153614,3595.0142628129565,female,0-4,9733,0.046752360914968635,0.0008073483985622736
E09000002,208182,1465,84836,0.01726861238153614,3595.0142628129565,male,0-4,10282,0.049389476515741035,0.000852887725677314
E09000003,384774,106,148725,0.0007127248277021348,274.2379828542612,female,0-4,13183,0.034261670487091125,2.4419143194699338e-05
E09000003,384774,106,148725,0.0007127248277021348,274.2379828542612,male,0-4,13954,0.036265444130840443,2.584728241969465e-05
E09000004,245095,12,105678,0.00011355248963833532,27.831147447907796,female,0-4,7877,0.03213855851812562,3.649413333120493e-06
E09000004,245095,12,105678,0.00011355248963833532,27.831147447907796,male,0-4,8342,0.034035782043697345,3.864847787849582e-06
E09000005,326427,66,137853,0.00047877086461665686,156.28373702422144,female,0-4,12304,0.037692960447512004,1.8046291263416773e-05
E09000005,326427,66,137853,0.00047877086461665686,156.28373702422144,male,0-4,12865,0.03941156828326088,1.886911062287522e-05
E09000006,327580,8,124041,6.449480413734169e-05,21.127207939310388,female,0-4,10548,0.032199767995604124,2.076717730144331e-06
E09000006,327580,8,124041,6.449480413734169e-05,21.127207939310388,male,0-4,11162,0.03407411929910251,2.1976036503480304e-06
E09000007,249162,247,79155,0.00312045985724212,777.5000189501611,female,0-4,7081,0.028419261364092438,8.868116425912239e-05
E09000007,249162,247,79155,0.00312045985724212,777.5000189501611,male,0-4,7277,0.029205898170668078,9.11358328362708e-05
E09000008,383301,8,164017,4.8775431814994785e-05,18.695671790119317,female,0-4,13946,0.03638393847133193,1.7746423100694161e-06
E09000008,383301,8,164017,4.8775431814994785e-05,18.695671790119317,male,0-4,14706,0.038366714409824136,1.871353062661755e-06
E09000009,344802,9,153666,5.856858381164344e-05,20.19456483542228,female,0-4,12719,0.03688783707751115,2.16046837750446e-06
E09000009,344802,9,153666,5.856858381164344e-05,20.19456483542228,male,0-4,13584,0.039396523222023076,2.3073985722164157e-06
E09000010,332127,1455,148267,0.009813377218126758,3259.2875353247855,female,0-4,12193,0.03671186022214394,0.0003602673327390413
E09000010,332127,1455,148267,0.009813377218126758,3259.2875353247855,male,0-4,12915,0.03888572744763298,0.00038160031184488786
E09000011,279139,151,110532,0.001366120218579235,381.33743169398906,female,0-4,10979,0.03933165913756229,5.3731774778090566e-05
E09000011,279139,151,110532,0.001366120218579235,381.33743169398906,male,0-4,11514,0.041248266992430296,5.635009151971352e-05
E09000012,273239,65883,105232,0.6260738178500836,171067.783915539,female,0-4,10243,0.037487327943668367,0.02346983452669058
E09000012,273239,65883,105232,0.6260738178500836,171067.783915539,male,0-4,10637,0.038929289010719556,0.0243726085971305
E09000014,272078,4637,112383,0.04126068889422777,11226.125712963703,female,0-4,9459,0.034765765699542046,0.0014344594426984193
E09000014,272078,4637,112383,0.04126068889422777,11226.125712963703,male,0-4,9788,0.035974977763729515,0.0014843523654860054
E09000016,253371,724,102208,0.007083594239198497,1794.7773559799625,female,0-4,8400,0.033152965414352864,0.00023484215482145698
E09000016,253371,724,102208,0.007083594239198497,1794.7773559799625,male,0-4,8635,0.034080459089635355,0.00024141214367658106
E09000019,232055,3601,85819,0.041960405038511284,9737.121791211735,female,0-4,6377,0.027480554178966193,0.0011530951840321754
E09000019,232055,3601,85819,0.041960405038511284,9737.121791211735,male,0-4,6941,0.029911012475490724,0.0012550781985835547
E09000020,156773,22,51532,0.00042691919583947837,66.92940308934254,female,0-4,4263,0.027192182327314015,1.1608864612297375e-05
E09000020,156773,22,51532,0.00042691919583947837,66.92940308934254,male,0-4,4448,0.028372232463498178,1.2112650667487384e-05
E09000022,323063,129,118339,0.001090088643642417,352.16730748105016,female,0-4,9842,0.030464646214515435,3.3209164871027224e-05
E09000022,323063,129,118339,0.001090088643642417,352.16730748105016,male,0-4,10538,0.032619024772258046,3.555762847092917e-05
E09000023,298903,64,124871,0.000512528929855611,153.1964347206317,female,0-4,11058,0.036995279405024374,1.8961150963166467e-05
E09000023,298903,64,124871,0.000512528929855611,153.1964347206317,male,0-4,11688,0.03910298658762207,2.0041411869912247e-05
E09000025,344533,5877,121802,0.04825043923745095,16623.868581796687,female,0-4,14438,0.04190600029605292,0.002021982920969303
E09000025,344533,5877,121802,0.04825043923745095,16623.868581796687,male,0-4,15108,0.04385066162022216,0.0021158136840285515
E09000026,301328,3299,115062,0.02867149884410144,8639.5254036954,female,0-4,11176,0.03708915202038974,0.001063401579281307
E09000026,301328,3299,115062,0.02867149884410144,8639.5254036954,male,0-4,11954,0.039671056124887166,0.0011374286398289858
E09000028,311655,169,110906,0.0015238129587218003,474.9039276504427,female,0-4,10613,0.034053681153839985,5.1891440634401716e-05
E09000028,311655,169,110906,0.0015238129587218003,474.9039276504427,male,0-4,10978,0.03522484798896215,5.367607983458608e-05
E09000030,300943,3780,93727,0.0403298942673936,12136.999370512232,female,0-4,10993,0.03652851204380896,0.001473191028472029
E09000030,300943,3780,93727,0.0403298942673936,12136.999370512232,male,0-4,11300,0.03754863877877206,0.0015143326318324325
E09000031,274222,11545,104573,0.11040134642785422,30274.478020139042,female,0-4,10942,0.039901977230127415,0.004405232011339648
E09000031,274222,11545,104573,0.11040134642785422,30274.478020139042,male,0-4,11510,0.04197329171255406,0.004633907919075063
E09000033,241974,67,73604,0.0009102766154013369,220.26327373512308,female,0-4,6767,0.027965814508996833,2.5456626978191236e-05
E09000033,241974,67,73604,0.0009102766154013369,220.26327373512308,male,0-4,6909,0.028552654417416747,2.5990813623810147e-05
E06000033,180606,67,73532,0.0009111679268889735,164.56239460370995,female,5-9,5593,0.03096796341206826,2.8217015022147816e-05
E06000033,180606,67,73532,0.0009111679268889735,164.56239460370995,male,5-9,5823,0.03224145377229992,2.9377378593593196e-05
E06000034,168428,230,63466,0.0036239876469290645,610.3809913969685,female,5-9,6298,0.03739283254565749,0.00013551116322914984
E06000034,168428,230,63466,0.0036239876469290645,610.3809913969685,male,5-9,6253,0.037125656066687246,0.00013454291896981165
E07000008,124635,8,37544,0.00021308331557639036,26.557639036863414,female,5-9,3314,0.02658964175392145,5.66580902491401e-06
E07000008,124635,8,37544,0.00021308331557639036,26.557639036863414,male,5-9,3498,0.02806595258153809,5.980386230883889e-06
E07000066,183768,103,71636,0.0014378245574850634,264.2261432799151,female,5-9,5836,0.03175743328544687,4.566161746050907e-05
E07000066,183768,103,71636,0.0014378245574850634,264.2261432799151,male,5-9,6197,0.033721866701493186,4.8486128067644735e-05
E07000067,151233,8,53807,0.0001486795398368242,22.485252848142434,female,5-9,4759,0.03146799970905821,4.6786477163280926e-06
E07000067,151233,8,53807,0.0001486795398368242,22.485252848142434,male,5-9,5015,0.033160751952285544,4.930325340908884e-06
E07000068,76769,46,29488,0.0015599565925122083,119.75630765056972,female,5-9,2147,0.027967017936927668,4.3627334003617496e-05
E07000068,76769,46,29488,0.0015599565925122083,119.75630765056972,male,5-9,2168,0.02824056585340437,4.4054056879293303e-05
E07000069,89752,41,36709,0.0011168923152360456,100.24331907706556,female,5-9,2415,0.026907478384882787,3.005275583045559e-05
E07000069,89752,41,36709,0.0011168923152360456,100.24331907706556,male,5-9,2327,0.02592699884125145,2.8957665762927603e-05
E07000070,174197,37,57800,0.0006401384083044982,111.51019031141868,female,5-9,5150,0.029564229005091935,1.892519849806923e-05
E07000070,174197,37,57800,0.0006401384083044982,111.51019031141868,male,5-9,5447,0.031269195221502094,2.0016612858054974e-05
E07000071,187633,8,71809,0.00011140664819173084,20.903563620159034,female,5-9,5404,0.028800903892172484,3.208612167519111e-06
E07000071,187633,8,71809,0.00011140664819173084,20.903563620159034,male,5-9,5919,0.03154562363763304,3.5143921945865322e-06
E07000072,129923,303,49588,0.006110349278051141,793.8749092522385,female,5-9,3734,0.02874009990532854,0.0001756120487076419
E07000072,129923,303,49588,0.006110349278051141,793.8749092522385,male,5-9,3943,0.030348745025899956,0.00018544143225876595
E07000073,85867,61,33287,0.0018325472406645236,157.35533391414066,female,5-9,2999,0.03492610665331268,6.4003740374683e-05
E07000073,85867,61,33287,0.0018325472406645236,157.35533391414066,male,5-9,3117,0.03630032492109891,6.652206026938544e-05
E07000074,63418,22,21593,0.0010188487009679063,64.61334691798268,female,5-9,1632,0.02573401873285187,2.6219071556649892e-05
E07000074,63418,22,21593,0.0010188487009679063,64.61334691798268,male,5-9,1740,0.02743700526664354,2.7954157174369376e-05
E07000095,96881,65,40736,0.0015956402199528673,154.58722014925374,female,5-9,3117,0.03217349119022306,5.133731655941916e-05
E07000095,96881,65,40736,0.0015956402199528673,154.58722014925374,male,5-9,3201,0.033040534263684314,5.2720805359865484e-05
E07000106,162502,8,60699,0.00013179788793884578,21.417420385838316,female,5-9,3956,0.024344315762267543,3.2085294007832147e-06
E07000106,162502,8,60699,0.00013179788793884578,21.417420385838316,male,5-9,4275,0.02630736852469508,3.467255608783681e-06
E08000006,248121,13,117133,0.00011098494873349099,27.537696464702517,female,5-9,7730,0.031154154626170296,3.4576422540207615e-06
E08000006,248121,13,117133,0.00011098494873349099,27.537696464702517,male,5-9,8421,0.033939086171666244,3.766727738823911e-06
E09000001,7246,95,2309,0.0411433521004764,298.124729320052,female,5-9,191,0.02635937068727574,0.0010845128693335623
E09000001,7246,95,2309,0.0411433521004764,298.124729320052,male,5-9,161,0.022219155396080596,0.0009141705338361441
E09000002,208182,1465,84836,0.01726861238153614,3595.0142628129565,female,5-9,9377,0.04504231874033298,0.0007778183430924114
E09000002,208182,1465,84836,0.01726861238153614,3595.0142628129565,male,5-9,9919,0.047645809916323216,0.0008227770230493364
E09000003,384774,106,148725,0.0007127248277021348,274.2379828542612,female,5-9,13206,0.03432144583573734,2.4461746569764046e-05
E09000003,384774,106,148725,0.0007127248277021348,274.2379828542612,male,5-9,13807,0.03588340168514505,2.5574991283411495e-05
E09000004,245095,12,105678,0.00011355248963833532,27.831147447907796,female,5-9,8065,0.03290560802953957,3.7365137148174153e-06
E09000004,245095,12,105678,0.00011355248963833532,27.831147447907796,male,5-9,8446,0.034460107305330584,3.9130309777244746e-06
E09000005,326427,66,137853,0.00047877086461665686,156.28373702422144,female,5-9,10418,0.031915252108434655,1.5280092846413842e-05
E09000005,326427,66,137853,0.00047877086461665686,156.28373702422144,male,5-9,10886,0.03334895704093105,1.5966508996550304e-05
E09000006,327580,8,124041,6.449480413734169e-05,21.127207939310388,female,5-9,10557,0.032227242200378536,2.0784896736000862e-06
E09000006,327580,8,124041,6.449480413734169e-05,21.127207939310388,male,5-9,10858,0.033146101715611456,2.1377513380647662e-06
E09000007,249162,247,79155,0.00312045985724212,777.5000189501611,female,5-9,6987,0.02804199677318371,8.750392524763283e-05
E09000007,249162,247,79155,0.00312045985724212,777.5000189501611,male,5-9,7380,0.02961928383942977,9.242578622120085e-05
E09000008,383301,8,164017,4.8775431814994785e-05,18.695671790119317,female,5-9,13662,0.0356430064101059,1.7385030288375423e-06
E09000008,383301,8,164017,4.8775431814994785e-05,18.695671790119317,male,5-9,14087,0.0367517955862364,1.7925846996951e-06
E09000009,344802,9,153666,5.856858381164344e-05,20.19456483542228,female,5-9,11666,0.03383391047615733,1.9816042213984614e-06
E09000009,344802,9,153666,5.856858381164344e-05,20.19456483542228,male,5-9,12322,0.035736451644712036,2.09303336328406e-06
E09000010,332127,1455,148267,0.009813377218126758,3259.2875353247855,female,5-9,12111,0.03646496671453992,0.0003578444736162166
E09000010,332127,1455,148267,0.009813377218126758,3259.2875353247855,male,5-9,12842,0.03866593200793672,0.0003794433762843244
E09000011,279139,151,110532,0.001366120218579235,381.33743169398906,female,5-9,9621,0.034466699386327244,4.708565489935416e-05
E09000011,279139,151,110532,0.001366120218579235,381.33743169398906,male,5-9,10173,0.0364442087992004,4.978717049071093e-05
E09000012,273239,65883,105232,0.6260738178500836,171067.783915539,female,5-9,8853,0.03240020641270097,0.02028492092793046
E09000012,273239,65883,105232,0.6260738178500836,171067.783915539,male,5-9,8968,0.032821083373896116,0.020548420973871048
E09000014,272078,4637,112383,0.04126068889422777,11226.125712963703,female,5-9,8298,0.03049860701710539,0.0012583935358400976
E09000014,272078,4637,112383,0.04126068889422777,11226.125712963703,male,5-9,8409,0.030906578260645846,0.0012752267103976116
E09000016,253371,724,102208,0.007083594239198497,1794.7773559799625,female,5-9,7634,0.03012973071109164,0.0002134267868936908
E09000016,253371,724,102208,0.007083594239198497,1794.7773559799625,male,5-9,8014,0.03162950771793141,0.00022405059865942336
E09000019,232055,3601,85819,0.041960405038511284,9737.121791211735,female,5-9,5779,0.024903578892934864,0.0010449642572560674
E09000019,232055,3601,85819,0.041960405038511284,9737.121791211735,male,5-9,5993,0.025825774062183535,0.0010836599400823
E09000020,156773,22,51532,0.00042691919583947837,66.92940308934254,female,5-9,4042,0.025782500813277796,1.1007044513935254e-05
E09000020,156773,22,51532,0.00042691919583947837,66.92940308934254,male,5-9,4373,0.027893833759639733,1.1908413077545488e-05
E09000022,323063,129,118339,0.001090088643642417,352.16730748105016,female,5-9,8815,0.027285699693248684,2.974383136944777e-05
E09000022,323063,129,118339,0.001090088643642417,352.16730748105016,male,5-9,9211,0.028511466803688445,3.1080026176288534e-05
E09000023,298903,64,124871,0.000512528929855611,153.1964347206317,female,5-9,9678,0.03237839700504846,1.6594865167437604e-05
E09000023,298903,64,124871,0.000512528929855611,153.1964347206317,male,5-9,10385,0.03474371284329699,1.7807157962785655e-05
E09000025,344533,5877,121802,0.04825043923745095,16623.868581796687,female,5-9,11446,0.03322178136782253,0.0016029655432480009
E09000025,344533,5877,121802,0.04825043923745095,16623.868581796687,male,5-9,12155,0.035279639395935945,0.001702258096992788
E09000026,301328,3299,115062,0.02867149884410144,8639.5254036954,female,5-9,10659,0.03537341368873785,0.0010142087896885695
E09000026,301328,3299,115062,0.02867149884410144,8639.5254036954,male,5-9,11083,0.03678051823926087,0.0010545525861824201
E09000028,311655,169,110906,0.0015238129587218003,474.9039276504427,female,5-9,9140,0.02932730102196339,4.468932134160291e-05
E09000028,311655,169,110906,0.0015238129587218003,474.9039276504427,male,5-9,9556,0.030662110346376604,4.672332108756646e-05
E09000030,300943,3780,93727,0.0403298942673936,12136.999370512232,female,5-9,9237,0.030693520035355533,0.0012378664177200157
E09000030,300943,3780,93727,0.0403298942673936,12136.999370512232,male,5-9,9725,0.03231508956845649,0.001303264145537204
E09000031,274222,11545,104573,0.11040134642785422,30274.478020139042,female,5-9,9151,0.033370772585715226,0.0036841782248006874
E09000031,274222,11545,104573,0.11040134642785422,30274.478020139042,male,5-9,9821,0.035814048471676234,0.003953919172305491
E09000033,241974,67,73604,0.0009102766154013369,220.26327373512308,female,5-9,6404,0.026465653334655788,2.4091065341855577e-05
E09000033,241974,67,73604,0.0009102766154013369,220.26327373512308,male,5-9,6829,0.02822204038450412,2.5689863400926256e-05
E06000033,180606,67,73532,0.0009111679268889735,164.56239460370995,female,10-14,4780,0.02646645183437981,2.4115382050038722e-05
E06000033,180606,67,73532,0.0009111679268889735,164.56239460370995,male,10-14,5080,0.02812752621729068,2.5628899751923997e-05
E06000034,168428,230,63466,0.0036239876469290645,610.3809913969685,female,10-14,5130,0.030458118602607644,0.00011037984556455045
E06000034,168428,230,63466,0.0036239876469290645,610.3809913969685,male,10-14,5380,0.03194243237466454,0.00011575898033865132
E07000008,124635,8,37544,0.00021308331557639036,26.557639036863414,female,10-14,2755,0.022104545272194808,4.710109795907694e-06
E07000008,124635,8,37544,0.00021308331557639036,26.557639036863414,male,10-14,2863,0.02297107554057849,4.894752938542188e-06
E07000066,183768,103,71636,0.0014378245574850634,264.2261432799151,female,10-14,5261,0.02862848809368334,4.116274322476665e-05
E07000066,183768,103,71636,0.0014378245574850634,264.2261432799151,male,10-14,5598,0.030462322058247355,4.379947473336699e-05
