ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000001,92845,8,45319,0.00017652640172995874,16.38959376861802,female,0-4,2651,0.028552964618450104,5.0403521028178215e-06
E06000001,92845,8,45319,0.00017652640172995874,16.38959376861802,male,0-4,2833,0.030513220959663957,5.386389101200637e-06
E06000047,521776,5791,254114,0.0227889844715364,11890.745161620376,female,0-4,13484,0.025842507129496182,0.0005889244936796572
E06000047,521776,5791,254114,0.0227889844715364,11890.745161620376,male,0-4,14449,0.027691959768176382,0.0006310716411433823
E06000057,317444,904,155066,0.0058297757084080325,1850.6273199798795,female,0-4,7336,0.023109587832814606,0.00013472371377906442
E06000057,317444,904,155066,0.0058297757084080325,1850.6273199798795,male,0-4,7762,0.024451556810020036,0.0001425470919238138
E07000026,97099,112,43813,0.0025563189007828725,248.21600894711614,female,0-4,2366,0.024366883284070898,6.228952429224067e-05
E07000026,97099,112,43813,0.0025563189007828725,248.21600894711614,male,0-4,2325,0.023944633827330867,6.121012002513083e-05
E07000028,108388,166,49691,0.00334064518725725,362.0858505564388,female,0-4,3015,0.02781673247961029,9.292583348323254e-05
E07000028,108388,166,49691,0.00334064518725725,362.0858505564388,male,0-4,3188,0.029412850131010814,9.825789623368005e-05
E07000029,69306,44,32783,0.001342159045846933,93.01967483146753,female,0-4,1805,0.026043921161227022,3.495508437586521e-05
E07000029,69306,44,32783,0.001342159045846933,93.01967483146753,male,0-4,1918,0.027674371627276137,3.714340821767837e-05
E07000030,52642,89,23246,0.0038286156758151942,201.54598640626347,female,0-4,1077,0.020458949128072643,7.832945334244452e-05
E07000030,52642,89,23246,0.0038286156758151942,201.54598640626347,male,0-4,1215,0.02308043007484518,8.836609638910872e-05
E08000021,293713,1184,117216,0.010101010101010102,2966.79797979798,female,0-4,8263,0.028132905251044386,0.0002841707601115595
E08000021,293713,1184,117216,0.010101010101010102,2966.79797979798,male,0-4,8815,0.03001229090983375,0.0003031544536346844
E08000022,203575,443,104228,0.004250297424876233,865.2542982691792,female,0-4,5574,0.02738057227066192,0.00011637557581363195
E08000022,203575,443,104228,0.004250297424876233,865.2542982691792,male,0-4,5893,0.02894756232346801,0.00012303574959988034
E08000023,149194,6448,87546,0.0736527082904987,10988.542160692665,female,0-4,4123,0.027635159590868267,0.002035404347907598
E08000023,149194,6448,87546,0.0736527082904987,10988.542160692665,male,0-4,4329,0.029015912168049652,0.002137100514696093
E08000024,277307,12699,133974,0.09478704823323929,26285.11198441489,female,0-4,7479,0.026970108940632585,0.002556417017011459
E08000024,277307,12699,133974,0.09478704823323929,26285.11198441489,male,0-4,8028,0.02894986422989683,0.0027440721771049593
E08000037,202628,64536,104590,0.6170379577397457,125029.16730088918,female,0-4,5487,0.027079179580314666,0.016708881665505184
E08000037,202628,64536,104590,0.6170379577397457,125029.16730088918,male,0-4,5850,0.028870639793118425,0.017814280616585628
E06000001,92845,8,45319,0.00017652640172995874,16.38959376861802,female,5-9,2882,0.031040982282298454,5.4795529084575484e-06
E06000001,92845,8,45319,0.00017652640172995874,16.38959376861802,male,5-9,3008,0.032398082826215736,5.719116984261036e-06
E06000047,521776,5791,254114,0.0227889844715364,11890.745161620376,female,5-9,14384,0.02756738523810984,0.0006282327141121469
E06000047,521776,5791,254114,0.0227889844715364,11890.745161620376,male,5-9,15058,0.02885912728833829,0.0006576702036360336
E06000057,317444,904,155066,0.0058297757084080325,1850.6273199798795,female,5-9,8139,0.025639167853227656,0.00014947059793454272
E06000057,317444,904,155066,0.0058297757084080325,1850.6273199798795,male,5-9,8703,0.027415859175161605,0.0001598283098444926
E07000026,97099,112,43813,0.0025563189007828725,248.21600894711614,female,5-9,2571,0.026478130567771038,6.768654562778983e-05
E07000026,97099,112,43813,0.0025563189007828725,248.21600894711614,male,5-9,2700,0.027806671541416493,7.108272002918419e-05
E07000028,108388,166,49691,0.00334064518725725,362.0858505564388,female,5-9,2985,0.027539949071852973,9.200119832419539e-05
E07000028,108388,166,49691,0.00334064518725725,362.0858505564388,male,5-9,3148,0.029043805587334392,9.702504935496386e-05
E07000029,69306,44,32783,0.001342159045846933,93.01967483146753,female,5-9,1773,0.02558220067526621,3.433538204898006e-05
