ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,female,0-4,3821,0.030014296262548507,1.4495628161748316e-05
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,male,0-4,4093,0.032150880555511914,1.552750747606277e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,female,0-4,6028,0.028845831758169717,2.507429139196808e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,male,0-4,6449,0.030860446086336514,2.682549853795656e-05
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,female,0-4,8725,0.03439657177549387,0.0004154441678710885
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,male,0-4,9196,0.03625339530629704,0.00043787101062951636
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,female,0-4,9843,0.026087786208962026,0.010686585412822705
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,male,0-4,10611,0.02812328552913706,0.01152040615823039
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,female,0-4,9088,0.027069854999940426,0.006269630395659752
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,male,0-4,9763,0.02908043511932421,0.006735299466640203
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,female,0-4,7264,0.02310491361103336,0.0001357995933657399
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,male,0-4,7770,0.024714369322374617,0.00014525920160404722
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,female,0-4,3060,0.023882740427391785,0.0008084901234095266
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,male,0-4,3237,0.025264193059956606,0.0008552557285871366
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,female,0-4,3185,0.02382840555422552,1.99089039079394e-05
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,male,0-4,3524,0.026364615752932728,2.2027936380401397e-05
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,female,0-4,2110,0.021492014341590614,0.00016797827054990523
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,male,0-4,2221,0.022622636897001305,0.00017681504212859692
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,female,0-4,7279,0.031078946244823023,2.321815099767327e-06
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,male,0-4,7719,0.03295760215191495,2.462163862495397e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,female,0-4,5024,0.028148812191842225,2.552485690228711e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,male,0-4,5344,0.029941730165844914,2.715064396612705e-06
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,female,5-9,4175,0.03279499787912588,1.5838588739936983e-05
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,male,5-9,4225,0.03318775234474416,1.602827243742126e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,female,5-9,6344,0.030357988831093013,2.6388736660691024e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,male,5-9,6526,0.031228914740181746,2.714579058128462e-05
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,female,5-9,8166,0.03219282580156825,0.00038882717190089506
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,male,5-9,8356,0.03294186289467356,0.0003978740936081164
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,female,5-9,10441,0.02767271927336915,0.011335836461981294
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,male,5-9,11185,0.029644609239788712,0.012143600309094988
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,female,5-9,9245,0.027537501042523026,0.00637794157216928
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,male,5-9,9648,0.02873789183972549,0.006655963254547237
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,female,5-9,8236,0.026196595333214584,0.00015397101472470177
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,male,5-9,8616,0.027405277487976793,0.00016107506834240294
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,female,5-9,3290,0.025677848368012738,0.0008692589888945564
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,male,5-9,3471,0.027090520269110095,0.0009170814439066886
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,female,5-9,3682,0.027546684223126647,2.3015568034233243e-05
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,male,5-9,3779,0.028272384486473547,2.362189885968697e-05
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,female,5-9,2577,0.0262487777053455,0.00020515639962422074
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,male,5-9,2668,0.02717568448500652,0.00021240096010765268
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,female,5-9,8051,0.03437513342726613,2.5680633834629406e-06
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,male,5-9,8322,0.03553221467913411,2.654505462325002e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,female,5-9,5238,0.029347826086956522,2.661210200123007e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,male,5-9,5257,0.02945428059166293,2.6708633108145567e-06
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,female,10-14,3698,0.02904812027712755,1.4029006265936999e-05
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,male,10-14,3845,0.030202818406045277,1.4586676336540767e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,female,10-14,5780,0.027659075574356495,2.4042701434236145e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,male,10-14,6163,0.029491848229197072,2.5635842377023768e-05
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,female,10-14,6872,0.02709148896747208,0.00032721287353697654
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,male,10-14,7210,0.028423986533101527,0.0003433068711003494
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,female,10-14,10090,0.026742432474695405,0.010954754324431687
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,male,10-14,10546,0.027951010196049328,0.011449835392017499
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,female,10-14,8761,0.02609584063099451,0.006044039601273667
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,male,10-14,9119,0.027162192753571388,0.006291016678919595
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,female,10-14,8291,0.026371536171403854,0.00015499923301147433
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,male,10-14,8371,0.026625995572406424,0.00015649482324677982
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,female,10-14,3205,0.0250144389116963,0.0008468009299109584
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,male,10-14,3343,0.02609150367606887,0.0008832622492019763
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,female,10-14,3337,0.024965585348336126,2.085903056225864e-05
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,male,10-14,3501,0.02619254249461336,2.188416721560309e-05
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,female,10-14,2547,0.025943204041720992,0.0002027680829813311
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,male,10-14,2649,0.02698215449804433,0.0002108883595671559
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,female,10-14,7413,0.03165108236198284,2.364557677507239e-06
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,male,10-14,7723,0.03297468084197942,2.4634397603383797e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,female,10-14,4603,0.025790004482294935,2.338593079642268e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,male,10-14,4903,0.027470865082922458,2.491010616877263e-06
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,female,15-19,3585,0.028160495184830252,1.3600321109622536e-05
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,male,15-19,3708,0.029126671170251205,1.4066943005433854e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,female,15-19,5628,0.02693170888105162,2.3410436621432705e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,male,15-19,6080,0.02909466773219507,2.5290592512137678e-05
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,female,15-19,7012,0.027643411036075993,0.00033387902637387653
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,male,15-19,7526,0.029669753487950357,0.0003583533303607808
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,female,15-19,10009,0.026527750905770694,0.01086681229268947
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,male,15-19,10421,0.027619711478572923,0.011314122380069633
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,female,15-19,9239,0.027519629219239613,0.006373802291538342
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,male,15-19,9487,0.028258331248287284,0.006544892557617085
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,female,15-19,8599,0.027351204865263747,0.0001607572554174005
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,male,15-19,9019,0.02868711672052724,0.0001686091041527544
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,female,15-19,3888,0.030345129013627212,0.0010272580391556339
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,male,15-19,4131,0.032241699576978915,0.0010914616666028612
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,female,15-19,3365,0.025175065836724922,2.103405389331745e-05
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,male,15-19,3699,0.0276738688053627,2.3121832199518946e-05
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,female,15-19,2522,0.0256885593220339,0.0002007778191122564
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,male,15-19,2789,0.028408164928292047,0.00022203383723397424
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,female,15-19,6378,0.027231971307800692,2.034419110635528e-06
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,male,15-19,6889,0.029413773963536997,2.197415060076537e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,female,15-19,4701,0.02633908561183326,2.3883828084723667e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,male,15-19,5199,0.029129314208874945,2.641395920282458e-06
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,female,20-24,3648,0.02865536581150928,1.3839322568452723e-05
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,male,20-24,3720,0.029220932241999592,1.411246709283008e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,female,20-24,5311,0.025414766500935528,2.2091831715783422e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,male,20-24,5901,0.02823809774468472,2.45460175023231e-05
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,female,20-24,8948,0.03527570478477011,0.00042606239703272213
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,male,20-24,9075,0.035776376947003655,0.0004321095499633385
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,female,20-24,8785,0.02328367386424174,0.009537910479695974
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,male,20-24,9447,0.025038231871996778,0.010256646590971868
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,female,20-24,9993,0.02976552167852164,0.006893971890826133
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,male,20-24,10020,0.029845944883296994,0.006912598653665352
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,female,20-24,7072,0.022494211048627193,0.00013221017680100668
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,male,20-24,8398,0.02671187562024479,0.00015699958495119542
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,female,20-24,4981,0.0388757941401433,0.0013160422564388408
E07000195,128126,1678,49568,0.03385248547449968,4337.383553905745,male,20-24,5269,0.041123581474486054,0.0013921354445244432
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,female,20-24,3334,0.02494314101029447,2.0840278062502342e-05
E07000197,133664,39,46678,0.0008355113758087322,111.67779253609838,male,20-24,4380,0.032768733540818766,2.7378649644199236e-05
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,female,20-24,2265,0.023070811603650588,0.00018031790653816841
E07000198,98176,292,37360,0.007815845824411135,767.3284796573876,male,20-24,2387,0.024313477835723598,0.00019003039421925297
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,female,20-24,4963,0.0211903846974937,1.5830702486804838e-06
E08000009,234210,8,107085,7.470700845123033e-05,17.497128449362656,male,20-24,5657,0.024153537423679605,1.8044385244379402e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,female,20-24,4960,0.027790228597041687,2.519969948951912e-06
E08000013,178480,8,88224,9.067827348567283e-05,16.184258251722888,male,20-24,5015,0.0280983863738234,2.547913164111661e-06
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,female,25-29,4223,0.03317204216611943,1.602068508952189e-05
E06000006,127306,33,68329,0.00048295745583866294,61.48338187299682,male,25-29,3951,0.03103545787315602,1.4988805775207431e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,female,25-29,6526,0.031228914740181746,2.714579058128462e-05
E06000007,208973,82,94334,0.0008692518074077215,181.6501579494138,male,25-29,6651,0.03182707813928115,2.7665745197076925e-05
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,female,25-29,9194,0.03624551070531698,0.00043777577987470345
E06000021,253659,1281,106060,0.012078069017537243,3063.7109089194796,male,25-29,9577,0.037755411792997684,0.00045601246942136555
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,female,25-29,9241,0.024492251585595662,0.010032991547281786
E06000049,377303,69014,168475,0.4096394123757234,154558.17920759757,male,25-29,9464,0.025083288497573568,0.010275103560596778
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,female,25-29,9643,0.02872299865365598,0.006652513854021456
E06000050,335724,35332,152550,0.23160930842346772,77756.80346116028,male,25-29,9224,0.027474949661031086,0.006363454089960999
E06000051,314392,744,126584,0.005877520065727106,1847.8452885040763,female,25-29,7888,0.025089696938853406,0.00014746519720112283
