year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor,ltla_frac_tp,ag_ltla_frac_tp
2019,E06000040,151422,161199,11,59303,0.00018548808660607389,28.08697705006492,female,0-4,4096,0.02705023048170015,5.017495494303857e-06,6.823863671610866e-05,1.8458708509277456e-06
2019,E06000040,151422,161199,11,59303,0.00018548808660607389,28.08697705006492,male,0-4,4519,0.029843747936231194,5.53565970184549e-06,6.823863671610866e-05,2.036496673667598e-06
2019,E07000085,122308,161199,38,49171,0.000772813243578532,94.5212421956031,female,0-4,2900,0.023710632174510252,1.832389055808077e-05,0.00023573347229201175,5.589389652735995e-06
2019,E07000085,122308,161199,38,49171,0.000772813243578532,94.5212421956031,male,0-4,3034,0.02480622690257383,1.917058067352312e-05,0.00023573347229201175,5.847658002207244e-06
2019,E07000089,97073,161199,61,38816,0.0015715169002473207,152.55186005770815,female,0-4,2612,0.026907585013340476,4.2285724593306084e-05,0.0003784142581529662,1.0182213821511107e-05
2019,E07000089,97073,161199,61,38816,0.0015715169002473207,152.55186005770815,male,0-4,2791,0.028751558105755463,4.5183559471637554e-05,0.0003784142581529662,1.0879999531331357e-05
2019,E07000092,94599,161199,103,42352,0.0024319984888553077,230.06462504722325,female,0-4,3140,0.03319273988097126,8.07246932314894e-05,0.0006389617801599265,2.1208892162730785e-05
2019,E07000092,94599,161199,103,42352,0.0024319984888553077,230.06462504722325,male,0-4,3269,0.034556390659520715,8.404108986424805e-05,0.0006389617801599265,2.2080212891709214e-05
2019,E07000107,112606,161199,19,50130,0.00037901456213844007,42.67931378416118,female,0-4,4019,0.035690815764701705,1.352733890942215e-05,0.00011786673614600587,4.206759964573803e-06
2019,E07000107,112606,161199,19,50130,0.00037901456213844007,42.67931378416118,male,0-4,4330,0.03845265794007424,1.457411731221645e-05,0.00011786673614600587,4.532289287535348e-06
2019,E07000109,106939,161199,8,47011,0.00017017293824849502,18.19812384335581,female,0-4,3474,0.032485809667193444,5.528205682447672e-06,4.962809942989721e-05,1.6122089922241923e-06
2019,E07000109,106939,161199,8,47011,0.00017017293824849502,18.19812384335581,male,0-4,3581,0.03348638008584333,5.69847569051385e-06,4.962809942989721e-05,1.6618654004475627e-06
2019,E07000111,120750,161199,17,50505,0.0003366003366003366,40.64449064449064,female,0-4,3468,0.028720496894409937,9.667328921987306e-06,0.00010545971128853157,3.0288553105476396e-06
2019,E07000111,120750,161199,17,50505,0.0003366003366003366,40.64449064449064,male,0-4,3510,0.02906832298136646,9.78440729993525e-06,0.00010545971128853157,3.065536949256694e-06
2019,E07000115,132153,161199,8,53803,0.00014869059346133114,19.649907997695294,female,0-4,3830,0.028981559253289747,4.309285244806385e-06,4.962809942989721e-05,1.4382997042557212e-06
2019,E07000115,132153,161199,8,53803,0.00014869059346133114,19.649907997695294,male,0-4,4052,0.030661430311835523,4.559066269440071e-06,4.962809942989721e-05,1.5216685121786377e-06
