year,ltla,ppln_ltla,total_trust_patients,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor,ltla_frac_tp,ag_ltla_frac_tp
2019,E06000035,278556,253206,1908,105828,0.01802925501757569,5022.157160675813,female,0-4,9000,0.03230948175591263,0.000582515886063058,0.0075353664605104145,0.00024346378517997719
2019,E06000035,278556,253206,1908,105828,0.01802925501757569,5022.157160675813,male,0-4,9326,0.03347980298396014,0.0006036159059360089,0.0075353664605104145,0.00025228258450982975
2019,E07000062,92661,253206,45,39750,0.0011320754716981133,104.89924528301887,female,0-4,2573,0.027767885086498096,3.1435341607356334e-05,0.00017772090708750979,4.934933725474177e-06
2019,E07000062,92661,253206,45,39750,0.0011320754716981133,104.89924528301887,male,0-4,2696,0.02909530438911732,3.293808044051018e-05,0.00017772090708750979,5.170843888021135e-06
2019,E07000064,96080,253206,303,41554,0.007291716802233238,700.5881503585696,female,0-4,1810,0.018838467943380517,0.00013736477323107995,0.0011966541077225658,2.2543130047646172e-05
2019,E07000064,96080,253206,303,41554,0.007291716802233238,700.5881503585696,male,0-4,2023,0.021055370524562866,0.00015352979903120151,0.0011966541077225658,2.5195995627838788e-05
2019,E07000065,161475,253206,54,64443,0.0008379498161165681,135.30794655742284,female,0-4,3619,0.022412138101873355,1.8780247001243907e-05,0.00021326508850501172,4.779726615882567e-06
2019,E07000065,161475,253206,54,64443,0.0008379498161165681,135.30794655742284,male,0-4,3851,0.023848893017494967,1.9984175518593614e-05,0.00021326508850501172,5.0861362801226205e-06
2019,E07000105,130032,253206,42747,49999,0.8549570991419828,111171.78151563031,female,0-4,3854,0.02963885812723022,0.02533995216633753,0.16882301367266178,0.005003721350855471
2019,E07000105,130032,253206,42747,49999,0.8549570991419828,111171.78151563031,male,0-4,4070,0.03129998769533653,0.026760146683184678,0.16882301367266178,0.005284158250643945
2019,E07000106,165394,253206,51048,57153,0.8931814602907984,147726.8544433363,female,0-4,3528,0.021330882619683907,0.01905234888754088,0.20160659700007108,0.004300446655962434
2019,E07000106,165394,253206,51048,57153,0.8931814602907984,147726.8544433363,male,0-4,3704,0.022395008283250903,0.020002806201658566,0.20160659700007108,0.004514981409774618
