year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
2019,E06000006,129410,101,70083,0.0014411483526675514,186.4990083187078,female,0-4,3686,0.028483115678850167,4.104839523941422e-05
2019,E06000006,129410,101,70083,0.0014411483526675514,186.4990083187078,male,0-4,3894,0.030090410323777142,4.336474526920211e-05
2019,E06000007,210014,1239,96932,0.012782156563364008,2684.4318284983287,female,0-4,5641,0.026860114087632253,0.0003433301835779346
2019,E06000007,210014,1239,96932,0.012782156563364008,2684.4318284983287,male,0-4,5955,0.028355252506975726,0.0003624412769378835
2019,E06000008,149696,333,68237,0.00488005041253279,730.5240265545086,female,0-4,5256,0.035111158614792644,0.00017134422408262307
2019,E06000008,149696,333,68237,0.00488005041253279,730.5240265545086,male,0-4,5319,0.035532011543394616,0.00017339800759046277
2019,E06000009,139446,449,71402,0.006288339262205541,876.8837567575139,female,0-4,4056,0.029086528118411427,0.00018290595676825203
2019,E06000009,139446,449,71402,0.006288339262205541,876.8837567575139,male,0-4,4206,0.03016221332989114,0.00018967023031737378
2019,E06000049,384152,468,171600,0.0027272727272727275,1047.6872727272728,female,0-4,9840,0.025614860784272893,6.985871122983517e-05
2019,E06000049,384152,468,171600,0.0027272727272727275,1047.6872727272728,male,0-4,10467,0.02724702721839272,7.431007423198015e-05
2019,E06000050,343071,93,158762,0.0005857824920320984,200.96498532394403,female,0-4,8762,0.02553990281895001,1.4960827919542154e-05
2019,E06000050,343071,93,158762,0.0005857824920320984,200.96498532394403,male,0-4,9522,0.027755187701671083,1.6258503018703536e-05
2019,E07000026,97761,261,45036,0.005795363709032774,566.560551558753,female,0-4,2174,0.022237906731723284,0.00012887675763788474
2019,E07000026,97761,261,45036,0.005795363709032774,566.560551558753,male,0-4,2353,0.024068902732173363,0.0001394880454102773
2019,E07000027,67049,464,32779,0.014155404374752129,949.1057079227554,female,0-4,1805,0.0269206102999299,0.00038107212481062493
2019,E07000027,67049,464,32779,0.014155404374752129,949.1057079227554,male,0-4,1867,0.0278453071634178,0.00039416158283736113
2019,E07000028,108678,26,50834,0.0005114687020498092,55.585395601369164,female,0-4,2818,0.02592981100130661,1.3262286777235156e-05
2019,E07000028,108678,26,50834,0.0005114687020498092,55.585395601369164,male,0-4,2967,0.027300833655385635,1.3963521954597838e-05
2019,E07000029,68183,453,34180,0.013253364540667056,903.6541544763019,female,0-4,1655,0.024272912602848216,0.00032169775918929907
2019,E07000029,68183,453,34180,0.013253364540667056,903.6541544763019,male,0-4,1696,0.024874235513251103,0.0003296673109275234
