year,msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
2012,E02004260,E06000059,9427,17,3598,0.004724847137298499,44.54113396331295,female,0-4,289,0.030656624588946642,0.00014484786492831932
2012,E02004260,E06000059,9427,17,3598,0.004724847137298499,44.54113396331295,male,0-4,308,0.03267211201866978,0.00015437073494090777
2012,E02004261,E06000059,10207,18,4430,0.004063205417607223,41.47313769751693,female,0-4,300,0.029391594004114823,0.00011942408398963133
2012,E02004261,E06000059,10207,18,4430,0.004063205417607223,41.47313769751693,male,0-4,365,0.03575977270500637,0.00014529930218738478
2012,E02004259,E06000059,7141,95,2787,0.034086831718693936,243.41406530319338,female,0-4,140,0.01960509732530458,0.0006682756533562738
2012,E02004259,E06000059,7141,95,2787,0.034086831718693936,243.41406530319338,male,0-4,138,0.019325024506371656,0.000658728858308327
2012,E02004280,E06000059,7667,9,3112,0.002892030848329049,22.173200514138816,female,0-4,199,0.02595539324377201,7.506379794150002e-05
2012,E02004280,E06000059,7667,9,3112,0.002892030848329049,22.173200514138816,male,0-4,176,0.02295552367288379,6.638808260152767e-05
2012,E02004281,E06000059,7350,13,3055,0.00425531914893617,31.27659574468085,female,0-4,267,0.036326530612244896,0.00015458098132870168
2012,E02004281,E06000059,7350,13,3055,0.00425531914893617,31.27659574468085,male,0-4,221,0.030068027210884352,0.00012794905196121002
2012,E02004289,E06000059,7137,9,2810,0.003202846975088968,22.858718861209965,female,0-4,201,0.02816309373686423,9.020207958426266e-05
2012,E02004289,E06000059,7137,9,2810,0.003202846975088968,22.858718861209965,male,0-4,228,0.031946195880622114,0.00010231877684185018
2012,E02004287,E06000059,5538,14,2270,0.006167400881057269,34.15506607929515,female,0-4,126,0.02275189599133261,0.00014032006338266808
2012,E02004287,E06000059,5538,14,2270,0.006167400881057269,34.15506607929515,male,0-4,140,0.025279884434814014,0.00015591118153629788
2012,E02004262,E06000059,7685,250,3158,0.07916402786573781,608.3755541481951,female,0-4,150,0.01951854261548471,0.0015451664515108228
2012,E02004262,E06000059,7685,250,3158,0.07916402786573781,608.3755541481951,male,0-4,181,0.023552374756018218,0.001864500851489726
2012,E02004284,E06000059,9404,11,4336,0.00253690036900369,23.8570110701107,female,0-4,250,0.026584432156529135,6.744205574765233e-05
2012,E02004284,E06000059,9404,11,4336,0.00253690036900369,23.8570110701107,male,0-4,257,0.027328796256911952,6.933043330858659e-05
2012,E02004278,E06000059,8732,19,3186,0.005963590709353421,52.07407407407407,female,0-4,211,0.024163994502977553,0.00014410417311882406
2012,E02004278,E06000059,8732,19,3186,0.005963590709353421,52.07407407407407,male,0-4,219,0.025080164910673386,0.00014956783845034347
2012,E02004279,E06000059,7813,15,3069,0.004887585532746823,38.18670576735093,female,0-4,194,0.024830410853705364,0.00012136075686073003
2012,E02004279,E06000059,7813,15,3069,0.004887585532746823,38.18670576735093,male,0-4,187,0.023934468194035583,0.00011698176047915729
2012,E02004277,E06000059,10420,19,4354,0.004363803399173174,45.470831419384474,female,0-4,241,0.02312859884836852,0.00010092865827262331
2012,E02004277,E06000059,10420,19,4354,0.004363803399173174,45.470831419384474,male,0-4,270,0.025911708253358926,0.00011307360055439127
2012,E02004272,E06000059,11502,102,4430,0.023024830699774266,264.8316027088036,female,0-4,269,0.023387237002260475,0.0005384871725125437
2012,E02004272,E06000059,11502,102,4430,0.023024830699774266,264.8316027088036,male,0-4,273,0.023735002608242045,0.0005464944167134737
2012,E02004286,E06000059,5164,10,2005,0.004987531172069825,25.75561097256858,female,0-4,140,0.027110766847405113,0.00013521579475015018
2012,E02004286,E06000059,5164,10,2005,0.004987531172069825,25.75561097256858,male,0-4,119,0.023044151820294345,0.00011493342553762766
2012,E02004283,E06000059,8645,10,3657,0.0027344818156959257,23.63959529669128,female,0-4,195,0.022556390977443608,6.168004095554719e-05
2012,E02004283,E06000059,8645,10,3657,0.0027344818156959257,23.63959529669128,male,0-4,208,0.02406015037593985,6.579204368591701e-05
2012,E02006083,E07000189,5750,1793,2076,0.8636801541425819,4966.160886319846,female,0-4,153,0.026608695652173914,0.022981402362402616
2012,E02006083,E07000189,5750,1793,2076,0.8636801541425819,4966.160886319846,male,0-4,136,0.02365217391304348,0.020427913211024547
2012,E02004133,E07000040,8292,47,3437,0.013674716322374164,113.39074774512656,female,0-4,162,0.019536903039073805,0.000267161606877064
2012,E02004133,E07000040,8292,47,3437,0.013674716322374164,113.39074774512656,male,0-4,182,0.021948866377231067,0.00030014452130633113
2012,E02006092,E07000189,6188,1883,2200,0.855909090909091,5296.365454545455,female,0-4,135,0.021816418875242403,0.018672871246400657
2012,E02006092,E07000189,6188,1883,2200,0.855909090909091,5296.365454545455,male,0-4,147,0.023755656108597284,0.020332682023858493
2012,E02006087,E07000189,6204,2117,2455,0.8623217922606925,5349.844399185336,female,0-4,264,0.0425531914893617,0.03669454435151883
2012,E02006087,E07000189,6204,2117,2455,0.8623217922606925,5349.844399185336,male,0-4,267,0.043036750483559,0.03711152781005882
2012,E02006085,E07000189,6161,1990,2368,0.8403716216216216,5177.529560810811,female,0-4,203,0.032949196559000166,0.027689569743416523
2012,E02006085,E07000189,6161,1990,2368,0.8403716216216216,5177.529560810811,male,0-4,208,0.033760753124492775,0.028371578850397223
2012,E02006094,E07000189,5348,1613,1992,0.8097389558232931,4330.483935742972,female,0-4,136,0.025430067314884067,0.02059171615407028
