msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004133,E07000040,8382,136518,300,3646,0.08228195282501372,689.687328579265,female,0-4,189,0.022548317823908374,0.0018553196234702446
E02004133,E07000040,8382,136518,300,3646,0.08228195282501372,689.687328579265,male,0-4,199,0.023741350513004057,0.001953484682913115
E02004135,E07000040,8255,136518,263,3428,0.07672112018669779,633.3328471411902,female,0-4,127,0.015384615384615385,0.0011803249259491968
E02004135,E07000040,8255,136518,263,3428,0.07672112018669779,633.3328471411902,male,0-4,141,0.017080557238037555,0.00131043948471525
E02004273,E06000059,7057,369485,23,2883,0.007977800901838363,56.29934096427333,female,0-4,99,0.014028624061215814,0.00011191756968711887
E02004273,E06000059,7057,369485,23,2883,0.007977800901838363,56.29934096427333,male,0-4,111,0.015729063341363186,0.00012548333570979996
E02006111,E07000246,10657,147319,10,446,0.02242152466367713,238.94618834080717,female,0-4,246,0.023083419348784835,0.0005175654562507811
E02006111,E07000246,10657,147319,10,446,0.02242152466367713,238.94618834080717,male,0-4,271,0.025429295298864597,0.0005701635717234215
E02006114,E07000246,6423,147319,30,253,0.11857707509881422,761.6205533596838,female,0-4,122,0.018994239451969486,0.002252281357941046
E02006114,E07000246,6423,147319,30,253,0.11857707509881422,761.6205533596838,male,0-4,100,0.015569048731122529,0.0018461322606074144
E02006117,E07000246,5492,147319,132,555,0.23783783783783785,1306.2054054054054,female,0-4,87,0.01584122359796067,0.0037676423692447
E02006117,E07000246,5492,147319,132,555,0.23783783783783785,1306.2054054054054,male,0-4,98,0.017844136926438457,0.004244010944666444
E02004140,E07000040,5203,136518,336,2824,0.11898016997167139,619.0538243626063,female,0-4,66,0.012684989429175475,0.0015092621983721528
E02004140,E07000040,5203,136518,336,2824,0.11898016997167139,619.0538243626063,male,0-4,67,0.012877186238708437,0.0015321298074383977
E02004131,E07000040,5571,136518,157,2368,0.06630067567567567,369.36106418918916,female,0-4,138,0.024771136241249325,0.0016423430700490472
E02004131,E07000040,5571,136518,157,2368,0.06630067567567567,369.36106418918916,male,0-4,170,0.030515167833423083,0.0020231762457125946
E02004144,E07000040,6961,136518,147,2998,0.04903268845897265,341.3165443629086,female,0-4,181,0.026002011205286595,0.0012749485147355336
E02004144,E07000040,6961,136518,147,2998,0.04903268845897265,341.3165443629086,male,0-4,190,0.027294928889527368,0.0013383437447500076
E02004137,E07000040,5369,136518,197,2223,0.08861898335582546,475.7953216374269,female,0-4,115,0.0214192587073943,0.001898152930884695
E02004137,E07000040,5369,136518,197,2223,0.08861898335582546,475.7953216374269,male,0-4,95,0.017694170236543117,0.0015680393776873569
E02004203,E07000045,5722,127432,77,2223,0.0346378767431399,198.1979307242465,female,0-4,93,0.01625305837119888,0.0005629714325606451
E02004203,E07000045,5722,127432,77,2223,0.0346378767431399,198.1979307242465,male,0-4,103,0.01800069905627403,0.0006235059952015746
