year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
2013,E08000016,235811,81748,117144,0.6978419722734412,164558.81332377245,female,0-4,7086,0.03004948878551043,0.020969794519889253
2013,E08000016,235811,81748,117144,0.6978419722734412,164558.81332377245,male,0-4,7423,0.031478599386797056,0.021967087880487995
2013,E08000017,303693,234,129131,0.001812113280312241,550.3261184378654,female,0-4,9389,0.030916089603645787,5.602345654608974e-05
2013,E08000017,303693,234,129131,0.001812113280312241,550.3261184378654,male,0-4,9783,0.03221345240094437,5.8374424900457545e-05
2013,E08000018,258817,2051,118335,0.01733215025140491,4485.855131617865,female,0-4,7824,0.030229853525850312,0.000523948363388
2013,E08000018,258817,2051,118335,0.01733215025140491,4485.855131617865,male,0-4,8190,0.03164398010949822,0.0005484582178102914
2013,E08000019,560199,587,210028,0.0027948654465118935,1565.6808282705163,female,0-4,16745,0.02989116367576522,8.354178051342766e-05
2013,E08000019,560199,587,210028,0.0027948654465118935,1565.6808282705163,male,0-4,17519,0.03127281555304454,8.740331160434392e-05
2013,E08000034,427831,3155,166681,0.01892837215999424,8098.144389582495,female,0-4,14035,0.03280500945466785,0.0006209454276700826
2013,E08000034,427831,3155,166681,0.01892837215999424,8098.144389582495,male,0-4,14574,0.034064852710532896,0.0006447922096803552
2013,E08000035,760894,19,280906,6.763828469310018e-05,51.46556499327177,female,0-4,24505,0.03220553717074914,2.178327291849351e-06
2013,E08000035,760894,19,280906,6.763828469310018e-05,51.46556499327177,male,0-4,25861,0.033987651367996065,2.2988664392783537e-06
2013,E08000036,329847,4156,137807,0.03015811968913045,9947.565305100612,female,0-4,9980,0.030256452233914512,0.0009124777078388523
2013,E08000036,329847,4156,137807,0.03015811968913045,9947.565305100612,male,0-4,10468,0.031735926050562836,0.0009570958562782671
2013,E08000016,235811,81748,117144,0.6978419722734412,164558.81332377245,female,5-9,6572,0.02786977706722757,0.01944870019541521
