ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000025,268951,10,89579,0.0001116333069134507,30.02388952767948,female,0-4,7937,0.029510951809065593,3.2944051406094726e-06
E06000025,268951,10,89579,0.0001116333069134507,30.02388952767948,male,0-4,8275,0.030767686307171194,3.4346985685452167e-06
E06000026,258592,16,93507,0.00017111018426427968,44.24772476926861,female,0-4,7769,0.030043466155178816,5.1407430297502974e-06
E06000026,258592,16,93507,0.00017111018426427968,44.24772476926861,male,0-4,8107,0.031350544487068435,5.3643974439677775e-06
E06000041,158065,9,45893,0.00019610833896236898,30.997864598086853,female,0-4,4976,0.03148071995697972,6.173631700102793e-06
E06000041,158065,9,45893,0.00019610833896236898,30.997864598086853,male,0-4,5394,0.03412520165754595,6.692236613817217e-06
E06000044,206670,63939,69277,0.9229470098301024,190745.45852158725,female,0-4,6730,0.032563990903372524,0.030054838032402324
E06000044,206670,63939,69277,0.9229470098301024,190745.45852158725,male,0-4,6892,0.033347849228238254,0.030778297729467583
E06000045,239858,720,76791,0.009376098761573621,2248.932296753526,female,0-4,7814,0.03257760841831417,0.00030545087394598586
E06000045,239858,720,76791,0.009376098761573621,2248.932296753526,male,0-4,8345,0.03479141825580135,0.0003262077736216089
E06000046,138555,2378,38859,0.06119560462183793,8478.956998378755,female,0-4,3196,0.023066652231965645,0.001411577729936805
E06000046,138555,2378,38859,0.06119560462183793,8478.956998378755,male,0-4,3418,0.02466890404532496,0.0015096284984117646
E06000052,541734,19,204818,9.276528430118447e-05,50.254108525617866,female,0-4,13989,0.02582263620153064,2.395444188641048e-06
E06000052,541734,19,204818,9.276528430118447e-05,50.254108525617866,male,0-4,14884,0.027474738524811068,2.548701930354804e-06
E06000054,479911,474,168444,0.002813991593645366,1350.4655196979413,female,0-4,13860,0.02888035489913755,8.126907590766783e-05
E06000054,479911,474,168444,0.002813991593645366,1350.4655196979413,male,0-4,14676,0.0305806701659266,8.60537487749591e-05
E06000058,385178,80,175841,0.00045495646635312583,175.2392217969643,female,0-4,10558,0.027410703622740656,1.2470676860454913e-05
E06000058,385178,80,175841,0.00045495646635312583,175.2392217969643,male,0-4,11181,0.029028137640259827,1.3206538925624776e-05
E06000059,368555,133,158472,0.0008392649805643899,309.31530491190875,female,0-4,8484,0.02301963071997395,1.931956992879837e-05
E06000059,368555,133,158472,0.0008392649805643899,309.31530491190875,male,0-4,8841,0.02398827854729959,2.0132522128772563e-05
E07000084,172050,339,63307,0.0053548580725670146,921.3033313851548,female,0-4,5786,0.03362975879104911,0.00018008258534073086
E07000084,172050,339,63307,0.0053548580725670146,921.3033313851548,male,0-4,6043,0.03512351060738157,0.00018808141431283037
E07000085,117401,12609,41475,0.30401446654611214,35691.602386980114,female,0-4,3077,0.02620931678605804,0.007968011461251498
E07000085,117401,12609,41475,0.30401446654611214,35691.602386980114,male,0-4,3172,0.027018509212016935,0.008214017664962546
E07000086,127759,949,45427,0.02089065973980232,2668.9697976974044,female,0-4,3895,0.030487088972205482,0.0006368954021754243
E07000086,127759,949,45427,0.02089065973980232,2668.9697976974044,male,0-4,4094,0.03204470917900109,0.0006694351159194318
E07000087,113873,30515,37531,0.813061202739069,92585.718339506,female,0-4,2888,0.0253615870311663,0.020620522454931647
E07000087,113873,30515,37531,0.813061202739069,92585.718339506,male,0-4,2906,0.02551965786446304,0.02074904371676986
E07000088,83542,25543,28346,0.9011147957383758,75280.9322655754,female,0-4,2430,0.029087165736994564,0.02621087541170014
E07000088,83542,25543,28346,0.9011147957383758,75280.9322655754,male,0-4,2829,0.03386320653084676,0.030514636436090415
E07000089,92959,51,33431,0.001525530196524184,141.81176153869163,female,0-4,2819,0.03032519712991749,4.626200393723765e-05
E07000089,92959,51,33431,0.001525530196524184,141.81176153869163,male,0-4,2877,0.030949128110242148,4.721382948826986e-05
E07000090,121671,37507,43614,0.8599761544458201,104634.15868757738,female,0-4,3192,0.02623468205242005,0.02256120098454897
E07000090,121671,37507,43614,0.8599761544458201,104634.15868757738,male,0-4,3585,0.02946470399684395,0.025338942835090247
E07000091,178186,416,64661,0.006433553455715191,1146.369156060067,female,0-4,4264,0.02393005062126093,0.00015395525986985271
E07000091,178186,416,64661,0.006433553455715191,1146.369156060067,male,0-4,4526,0.025400424275756794,0.00016341498737592716
E07000092,94897,25,37380,0.0006688068485821295,63.46776350989834,female,0-4,3373,0.035543800120130246,2.3771936944977424e-05
E07000092,94897,25,37380,0.0006688068485821295,63.46776350989834,male,0-4,3414,0.03597584749781342,2.4060893190083883e-05
E07000093,118805,270,44103,0.006122032514794912,727.3280729202095,female,0-4,3408,0.028685661377888135,0.00017561455166382778
E07000093,118805,270,44103,0.006122032514794912,727.3280729202095,male,0-4,3493,0.029401119481503302,0.00017999460943713333
E07000094,119037,6245,43975,0.14201250710631041,16904.742808413874,female,0-4,3238,0.02720162638507355,0.0038629711603134585
E07000094,119037,6245,43975,0.14201250710631041,16904.742808413874,male,0-4,3321,0.02789888858086141,0.003961991112847744
E07000102,89566,10,34487,0.00028996433438687044,25.970945573694436,female,0-4,2762,0.030837594622959607,8.941802598938617e-06
E07000102,89566,10,34487,0.00028996433438687044,25.970945573694436,male,0-4,2900,0.032378357859009,9.38856898512744e-06
E07000181,107945,20,35880,0.0005574136008918618,60.17001114827202,female,0-4,3274,0.03033026078095326,1.6906499877900368e-05
E07000181,107945,20,35880,0.0005574136008918618,60.17001114827202,male,0-4,3429,0.031766177219880495,1.7706899230702615e-05
E07000189,164006,26,49511,0.0005251358284017693,86.12542667286057,female,0-4,4502,0.02745021523602795,1.4415091517778407e-05
E07000189,164006,26,49511,0.0005251358284017693,86.12542667286057,male,0-4,4612,0.028120922405277856,1.4767303882717463e-05
E07000214,87134,8,34609,0.0002311537461353983,20.141350515761797,female,0-4,2482,0.02848486239585007,6.5843826509520815e-06
E07000214,87134,8,34609,0.0002311537461353983,20.141350515761797,male,0-4,2650,0.030412927215553057,7.030062056818298e-06
E07000216,122783,55,46045,0.0011944836572917797,146.66228689325658,female,0-4,3641,0.02965394232100535,3.542114947671396e-05
E07000216,122783,55,46045,0.0011944836572917797,146.66228689325658,male,0-4,3654,0.029759820170544782,3.554761883765801e-05
E07000223,62605,18,25716,0.0006999533364442371,43.82057862809146,female,0-4,1822,0.029103106780608578,2.0370816691979872e-05
E07000223,62605,18,25716,0.0006999533364442371,43.82057862809146,male,0-4,1966,0.03140324255251178,2.198080439979826e-05
E07000224,153013,2783,64199,0.04334958488449976,6633.050031931962,female,0-4,3804,0.024860632756693875,0.0010776981099686765
E07000224,153013,2783,64199,0.04334958488449976,6633.050031931962,male,0-4,4193,0.027402900407154946,0.0011879043572814564
E07000225,115800,4438,46206,0.09604813227719344,11122.373717699,female,0-4,2767,0.023894645941278065,0.002295036114084579
E07000225,115800,4438,46206,0.09604813227719344,11122.373717699,male,0-4,3024,0.0261139896373057,0.0025081999309691967
E07000227,133173,254,47879,0.005305039787798408,706.4880636604775,female,0-4,3475,0.026093877888160512,0.0001384290604146446
E07000227,133173,254,47879,0.005305039787798408,706.4880636604775,male,0-4,3709,0.02785099081645679,0.00014775061441091135
E07000229,106413,30,40585,0.0007391893556732783,78.65935690526057,female,0-4,2983,0.028032289287962937,2.0721169856816265e-05
E07000229,106413,30,40585,0.0007391893556732783,78.65935690526057,male,0-4,3224,0.030297050172441338,2.2395256995767896e-05
E06000025,268951,10,89579,0.0001116333069134507,30.02388952767948,female,5-9,7757,0.02884168491658332,3.2196926641939874e-06
E06000025,268951,10,89579,0.0001116333069134507,30.02388952767948,male,5-9,8045,0.029912511944554958,3.3392326264587638e-06
E06000026,258592,16,93507,0.00017111018426427968,44.24772476926861,female,5-9,6851,0.026493472342531865,4.533302934331225e-06
E06000026,258592,16,93507,0.00017111018426427968,44.24772476926861,male,5-9,7039,0.02722048632594976,4.657702430996568e-06
E06000041,158065,9,45893,0.00019610833896236898,30.997864598086853,female,5-9,5061,0.03201847341283649,6.279089637102138e-06
E06000041,158065,9,45893,0.00019610833896236898,30.997864598086853,male,5-9,5358,0.033897447252712494,6.647572075793965e-06
E06000044,206670,63939,69277,0.9229470098301024,190745.45852158725,female,5-9,5984,0.0289543717036822,0.026723350785422813
E06000044,206670,63939,69277,0.9229470098301024,190745.45852158725,male,5-9,6114,0.02958339381622877,0.027303904863314684
E06000045,239858,720,76791,0.009376098761573621,2248.932296753526,female,5-9,6419,0.0267616673198309,0.00025092003581511174
E06000045,239858,720,76791,0.009376098761573621,2248.932296753526,male,5-9,6750,0.028141650476531947,0.00026385889418164887
E06000046,138555,2378,38859,0.06119560462183793,8478.956998378755,female,5-9,3216,0.023210999242178197,0.0014204111325021168
E06000046,138555,2378,38859,0.06119560462183793,8478.956998378755,male,5-9,3578,0.025823680127025368,0.0015802957189342578
E06000052,541734,19,204818,9.276528430118447e-05,50.254108525617866,female,5-9,13622,0.025145181952766486,2.332599952653396e-06
E06000052,541734,19,204818,9.276528430118447e-05,50.254108525617866,male,5-9,14203,0.0262176640196111,2.4320890564921584e-06
E06000054,479911,474,168444,0.002813991593645366,1350.4655196979413,female,5-9,14049,0.029274177920489423,8.237729057913602e-05
E06000054,479911,474,168444,0.002813991593645366,1350.4655196979413,male,5-9,14747,0.030728614263894765,8.647006222297096e-05
E06000058,385178,80,175841,0.00045495646635312583,175.2392217969643,female,5-9,9450,0.02453411150169532,1.1161952673924884e-05
E06000058,385178,80,175841,0.00045495646635312583,175.2392217969643,male,5-9,10129,0.026296932846631947,1.1963959643829117e-05
E06000059,368555,133,158472,0.0008392649805643899,309.31530491190875,female,5-9,8910,0.02417549619459782,2.0289647343893623e-05
E06000059,368555,133,158472,0.0008392649805643899,309.31530491190875,male,5-9,9334,0.02532593507074928,2.1255170404927394e-05
E07000084,172050,339,63307,0.0053548580725670146,921.3033313851548,female,5-9,5245,0.03048532403371113,0.00016324458349673926
E07000084,172050,339,63307,0.0053548580725670146,921.3033313851548,male,5-9,5533,0.03215925603022377,0.00017220825176119322
E07000085,117401,12609,41475,0.30401446654611214,35691.602386980114,female,5-9,3307,0.028168414238379572,0.008563605428130875
E07000085,117401,12609,41475,0.30401446654611214,35691.602386980114,male,5-9,3422,0.029147962964540336,0.008861402411570563
E07000086,127759,949,45427,0.02089065973980232,2668.9697976974044,female,5-9,3672,0.028741615072127993,0.0006004313008441998
E07000086,127759,949,45427,0.02089065973980232,2668.9697976974044,male,5-9,3976,0.031121095187031832,0.0006501402102822816
E07000087,113873,30515,37531,0.813061202739069,92585.718339506,female,5-9,2941,0.0258270178180956,0.020998946170344174
E07000087,113873,30515,37531,0.813061202739069,92585.718339506,male,5-9,3107,0.027284782169610004,0.022184197807296614
E07000088,83542,25543,28346,0.9011147957383758,75280.9322655754,female,5-9,2455,0.029386416413301093,0.02648053462375467
E07000088,83542,25543,28346,0.9011147957383758,75280.9322655754,male,5-9,2649,0.03170860166143975,0.02857309010929781
E07000089,92959,51,33431,0.001525530196524184,141.81176153869163,female,5-9,2974,0.03199259888768167,4.880567566844441e-05
E07000089,92959,51,33431,0.001525530196524184,141.81176153869163,male,5-9,3115,0.033509396615712304,5.111959640457442e-05
E07000090,121671,37507,43614,0.8599761544458201,104634.15868757738,female,5-9,3330,0.02736888823137806,0.023536591252677968
