ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000019,186389,15,65572,0.00022875617641676324,42.637634966144084,female,0-4,4838,0.025956467388096937,5.937702232987465e-06
E06000019,186389,15,65572,0.00022875617641676324,42.637634966144084,male,0-4,5065,0.027174350417674863,6.216300498156575e-06
E06000020,168642,1763,63891,0.027593870811225368,4653.485561346669,female,0-4,5627,0.033366539770638394,0.0009207119878486092
E06000020,168642,1763,63891,0.027593870811225368,4653.485561346669,male,0-4,5827,0.03455248396010484,0.0009534367786020695
E06000021,250194,92681,98288,0.9429533615497314,235921.2733395735,female,0-4,8553,0.034185472073670835,0.03223530580803238
E06000021,250194,92681,98288,0.9429533615497314,235921.2733395735,male,0-4,8902,0.0355803896176567,0.03355064799521855
E06000049,373006,7470,157506,0.0474267646946783,17690.467791703173,female,0-4,9929,0.026618874763408632,0.0012624471098412915
E06000049,373006,7470,157506,0.0474267646946783,17690.467791703173,male,0-4,10427,0.027953973930714252,0.0013257665438931561
E06000050,331069,1568,141162,0.01110780521670138,3677.449965288109,female,0-4,8916,0.02693094188824686,0.0002991436567969502
E06000050,331069,1568,141162,0.01110780521670138,3677.449965288109,male,0-4,9418,0.028447242115691895,0.0003159864243734496
E06000051,309085,3920,115139,0.0340458055046509,10523.047794405024,female,0-4,7499,0.024261934419334486,0.0008260171004072572
E06000051,309085,3920,115139,0.0340458055046509,10523.047794405024,male,0-4,7937,0.025679020334212273,0.0008742629318485666
E07000035,71372,52,25604,0.002030932666770817,144.95172629276675,female,0-4,1494,0.020932578602252984,4.2512657683063394e-05
E07000035,71372,52,25604,0.002030932666770817,144.95172629276675,male,0-4,1477,0.020694389956845822,4.2028912582252094e-05
E07000037,91172,67,37942,0.0017658531442728376,160.99636286964315,female,0-4,2412,0.026455490720835344,4.671651147266797e-05
E07000037,91172,67,37942,0.0017658531442728376,160.99636286964315,male,0-4,2479,0.02719036546308077,4.8014192346908744e-05
