ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000010,257188,104299,106916,0.975522840360657,250892.76826667663,female,0-4,8704,0.03384294757142635,0.03301456834105463
E06000010,257188,104299,106916,0.975522840360657,250892.76826667663,male,0-4,9303,0.03617198314073752,0.03528659573493006
E06000011,336072,87260,138348,0.6307283083239368,211970.12403504207,female,0-4,7900,0.02350686757599562,0.014826446820202517
E06000011,336072,87260,138348,0.6307283083239368,211970.12403504207,male,0-4,8466,0.025191030493465685,0.01588869604808032
E06000012,159963,5527,58201,0.09496400405491315,15190.726980636073,female,0-4,5064,0.03165732075542469,0.0030063059365858366
E06000012,159963,5527,58201,0.09496400405491315,15190.726980636073,male,0-4,5119,0.032001150265999014,0.0030389573636222154
E06000013,168716,8145,67205,0.12119633955806859,20447.761624879102,female,0-4,4953,0.029357026008203134,0.003557964092505238
E06000013,168716,8145,67205,0.12119633955806859,20447.761624879102,male,0-4,5103,0.030246094027833757,0.0036657158821026105
E06000014,202113,1460,69296,0.02106903717386285,4258.326310320942,female,0-4,5228,0.025866718123030187,0.0005449868456999549
E06000014,202113,1460,69296,0.02106903717386285,4258.326310320942,male,0-4,5446,0.026945322666033358,0.0005677120049123861
E07000137,136799,1134,58923,0.01924545593401558,2632.759126317397,female,0-4,3226,0.023582043728389828,0.0004538471834087549
E07000137,136799,1134,58923,0.01924545593401558,2632.759126317397,male,0-4,3251,0.023764793602292413,0.000457364288053894
E07000139,109935,9,43830,0.0002053388090349076,22.573921971252567,female,0-4,2933,0.02667940146450175,5.4783165224849595e-06
E07000139,109935,9,43830,0.0002053388090349076,22.573921971252567,male,0-4,2961,0.026934097421203437,5.53061548690009e-06
E07000142,90791,835,35487,0.023529743286273847,2136.2889227040887,female,0-4,2169,0.023890033153065832,0.0005621263471922103
E07000142,90791,835,35487,0.023529743286273847,2136.2889227040887,male,0-4,2367,0.026070866055005453,0.0006134407855251093
E07000164,89997,94,35835,0.002623133807729873,236.0741732942654,female,0-4,2113,0.02347856039645766,6.158740553277578e-05
E07000164,89997,94,35835,0.002623133807729873,236.0741732942654,male,0-4,2278,0.02531195484293921,6.639664448824574e-05
E07000165,159679,15,62538,0.0002398541686654514,38.299673798330616,female,0-4,4189,0.026233881725211204,6.292305892068311e-06
E07000165,159679,15,62538,0.0002398541686654514,38.299673798330616,male,0-4,4403,0.027574070478898288,6.613755751438714e-06
E07000167,52334,954,19805,0.04816965412774552,2520.910679121434,female,0-4,1141,0.021802270034776628,0.0010502078067749004
E07000167,52334,954,19805,0.04816965412774552,2520.910679121434,male,0-4,1247,0.0238277219398479,0.001147773124494567
E07000168,108330,3029,49821,0.06079765560707332,6586.210031914253,female,0-4,2637,0.024342287454998616,0.0014799540093773872
E07000168,108330,3029,49821,0.06079765560707332,6586.210031914253,male,0-4,2740,0.02529308594110588,0.0015377603282874634
E07000169,84893,803,32336,0.024833003463631865,2108.1481630381,female,0-4,2395,0.028211984498132944,0.0007005883087580639
E07000169,84893,803,32336,0.024833003463631865,2108.1481630381,male,0-4,2508,0.029543071866938383,0.000733643205998006
E07000171,113704,11,46725,0.00023542001070090958,26.768196896736224,female,0-4,3131,0.027536410328572434,6.48262201421716e-06
E07000171,113704,11,46725,0.00023542001070090958,26.768196896736224,male,0-4,3167,0.027853021881376203,6.557158709366254e-06
E08000017,303693,108,129131,0.0008363599755287267,253.9966700482456,female,0-4,9389,0.030916089603645787,2.585697994434911e-05
E08000017,303693,108,129131,0.0008363599755287267,253.9966700482456,male,0-4,9783,0.03221345240094437,2.6942042261749636e-05
E08000035,760894,8,280906,2.8479277765515866e-05,21.66971157611443,female,0-4,24505,0.03220553717074914,9.171904386734108e-07
E08000035,760894,8,280906,2.8479277765515866e-05,21.66971157611443,male,0-4,25861,0.033987651367996065,9.679437639066752e-07
E08000036,329847,31,137807,0.0002249522883452945,74.19983745383036,female,0-4,9980,0.030256452233914512,6.806258167229167e-06
E08000036,329847,31,137807,0.0002249522883452945,74.19983745383036,male,0-4,10468,0.031735926050562836,7.139069187831155e-06
E06000010,257188,104299,106916,0.975522840360657,250892.76826667663,female,5-9,7409,0.02880772042241473,0.028102589250789723
E06000010,257188,104299,106916,0.975522840360657,250892.76826667663,male,5-9,7871,0.030604071729629687,0.029854970980289636
E06000011,336072,87260,138348,0.6307283083239368,211970.12403504207,female,5-9,8467,0.02519400604632341,0.0158905728135006
E06000011,336072,87260,138348,0.6307283083239368,211970.12403504207,male,5-9,8828,0.026268180627960675,0.016568085130221243
E06000012,159963,5527,58201,0.09496400405491315,15190.726980636073,female,5-9,4606,0.028794158649187624,0.002734408598719266
E06000012,159963,5527,58201,0.09496400405491315,15190.726980636073,male,5-9,4944,0.030907147277807995,0.0029350664594155564
E06000013,168716,8145,67205,0.12119633955806859,20447.761624879102,female,5-9,4894,0.029007325920481757,0.0035155817219302715
E06000013,168716,8145,67205,0.12119633955806859,20447.761624879102,male,5-9,5110,0.030287583868749853,0.003670744298950488
E06000014,202113,1460,69296,0.02106903717386285,4258.326310320942,female,5-9,5023,0.024852434034426288,0.0005236168565323018
E06000014,202113,1460,69296,0.02106903717386285,4258.326310320942,male,5-9,5160,0.02553027266924938,0.00053789826392727
E07000137,136799,1134,58923,0.01924545593401558,2632.759126317397,female,5-9,3074,0.0224709244950621,0.0004324631871663089
E07000137,136799,1134,58923,0.01924545593401558,2632.759126317397,male,5-9,3175,0.02320923398562855,0.00044667228993267103
E07000139,109935,9,43830,0.0002053388090349076,22.573921971252567,female,5-9,2864,0.02605175785691545,5.349436931604815e-06
E07000139,109935,9,43830,0.0002053388090349076,22.573921971252567,male,5-9,2898,0.026361031518624643,5.412942816966046e-06
E07000142,90791,835,35487,0.023529743286273847,2136.2889227040887,female,5-9,2346,0.025839565595708824,0.0006079983450958624
E07000142,90791,835,35487,0.023529743286273847,2136.2889227040887,male,5-9,2417,0.026621581434283132,0.000626398977023316
E07000164,89997,94,35835,0.002623133807729873,236.0741732942654,female,5-9,2299,0.02554529595430959,6.700872944621463e-05
E07000164,89997,94,35835,0.002623133807729873,236.0741732942654,male,5-9,2372,0.026356434103359,6.913645334772558e-05
E07000165,159679,15,62538,0.0002398541686654514,38.299673798330616,female,5-9,4419,0.027674271507211343,6.6377893857841655e-06
